15 26 1   1 1 0 0 0 1
15 27 1   1 1 0 0 0 0
15 28 1   1 1 0 1 0 1
15 29 1   1 0 0 1 0 1
15 30 1   1 1 1 0 0 1
15 31 1   1 0 0 0 0 0
15 32 1   1 0 0 1 0 1
15 33 5   1 1 1 0 0 0
15 34 5   1 0 1 0 0 0
15 35 5   1 0 0 0 0 0
15 36 5   1 0 1 1 1 1
15 37 5   1 0 1 0 0 0
15 38 5   1 1 1 1 0 0
15 39 5   1 0 0 0 0 1
15 40 5   1 1 1 1 1 1
15 41 5   1 1 1 0 0 1
15 42 5   1 1 1 1 0 0
15 43 5   1 1 1 0 0 0
15 44 5   1 0 0 0 1 1
15 45 5   1 1 1 1 1 0
15 46 5   1 1 1 1 1 1
15 47 5   1 1 0 1 1 1
15 48 5   1 1 1 1 1 1
16 1 2.500000e+00   1 1 1 0 0 0
16 2 2.500000e+00   1 1 1 1 1 1
16 3 2.500000e+00   1 1 0 0 1 0
16 4 2.500000e+00   1 0 1 1 1 1
16 5 2.500000e+00   0 0 0 0 0 0
16 6 2.500000e+00   1 1 1 0 0 1
16 7 2.500000e+00   1 0 0 0 0 0
16 8 2.500000e+00   1 1 1 0 1 1
16 9 2.500000e+00   1 1 1 0 0 0
16 10 2.500000e+00   1 1 0 0 1 1
16 11 2.500000e+00   1 1 1 1 0 0
16 12 2.500000e+00   1 1 0 0 1 1
16 13 2.500000e+00   1 1 1 1 1 1
16 14 2.500000e+00   1 1 1 1 1 1
16 15 2.500000e+00   1 1 1 1 1 1
16 16 2.500000e+00   1 1 1 1 0 1
16 17 5   1 1 1 1 1 1
16 18 5   1 0 0 1 0 0
16 19 5   1 1 1 1 1 1
16 20 5   1 1 1 1 1 1
16 21 5   1 1 0 0 0 1
16 22 5   1 1 1 1 1 1
16 23 5   1 0 0 1 0 0
16 24 5   1 0 0 0 0 0
16 25 5   1 1 1 0 0 0
16 26 5   1 0 0 1 1 1
16 27 5   1 1 0 0 1 1
16 28 5   1 1 0 0 0 1
16 29 5   1 0 0 1 1 0
16 30 5   1 1 1 1 1 1
16 31 5   1 1 1 1 1 1
16 32 5   1 1 1 1 0 0
16 33 1   1 1 0 1 1 1
16 34 1   1 1 1 1 0 0
16 35 1   1 1 0 1 1 1
16 36 1   1 1 0 0 1 1
16 37 1   1 1 0 0 1 0
16 38 1   1 1 1 1 0 0
16 39 1   1 1 1 1 0 0
16 40 1   1 1 0 0 0 0
16 41 1   1 1 1 1 0 0
16 42 1   1 1 1 1 1 1
16 43 1   1 1 1 1 1 1
16 44 1   1 1 1 0 0 0
16 45 1   1 1 1 1 1 1
16 46 1   1 1 1 0 0 0
16 47 1   0 1 1 0 0 0
16 48 1   1 1 1 1 1 1
17 1 5   1 1 1 1 0 0
17 2 5   0 0 0 0 0 0
17 3 5   1 1 0 0 0 1
17 4 5   1 1 0 0 0 0
17 5 5   1 0 0 0 0 1
17 6 5   1 1 0 0 0 0
17 7 5   1 1 1 1 0 0
17 8 5   1 1 0 0 0 0
17 9 5   0 0 0 0 0 0
17 10 5   1 1 0 0 0 0
17 11 5   0 0 0 0 0 0
17 12 5   1 0 0 0 0 0
17 13 5   1 1 1 0 0 0
17 14 5   1 1 0 0 0 0
17 15 5   1 0 0 0 1 0
17 16 5   1 1 1 0 1 0
17 17 1   1 0 0 0 0 0
17 18 1   1 1 1 0 0 0
17 19 1   1 0 0 0 0 0
17 20 1   1 0 0 0 0 0
17 21 1   0 0 0 0 0 1
17 22 1   1 1 0 0 0 0
17 23 1   0 0 0 0 0 0
17 24 1   0 0 0 0 0 0
17 25 1   1 1 0 0 0 0
17 26 1   1 0 0 0 0 0
17 27 1   0 0 0 0 0 0
17 28 1   0 0 0 0 0 0
17 29 1   1 0 0 0 0 0
17 30 1   1 0 0 0 0 0
17 31 1   1 1 0 0 0 1
17 32 1   1 0 0 1 0 0
17 33 2.500000e+00   1 1 1 0 0 0
17 34 2.500000e+00   0 0 0 0 0 0
17 35 2.500000e+00   1 0 0 0 0 0
17 36 2.500000e+00   0 0 0 0 0 0
17 37 2.500000e+00   1 0 0 0 0 1
17 38 2.500000e+00   0 0 0 0 0 0
17 39 2.500000e+00   0 0 0 1 1 0
17 40 2.500000e+00   1 0 0 0 0 0
17 41 2.500000e+00   1 1 0 0 0 0
17 42 2.500000e+00   0 0 0 0 0 0
17 43 2.500000e+00   0 1 0 0 0 0
17 44 2.500000e+00   1 1 1 0 0 0
17 45 2.500000e+00   1 1 0 0 0 1
17 46 2.500000e+00   1 0 0 0 0 1
17 47 2.500000e+00   1 0 0 0 0 0
17 48 2.500000e+00   1 0 1 0 0 0
18 1 5   1 1 1 1 0 0
18 2 5   1 0 0 0 0 0
18 3 5   1 1 0 0 1 0
18 4 5   1 1 1 0 0 0
18 5 5   1 1 0 0 1 1
18 6 5   1 0 0 0 0 0
18 7 5   0 0 0 0 0 0
18 8 5   1 1 1 0 0 0
18 9 5   1 1 1 0 1 0
18 10 5   1 1 1 0 0 1
18 11 5   1 0 1 0 0 1
18 12 5   1 1 1 1 0 0
18 13 5   1 1 0 0 0 0
18 14 5   1 1 0 0 0 1
18 15 5   1 1 1 0 0 0
18 16 5   1 0 0 0 0 0
18 17 2.500000e+00   1 0 0 0 0 1
18 18 2.500000e+00   1 0 0 0 0 0
18 19 2.500000e+00   1 1 1 0 0 1
18 20 2.500000e+00   1 0 0 0 0 0
18 21 2.500000e+00   1 1 1 0 0 1
18 22 2.500000e+00   1 1 0 0 0 0
18 23 2.500000e+00   0 0 0 0 0 1
18 24 2.500000e+00   1 0 0 0 0 0
18 25 2.500000e+00   1 0 0 0 0 0
18 26 2.500000e+00   1 0 0 0 0 1
18 27 2.500000e+00   1 1 0 0 0 1
18 28 2.500000e+00   1 0 0 0 1 1
18 29 2.500000e+00   1 1 0 0 0 0
18 30 2.500000e+00   1 0 0 0 0 0
18 31 2.500000e+00   0 0 0 0 0 0
18 32 2.500000e+00   1 0 0 0 0 0
18 33 1   1 0 1 0 0 0
18 34 1   1 0 0 0 0 0
18 35 1   1 0 0 1 0 0
18 36 1   1 0 0 1 0 0
18 37 1   1 1 1 0 0 0
18 38 1   1 0 1 0 0 1
18 39 1   1 0 1 0 0 0
18 40 1   1 1 1 0 0 1
18 41 1   1 0 0 0 0 0
18 42 1   1 0 0 0 0 1
18 43 1   1 0 0 0 1 0
18 44 1   1 1 0 0 0 1
18 45 1   1 0 0 1 0 0
18 46 1   1 0 0 0 0 1
18 47 1   1 0 0 1 1 0
18 48 1   1 0 1 1 0 1
19 1 1   1 1 1 1 0 0
19 2 1   1 1 1 0 0 0
19 3 1   0 0 1 1 0 0
19 4 1   1 0 0 0 0 0
19 5 1   1 1 1 0 0 0
19 6 1   1 1 0 0 0 0
19 7 1   1 0 0 1 0 0
19 8 1   1 1 0 1 0 0
19 9 1   1 1 0 0 0 0
19 10 1   1 0 0 0 1 1
19 11 1   1 1 0 0 1 1
19 12 1   1 1 1 0 0 0
19 13 1   1 1 0 1 0 0
19 14 1   0 0 0 0 0 0
19 15 1   1 0 0 0 0 1
19 16 1   1 0 1 0 1 0
19 17 2.500000e+00   1 1 1 0 0 0
19 18 2.500000e+00   1 1 1 0 0 1
19 19 2.500000e+00   0 1 0 0 0 0
19 20 2.500000e+00   1 1 1 0 0 1
19 21 2.500000e+00   1 1 0 0 0 0
19 22 2.500000e+00   1 1 0 0 0 0
19 23 2.500000e+00   0 0 0 0 0 0
19 24 2.500000e+00   1 1 1 0 1 0
19 25 2.500000e+00   1 1 1 1 1 0
19 26 2.500000e+00   1 0 1 0 1 0
19 27 2.500000e+00   1 0 0 1 1 0
19 28 2.500000e+00   0 0 1 0 0 1
19 29 2.500000e+00   1 1 1 1 0 0
19 30 2.500000e+00   1 1 0 0 0 0
19 31 2.500000e+00   1 1 1 1 0 1
19 32 2.500000e+00   1 1 0 0 0 0
19 33 5   1 1 0 0 0 0
19 34 5   1 0 0 1 0 0
19 35 5   1 1 1 1 0 1
19 36 5   1 1 0 0 1 0
19 37 5   1 1 0 1 0 0
19 38 5   1 0 1 0 0 0
19 39 5   1 1 1 1 0 0
19 40 5   1 1 1 0 0 0
19 41 5   1 1 0 0 1 1
19 42 5   1 1 1 1 1 1
19 43 5   1 1 1 1 1 1
19 44 5   1 1 1 1 0 0
19 45 5   1 1 1 1 1 0
19 46 5   1 1 0 0 1 1
19 47 5   1 1 1 0 0 0
19 48 5   1 1 0 1 0 0
20 1 1   1 0 0 0 1 0
20 2 1   1 0 1 0 0 0
20 3 1   1 0 0 0 0 1
20 4 1   0 0 0 0 0 0
20 5 1   1 0 0 1 0 0
20 6 1   1 0 1 0 0 1
20 7 1   0 0 0 0 0 0
20 8 1   1 0 1 0 0 0
20 9 1   1 1 0 1 0 0
20 10 1   1 0 1 0 0 0
20 11 1   0 0 0 0 0 0
20 12 1   1 1 1 1 0 1
20 13 1   1 0 0 0 0 0
20 14 1   1 1 0 0 0 0
20 15 1   1 1 0 1 0 1
20 16 1   1 1 1 0 0 0
20 17 5   1 0 1 0 0 1
20 18 5   1 0 0 1 0 0
20 19 5   1 0 1 1 0 1
20 20 5   1 1 1 0 1 0
20 21 5   1 1 1 1 1 0
20 22 5   1 0 1 1 1 1
20 23 5   1 1 0 0 0 0
20 24 5   1 0 0 1 0 1
20 25 5   1 1 0 0 0 0
20 26 5   1 1 1 0 0 1
20 27 5   1 1 1 1 0 0
20 28 5   1 1 1 0 0 0
20 29 5   1 1 1 1 1 1
20 30 5   1 0 0 0 0 0
20 31 5   1 1 1 1 0 0
20 32 5   0 1 1 0 0 1
20 33 2.500000e+00   1 1 1 0 0 0
20 34 2.500000e+00   1 1 1 1 0 0
20 35 2.500000e+00   1 0 0 0 0 0
20 36 2.500000e+00   1 1 1 1 0 1
20 37 2.500000e+00   1 1 1 0 1 1
20 38 2.500000e+00   1 1 1 0 0 1
20 39 2.500000e+00   1 1 0 1 0 0
20 40 2.500000e+00   1 1 1 1 0 1
20 41 2.500000e+00   1 1 0 0 0 0
20 42 2.500000e+00   1 1 1 0 0 0
20 43 2.500000e+00   0 0 0 0 0 0
20 44 2.500000e+00   1 1 0 0 0 1
20 45 2.500000e+00   0 0 0 0 0 0
20 46 2.500000e+00   1 1 1 0 0 1
20 47 2.500000e+00   0 1 0 0 0 0
20 48 2.500000e+00   1 1 1 1 1 1
