sub block trial ctime x1 y1 err1 rt1 x2 y2 err2 rt2 x3 y3 err3 rt3 x4 y4 err4 rt4
22 3 14 0.5 19 -44 -63 0.732941 -2 2 4 0.783013 29 -51 -80 2.099207 -26 -53 -27 0.633108
22 3 15 0.366667 39 55 16 1.532605 -60 -41 19 0.649745 -7 -53 -46 0.816344 -45 -63 -18 0.833012
22 3 16 0.25 31 36 5 0.582984 -14 -41 -27 0.699704 22 30 8 0.533126 -41 -8 33 1.499418
22 3 17 0.583333 -55 -29 26 0.532997 69 58 -11 0.899655 16 6 -10 0.932954 -9 -49 -40 0.633092
22 3 18 0.516667 -3 -48 -45 0.816199 43 59 16 0.549774 29 -105 -134 0.749709 -33 -15 18 1.049586
22 3 19 0.116667 -64 -39 25 0.48304 -22 77 99 0.249899 -69 -72 -3 0.299873 -31 -90 -59 0.049952
22 3 20 0.916667 19 -22 -41 0.616318 -41 -52 -11 0.283241 -47 58 105 0.433165 -33 -67 -34 0.333202
22 3 21 0.166667 -15 -7 8 0.849541 -68 -41 27 0.783051 64 46 -18 0.633091 41 -69 -110 0.699728
22 3 22 0.25 -44 -53 -9 0.616289 60 50 -10 0.499804 -25 -14 11 0.833014 -68 -43 25 0.666404
22 3 23 0.633333 -68 -54 14 0.599656 -26 -101 -75 0.816341 17 46 29 0.633097 -36 -32 4 0.766344
22 3 24 0.183333 -44 -41 3 1.049485 -5 -4 1 0.566452 -15 63 78 0.733055 7 -50 -57 1.31615
22 3 25 0.283333 -61 -55 6 0.816195 -2 4 6 0.783063 -14 -12 2 0.832991 -20 -41 -21 0.73305
22 3 26 0.566667 -61 -48 13 0.716303 41 48 7 0.81637 -66 110 176 0.982976 -15 -52 -37 0.949612
22 3 27 0.633333 5 17 12 0.49968 9 -48 -57 0.749773 43 -73 -116 0.599762 -61 17 78 0.599787
22 3 28 0.4 40 10 -30 2.332407 -16 -77 -61 0.41654 -9 -2 7 0.366531 -31 -69 -38 0.399843
22 3 29 0.133333 -54 -63 -9 0.399709 62 28 -34 0.233245 1 80 79 0.266536 48 -92 -140 0.083267
22 3 30 0.583333 -22 -33 -11 0.666398 4 55 51 0.266515 43 -87 -130 0.233263 -4 -37 -33 0.599752
22 4 1 0.683333 1 10 9 2.349079 -5 -19 -14 1.865939 2 9 7 1.232849 -28 27 55 3.065466
22 4 2 0.166667 -2 25 27 0.549775 -38 -32 6 0.449826 26 50 24 0.349857 -20 -47 -27 0.399854
22 4 3 0.683333 -20 -35 -15 0.549796 -60 -44 16 0.68306 -29 -40 -11 0.733047 -36 -35 1 0.816355
22 4 4 0.733333 -58 -50 8 0.849664 5 24 19 0.866327 65 54 -11 1.216171 51 55 4 0.616443
22 4 5 0.983333 -34 -42 -8 0.516472 57 40 -17 0.566445 -6 -43 -37 0.633088 29 39 10 0.44983
22 4 6 0.633333 -32 -46 -14 1.032942 -45 55 100 1.149535 60 -32 -92 0.749699 -12 -4 8 0.48316
22 4 7 0.516667 68 -52 -120 1.366123 12 39 27 0.233242 -38 7 45 0.216588 -47 -42 5 0.049979
22 4 8 0.966667 -1 39 40 0.799687 44 -40 -84 0.583105 -20 58 78 0.516466 57 -17 -74 0.716401
22 4 9 0.233333 47 54 7 4.13172 -46 -38 8 0.366507 -40 47 87 0.316529 -68 -40 28 0.616437
22 4 10 0.733333 8 -34 -42 6.297546 12 39 27 0.249909 -59 -28 31 0.233242 66 22 -44 0.399844
22 4 11 0.3 41 46 5 0.733043 -52 -44 8 1.016287 -44 -43 1 0.649729 13 -39 -52 0.649753
22 4 12 0.916667 -40 -53 -13 0.982943 -69 -38 31 0.833008 -33 -56 -23 0.616426 -5 -51 -46 0.716405
22 4 13 0.366667 -68 -55 13 0.683062 -11 8 19 0.549801 16 -54 -70 0.416491 -17 -38 -21 0.716378
22 4 14 0.65 -61 -34 27 0.616429 55 64 9 0.483128 66 -48 -114 1.582725 -16 32 48 0.766363
22 4 15 0.583333 10 -44 -54 0.399838 58 73 15 0.233237 -53 -28 25 0.199922 59 -51 -110 0.083305
22 4 16 0.05 16 -20 -36 0.59976 49 67 18 0.183247 3 -106 -109 0.316544 -54 20 74 0.333204
22 4 17 0.916667 -31 -41 -10 0.982958 -57 -42 15 0.699728 -27 -43 -16 0.466472 38 48 10 0.916311
22 4 18 0.016667 -61 -43 18 0.666401 57 53 -4 0.24991 58 -49 -107 0.666406 29 37 8 0.449824
22 4 19 0.9 -1 -41 -40 0.566443 -48 39 87 0.416488 29 -25 -54 0.516479 50 1 -49 0.499792
22 4 20 0.883333 15 -34 -49 0.566457 36 37 1 0.449826 -19 -23 -4 0.599765 -33 -26 7 0.599749
22 4 21 0.7 -43 -12 31 89.764949 15 -17 -32 0.599778 -39 -43 -4 0.216569 25 -47 -72 0.233242
22 4 22 0.6 5 -29 -34 0.449784 -49 -43 6 0.049967 -49 -35 14 0.049964 -36 -19 17 0.149934
22 4 23 0.716667 -49 -13 36 0.383176 30 59 29 0.233241 16 29 13 0.166601 25 -81 -106 0.033306
22 4 24 0.116667 -14 -28 -14 1.032927 45 -37 -82 0.383173 -11 -81 -70 0.049979 6 -86 -92 0.166602
22 4 25 0.533333 -30 162 -168 0.266571 10 0 -10 0.399859 15 64 49 0.599749 62 -66 -128 0.316549
22 4 26 0.3 -47 34 81 0.283211 -42 8 50 0.049981 27 11 -16 0.033305 -65 -46 19 0.349892
22 4 27 0.733333 -48 -61 -13 0.216579 34 -6 -40 0.083294 -60 53 113 0.116621 -49 74 123 0.033323
22 4 28 0.183333 -64 -57 7 0.666407 -45 -4 41 0.299866 -40 -60 -20 0.266554 -48 -32 16 0.066634
22 4 29 0.35 27 -23 -50 0.516456 -32 19 51 0.099963 -12 -50 -38 0.116631 28 -78 -106 0.049981
22 4 30 0.416667 12 85 73 17.576456 -47 59 106 0.033318 -10 11 21 0.033306 60 33 -27 0.183273
22 5 1 0.483333 16 44 28 0.749721 48 -43 -91 0.06664 54 -45 -99 0.149942 -12 -35 -23 0.066625
22 5 2 0.1 10 -2 -12 0.832989 -5 -59 -54 0.249902 -17 -59 -42 0.049979 -4 64 68 0.199923
22 5 3 0.95 -58 27 85 0.483133 3 -54 -57 0.099957 51 -48 -99 0.116605 28 48 20 0.249912
22 5 4 0.966667 -55 19 74 0.583101 66 66 0 0.033304 -15 27 42 0.216566 -25 -10 15 0.266555
22 5 5 0.883333 -5 25 30 1.132903 -35 -13 22 0.449823 51 -53 -104 0.233243 10 47 37 0.466486
22 5 6 0.7 -48 37 85 0.699717 -62 -20 42 0.299894 9 59 50 0.233227 -22 39 61 0.699714
22 5 7 0.05 -58 -33 25 1.132889 -29 -81 -52 0.099974 38 -58 -96 0.166617 68 54 -14 0.283206
22 5 8 0.65 -33 8 41 0.949621 -14 -90 -76 0.083303 -51 -66 -15 0.149951 52 31 -21 0.249902
22 5 9 0.483333 36 15 -21 1.466093 66 -42 -108 0.03333 10 -34 -44 0.166617 10 -39 -49 0.033304
22 5 10 0.616667 -42 14 56 0.566428 37 -38 -75 0.299886 -53 52 105 0.283215 -38 -41 -3 0.599765
22 5 11 0.35 42 -48 -90 0.882994 13 19 6 0.283224 -26 43 69 0.066638 46 -2 -48 0.216574
22 5 12 0.966667 -57 51 108 0.549782 17 -14 -31 0.399841 -37 -44 -7 0.333219 63 51 -12 0.449809
22 5 13 0.166667 47 43 -4 1.749304 -7 -17 -10 0.116611 -11 -32 -21 0.116622 -3 -29 -26 0.049984
22 5 14 0.166667 -44 15 59 0.08331 66 37 -29 0.233257 7 3 -4 0.216567 -4 -40 -36 0.049965
22 5 15 0.966667 18 -17 -35 0.533137 -10 25 35 0.349862 -35 -45 -10 0.416489 31 28 -3 0.36652
22 5 16 0.233333 66 39 -27 0.399825 -2 -52 -50 0.233235 -30 42 72 0.249896 41 -52 -93 0.316535
22 5 17 0.133333 11 32 21 0.4998 36 -70 -106 0.333187 15 32 17 0.34987 19 -2 -21 0.349849
22 5 18 0.283333 -2 -12 -10 0.316533 29 -36 -65 0.233232 68 71 3 0.383173 13 -27 -40 0.416497
22 5 19 0.616667 -60 -50 10 0.483146 -64 28 92 0.466475 6 -51 -57 0.449813 -70 -30 40 0.366523
22 5 20 0.616667 6 -25 -31 0.383166 -60 52 112 0.21659 2 -70 -72 0.333195 -49 24 73 0.43315
22 5 21 0.95 -35 45 80 1.749303 -9 0 9 0.049974 -27 -40 -13 0.266562 38 -35 -73 0.033327
22 5 22 0.316667 7 12 5 0.583106 -59 -41 18 0.383173 -45 41 86 0.33319 67 6 -61 0.299877
22 5 23 0.5 8 -21 -29 0.899645 11 -21 -32 0.083309 -50 -19 31 0.116624 -36 13 49 0.083298
22 5 24 0.133333 -39 -43 -4 0.433162 20 -3 -23 0.083302 37 21 -16 0.116622 13 -36 -49 0.299894
22 5 25 0.283333 6 -19 -25 0.449816 6 -48 -54 0.333184 58 56 -2 0.266571 -60 -7 53 0.433155
22 5 26 0.033333 68 -11 -79 4.681498 31 -66 -97 0.249903 2 63 61 0.233258 50 -1 -51 0.716388
22 5 27 1 -27 27 54 0.649748 67 -26 -93 0.349865 42 16 -26 0.349857 70 -29 -99 0.716388
22 5 28 0.15 44 28 -16 2.965496 -34 -53 -19 0.333187 23 54 31 0.416509 43 -43 -86 0.849667
22 5 29 0.75 4 -45 -49 0.932954 -9 31 40 0.383183 -69 -37 32 0.749706 5 19 14 0.433153
22 5 30 0.933333 54 -2 -56 0.966292 60 -34 -94 0.316544 -1 17 18 0.333213 -62 -32 30 0.433165
22 6 1 0.233333 -60 -52 8 0.89965 3 -17 -20 0.299872 -42 31 73 0.066667 -53 41 94 0.183249
22 6 2 0.283333 21 -35 -56 0.483141 -63 -54 9 0.066641 39 37 -2 0.19992 19 -39 -58 0.249896
22 6 3 0.833333 -2 -10 -8 0.283225 54 -55 -109 0.283214 -46 42 88 0.283223 24 -42 -66 0.49979
22 6 4 0.3 40 5 -35 0.583088 70 -43 -113 0.249886 16 56 40 0.283229 5 -32 -37 0.299869
22 6 5 0.683333 -19 -57 -38 0.233238 -69 23 92 0.266558 36 44 8 0.216595 -59 -11 48 0.283208
22 6 6 0.583333 37 -48 -85 0.51646 -2 48 50 0.21657 66 -30 -96 0.249884 -70 -13 57 0.566436
22 6 7 0.283333 36 24 -12 1.099571 -13 -35 -22 0.316537 46 52 6 0.299875 -25 -40 -15 0.449824
22 6 8 0.166667 55 19 -36 1.049589 56 68 12 0.066639 -35 32 67 0.349873 58 -35 -93 0.266554
22 6 9 0.3 37 54 17 0.433167 -13 -17 -4 0.266554 -35 2 37 0.049965 -3 -13 -10 0.249901
22 6 10 0.966667 -26 -23 3 0.583106 -19 53 72 0.183246 15 24 9 0.083319 33 -3 -36 0.166606
22 6 11 0.616667 -6 10 16 2.182478 -40 9 49 0.333217 31 -38 -69 0.099972 35 -60 -95 0.216572
22 6 12 0.316667 40 33 -7 1.132884 2 -12 -14 0.333195 -4 -60 -56 0.266557 5 74 69 0.333197
22 6 13 0.1 -14 -48 -34 0.633082 12 34 22 0.266555 -12 49 61 0.06664 -4 -29 -25 0.216574
22 6 14 0.45 61 -29 -90 0.399855 -53 -13 40 0.083288 65 -15 -80 0.133278 19 78 59 0.033317
22 6 15 0.766667 -67 -63 4 0.816332 9 36 27 0.31655 59 -31 -90 0.433158 -1 -47 -46 0.48313
22 6 16 0.35 -64 13 77 1.366127 67 7 -60 0.083283 -39 56 95 0.116632 33 -14 -47 0.316534
22 6 17 0.566667 39 -49 -88 2.815569 32 16 -16 0.399838 29 -41 -70 0.299873 -6 -12 -6 0.616428
22 6 18 0.016667 -30 -30 0 0.616432 35 44 9 0.249901 52 -11 -63 0.249901 -55 -59 -4 0.299899
22 6 19 0.9 33 -42 -75 0.733045 36 23 -13 0.366511 -55 -25 30 0.26655 4 -17 -21 0.449806
22 6 20 0.183333 22 -28 -50 0.916307 70 46 -24 0.383175 43 1 -42 0.316552 -69 -12 57 0.516451
22 6 21 0.55 -9 56 65 1.932563 -63 -25 38 0.366514 -32 -54 -22 0.383203 -16 28 44 0.399845
22 6 22 0.916667 60 14 -46 0.616419 -70 -53 17 0.299866 -11 13 24 0.349861 -2 -41 -39 0.349855
22 6 23 0.833333 -54 -45 9 0.599759 -56 19 75 0.466479 -7 -57 -50 0.433154 47 -1 -48 0.349869
22 6 24 0.916667 58 -28 -86 0.916294 -65 -1 64 0.48316 59 -44 -103 0.399842 -63 40 103 0.383179
22 6 25 0.833333 -49 -41 8 0.816343 60 -39 -99 1.099578 -59 41 100 0.866342 -43 -27 16 1.032937
22 6 26 0.266667 -37 -44 -7 1.049593 -10 23 33 0.483127 -59 -32 27 0.499801 -45 -19 26 0.716394
22 6 27 0.683333 14 43 29 1.616041 20 -60 -80 0.949645 44 1 -43 2.36575 34 -42 -76 0.916313
22 6 28 0.55 41 65 24 2.698937 1 -37 -38 0.683068 -22 35 57 1.132906 10 -42 -52 1.965899
22 6 29 0.366667 -43 28 71 1.715994 -14 -39 -25 1.432761 -54 -58 -4 0.9996 -43 24 67 1.29949
22 6 30 0.683333 33 40 7 0.766351 -55 -52 3 1.099581 61 48 -13 0.666392 5 10 5 0.749689
23 1 1 0.05 20 24 4 1.29928 68 41 -27 0.51647 45 -65 -110 0.399819 -46 68 114 0.366498
23 1 2 0.8 -15 -34 -19 0.682896 -35 -37 -2 0.633045 -67 -3 64 0.699684 -32 -67 -35 0.549755
23 1 3 0.733333 -45 -36 9 1.016063 61 51 -10 0.583072 42 54 12 0.599726 -38 -50 -12 0.59974
23 1 4 0.9 -36 -35 1 0.666235 -46 23 69 0.949574 67 -80 -147 0.516431 10 81 71 0.399822
23 1 5 0.4 -29 -37 -8 0.666249 -42 -34 8 0.599745 -11 -8 3 0.66637 24 26 2 0.566409
23 1 6 0.6 -6 3 9 1.215987 11 -1 -12 0.749661 -41 -46 -5 0.666363 28 38 10 0.599727
23 1 7 0.5 32 29 -3 0.566282 11 -18 -29 0.932905 51 17 -34 0.599729 -13 -26 -13 0.583097
23 1 8 0.4 38 12 -26 1.116025 -5 -7 -2 0.932906 3 3 0 0.832956 42 36 -6 0.53306
23 1 9 0.5 12 -7 -19 0.666235 -3 -7 -4 0.566409 1 -4 -5 0.549753 8 1 -7 0.516431
23 1 10 0.016667 -11 2 13 1.099406 -64 -1 63 0.616371 4 0 -4 0.549724 -37 2 39 0.516383
23 1 11 0.616667 -6 1 7 0.599604 -19 -17 2 0.499783 -47 0 47 0.466454 17 -44 -61 0.399819
23 1 12 0.05 58 44 -14 0.766186 -20 -28 -8 0.783025 -47 41 88 0.566409 66 -36 -102 0.366502
23 1 13 0.483333 49 13 -36 0.832824 -20 -44 -24 0.533089 -52 48 100 0.466451 7 9 2 0.882933
23 1 14 0.8 -14 2 16 0.966102 46 -43 -89 0.483119 6 59 53 0.549751 -61 -37 24 0.566431
23 1 15 0.266667 -33 -26 7 0.849483 -44 -43 1 0.533092 -4 55 59 0.449815 -15 -82 -67 0.416532
23 1 16 0.5 12 -12 -24 0.799507 -15 2 17 0.683023 20 42 22 0.916229 -9 -4 5 0.782941
23 1 17 0.483333 31 36 5 2.015593 3 2 -1 0.932922 -2 -50 -48 1.116158 -51 46 97 0.966248
23 1 18 0.516667 -32 -37 -5 1.948988 -42 -47 -5 0.999552 16 0 -16 1.366027 -15 -1 14 1.282753
23 1 19 0.05 44 36 -8 0.832806 -2 -46 -44 0.716359 20 18 -2 1.132818 60 -4 -64 0.483115
23 1 20 0.9 -22 -30 -8 0.982757 -9 -5 4 0.683023 -36 -50 -14 0.599715 -32 -33 -1 0.733008
23 1 21 0.95 -63 77 140 1.215981 47 47 0 1.499316 54 -7 -61 0.766321 -21 26 47 0.599728
23 1 22 0.366667 24 7 -17 0.782838 -18 4 22 0.466453 9 -2 -11 0.399818 -14 0 14 0.366518
23 1 23 0.383333 -10 7 17 0.716237 33 -40 -73 0.483118 -50 -27 23 0.499791 -35 43 78 0.399798
23 1 24 0.233333 -11 7 18 0.849487 68 -19 -87 0.533099 -18 8 26 0.516453 45 -28 -73 0.449799
23 1 25 0.033333 2 8 6 1.849038 55 42 -13 0.499761 41 18 -23 0.533113 13 5 -8 0.416457
23 1 26 0.333333 -26 -32 -6 0.416355 56 56 0 0.416491 44 -22 -66 0.566411 -26 40 66 0.483109
23 1 27 0.933333 11 27 16 0.86614 -12 18 30 0.583048 25 -1 -26 0.566429 -3 48 51 0.58307
23 1 28 1 -63 -27 36 0.666225 -61 52 113 0.666378 48 7 -41 0.932909 -63 -56 7 0.816306
23 1 29 0.383333 -6 7 13 0.632918 29 46 17 0.433097 57 34 -23 0.583069 -21 -42 -21 0.699681
23 1 30 0.25 -42 -40 2 3.448349 5 46 41 0.63304 -3 -16 -13 0.44979 -27 56 83 0.39982
23 2 1 0.483333 44 -14 -58 0.782871 -18 56 74 0.649706 -8 -38 -30 0.499767 -68 16 84 0.433137
23 2 2 0.233333 -70 3 73 0.682871 -2 4 6 0.599726 -52 -25 27 0.599724 -27 -50 -23 0.566421
23 2 3 0.7 33 -2 -35 0.549612 -7 1 8 0.733019 -1 -4 -3 0.533081 -11 -3 8 0.449808
23 2 4 0.416667 -68 -44 24 0.649575 18 6 -12 0.499766 53 -9 -62 1.049535 -34 6 40 0.749659
23 2 5 0.833333 -53 49 102 1.365917 10 -5 -15 0.633054 62 -41 -103 0.599729 41 63 22 0.549705
23 2 6 0.016667 39 44 5 0.782882 -13 24 37 0.51643 29 -37 -66 0.516452 -17 57 74 0.516439
23 2 7 0.316667 -30 -32 -2 0.499645 -39 -38 1 0.616407 -27 -38 -11 0.549754 58 -33 -91 0.63304
23 2 8 0.966667 42 44 2 0.832822 43 -27 -70 0.699663 45 39 -6 0.599752 -16 -36 -20 0.699681
23 2 9 0.483333 63 -23 -86 0.699528 -44 27 71 0.516432 49 -65 -114 0.433106 12 -33 -45 0.649706
23 2 10 0.416667 -5 4 9 0.982755 52 -46 -98 0.466452 -20 -42 -22 0.499781 43 47 4 0.483109
23 2 11 0.133333 65 -45 -110 0.616293 -39 -35 4 0.516431 49 -28 -77 0.46643 -40 -62 -22 0.383129
23 2 12 0.466667 -14 -25 -11 0.782871 41 31 -10 0.449796 -54 -42 12 0.449794 31 59 28 0.416493
23 2 13 0.283333 -2 -38 -36 0.499667 7 35 28 0.416475 -28 -73 -45 0.333179 -68 69 137 0.349852
23 2 14 0.233333 62 48 -14 0.532941 44 48 4 0.483133 -32 -44 -12 0.516443 4 -54 -58 0.433116
23 2 15 0.9 -50 -34 16 0.449649 44 42 -2 0.733001 4 -33 -37 0.599729 -36 -16 20 0.583069
23 2 16 0.416667 62 40 -22 0.532946 63 44 -19 0.516452 35 42 7 0.483148 27 38 11 0.449817
23 2 17 0.55 41 -39 -80 1.0494 -41 -34 7 0.449794 15 -35 -50 0.43314 -42 -29 13 0.399832
23 2 18 0.9 -39 -39 0 0.599608 58 25 -33 0.982895 8 4 -4 1.099498 65 53 -12 0.732999
23 2 19 0.166667 -14 2 16 0.566274 -3 -55 -52 0.34985 47 -3 -50 0.333208 37 56 19 0.333183
23 2 20 0.683333 39 56 17 0.433004 -66 6 72 0.416479 14 -14 -28 0.466488 -48 -76 -28 0.333189
23 2 21 0.45 -46 -23 23 0.566247 -60 -42 18 0.549752 -62 -52 10 0.483093 7 -34 -41 0.416496
23 2 22 0.333333 -4 18 22 0.582957 -27 26 53 0.483115 -7 15 22 0.466457 69 -50 -119 0.433136
23 2 23 0.783333 -39 -21 18 0.649585 40 19 -21 0.449783 5 -54 -59 0.433154 -5 75 80 0.366488
23 2 24 0.816667 0 38 38 0.716192 -10 37 47 0.449819 -69 -36 33 0.483083 -46 2 48 0.433141
23 2 25 0.7 -6 -33 -27 0.582938 12 -33 -45 0.449797 -64 37 101 0.43315 -44 -11 33 0.433136
23 2 26 0.583333 70 -27 -97 0.566275 -43 41 84 0.399816 -50 -45 5 0.399813 -20 52 72 0.366505
23 2 27 0.233333 38 40 2 0.466322 47 52 5 0.283224 -7 30 37 0.333182 56 45 -11 0.283208
23 2 28 0.45 -54 42 96 0.699586 46 43 -3 0.283207 50 39 -11 0.283132 60 47 -13 0.18324
23 2 29 0.533333 19 43 24 0.499669 25 38 13 0.366501 28 44 16 0.649697 -68 -73 -5 0.599729
23 2 30 0.416667 39 36 -3 0.466328 7 44 37 0.349875 0 41 41 0.349838 31 41 10 0.399829
23 3 1 0.916667 36 36 0 0.433009 14 -43 -57 0.416477 -41 36 77 0.366505 42 -41 -83 0.399815
23 3 2 0.483333 -66 -37 29 0.666234 -24 40 64 0.433135 -66 41 107 0.416466 50 44 -6 0.383176
23 3 3 0.2 -63 -48 15 0.632902 -51 -51 0 0.433139 37 52 15 0.433142 25 27 2 0.416477
23 3 4 1 26 28 2 0.499671 11 -18 -29 0.616402 -50 6 56 0.449816 -14 -53 -39 0.349838
23 3 5 0.5 54 -33 -87 0.466302 60 -9 -69 0.399803 -18 -41 -23 0.36655 13 44 31 0.349843
23 3 6 0.016667 12 28 16 0.716211 69 24 -45 0.299869 41 29 -12 0.333221 70 35 -35 0.233226
23 3 7 0.466667 5 -39 -44 0.649586 68 43 -25 0.383163 0 -17 -17 0.816307 -44 -15 29 0.699684
23 3 8 0.483333 -25 -22 3 0.84952 58 37 -21 0.816333 -9 -27 -18 0.599726 54 30 -24 0.616381
23 3 9 0.166667 -6 -9 -3 0.616255 -50 -15 35 0.566408 -33 -62 -29 0.449796 -6 27 33 0.383161
23 3 10 0.116667 13 -4 -17 0.499619 -24 -30 -6 0.333216 60 48 -12 0.333173 0 35 35 0.416524
23 3 11 0.833333 37 21 -16 0.399673 8 21 13 0.49977 38 40 2 0.333189 -3 47 50 0.316512
23 3 12 0.816667 57 -15 -72 0.58293 -8 -36 -28 0.499761 -46 -28 18 0.483122 51 56 5 0.349839
23 3 13 0.383333 45 44 -1 0.466294 -50 -38 12 0.449813 66 33 -33 0.39982 58 -48 -106 0.433138
23 3 14 0.833333 -48 -27 21 0.416349 -13 -36 -23 0.433126 -51 -43 8 0.399818 -7 2 9 0.916249
23 3 15 0.116667 31 44 13 0.582902 -13 33 46 0.299911 -53 28 81 0.283182 53 36 -17 0.099956
23 3 16 0.2 44 48 4 0.249749 34 41 7 0.316533 28 43 15 0.333179 -33 -44 -11 0.483111
23 3 17 0.416667 -6 -20 -14 1.549182 -54 -25 29 0.649704 -46 -34 12 0.41648 7 24 17 0.383142
23 3 18 0.133333 -16 -2 14 0.482971 -19 -7 12 0.349874 9 -66 -75 0.31649 -35 -33 2 0.299877
23 3 19 0.616667 -19 2 21 0.466319 3 -2 -5 0.333195 -7 0 7 0.333198 -59 -46 13 0.483108
23 3 20 0.533333 -34 -21 13 0.366369 -57 -37 20 0.333198 -55 -38 17 0.349823 -17 -45 -28 0.233215
23 3 21 0.216667 17 13 -4 0.449659 -47 80 127 0.199913 -63 -90 -27 0.216542 9 -89 -98 0.199909
23 3 22 0.066667 -33 -33 0 0.682934 -59 44 103 0.199913 15 -80 -95 0.249894 -51 -66 -15 0.233225
23 3 23 0.116667 49 41 -8 0.916126 -35 -43 -8 0.283186 38 40 2 0.616411 -44 -53 -9 0.433136
23 3 24 0.3 48 13 -35 0.649571 23 45 22 0.283204 -36 -19 17 0.316537 -17 -53 -36 0.316565
23 3 25 0.4 70 70 0 0.233099 -67 -75 -8 0.283204 14 51 37 0.299873 20 -91 -111 0.299859
23 3 26 0.166667 -25 -40 -15 0.383027 28 19 -9 0.283208 21 -67 -88 0.283191 27 50 23 0.266564
23 3 27 0.833333 -9 -29 -20 0.39968 22 50 28 0.399822 -54 -57 -3 0.38316 -50 -136 -86 0.449805
23 3 28 0.316667 -32 -29 3 0.599631 -18 -6 12 0.79964 24 -26 -50 0.449792 6 46 40 0.333164
23 3 29 0.733333 -5 8 13 0.466356 54 12 -42 0.483135 37 -41 -78 0.366503 -55 46 101 0.299864
23 3 30 0.25 -62 -16 46 0.466324 4 -22 -26 0.299868 13 -32 -45 0.266546 22 -12 -34 0.249887
23 4 1 0.116667 4 -3 -7 0.732875 -51 -11 40 0.233241 48 -12 -60 0.116616 -32 -2 30 0.133274
23 4 2 0.333333 60 50 -10 0.183112 -61 -52 9 0.249886 12 -47 -59 0.216567 -2 15 17 0.183248
23 4 3 0.933333 -32 -24 8 1.349251 -63 34 97 0.383202 25 -47 -72 0.349848 2 28 26 0.266515
23 4 4 0.05 -63 -25 38 0.549657 -4 -50 -46 0.266558 40 -46 -86 0.133282 -9 -2 7 0.449796
23 4 5 0.366667 -53 -17 36 1.132692 -66 -14 52 0.533087 -11 -27 -16 0.549732 -61 51 112 0.36647
23 4 6 0.383333 26 28 2 0.666242 -25 -19 6 0.383158 -57 57 114 0.283204 -10 -26 -16 0.566415
23 4 7 0.85 27 -12 -39 0.499644 -17 -7 10 0.683025 -38 36 74 0.449796 29 -50 -79 0.366504
23 4 8 0.983333 -6 33 39 0.433018 17 5 -12 0.483125 24 18 -6 0.499765 63 153 90 0.699703
23 4 9 0.4 -6 20 26 0.416357 18 -36 -54 0.333177 -24 43 67 0.333183 69 97 28 0.816299
23 4 10 0.183333 65 41 -24 0.699547 52 -6 -58 0.399817 59 -36 -95 0.38316 -7 59 66 0.333173
23 4 11 0.783333 -50 -13 37 0.666216 -26 33 59 0.399791 -21 -48 -27 0.349842 -47 28 75 0.316519
23 4 12 0.7 -62 -30 32 0.882803 62 58 -4 0.433149 47 53 6 0.43314 67 -43 -110 0.916252
23 4 13 0.3 60 55 -5 0.482984 8 -38 -46 0.383158 14 67 53 0.516429 -59 45 104 0.383163
23 4 14 0.083333 -12 6 18 0.666236 -14 -36 -22 0.33318 -25 57 82 0.266546 -18 -54 -36 0.683024
23 4 15 0.35 -38 -31 7 0.499634 -45 51 96 0.383156 -60 -40 20 0.483101 0 -69 -69 0.416478
23 4 16 0.416667 54 53 -1 0.899455 -30 23 53 0.74966 26 32 6 0.533091 -2 14 16 0.54974
23 4 17 0.533333 36 40 4 0.449666 59 53 -6 0.333182 31 53 22 0.299849 40 45 5 0.066658
23 4 18 0.683333 -66 -24 42 0.616257 -36 -24 12 0.283221 -34 -22 12 0.083297 -4 -25 -21 0.216568
23 4 19 0.35 -47 -36 11 0.266432 26 36 10 0.283216 0 -2 -2 0.366534 48 53 5 0.34984
23 4 20 0.55 39 32 -7 0.916115 53 29 -24 0.099951 -62 28 90 0.149953 -55 29 84 0.066634
23 4 21 0.583333 29 32 3 0.366369 24 1 -23 0.36652 -9 19 28 0.33318 9 7 -2 0.383159
23 4 22 0.1 -40 -38 2 0.649566 1 54 53 0.249889 -32 -77 -45 0.283118 60 5 -55 0.299884
23 4 23 0.716667 7 -32 -39 0.366337 -39 -17 22 0.416467 -30 -27 3 0.899621 -54 -26 28 0.633044
23 4 24 0.366667 70 40 -30 0.333051 -8 50 58 0.283156 29 43 14 0.099949 38 47 9 0.166588
23 4 25 0.783333 70 33 -37 0.399672 37 38 1 0.36651 -58 57 115 0.333177 50 58 8 0.333182
23 4 26 0.433333 55 22 -33 1.032724 21 -44 -65 0.832945 -52 52 104 0.399818 51 28 -23 0.483125
23 4 27 0.233333 37 51 14 0.782843 -39 44 83 0.483113 -6 55 61 0.366505 11 55 44 0.28321
23 4 28 0.133333 66 53 -13 0.599596 33 39 6 0.299867 22 46 24 0.266547 27 55 28 0.216557
23 4 29 0.6 -35 37 72 0.749526 0 36 36 0.33318 -70 44 114 0.316524 -11 43 54 0.29984
23 4 30 0.4 25 36 11 5.447399 42 31 -11 1.782544 -18 49 67 0.999547 23 19 -4 0.666398
23 5 1 0.966667 31 -18 -49 0.38302 -13 40 53 0.283234 25 21 -4 0.283263 27 27 0 0.066633
23 5 2 0.283333 -23 -39 -16 0.283075 -64 45 109 0.316519 23 -33 -56 0.316524 27 49 22 0.299869
