11 112 1 0    1.082    0.882    0.669    0.867    0.766    0.734 1 2 3 4 5 6  1509.547  361.959  315.460  387.093  298.928  320.778 
11 113 1 1    1.467    0.896    0.306    0.752    0.545    1.033 2 2 2 2 2 2  823.616  622.996  544.144  334.877  762.371  577.842 
11 114 1 1    0.251    1.074    1.008    0.769    0.403    1.495 -9 -9 -9 -9 -9 -9  980.633  388.274  782.582  818.138  1117.237  343.231 
11 115 1 1    1.307    0.253    1.363    0.823    0.620    0.633 4 4 4 4 4 4  796.217  794.168  528.975  933.143  1110.008  507.317 
11 116 1 0    1.003    0.858    1.172    1.012    0.208    0.747 1 2 3 1 4 6  983.486  410.920  420.662  3609.175  1550.201  412.587 
11 117 1 0    1.300    0.442    0.304    1.227    0.404    1.324 1 2 3 4 5 6  859.701  440.405  456.668  373.533  594.547  401.150 
11 118 1 1    0.985    0.852    0.999    0.938    0.751    0.476 -9 -9 -9 -9 -9 -9  804.341  779.724  676.252  832.375  664.952  613.350 
11 119 1 1    0.487    0.724    0.870    1.003    1.081    0.834 3 3 3 3 3 3  887.540  365.459  379.138  1097.737  530.072  332.317 
11 120 1 0    1.272    0.228    1.114    0.994    0.878    0.514 1 2 3 4 5 6  890.099  370.467  681.822  497.370  395.528  409.565 
13 1 0 0    0.374    1.259    0.865    0.239    1.456    0.808 1 2 3 5 4 6  888.171  483.061  896.205  1201.633  653.791  378.543 
13 2 0 1    0.902    0.872    0.697    1.049    0.418    1.062 1 2 3 4 6 5  899.352  919.178  810.841  422.147  713.710  1358.447 
13 3 0 1    0.907    0.680    0.712    0.612    1.031    1.058 -9 4 1 2 3 5  893.965  705.822  620.603  303.630  284.123  672.939 
13 4 0 0    0.556    0.905    0.937    1.108    0.374    1.120 1 2 3 4 5 6  709.727  540.952  1286.999  433.991  755.647  1188.075 
13 5 0 1    0.905    0.800    1.234    0.300    0.715    1.047 1 2 4 3 5 6  923.098  763.899  1179.538  386.376  944.882  331.257 
13 6 0 1    1.219    0.912    0.904    0.701    0.320    0.943 1 2 3 6 4 5  823.683  714.323  1055.684  2525.858  350.471  617.702 
13 7 0 1    0.810    0.959    0.658    0.993    0.708    0.872 1 2 3 4 6 -9  1300.108  748.023  1229.146  557.057  670.140  328.579 
13 8 0 1    0.834    0.902    1.217    0.723    0.361    0.962 1 2 3 4 5 6  1168.147  684.633  609.935  780.532  328.517  287.242 
13 9 0 0    1.286    1.124    0.302    1.124    0.877    0.287 5 3 2 1 4 6  958.793  431.206  951.045  1122.081  359.363  246.722 
13 10 0 1    1.495    0.646    1.114    0.993    0.502    0.250 1 2 3 4 5 6  818.113  612.778  601.352  753.159  259.658  270.530 
13 11 0 0    1.673    1.202    0.431    0.319    1.085    0.291 1 2 3 4 5 6  1184.596  336.694  312.056  595.594  289.920  358.981 
13 12 0 0    0.229    1.349    0.413    1.010    1.084    0.916 1 2 3 4 5 6  846.114  405.224  319.813  355.779  311.652  284.291 
13 13 0 0    0.485    0.757    1.360    1.127    0.435    0.836 3 2 3 5 4 6  827.198  408.281  1614.249  496.336  248.506  201.618 
13 14 0 1    0.837    0.972    1.113    0.383    0.544    1.150 1 2 3 4 5 6  808.005  690.551  550.031  644.132  243.181  331.098 
13 15 0 1    0.227    1.158    0.536    0.936    1.085    1.057 1 2 3 4 5 6  761.021  303.727  270.268  540.479  681.033  240.384 
13 16 0 1    0.376    1.215    1.038    0.672    1.276    0.423 1 2 3 4 -9 6  879.491  364.294  857.053  1102.098  755.580  234.718 
13 17 0 1    0.707    0.826    0.955    0.614    0.988    0.910 1 2 3 4 -9 6  1011.514  651.548  567.922  716.541  196.122  234.659 
13 18 0 0    1.062    0.845    0.454    0.626    0.990    1.023 1 2 3 4 5 -9  686.887  454.859  749.601  234.882  548.497  229.234 
13 19 0 0    1.127    0.444    1.088    1.095    0.931    0.316 1 2 3 4 -9 6  1089.401  408.266  427.539  347.520  328.106  355.727 
13 20 0 1    0.207    1.564    1.627    0.300    0.569    0.733 1 2 3 4 6 5  970.140  524.368  493.702  1193.323  237.375  273.240 
13 21 0 1    1.073    0.474    0.808    1.138    0.817    0.690 1 2 3 4 5 6  931.354  549.550  522.188  527.183  204.220  246.184 
13 22 0 1    0.218    1.463    1.299    0.447    1.322    0.251 1 2 3 4 5 6  890.510  560.123  430.996  458.150  270.928  835.474 
13 23 0 0    0.711    1.154    0.949    1.069    0.356    0.761 1 2 3 4 5 6  981.502  231.822  347.713  774.958  314.556  298.250 
13 24 0 1    0.201    1.273    1.338    0.565    1.211    0.411 1 2 3 4 5 6  736.443  386.413  554.484  981.376  617.850  209.922 
13 25 0 0    0.838    1.029    0.970    1.103    0.716    0.345 5 3 2 1 5 6  1006.267  518.391  336.739  1165.295  328.356  295.476 
13 26 0 0    0.433    1.340    0.427    1.933    0.383    0.483 1 2 3 4 5 6  846.775  267.868  275.957  1473.684  265.338  289.758 
13 27 0 1    1.414    0.782    0.753    0.413    1.241    0.396 1 2 3 4 5 6  780.512  471.674  399.782  1226.044  218.428  956.044 
13 28 0 1    1.011    0.265    0.534    1.557    0.445    1.188 1 2 3 4 5 6  1168.695  322.875  185.384  419.728  367.192  719.776 
13 29 0 1    0.792    1.122    1.064    0.571    0.588    0.863 1 2 3 4 5 6  1325.456  604.277  342.170  716.744  386.443  380.889 
13 30 0 1    1.022    0.453    0.453    1.795    0.966    0.311 1 2 3 4 5 6  774.828  604.141  268.013  1155.052  1074.996  281.725 
13 31 0 0    0.482    0.541    0.763    1.216    0.832    1.166 1 2 3 4 5 6  1091.473  375.316  293.174  347.674  780.444  270.726 
13 32 0 1    0.893    0.770    0.754    0.901    1.069    0.613 1 2 3 4 5 6  789.016  471.827  433.181  650.867  752.387  463.599 
13 33 0 1    0.575    0.680    1.278    0.748    0.249    1.471 1 2 3 4 5 6  733.622  436.168  444.315  455.195  251.167  724.956 
13 34 0 1    1.224    0.339    1.271    1.090    0.861    0.215 1 2 3 4 5 6  1521.646  475.564  414.767  774.942  323.350  562.999 
13 35 0 0    1.112    0.320    1.473    0.909    0.656    0.530 1 2 3 4 5 6  783.077  304.057  287.333  686.702  234.851  276.161 
13 36 0 0    0.730    0.747    1.096    0.728    0.963    0.735 1 2 3 5 4 6  1080.975  331.530  273.631  560.048  362.325  367.191 
13 37 0 0    1.128    1.291    1.329    0.267    0.435    0.550 1 2 3 4 5 6  959.664  370.077  510.225  568.069  168.442  190.948 
13 38 0 0    1.091    1.063    0.839    0.760    0.382    0.865 1 2 3 4 5 6  1034.278  367.111  323.161  560.321  320.196  287.398 
13 39 0 0    0.749    0.530    0.607    0.398    1.590    1.126 1 2 3 4 5 6  761.907  336.827  273.352  383.540  237.805  312.018 
13 40 0 0    1.369    0.296    0.560    0.990    0.876    0.909 1 2 3 4 5 6  748.525  325.894  353.371  656.408  221.055  251.510 
13 41 0 0    0.563    0.947    1.268    0.281    0.883    1.058 1 2 3 4 5 6  1210.934  370.074  527.068  1107.963  317.735  243.032 
13 42 0 1    1.120    0.873    0.952    0.951    0.869    0.235 1 2 3 4 5 6  866.521  379.054  489.005  641.129  408.922  400.717 
13 43 0 0    0.477    0.429    0.343    1.091    1.312    1.348 1 2 3 4 5 6  811.612  320.318  527.025  370.008  358.570  314.919 
13 44 0 1    0.864    0.972    0.693    1.044    0.436    0.991 1 2 3 4 5 6  761.703  411.783  364.679  439.282  251.248  590.279 
13 45 0 0    1.004    0.744    0.812    0.845    1.382    0.214 1 2 3 4 5 6  866.510  328.788  334.272  372.540  224.129  364.513 
13 46 0 1    0.600    0.866    0.953    0.968    0.873    0.740 1 2 3 4 5 6  858.369  450.049  358.956  662.142  353.508  268.189 
13 47 0 0    1.362    1.023    1.306    0.539    0.371    0.399 2 3 1 4 5 6  806.134  328.737  2457.558  752.668  317.574  722.835 
13 48 0 0    0.720    0.720    0.701    0.499    0.916    1.444 1 2 3 4 5 6  833.783  733.455  841.062  893.421  284.401  284.388 
13 49 0 0    0.892    0.583    1.045    0.276    0.924    1.280 3 2 1 4 5 6  1103.499  369.953  959.451  634.035  334.303  262.323 
13 50 0 0    1.503    0.702    1.265    0.703    0.569    0.258 1 2 3 4 5 6  974.333  414.494  386.410  1020.050  446.917  366.865 
13 51 0 0    1.858    0.601    1.251    0.444    0.442    0.405 1 2 3 4 5 6  863.955  292.743  301.338  1603.939  356.335  336.623 
13 52 0 1    1.192    1.425    0.672    0.536    0.626    0.549 1 2 3 4 5 6  930.134  329.014  251.558  673.060  345.210  254.374 
13 53 0 0    0.350    0.516    0.592    1.028    1.011    1.503 1 2 3 4 5 6  734.565  312.237  284.947  780.285  455.583  355.971 
13 54 0 0    0.338    0.790    1.070    0.910    1.061    0.831 1 2 3 4 5 6  1230.338  899.194  425.570  408.740  386.912  541.023 
13 55 0 1    1.352    0.636    0.522    0.815    0.824    0.851 1 2 3 4 5 6  944.249  540.708  457.921  860.138  196.376  262.331 
13 56 0 1    1.302    0.401    1.466    1.035    0.577    0.220 1 2 3 4 5 6  866.744  450.366  353.803  698.250  298.557  284.764 
13 57 0 0    0.797    1.029    0.390    0.969    0.803    1.012 1 2 3 5 4 6  1428.862  482.999  359.188  565.608  323.065  185.631 
13 58 0 1    1.200    0.803    0.658    0.225    0.479    1.636 1 3 4 5 6 6  972.005  450.628  466.408  292.711  216.031  2248.412 
13 59 0 1    0.939    1.134    1.080    0.383    0.873    0.590 1 2 3 4 5 6  828.515  500.591  483.739  679.264  315.085  193.434 
13 60 0 0    0.622    1.054    1.280    0.805    0.822    0.417 1 2 3 4 5 6  691.031  298.396  265.148  584.831  254.418  353.212 
13 61 1 1    0.315    0.724    0.457    1.289    1.114    1.101 1 2 3 4 5 6  1443.206  251.370  259.836  234.892  642.970  249.040 
13 62 1 1    1.426    0.449    0.205    0.686    0.762    1.473 1 2 3 4 5 6  770.925  565.978  450.183  143.734  621.046  413.857 
13 63 1 1    0.600    1.493    0.271    2.127    0.211    0.298 1 3 2 4 6 5  768.246  383.861  1843.694  1860.111  328.412  273.314 
13 64 1 0    1.356    0.253    1.220    0.957    0.739    0.476 1 2 3 4 5 6  856.390  543.555  342.499  813.681  196.137  201.907 
13 65 1 0    0.297    0.958    1.090    0.380    1.861    0.414 1 2 3 4 5 6  1203.671  243.442  455.229  750.330  537.725  268.143 
13 66 1 0    0.699    1.645    0.355    1.057    0.881    0.363 1 2 3 4 5 6  1545.219  262.411  334.244  375.775  345.501  320.535 
13 67 1 0    0.332    1.241    0.242    0.996    1.429    0.760 1 2 3 4 -9 5  790.468  320.446  301.251  259.953  708.816  234.785 
13 68 1 0    0.218    1.522    0.465    0.254    0.836    1.705 -9 4 2 1 3 6  906.755  325.627  940.450  358.797  237.432  491.154 
13 69 1 0    1.121    0.590    1.575    1.195    0.292    0.227 1 2 3 4 5 6  942.330  337.506  262.281  477.187  237.671  298.293 
13 70 1 0    0.967    0.818    0.293    0.734    1.127    1.061 1 2 3 4 5 6  840.229  1330.544  336.555  309.257  405.625  265.130 
13 71 1 0    0.865    1.073    0.528    0.824    0.773    0.937 1 2 3 4 -9 6  1107.307  378.201  1534.807  328.620  389.284  262.579 
13 72 1 1    0.999    0.623    0.605    1.770    0.626    0.376 1 2 3 4 5 6  834.646  317.838  527.198  653.924  199.007  163.395 
13 73 1 1    0.324    0.864    0.927    0.872    0.723    1.290 1 2 3 4 5 6  776.931  504.893  295.635  439.111  650.687  251.646 
13 74 1 1    0.948    0.694    1.300    1.248    0.567    0.243 1 2 3 4 5 6  1107.424  301.319  364.814  621.388  334.380  303.843 
13 75 1 0    0.294    1.227    0.205    1.148    1.222    0.904 1 2 4 3 5 6  1368.977  331.483  304.099  369.996  292.739  323.387 
13 76 1 1    0.274    1.314    1.103    0.968    0.366    0.974 1 2 6 4 5 6  782.630  378.688  447.443  451.526  466.301  370.199 
13 77 1 1    0.874    0.636    0.972    1.039    0.901    0.578 -9 2 3 4 5 6  892.385  293.144  301.102  584.767  210.042  226.655 
13 78 1 0    1.083    0.324    1.476    0.488    1.005    0.624 -9 2 3 4 5 6  760.626  430.590  422.473  672.861  226.694  243.198 
13 79 1 1    1.260    1.113    0.652    0.546    0.486    0.944 1 2 3 4 5 6  1116.198  324.043  303.813  398.063  232.385  452.714 
13 80 1 1    1.262    0.401    0.224    0.449    0.427    2.237 -9 1 2 5 4 -9  722.530  312.335  427.954  1066.637  1284.461  769.193 
13 81 1 1    0.831    0.568    0.365    1.242    1.020    0.974 1 2 3 4 5 4  1366.727  461.853  709.592  230.648  1348.228  1395.432 
13 82 1 1    0.604    0.868    0.510    1.363    0.619    1.036 1 2 3 4 5 6  857.067  288.124  348.328  636.050  709.173  2420.364 
13 83 1 0    0.613    0.889    1.044    0.544    0.545    1.365 1 2 3 4 5 6  777.321  284.928  333.888  524.395  411.434  372.986 
13 84 1 0    0.819    0.890    0.247    0.705    1.082    1.257 1 2 3 5 6 4  1083.209  695.255  334.626  361.652  620.663  2069.481 
13 85 1 0    0.936    0.878    0.951    0.509    0.953    0.773 1 2 3 5 4 6  843.680  466.441  281.910  579.357  207.436  273.674 
13 86 1 1    1.074    1.537    1.384    0.301    0.465    0.240 1 2 3 4 5 6  1301.425  440.051  320.882  720.074  251.821  320.848 
13 87 1 1    0.554    1.173    1.102    0.878    0.323    0.969 1 2 3 4 6 5  767.952  345.572  323.833  574.720  455.590  656.651 
13 88 1 1    0.488    0.929    1.349    0.466    0.937    0.831 1 2 3 4 5 6  916.556  449.452  383.047  631.373  355.909  309.514 
13 89 1 0    0.550    1.551    0.527    0.457    0.402    1.515 1 2 3 4 5 6  1051.586  466.594  317.717  1502.107  494.126  273.749 
13 90 1 0    0.991    0.413    0.354    1.737    0.514    0.992 1 2 3 4 5 6  1084.341  273.609  351.000  711.928  259.720  298.387 
13 91 1 1    0.971    1.087    0.253    1.237    0.427    1.026 1 2 3 4 5 6  1114.381  725.341  331.624  240.481  342.873  474.873 
13 92 1 1    0.902    0.919    1.005    1.122    0.386    0.666 1 2 3 4 5 6  868.596  390.115  337.916  304.754  304.307  386.828 
13 93 1 0    1.199    0.984    0.480    0.696    1.121    0.521 1 2 3 4 5 6  846.436  937.439  353.269  637.376  389.542  301.201 
13 94 1 1    1.480    0.563    1.261    0.442    0.405    0.850 1 2 3 4 5 6  953.886  378.841  351.001  351.311  604.617  293.149 
13 95 1 1    0.521    0.922    0.534    1.390    0.356    1.277 1 6 3 4 5 6  2064.309  513.733  273.562  990.315  309.556  234.859 
13 96 1 0    0.235    0.776    1.098    0.986    1.008    0.898 1 2 3 4 5 6  1064.120  273.876  271.143  516.187  364.787  337.508 
13 97 1 0    0.312    2.097    0.818    0.592    0.961    0.219 1 2 3 4 5 6  896.314  1053.207  339.767  510.843  381.068  378.629 
13 98 1 0    1.133    0.272    1.010    0.902    1.009    0.676 1 2 3 4 5 6  1000.825  904.148  276.704  940.258  254.497  304.276 
13 99 1 1    1.318    0.712    0.771    0.517    0.727    0.954 1 2 3 4 5 6  852.401  404.083  420.174  671.107  379.020  318.009 
13 100 1 1    0.258    0.851    0.866    0.886    1.085    1.054 1 2 3 4 5 6  1262.810  438.869  351.562  212.819  1050.646  367.716 
13 101 1 0    1.145    1.060    0.628    0.752    1.033    0.384 1 2 3 4 5 6  860.595  304.066  323.426  725.720  496.697  320.590 
13 102 1 0    0.551    1.190    1.286    1.128    0.366    0.479 1 2 3 4 5 6  1345.429  329.352  433.649  802.931  494.472  477.804 
13 103 1 1    0.609    0.474    0.337    1.431    0.324    1.824 1 2 3 4 5 6  1513.627  863.456  210.225  221.225  833.332  221.575 
13 104 1 0    0.816    0.968    0.671    0.936    0.980    0.629 1 2 3 4 5 6  1516.254  284.809  384.192  879.852  281.755  254.343 
13 105 1 0    0.786    0.704    1.115    1.126    0.841    0.428 1 2 3 4 5 6  984.552  414.266  684.445  783.500  229.382  237.870 
13 106 1 0    1.489    0.466    1.297    1.056    0.235    0.456 1 2 3 4 5 6  1130.881  317.780  337.042  863.450  218.526  282.286 
13 107 1 1    0.210    0.275    0.863    1.463    1.083    1.107 1 2 3 4 5 6  1229.914  268.061  238.026  533.057  601.825  431.341 
13 108 1 0    0.259    0.974    0.847    1.151    0.747    1.021 1 2 3 4 5 6  880.141  337.326  560.334  1048.199  334.421  329.495 
13 109 1 0    1.133    1.393    1.300    0.399    0.573    0.203 -9 2 3 1 5 6  1274.230  769.884  367.445  725.446  521.668  213.007 
13 110 1 1    0.505    0.949    0.756    1.090    0.239    1.461 1 2 3 5 4 6  844.650  312.915  226.639  210.414  543.994  491.403 
13 111 1 0    0.495    0.357    1.332    0.949    1.498    0.369 2 1 3 4 5 6  803.086  1912.681  427.623  717.171  303.803  229.244 
13 112 1 1    0.422    0.630    1.281    1.266    0.767    0.633 1 2 3 4 5 6  1009.658  339.901  281.792  546.433  373.187  766.978 
13 113 1 0    0.902    1.126    0.836    0.494    0.472    1.171 1 2 3 4 5 6  745.266  474.994  348.250  1056.359  262.853  260.005 
13 114 1 0    0.372    1.613    0.385    1.271    0.683    0.676 1 2 3 4 5 6  822.693  271.029  304.232  593.415  270.952  257.188 
13 115 1 0    0.351    1.335    0.534    1.159    1.216    0.404 1 2 3 4 5 6  1029.438  626.702  306.757  747.896  309.836  320.537 
13 116 1 1    1.560    0.498    1.096    1.158    0.204    0.484 2 2 3 4 5 6  1183.662  1792.037  223.742  772.409  651.127  287.558 
13 117 1 1    0.354    1.373    0.618    1.524    0.819    0.311 1 2 3 5 -9 6  886.291  694.928  237.981  1100.198  458.559  237.698 
13 118 1 1    1.413    0.303    0.636    0.489    0.924    1.234 1 2 3 4 5 6  759.740  334.040  259.922  474.777  634.571  320.729 
13 119 1 1    0.272    1.043    0.701    1.057    0.527    1.401 1 2 3 4 5 6  919.328  618.558  245.996  237.878  510.869  295.981 
13 120 1 1    0.525    1.008    0.754    0.634    0.933    1.145 1 2 3 4 5 6  1114.893  703.977  450.047  541.267  279.648  290.529 
15 1 0 1    0.861    1.405    0.409    1.038    0.796    0.492 5 5 5 5 5 5  1025.821  1326.091  1333.210  385.144  387.369  770.434 
15 2 0 1    1.195    0.359    1.194    0.983    0.990    0.279 2 2 2 2 2 2  957.054  1156.189  393.310  979.639  589.037  357.427 
15 3 0 1    0.328    0.542    2.001    1.223    0.398    0.507 6 6 6 6 6 6  1039.994  324.115  351.320  1469.243  952.036  406.354 
15 4 0 1    0.745    1.359    0.914    0.208    1.011    0.763 3 3 3 3 3 3  918.804  384.598  522.994  1180.851  648.814  248.810 
15 5 0 1    0.713    1.116    0.504    0.757    0.946    0.965 4 4 4 4 4 4  1172.185  451.093  1095.033  882.281  329.574  323.957 
15 6 0 0    0.208    1.227    1.198    0.574    0.435    1.359 1 2 3 4 5 6  1328.956  665.414  304.352  455.907  321.050  362.440 
15 7 0 0    0.714    1.140    1.004    0.791    0.673    0.677 1 2 3 5 -9 6  2350.999  461.468  337.540  712.558  910.384  323.708 
15 8 0 0    1.103    1.454    1.320    0.204    0.599    0.319 1 2 6 4 5 3  2144.030  574.836  343.344  452.950  675.931  304.409 
15 9 0 0    0.483    1.483    0.738    0.461    0.338    1.498 1 2 5 -9 4 6  2444.577  304.445  332.362  1053.988  298.884  299.146 
15 10 0 0    0.392    0.840    0.783    0.848    1.272    0.865 1 2 3 5 -9 4  1199.886  310.091  335.366  522.273  318.316  370.904 
15 11 0 0    0.211    0.946    1.492    0.296    1.582    0.472 2 -9 3 1 -9 5  1139.131  285.049  516.501  495.426  384.269  549.056 
15 12 0 0    0.647    0.320    1.804    1.497    0.485    0.246 1 2 3 4 5 6  1302.193  337.193  337.821  351.604  246.598  512.959 
15 13 0 0    1.032    0.381    0.837    0.766    0.971    1.013 1 2 3 4 5 6  1153.434  522.066  516.696  684.415  367.792  235.184 
15 14 0 0    0.409    0.870    0.206    1.383    1.400    0.732 1 2 3 4 5 6  1814.374  276.700  370.868  262.925  243.459  265.357 
15 15 0 1    1.057    0.273    1.060    0.916    1.223    0.471 5 5 5 5 5 5  743.976  920.765  279.556  816.222  858.071  852.556 
15 16 0 1    0.734    1.256    0.330    0.478    0.488    1.714 -9 -9 -9 -9 -9 -9  803.555  859.130  827.742  271.165  573.818  906.895 
15 17 0 0    1.578    1.000    0.218    0.432    0.727    1.045 1 2 3 4 5 6  1679.564  351.092  681.813  273.943  1045.737  329.143 
15 18 0 1    0.644    1.274    0.756    0.653    1.281    0.392 -9 -9 -9 -9 -9 -9  1084.861  721.349  406.921  962.675  707.197  357.233 
15 19 0 1    0.273    1.242    1.410    0.715    0.559    0.801 2 2 2 2 2 2  1321.778  770.592  352.079  731.672  756.414  458.960 
15 20 0 0    0.557    0.687    1.229    0.705    1.045    0.777 1 2 3 4 5 6  1125.915  485.860  313.067  527.365  279.511  268.368 
15 21 0 1    0.201    0.277    0.750    0.763    2.258    0.751 2 2 2 2 2 2  960.917  229.921  270.738  868.495  1352.810  1300.630 
15 22 0 0    1.193    0.439    0.248    1.142    1.017    0.962 1 2 3 4 5 6  1470.568  325.924  306.921  442.530  362.103  274.545 
15 23 0 0    0.914    0.392    0.724    1.245    0.700    1.025 1 2 3 5 4 6  1599.969  356.620  293.597  323.820  552.626  276.359 
15 24 0 1    1.331    0.558    1.632    0.420    0.214    0.845 6 6 6 6 6 6  952.868  905.082  321.287  1298.911  257.305  265.681 
15 25 0 1    0.370    1.238    1.078    0.456    1.105    0.754 2 2 2 2 2 2  840.091  813.529  304.301  758.696  497.317  673.875 
15 26 0 1    0.777    0.471    1.345    0.614    1.236    0.557 1 1 1 1 1 1  1123.395  784.102  326.785  659.865  635.788  301.066 
15 27 0 0    0.321    0.288    1.718    1.537    0.713    0.422 1 2 3 4 5 6  1517.301  458.685  478.428  337.470  612.669  346.301 
15 28 0 0    1.192    0.245    0.208    1.024    1.256    1.075 1 2 3 4 5 6  1079.399  513.779  323.528  426.206  345.716  767.334 
15 29 0 0    0.898    1.420    0.676    0.725    0.454    0.826 1 2 3 4 2 6  1542.358  348.277  367.967  370.612  654.132  268.159 
15 30 0 1    1.175    0.740    0.893    0.238    1.081    0.873 2 2 2 2 2 2  727.043  1097.864  544.514  364.796  246.282  667.468 
15 31 0 1    1.424    1.641    0.868    0.418    0.279    0.370 5 5 5 5 5 5  663.755  1194.432  1168.731  1091.683  566.032  554.515 
15 32 0 0    0.488    1.213    0.950    0.737    0.443    1.169 1 2 3 4 5 6  1355.327  601.608  398.014  351.019  378.124  389.744 
15 33 0 0    0.873    1.462    0.829    0.827    0.397    0.612 1 2 3 4 1 5  2151.115  339.968  329.572  307.223  858.109  381.932 
15 34 0 0    1.071    1.095    1.337    0.246    0.629    0.622 1 2 3 4 5 6  1416.138  233.126  499.881  513.634  458.421  218.529 
15 35 0 0    1.191    1.043    0.372    0.889    1.245    0.260 1 2 3 4 5 6  1798.651  1128.764  659.725  284.856  295.782  279.143 
15 36 0 1    1.330    0.447    1.054    0.563    0.879    0.728 -9 -9 -9 -9 -9 -9  677.824  1034.597  274.264  901.992  262.534  761.391 
15 37 0 0    1.273    1.324    0.938    0.215    0.729    0.521 1 5 4 2 3 6  1385.779  494.459  516.548  274.019  493.858  290.723 
15 38 0 1    1.146    0.745    1.410    1.197    0.227    0.275 -9 -9 -9 -9 -9 -9  810.026  811.518  182.449  494.277  712.113  284.997 
15 39 0 0    1.535    1.146    0.618    0.471    0.312    0.918 4 2 6 3 5 6  1743.893  671.469  370.221  709.050  271.086  334.220 
15 40 0 1    1.193    0.572    0.751    1.310    0.354    0.820 -9 -9 -9 -9 -9 -9  785.458  819.085  345.664  315.053  596.172  546.353 
15 41 0 1    0.245    0.473    0.939    1.198    1.236    0.909 1 1 1 1 1 1  1231.554  210.578  226.632  512.743  797.537  605.023 
15 42 0 0    1.733    0.497    1.746    0.240    0.263    0.522 1 2 3 4 5 6  1231.755  274.510  386.636  356.195  243.359  290.246 
15 43 0 1    0.384    0.481    0.567    1.625    1.586    0.357 -9 -9 -9 -9 -9 -9  636.894  506.418  459.541  437.346  1266.145  764.254 
15 44 0 0    0.602    1.185    1.278    0.681    0.504    0.751 1 2 3 4 5 6  829.737  370.274  397.828  445.147  703.460  262.954 
15 45 0 1    1.124    0.792    0.818    1.313    0.751    0.201 6 6 6 6 6 6  733.293  677.044  772.752  470.082  789.894  742.246 
15 46 0 1    1.197    0.846    0.782    0.698    0.779    0.698 1 1 1 1 1 1  744.822  654.377  406.664  797.591  737.048  629.668 
15 47 0 1    1.188    1.396    0.867    0.319    0.439    0.791 -9 -9 -9 -9 -9 -9  1700.066  409.676  632.714  533.495  436.721  229.661 
15 48 0 1    0.939    1.004    1.042    0.617    0.326    1.071 1 1 1 1 1 1  584.353  734.705  864.519  897.362  654.704  364.752 
15 49 0 1    0.571    1.080    0.578    0.843    1.040    0.888 5 5 5 5 5 5  686.432  1021.700  1315.740  476.050  812.076  864.144 
15 50 0 1    0.362    0.811    0.359    1.131    0.924    1.414 -9 -9 -9 -9 -9 -9  755.686  342.996  973.803  384.573  1037.240  1375.953 
15 51 0 0    0.251    1.121    1.239    0.489    0.749    1.151 1 2 3 4 5 6  1479.858  395.308  332.007  356.888  294.082  387.369 
15 52 0 0    0.474    0.915    1.436    1.274    0.524    0.378 1 2 4 3 5 6  989.819  257.447  348.467  301.558  299.309  315.399 
15 53 0 1    0.863    1.119    0.682    0.557    0.716    1.063 1 1 1 1 1 1  595.789  580.304  747.917  679.581  387.026  480.678 
15 54 0 0    1.639    1.233    0.678    0.920    0.216    0.314 1 2 3 4 6 5  1019.962  411.906  439.551  508.303  324.172  298.771 
15 55 0 1    0.699    1.195    0.821    1.174    0.589    0.521 1 1 1 1 1 1  799.771  450.319  1202.961  723.685  464.227  262.592 
15 56 0 0    1.909    0.356    0.225    0.205    1.071    1.233 1 2 3 4 5 6  1105.330  577.199  224.151  373.109  307.054  392.190 
15 57 0 0    0.833    0.261    1.348    1.511    0.322    0.725 1 2 3 4 5 6  1185.762  405.977  634.474  378.560  461.224  287.774 
15 58 0 1    1.520    0.709    0.766    1.245    0.354    0.407 5 5 5 5 5 5  813.699  1151.481  548.427  533.923  1062.269  359.676 
15 59 0 1    0.709    0.317    1.137    0.768    1.181    0.888 -9 -9 -9 -9 -9 -9  678.746  806.288  390.578  712.125  817.494  376.201 
15 60 0 0    0.246    0.802    1.015    1.435    1.195    0.306 1 2 5 4 3 6  1089.316  317.899  259.821  612.930  590.918  333.885 
15 61 1 1    0.422    0.544    1.280    0.938    1.351    0.466 -9 -9 -9 -9 -9 -9  1285.084  737.004  414.719  579.961  541.329  309.243 
15 62 1 1    0.674    0.807    1.041    1.170    0.817    0.491 4 4 4 4 4 4  817.956  786.842  806.643  853.149  829.208  776.331 
15 63 1 1    0.548    0.742    1.269    1.372    0.760    0.309 -9 -9 -9 -9 -9 -9  784.833  929.582  398.365  679.050  847.585  484.292 
15 64 1 1    0.846    0.757    0.783    1.600    0.785    0.230 3 3 3 3 3 3  762.725  1054.001  1021.202  759.002  1519.442  422.606 
15 65 1 1    1.443    0.275    1.345    0.770    0.420    0.746 -9 -9 -9 -9 -9 -9  858.689  898.827  370.666  1031.417  1011.918  317.605 
15 66 1 0    0.503    1.080    1.073    0.993    0.795    0.556 1 2 3 4 5 6  910.526  290.095  323.346  1483.273  215.782  235.327 
15 67 1 0    0.652    1.066    0.496    0.871    1.027    0.889 1 2 3 4 5 6  1238.584  254.816  220.924  910.232  295.929  359.215 
15 68 1 1    0.813    1.366    1.148    0.385    1.018    0.269 -9 -9 -9 -9 -9 -9  574.717  599.226  587.860  248.571  314.821  276.355 
15 69 1 0    0.986    1.264    1.518    0.370    0.220    0.642 1 3 4 5 6 2  1004.300  1441.754  538.420  331.916  284.924  913.652 
