2 14 0 0    0.562    0.564    0.275    0.769    0.293    0.536 1 2 3 4 5 6  1297.112  345.170  345.191  460.761  270.743  303.637 
2 15 0 1    0.371    0.274    0.665    0.252    0.885    0.552 -9 -9 -9 -9 -9 -9  1460.799  1081.684  939.112  1376.346  921.849  1429.007 
2 16 0 1    0.391    0.463    0.836    0.305    0.344    0.660 4 4 4 4 4 4  1768.289  1153.327  1235.979  1117.512  913.182  814.191 
2 17 0 0    0.777    0.493    0.429    0.403    0.378    0.520 1 2 3 4 5 6  1239.704  450.387  408.991  395.038  373.412  356.496 
2 18 0 1    0.464    0.516    0.314    0.579    0.844    0.284 -9 -9 -9 -9 -9 -9  2324.989  458.740  485.994  472.254  1784.036  1089.761 
2 19 0 1    0.279    0.742    0.773    0.049    0.293    0.864 5 5 5 5 5 5  1414.929  539.005  1850.057  1213.727  1241.438  530.898 
2 20 0 0    0.376    0.172    0.573    0.612    0.665    0.602 1 2 3 4 5 6  979.864  403.367  593.774  389.412  676.042  394.955 
2 21 0 1    0.620    0.154    0.236    0.791    0.453    0.747 4 4 4 4 4 4  2126.881  783.441  731.050  759.347  1413.829  651.693 
2 22 0 1    0.127    0.027    0.639    1.050    0.174    0.982 -9 -9 -9 -9 -9 -9  1502.125  417.558  469.468  1337.889  1720.499  433.883 
2 23 0 1    0.290    0.210    0.519    0.825    0.858    0.298 6 6 6 6 6 6  1950.269  434.026  383.666  998.737  1494.623  1464.498 
2 24 0 0    1.028    0.959    0.672    0.075    0.104    0.163 1 2 3 4 5 6  1409.105  560.866  532.707  505.035  391.893  397.125 
2 25 0 0    0.135    0.513    0.912    0.649    0.636    0.155 1 2 3 4 5 6  1670.656  323.079  388.899  625.814  326.166  289.642 
2 26 0 0    0.767    0.339    0.594    0.019    0.689    0.592 1 2 3 4 5 6  1470.117  301.120  403.010  659.346  281.637  306.098 
2 27 0 0    0.285    0.550    0.307    0.421    0.573    0.864 1 2 3 4 5 6  1393.257  463.416  534.939  471.803  568.052  411.320 
2 28 0 1    0.247    0.272    0.814    0.519    0.614    0.534 1 1 1 1 1 1  1652.753  1279.617  1026.358  1266.245  1637.942  894.985 
2 29 0 0    0.402    0.100    0.289    0.722    0.582    0.905 1 2 3 4 5 6  1225.888  543.303  460.808  518.633  1119.294  455.163 
2 30 0 1    0.169    0.197    0.805    0.579    0.949    0.301 -9 -9 -9 -9 -9 -9  1240.580  494.296  408.847  1389.125  1662.612  1299.327 
2 31 0 0    0.706    0.770    0.495    0.585    0.062    0.382 1 2 3 4 5 6  1279.082  405.493  438.533  612.102  306.527  220.876 
2 32 0 1    0.685    0.616    0.057    0.366    0.689    0.587 2 2 2 2 2 2  1456.238  618.475  552.840  566.236  1747.996  1348.459 
2 33 0 1    0.593    0.876    0.567    0.181    0.259    0.524 4 4 4 4 4 4  1548.274  1599.468  1425.651  990.702  1882.927  599.363 
2 34 0 0    0.307    0.225    0.169    0.857    0.571    0.870 1 2 3 4 5 6  1375.782  433.362  375.161  328.836  342.088  309.221 
2 35 0 1    0.045    0.034    1.056    0.906    0.507    0.452 1 1 1 1 1 1  1236.168  380.810  416.825  769.643  1133.192  797.262 
2 36 0 1    0.062    0.444    0.634    0.760    0.489    0.611 -9 -9 -9 -9 -9 -9  1340.594  1095.359  577.493  1210.809  1274.464  902.149 
2 37 0 0    0.463    0.791    0.035    1.002    0.441    0.268 1 2 3 4 5 6  1092.637  413.918  678.286  532.427  692.092  372.498 
2 38 0 0    0.054    0.296    0.733    0.808    0.882    0.227 1 2 3 4 5 6  1475.268  344.968  334.197  537.816  380.737  350.705 
2 39 0 0    0.487    0.745    0.588    0.209    0.709    0.261 1 2 3 4 5 6  1321.860  353.522  364.220  717.136  364.562  312.087 
2 40 0 0    0.984    0.656    0.368    0.159    0.551    0.282 1 2 3 4 6 5  3202.667  1227.042  488.651  1841.675  626.660  356.995 
2 41 1 0    0.969    0.200    0.640    0.089    0.313    0.789 1 2 3 4 5 6  1358.248  273.502  273.689  728.077  342.374  389.016 
2 42 1 0    0.778    0.457    0.243    0.038    0.439    1.045 1 2 3 4 5 6  1250.915  538.128  397.411  563.031  454.900  408.302 
2 43 1 0    0.591    0.650    0.374    0.232    0.798    0.355 1 2 3 4 5 6  1219.375  515.935  378.351  1133.120  361.528  389.190 
2 44 1 1    0.357    0.440    0.267    0.771    0.654    0.511 5 5 5 5 5 5  2145.183  1693.122  742.512  328.583  2150.639  905.200 
2 45 1 1    0.911    0.222    0.899    0.556    0.205    0.206 6 6 6 6 6 6  1965.164  1161.406  1268.601  894.784  1290.703  729.014 
2 46 1 0    0.833    0.368    0.045    1.076    0.004    0.674 1 2 3 4 5 6  1298.794  527.143  838.428  402.936  441.203  350.482 
2 47 1 0    0.472    0.803    0.271    0.155    0.642    0.657 1 2 3 4 5 6  1074.818  422.217  465.991  397.730  367.149  408.373 
2 48 1 1    0.144    0.709    0.364    0.715    0.421    0.647 6 6 6 6 6 6  1475.986  1313.037  1714.548  1185.722  1530.061  1064.448 
2 49 1 1    0.642    0.506    0.792    0.544    0.381    0.135 -9 -9 -9 -9 -9 -9  1336.089  1028.888  1494.676  1111.645  1282.586  775.601 
2 50 1 0    1.081    0.857    0.204    0.165    0.653    0.040 1 2 3 4 5 6  1217.460  365.517  314.086  320.173  386.555  290.118 
2 51 1 1    0.287    0.262    0.486    0.681    0.583    0.701 2 2 2 2 2 2  1112.769  1194.337  1028.980  940.691  1503.051  916.252 
2 52 1 1    0.539    0.717    0.444    0.941    0.167    0.192 4 4 4 4 4 4  1800.941  604.778  1403.954  781.026  1351.381  546.924 
2 53 1 0    0.755    0.388    0.637    0.081    0.629    0.510 1 2 3 4 5 6  1434.461  419.401  499.553  436.240  375.667  383.558 
2 54 1 0    0.240    0.786    0.484    0.621    0.787    0.082 1 2 3 4 5 6  1361.783  538.145  560.206  598.644  455.061  379.980 
2 55 1 0    0.070    0.906    0.654    0.129    0.271    0.970 1 2 3 4 5 6  1483.192  656.495  416.834  521.663  408.747  358.751 
2 56 1 1    0.121    0.539    0.419    0.538    0.623    0.760 -9 -9 -9 -9 -9 -9  1343.819  417.799  1558.563  406.361  1527.902  670.891 
2 57 1 0    0.007    0.747    0.916    0.489    0.218    0.623 1 2 3 4 5 6  1449.466  491.491  320.734  1555.199  477.728  516.723 
