Experiment,Participant,Block,Trial_sequence,Sequence_length,Update,Trial_type,RT,TrialCorrect
2,210,3,1,11,7,1,1.17081,0
2,210,3,1,11,8,2,1.58265,0
2,210,3,1,11,9,2,0.794969,0
2,210,3,1,11,10,1,1.51878,0
2,210,3,1,11,11,1,1.0695,0
2,210,3,2,9,1,0,1.19254,0
2,210,3,2,9,2,1,1.0844,0
2,210,3,2,9,3,1,0.838353,0
2,210,3,2,9,4,2,0.808735,0
2,210,3,2,9,5,1,1.08383,0
2,210,3,2,9,6,1,0.805748,0
2,210,3,2,9,7,2,1.24124,0
2,210,3,2,9,8,2,1.43952,0
2,210,3,2,9,9,2,0.993643,0
2,210,3,3,11,1,0,0.786017,0
2,210,3,3,11,2,1,0.662971,0
2,210,3,3,11,3,2,0.9597,0
2,210,3,3,11,4,2,1.64502,0
2,210,3,3,11,5,1,0.89476,0
2,210,3,3,11,6,2,1.02371,0
2,210,3,3,11,7,2,1.22758,0
2,210,3,3,11,8,2,0.974308,0
2,210,3,3,11,9,1,1.67457,0
2,210,3,3,11,10,1,0.79641,0
2,210,3,3,11,11,1,0.945607,0
2,210,3,4,9,1,0,1.18113,0
2,210,3,4,9,2,1,0.882148,0
2,210,3,4,9,3,2,0.850284,0
2,210,3,4,9,4,1,1.2361,0
2,210,3,4,9,5,2,0.853389,0
2,210,3,4,9,6,1,0.791703,0
2,210,3,4,9,7,1,0.985848,0
2,210,3,4,9,8,2,0.886503,0
2,210,3,4,9,9,2,0.646663,0
2,210,3,5,13,1,0,1.43491,1
2,210,3,5,13,2,2,0.836516,1
2,210,3,5,13,3,2,0.983813,1
2,210,3,5,13,4,1,1.12584,1
2,210,3,5,13,5,1,1.06917,1
2,210,3,5,13,6,2,0.949639,1
2,210,3,5,13,7,2,1.49283,1
2,210,3,5,13,8,1,0.892343,1
2,210,3,5,13,9,1,0.941137,1
2,210,3,5,13,10,1,0.781153,1
2,210,3,5,13,11,1,1.18639,1
2,210,3,5,13,12,2,1.23948,1
2,210,3,5,13,13,2,1.08284,1
2,210,3,6,9,1,0,1.25607,1
2,210,3,6,9,2,1,0.954779,1
2,210,3,6,9,3,1,0.823944,1
2,210,3,6,9,4,1,0.682302,1
2,210,3,6,9,5,2,0.849587,1
2,210,3,6,9,6,2,0.740716,1
2,210,3,6,9,7,1,1.03578,1
2,210,3,6,9,8,2,1.63691,1
2,210,3,6,9,9,2,1.46524,1
2,210,3,7,11,1,0,0.919468,0
2,210,3,7,11,2,2,0.902368,0
2,210,3,7,11,3,2,0.806429,0
2,210,3,7,11,4,1,0.874948,0
2,210,3,7,11,5,1,0.85951,0
2,210,3,7,11,6,1,1.07036,0
2,210,3,7,11,7,1,1.30456,0
2,210,3,7,11,8,2,0.966966,0
2,210,3,7,11,9,1,0.996779,0
2,210,3,7,11,10,2,2.91322,0
2,210,3,7,11,11,2,1.73038,0
2,210,3,8,13,1,0,1.03413,0
2,210,3,8,13,2,2,1.15656,0
2,210,3,8,13,3,2,0.923299,0
2,210,3,8,13,4,1,0.824924,0
2,210,3,8,13,5,1,0.972116,0
2,210,3,8,13,6,2,1.0172,0
2,210,3,8,13,7,1,0.836553,0
2,210,3,8,13,8,1,1.57442,0
2,210,3,8,13,9,1,0.971819,0
2,210,3,8,13,10,2,1.11144,0
2,210,3,8,13,11,2,1.43915,0
2,210,3,8,13,12,1,4.61867,0
2,210,3,8,13,13,2,1.31071,0
2,210,3,9,13,1,0,0.922081,1
2,210,3,9,13,2,1,1.01742,1
2,210,3,9,13,3,2,0.96478,1
2,210,3,9,13,4,1,0.995175,1
2,210,3,9,13,5,2,1.32657,1
2,210,3,9,13,6,1,0.988621,1
2,210,3,9,13,7,1,2.60113,1
2,210,3,9,13,8,1,2.42153,1
2,210,3,9,13,9,2,0.952292,1
2,210,3,9,13,10,2,1.59046,1
2,210,3,9,13,11,1,0.97078,1
2,210,3,9,13,12,2,1.20894,1
2,210,3,9,13,13,2,1.03629,1
2,210,4,1,13,1,0,0.840818,0
2,210,4,1,13,2,1,2.08159,0
2,210,4,1,13,3,2,1.17864,0
2,210,4,1,13,4,2,0.790295,0
2,210,4,1,13,5,2,2.57134,0
2,210,4,1,13,6,2,2.16557,0
2,210,4,1,13,7,2,1.13112,0
2,210,4,1,13,8,1,2.14521,0
2,210,4,1,13,9,1,1.15232,0
2,210,4,1,13,10,2,1.25499,0
2,210,4,1,13,11,1,1.67165,0
2,210,4,1,13,12,1,0.80448,0
2,210,4,1,13,13,1,0.736055,0
2,210,4,2,11,1,0,0.876515,1
2,210,4,2,11,2,1,1.08556,1
2,210,4,2,11,3,1,0.867702,1
2,210,4,2,11,4,2,0.995538,1
2,210,4,2,11,5,2,0.926753,1
2,210,4,2,11,6,1,0.941157,1
2,210,4,2,11,7,1,1.26087,1
2,210,4,2,11,8,2,1.11873,1
2,210,4,2,11,9,2,1.07896,1
2,210,4,2,11,10,1,1.18386,1
2,210,4,2,11,11,2,2.0118,1
2,210,4,3,11,1,0,1.13511,1
2,210,4,3,11,2,1,0.838837,1
2,210,4,3,11,3,1,0.872199,1
2,210,4,3,11,4,1,0.998825,1
2,210,4,3,11,5,2,1.09045,1
2,210,4,3,11,6,2,1.22766,1
2,210,4,3,11,7,2,0.878868,1
2,210,4,3,11,8,2,1.18363,1
2,210,4,3,11,9,2,1.18753,1
2,210,4,3,11,10,1,1.00047,1
2,210,4,3,11,11,1,1.06113,1
2,210,4,4,9,1,0,1.83575,1
2,210,4,4,9,2,1,0.821965,1
2,210,4,4,9,3,2,1.04832,1
2,210,4,4,9,4,1,1.04137,1
2,210,4,4,9,5,2,0.876942,1
2,210,4,4,9,6,1,0.878042,1
2,210,4,4,9,7,2,1.18304,1
2,210,4,4,9,8,2,0.866839,1
2,210,4,4,9,9,1,1.57972,1
2,210,4,5,11,1,0,0.746091,1
2,210,4,5,11,2,1,0.688414,1
2,210,4,5,11,3,1,0.760371,1
2,210,4,5,11,4,1,1.19829,1
2,210,4,5,11,5,2,1.76195,1
2,210,4,5,11,6,2,1.12048,1
2,210,4,5,11,7,1,1.30408,1
2,210,4,5,11,8,2,1.25881,1
2,210,4,5,11,9,2,1.93251,1
2,210,4,5,11,10,2,1.28407,1
2,210,4,5,11,11,1,1.23235,1
2,210,4,6,13,1,0,0.858641,0
2,210,4,6,13,2,2,0.891278,0
2,210,4,6,13,3,2,1.62629,0
2,210,4,6,13,4,1,2.43122,0
2,210,4,6,13,5,1,0.866712,0
2,210,4,6,13,6,1,1.84418,0
2,210,4,6,13,7,2,1.08628,0
2,210,4,6,13,8,2,0.822596,0
2,210,4,6,13,9,1,1.04904,0
2,210,4,6,13,10,2,1.41862,0
2,210,4,6,13,11,1,1.28641,0
2,210,4,6,13,12,2,1.19208,0
2,210,4,6,13,13,1,1.61294,0
2,210,4,7,13,1,0,1.20184,1
2,210,4,7,13,2,2,1.07779,1
2,210,4,7,13,3,2,0.830448,1
2,210,4,7,13,4,2,2.14347,1
2,210,4,7,13,5,1,1.16671,1
2,210,4,7,13,6,1,0.660514,1
2,210,4,7,13,7,2,1.31018,1
2,210,4,7,13,8,1,1.26143,1
2,210,4,7,13,9,1,0.990604,1
2,210,4,7,13,10,2,1.4512,1
2,210,4,7,13,11,1,1.00466,1
2,210,4,7,13,12,1,0.953374,1
2,210,4,7,13,13,2,1.4638,1
2,210,4,8,9,1,0,0.809106,0
2,210,4,8,9,2,2,1.00412,0
2,210,4,8,9,3,1,1.38259,0
2,210,4,8,9,4,1,0.8207,0
2,210,4,8,9,5,1,0.950593,0
2,210,4,8,9,6,1,1.04431,0
2,210,4,8,9,7,2,2.12702,0
2,210,4,8,9,8,2,1.08715,0
2,210,4,8,9,9,2,0.951015,0
2,210,4,9,9,1,0,1.11773,1
2,210,4,9,9,2,2,1.04539,1
2,210,4,9,9,3,2,2.52625,1
2,210,4,9,9,4,1,0.862037,1
2,210,4,9,9,5,2,1.21507,1
2,210,4,9,9,6,1,1.37764,1
2,210,4,9,9,7,1,1.16696,1
2,210,4,9,9,8,2,1.74775,1
2,210,4,9,9,9,1,1.85749,1
2,210,5,1,9,1,0,1.66253,0
2,210,5,1,9,2,2,1.03145,0
2,210,5,1,9,3,1,1.1451,0
2,210,5,1,9,4,1,1.85264,0
2,210,5,1,9,5,1,1.63718,0
2,210,5,1,9,6,2,1.68262,0
2,210,5,1,9,7,2,1.62971,0
2,210,5,1,9,8,1,1.45134,0
2,210,5,1,9,9,2,1.03716,0
2,210,5,2,9,1,0,0.913938,0
2,210,5,2,9,2,2,2.12902,0
2,210,5,2,9,3,2,2.06254,0
2,210,5,2,9,4,2,1.48762,0
2,210,5,2,9,5,1,0.967894,0
2,210,5,2,9,6,1,0.853416,0
2,210,5,2,9,7,2,2.53258,0
2,210,5,2,9,8,1,1.42895,0
2,210,5,2,9,9,1,0.575761,0
2,210,5,3,11,1,0,0.965442,0
2,210,5,3,11,2,1,0.963283,0
2,210,5,3,11,3,2,0.943612,0
2,210,5,3,11,4,1,1.19708,0
2,210,5,3,11,5,2,0.977552,0
2,210,5,3,11,6,2,1.26317,0
2,210,5,3,11,7,2,0.7528,0
2,210,5,3,11,8,1,1.31719,0
2,210,5,3,11,9,2,1.23649,0
2,210,5,3,11,10,1,0.855676,0
2,210,5,3,11,11,1,0.842102,0
2,210,5,4,13,1,0,1.87616,1
2,210,5,4,13,2,2,0.797062,1
2,210,5,4,13,3,2,0.864582,1
2,210,5,4,13,4,2,0.801665,1
2,210,5,4,13,5,2,1.10892,1
2,210,5,4,13,6,1,0.876045,1
2,210,5,4,13,7,1,0.90748,1
2,210,5,4,13,8,2,0.827124,1
2,210,5,4,13,9,1,0.939133,1
2,210,5,4,13,10,1,0.927618,1
2,210,5,4,13,11,1,0.901351,1
2,210,5,4,13,12,1,0.918403,1
2,210,5,4,13,13,2,0.981588,1
2,210,5,5,13,1,0,1.05384,1
2,210,5,5,13,2,2,0.855152,1
2,210,5,5,13,3,1,1.48186,1
2,210,5,5,13,4,1,0.706498,1
2,210,5,5,13,5,1,0.810395,1
2,210,5,5,13,6,2,0.829348,1
2,210,5,5,13,7,2,1.21493,1
2,210,5,5,13,8,1,1.81179,1
2,210,5,5,13,9,2,0.975248,1
2,210,5,5,13,10,2,1.43716,1
2,210,5,5,13,11,2,1.32643,1
2,210,5,5,13,12,1,1.53454,1
2,210,5,5,13,13,1,0.96619,1
2,210,5,6,11,1,0,0.817575,0
2,210,5,6,11,2,1,0.724828,0
2,210,5,6,11,3,2,0.891801,0
2,210,5,6,11,4,2,0.987439,0
2,210,5,6,11,5,2,1.57688,0
2,210,5,6,11,6,1,0.941424,0
2,210,5,6,11,7,2,0.812668,0
2,210,5,6,11,8,2,1.04059,0
2,210,5,6,11,9,1,0.810953,0
2,210,5,6,11,10,1,0.76732,0
2,210,5,6,11,11,1,0.772033,0
2,210,5,7,9,1,0,0.93372,1
2,210,5,7,9,2,1,0.721869,1
2,210,5,7,9,3,2,0.873027,1
2,210,5,7,9,4,2,1.24292,1
2,210,5,7,9,5,2,0.813481,1
2,210,5,7,9,6,2,1.77711,1
2,210,5,7,9,7,1,0.794681,1
2,210,5,7,9,8,1,0.910505,1
2,210,5,7,9,9,1,2.79766,1
2,210,5,8,11,1,0,0.793775,1
2,210,5,8,11,2,2,0.764897,1
2,210,5,8,11,3,1,1.47463,1
2,210,5,8,11,4,2,0.826971,1
2,210,5,8,11,5,2,1.18186,1
2,210,5,8,11,6,1,0.833281,1
2,210,5,8,11,7,2,1.37993,1
2,210,5,8,11,8,1,1.14448,1
2,210,5,8,11,9,2,1.30207,1
2,210,5,8,11,10,1,0.741337,1
2,210,5,8,11,11,1,1.35625,1
2,210,5,9,13,1,0,0.781847,0
2,210,5,9,13,2,1,0.768775,0
2,210,5,9,13,3,2,0.997941,0
2,210,5,9,13,4,1,1.39294,0
2,210,5,9,13,5,2,1.35761,0
2,210,5,9,13,6,2,1.14693,0
2,210,5,9,13,7,1,1.16832,0
2,210,5,9,13,8,1,0.772811,0
2,210,5,9,13,9,1,1.08251,0
2,210,5,9,13,10,2,1.75493,0
2,210,5,9,13,11,2,0.90515,0
2,210,5,9,13,12,2,1.04941,0
2,210,5,9,13,13,1,1.00307,0
2,210,6,1,9,1,0,1.67824,1
2,210,6,1,9,2,1,0.763508,1
2,210,6,1,9,3,1,1.20214,1
2,210,6,1,9,4,1,1.1124,1
2,210,6,1,9,5,2,2.41652,1
2,210,6,1,9,6,2,2.19578,1
2,210,6,1,9,7,2,0.743197,1
2,210,6,1,9,8,2,1.91948,1
2,210,6,1,9,9,1,0.872673,1
2,210,6,2,11,1,0,1.45499,1
2,210,6,2,11,2,2,1.4319,1
2,210,6,2,11,3,1,1.12929,1
2,210,6,2,11,4,1,1.18409,1
2,210,6,2,11,5,1,1.06044,1
2,210,6,2,11,6,2,0.877766,1
2,210,6,2,11,7,2,1.16695,1
2,210,6,2,11,8,2,1.11668,1
2,210,6,2,11,9,2,1.01298,1
2,210,6,2,11,10,1,1.40888,1
2,210,6,2,11,11,1,0.797561,1
2,210,6,3,11,1,0,0.961791,1
2,210,6,3,11,2,2,0.686608,1
2,210,6,3,11,3,1,2.53548,1
2,210,6,3,11,4,1,1.06236,1
2,210,6,3,11,5,2,0.985864,1
2,210,6,3,11,6,1,1.28552,1
2,210,6,3,11,7,2,1.02953,1
2,210,6,3,11,8,1,1.18527,1
2,210,6,3,11,9,2,1.79723,1
2,210,6,3,11,10,1,0.818058,1
2,210,6,3,11,11,2,1.04514,1
2,210,6,4,13,1,0,2.89193,0
2,210,6,4,13,2,2,1.0842,0
2,210,6,4,13,3,1,0.804351,0
2,210,6,4,13,4,1,1.5287,0
2,210,6,4,13,5,2,0.990794,0
2,210,6,4,13,6,2,2.34713,0
2,210,6,4,13,7,1,1.74603,0
2,210,6,4,13,8,1,1.23309,0
2,210,6,4,13,9,1,1.46029,0
2,210,6,4,13,10,2,1.1414,0
2,210,6,4,13,11,2,0.923522,0
2,210,6,4,13,12,2,1.01139,0
2,210,6,4,13,13,1,0.783289,0
2,210,6,5,13,1,0,1.03374,0
2,210,6,5,13,2,1,0.757738,0
2,210,6,5,13,3,2,1.09865,0
2,210,6,5,13,4,1,0.785775,0
2,210,6,5,13,5,2,0.852795,0
2,210,6,5,13,6,2,2.94995,0
2,210,6,5,13,7,1,0.837546,0
2,210,6,5,13,8,2,1.89721,0
2,210,6,5,13,9,1,0.898356,0
2,210,6,5,13,10,1,1.23474,0
2,210,6,5,13,11,1,0.813001,0
2,210,6,5,13,12,2,1.04151,0
2,210,6,5,13,13,2,2.44371,0
2,210,6,6,13,1,0,0.973685,1
2,210,6,6,13,2,2,1.01897,1
2,210,6,6,13,3,1,2.27748,1
2,210,6,6,13,4,1,0.879214,1
2,210,6,6,13,5,1,0.816211,1
2,210,6,6,13,6,2,0.866824,1
2,210,6,6,13,7,2,2.35518,1
2,210,6,6,13,8,1,0.808407,1
2,210,6,6,13,9,1,1.56385,1
2,210,6,6,13,10,1,0.913222,1
2,210,6,6,13,11,2,1.36617,1
2,210,6,6,13,12,2,0.868121,1
2,210,6,6,13,13,2,0.918038,1
2,210,6,7,11,1,0,1.84698,1
2,210,6,7,11,2,1,0.928331,1
2,210,6,7,11,3,2,1.05564,1
2,210,6,7,11,4,2,1.48149,1
2,210,6,7,11,5,2,1.16881,1
2,210,6,7,11,6,1,0.774101,1
2,210,6,7,11,7,1,1.01984,1
2,210,6,7,11,8,2,0.870571,1
2,210,6,7,11,9,1,2.42333,1
2,210,6,7,11,10,2,1.00383,1
2,210,6,7,11,11,1,1.37197,1
2,210,6,8,9,1,0,1.36951,0
2,210,6,8,9,2,2,1.11016,0
2,210,6,8,9,3,1,0.860767,0
2,210,6,8,9,4,1,0.892999,0
2,210,6,8,9,5,2,0.71635,0
2,210,6,8,9,6,1,1.25235,0
2,210,6,8,9,7,1,0.902641,0
2,210,6,8,9,8,2,1.06201,0
2,210,6,8,9,9,2,1.31179,0
2,210,6,9,9,1,0,0.886161,1
2,210,6,9,9,2,2,0.886434,1
2,210,6,9,9,3,1,0.725868,1
2,210,6,9,9,4,1,0.892967,1
2,210,6,9,9,5,1,0.910126,1
2,210,6,9,9,6,1,0.86061,1
2,210,6,9,9,7,2,0.925642,1
2,210,6,9,9,8,2,0.79721,1
2,210,6,9,9,9,2,1.24737,1
2,210,7,1,9,1,0,0.792404,1
2,210,7,1,9,2,2,1.1223,1
2,210,7,1,9,3,2,1.04959,1
2,210,7,1,9,4,1,1.80327,1
2,210,7,1,9,5,1,1.1272,1
2,210,7,1,9,6,1,0.863838,1
2,210,7,1,9,7,2,1.73667,1
2,210,7,1,9,8,2,1.37423,1
2,210,7,1,9,9,1,0.843599,1
2,210,7,2,9,1,0,1.08337,1
2,210,7,2,9,2,2,0.803483,1
2,210,7,2,9,3,2,1.35086,1
2,210,7,2,9,4,2,0.981814,1
2,210,7,2,9,5,1,0.881648,1
2,210,7,2,9,6,2,0.881394,1
2,210,7,2,9,7,1,0.737686,1
2,210,7,2,9,8,1,1.24102,1
2,210,7,2,9,9,1,0.932029,1
2,210,7,3,11,1,0,0.989028,1
2,210,7,3,11,2,1,0.938272,1
2,210,7,3,11,3,1,0.759383,1
2,210,7,3,11,4,2,0.71587,1
2,210,7,3,11,5,2,0.803644,1
2,210,7,3,11,6,2,1.65633,1
2,210,7,3,11,7,2,0.810497,1
2,210,7,3,11,8,1,0.845642,1
2,210,7,3,11,9,2,0.687899,1
2,210,7,3,11,10,1,0.680478,1
2,210,7,3,11,11,1,0.784497,1
2,210,7,4,13,1,0,0.769492,1
2,210,7,4,13,2,1,0.838188,1
2,210,7,4,13,3,2,0.855896,1
2,210,7,4,13,4,2,0.713205,1
2,210,7,4,13,5,2,0.943975,1
2,210,7,4,13,6,1,0.76723,1
2,210,7,4,13,7,1,0.786584,1
2,210,7,4,13,8,2,2.73457,1
2,210,7,4,13,9,1,1.55846,1
2,210,7,4,13,10,1,0.89305,1
2,210,7,4,13,11,1,1.00184,1
2,210,7,4,13,12,2,0.825495,1
2,210,7,4,13,13,2,1.69361,1
2,210,7,5,11,1,0,0.870871,1
2,210,7,5,11,2,2,0.64838,1
2,210,7,5,11,3,2,0.785116,1
2,210,7,5,11,4,1,1.47627,1
2,210,7,5,11,5,2,0.876297,1
2,210,7,5,11,6,1,0.685082,1
2,210,7,5,11,7,1,0.644263,1
2,210,7,5,11,8,1,0.9124,1
2,210,7,5,11,9,2,0.927771,1
2,210,7,5,11,10,2,1.30173,1
2,210,7,5,11,11,1,0.933763,1
2,210,7,6,13,1,0,0.839829,1
2,210,7,6,13,2,1,1.01926,1
2,210,7,6,13,3,2,1.46076,1
2,210,7,6,13,4,1,1.85324,1
2,210,7,6,13,5,2,0.998942,1
2,210,7,6,13,6,2,1.50824,1
2,210,7,6,13,7,2,0.908209,1
2,210,7,6,13,8,1,0.716619,1
2,210,7,6,13,9,2,0.965041,1
2,210,7,6,13,10,1,0.883599,1
2,210,7,6,13,11,1,1.044,1
2,210,7,6,13,12,1,0.9647,1
2,210,7,6,13,13,2,1.08109,1
2,210,7,7,13,1,0,0.814857,1
2,210,7,7,13,2,2,0.947221,1
2,210,7,7,13,3,1,1.2015,1
2,210,7,7,13,4,1,0.804349,1
2,210,7,7,13,5,1,0.855702,1
2,210,7,7,13,6,2,0.856763,1
2,210,7,7,13,7,2,1.03478,1
2,210,7,7,13,8,2,0.82158,1
2,210,7,7,13,9,2,1.41676,1
2,210,7,7,13,10,1,0.837044,1
2,210,7,7,13,11,2,1.07135,1
2,210,7,7,13,12,1,0.872676,1
2,210,7,7,13,13,1,0.859496,1
2,210,7,8,9,1,0,0.73151,1
2,210,7,8,9,2,2,0.994744,1
2,210,7,8,9,3,2,0.654267,1
2,210,7,8,9,4,1,0.83864,1
2,210,7,8,9,5,1,1.00044,1
2,210,7,8,9,6,1,0.692987,1
2,210,7,8,9,7,1,0.73382,1
2,210,7,8,9,8,2,0.819217,1
2,210,7,8,9,9,2,0.886203,1
2,210,7,9,11,1,0,0.837902,1
2,210,7,9,11,2,2,0.727958,1
2,210,7,9,11,3,1,0.909726,1
2,210,7,9,11,4,2,0.844963,1
2,210,7,9,11,5,2,1.63149,1
2,210,7,9,11,6,1,3.21919,1
2,210,7,9,11,7,2,1.07931,1
2,210,7,9,11,8,1,0.702921,1
2,210,7,9,11,9,1,0.760144,1
2,210,7,9,11,10,1,0.988786,1
2,210,7,9,11,11,2,1.63216,1
2,210,8,1,11,1,0,1.16851,1
2,210,8,1,11,2,2,0.989568,1
2,210,8,1,11,3,1,1.20032,1
2,210,8,1,11,4,2,0.693032,1
2,210,8,1,11,5,1,0.787609,1
2,210,8,1,11,6,2,0.61783,1
2,210,8,1,11,7,1,0.790916,1
2,210,8,1,11,8,1,0.79685,1
2,210,8,1,11,9,2,2.8384,1
2,210,8,1,11,10,2,0.975532,1
2,210,8,1,11,11,1,0.805081,1
2,210,8,2,9,1,0,1.5984,1
2,210,8,2,9,2,2,1.66572,1
2,210,8,2,9,3,1,0.755467,1
2,210,8,2,9,4,2,1.04826,1
2,210,8,2,9,5,1,2.08236,1
2,210,8,2,9,6,1,1.14723,1
2,210,8,2,9,7,1,0.75647,1
2,210,8,2,9,8,2,0.785232,1
2,210,8,2,9,9,2,0.726323,1
2,210,8,3,11,1,0,0.948623,1
2,210,8,3,11,2,1,0.770382,1
2,210,8,3,11,3,2,0.82349,1
2,210,8,3,11,4,1,0.873609,1
2,210,8,3,11,5,1,0.8583,1
2,210,8,3,11,6,1,0.971064,1
2,210,8,3,11,7,2,1.74388,1
2,210,8,3,11,8,1,1.19934,1
2,210,8,3,11,9,2,0.819538,1
2,210,8,3,11,10,2,0.846245,1
2,210,8,3,11,11,2,1.04064,1
2,210,8,4,11,1,0,0.955708,0
2,210,8,4,11,2,1,0.696948,0
2,210,8,4,11,3,1,0.592257,0
2,210,8,4,11,4,1,0.747324,0
2,210,8,4,11,5,2,0.576387,0
2,210,8,4,11,6,2,0.700518,0
2,210,8,4,11,7,1,0.804601,0
2,210,8,4,11,8,1,0.904744,0
2,210,8,4,11,9,2,0.759372,0
2,210,8,4,11,10,2,2.12581,0
2,210,8,4,11,11,2,1.42092,0
2,210,8,5,13,1,0,1.05961,0
2,210,8,5,13,2,2,0.796169,0
2,210,8,5,13,3,2,0.848464,0
2,210,8,5,13,4,2,0.898135,0
2,210,8,5,13,5,1,1.34656,0
2,210,8,5,13,6,1,0.561586,0
2,210,8,5,13,7,2,0.751258,0
2,210,8,5,13,8,1,0.708702,0
2,210,8,5,13,9,1,0.699945,0
2,210,8,5,13,10,2,0.900411,0
2,210,8,5,13,11,2,0.773123,0
2,210,8,5,13,12,1,0.794597,0
2,210,8,5,13,13,1,0.734868,0
2,210,8,6,13,1,0,0.732313,0
2,210,8,6,13,2,2,0.754811,0
2,210,8,6,13,3,2,0.825746,0
2,210,8,6,13,4,1,1.11549,0
2,210,8,6,13,5,1,1.26552,0
2,210,8,6,13,6,2,1.76269,0
2,210,8,6,13,7,2,1.02433,0
2,210,8,6,13,8,1,0.998727,0
2,210,8,6,13,9,1,1.13946,0
2,210,8,6,13,10,1,0.79993,0
2,210,8,6,13,11,1,0.772589,0
2,210,8,6,13,12,2,1.58857,0
2,210,8,6,13,13,2,0.641775,0
2,210,8,7,9,1,0,1.03876,1
2,210,8,7,9,2,2,0.728589,1
2,210,8,7,9,3,2,0.78423,1
2,210,8,7,9,4,2,0.868108,1
2,210,8,7,9,5,1,1.1553,1
2,210,8,7,9,6,1,0.921837,1
2,210,8,7,9,7,1,0.905263,1
2,210,8,7,9,8,1,1.03296,1
2,210,8,7,9,9,2,0.78677,1
2,210,8,8,9,1,0,0.756278,1
2,210,8,8,9,2,1,0.777276,1
2,210,8,8,9,3,2,0.813779,1
2,210,8,8,9,4,1,0.977033,1
2,210,8,8,9,5,2,1.00497,1
2,210,8,8,9,6,2,0.776685,1
2,210,8,8,9,7,1,0.877819,1
2,210,8,8,9,8,2,1.11903,1
2,210,8,8,9,9,1,1.149,1
2,210,8,9,13,1,0,0.826726,0
2,210,8,9,13,2,1,0.636471,0
2,210,8,9,13,3,2,0.839552,0
2,210,8,9,13,4,2,1.00343,0
2,210,8,9,13,5,2,1.33424,0
2,210,8,9,13,6,2,0.740807,0
2,210,8,9,13,7,1,1.38694,0
2,210,8,9,13,8,2,1.28807,0
2,210,8,9,13,9,1,0.744209,0
2,210,8,9,13,10,1,0.878027,0
2,210,8,9,13,11,2,1.9733,0
2,210,8,9,13,12,1,1.14764,0
2,210,8,9,13,13,1,1.26656,0
2,211,1,1,11,1,0,2.49813,0
2,211,1,1,11,2,2,1.54479,0
2,211,1,1,11,3,2,1.11997,0
2,211,1,1,11,4,2,1.29456,0
2,211,1,1,11,5,1,0.997382,0
2,211,1,1,11,6,1,1.01432,0
2,211,1,1,11,7,1,1.73545,0
2,211,1,1,11,8,1,1.28685,0
2,211,1,1,11,9,1,0.873045,0
2,211,1,1,11,10,2,1.05796,0
2,211,1,1,11,11,2,1.19635,0
2,211,1,2,9,1,0,2.13886,0
2,211,1,2,9,2,1,1.09766,0
2,211,1,2,9,3,1,0.865284,0
2,211,1,2,9,4,1,1.04024,0
2,211,1,2,9,5,1,0.935678,0
2,211,1,2,9,6,2,2.19188,0
2,211,1,2,9,7,2,2.8988,0
2,211,1,2,9,8,2,1.6184,0
2,211,1,2,9,9,2,1.28632,0
2,211,1,3,9,1,0,1.6082,0
2,211,1,3,9,2,1,1.14152,0
2,211,1,3,9,3,1,1.05564,0
2,211,1,3,9,4,2,2.19555,0
2,211,1,3,9,5,2,1.28975,0
2,211,1,3,9,6,2,1.09747,0
2,211,1,3,9,7,2,1.29776,0
2,211,1,3,9,8,1,0.962973,0
2,211,1,3,9,9,1,0.976849,0
2,211,1,4,13,1,0,1.64082,0
2,211,1,4,13,2,1,1.38233,0
2,211,1,4,13,3,2,1.36211,0
2,211,1,4,13,4,2,1.99631,0
2,211,1,4,13,5,1,1.00717,0
2,211,1,4,13,6,1,0.922495,0
2,211,1,4,13,7,2,1.03596,0
2,211,1,4,13,8,2,1.2234,0
2,211,1,4,13,9,1,0.938826,0
2,211,1,4,13,10,1,1.15474,0
2,211,1,4,13,11,2,1.78589,0
2,211,1,4,13,12,2,1.01458,0
2,211,1,4,13,13,1,1.01469,0
2,211,1,5,13,1,0,2.30203,0
2,211,1,5,13,2,1,0.902214,0
2,211,1,5,13,3,2,1.55726,0
2,211,1,5,13,4,1,1.38096,0
2,211,1,5,13,5,2,1.33194,0
2,211,1,5,13,6,2,1.13961,0
2,211,1,5,13,7,2,1.12024,0
2,211,1,5,13,8,1,0.952698,0
2,211,1,5,13,9,1,0.791297,0
2,211,1,5,13,10,2,2.33126,0
2,211,1,5,13,11,2,1.06503,0
2,211,1,5,13,12,1,1.0022,0
2,211,1,5,13,13,1,1.04965,0
2,211,1,6,11,1,0,1.66936,0
2,211,1,6,11,2,1,0.933567,0
2,211,1,6,11,3,2,2.07737,0
2,211,1,6,11,4,2,1.79024,0
2,211,1,6,11,5,2,0.922306,0
2,211,1,6,11,6,2,1.49769,0
2,211,1,6,11,7,1,1.04058,0
2,211,1,6,11,8,1,0.76417,0
2,211,1,6,11,9,2,1.12796,0
2,211,1,6,11,10,1,0.910804,0
2,211,1,6,11,11,1,1.03993,0
2,211,1,7,11,1,0,1.34649,0
2,211,1,7,11,2,1,0.863367,0
2,211,1,7,11,3,2,1.10435,0
2,211,1,7,11,4,2,0.936137,0
2,211,1,7,11,5,2,1.15716,0
2,211,1,7,11,6,1,0.88916,0
2,211,1,7,11,7,1,0.778467,0
2,211,1,7,11,8,1,0.703464,0
2,211,1,7,11,9,2,1.01577,0
2,211,1,7,11,10,1,0.739719,0
