122 7 4   31 18    7   14   17   18   16   13   18 18  0  992  192  1  3  
123 22 0   0 33    12   6   2   16   12   1   27 14  0  293  250  0  1  
124 11 0   27 8    16   15   5   20   8   10   8 10  0  291  248  1  3  
125 20 5   12 33    16   11   2   17   10   1   8 8  0  1702  202  1  3  
126 8 0   21 11    6   1   12   12   0   7   11 0  0  269  226  0  1  
127 23 2   24 18    10   18   4   4   10   2   15 10  0  452  152  1  3  
128 13 5   15 17    19   12   18   10   4   18   15 2  0  1677  177  1  3  
129 19 3   21 35    13   2   5   0   1   14   17 4  0  673  173  1  2  
130 2 4   25 31    5   4   2   17   13   3   25 4  0  990  190  1  3  
131 22 6   30 26    9   19   11   9   14   20   1 17  0  3180  180  1  2  
132 19 2   1 3    14   0   16   13   10   18   26 14  0  509  209  1  2  
133 23 5   19 23    5   14   3   6   2   7   6 16  0  1682  182  1  3  
134 12 6   6 32    9   15   8   20   15   16   6 13  0  3151  151  1  3  
135 23 4   23 26    14   19   13   10   1   9   22 7  0  992  192  1  3  
136 19 4   22 2    8   15   11   13   9   2   26 10  0  974  174  1  3  
137 5 5   5 29    3   6   11   17   10   3   5 11  0  1701  201  1  2  
138 4 4   9 33    6   2   3   5   13   8   9 3  0  1002  202  1  1  
139 9 4   30 1    16   7   20   19   18   2   1 18  0  971  171  1  3  
140 0 2   26 25    9   20   11   16   0   20   26 9  0  502  202  1  1  
141 7 2   9 8    2   16   4   10   0   15   8 10  0  489  189  1  3  
142 4 6   29 22    15   9   0   8   19   15   29 0  0  3200  200  1  3  
143 18 4   25 16    7   6   18   17   20   0   22 8  0  1000  200  1  2  
144 1 0   1 6    2   1   6   18   15   2   1 2  0  313  270  0  1  
145 16 5   26 32    4   17   13   17   9   7   32 19  0  1693  193  1  3  
146 7 5   35 34    14   19   9   10   20   3   34 10  0  1680  180  1  3  
147 14 4   19 5    20   4   17   6   13   9   19 18  0  995  195  0  1  
148 14 3   0 18    12   14   13   19   17   0   0 6  0  689  189  0  1  
149 14 1   17 14    18   1   7   20   12   16   17 0  0  410  210  0  1  
150 10 0   3 6    13   18   2   16   14   7   6 7  0  302  259  1  3  
151 22 5   5 1    20   13   0   10   4   6   11 12  0  1684  184  1  3  
152 20 4   11 22    17   8   12   5   8   19   1 10  0  986  186  1  3  
153 6 0   25 9    18   8   20   7   16   19   9 7  0  231  188  1  3  
154 14 5   6 13    10   5   8   19   16   8   6 18  0  1664  164  1  3  
155 9 3   2 8    10   8   20   1   15   9   8 15  0  657  157  1  3  
156 12 5   4 35    6   16   19   19   11   15   4 11  0  1693  193  0  1  
157 13 2   9 26    11   5   19   8   5   17   9 14  0  575  275  1  3  
158 13 6   10 28    16   8   15   2   5   1   10 0  0  3165  165  1  2  
159 1 1   18 8    0   17   10   13   16   4   18 0  0  393  193  1  1  
160 19 0   10 3    1   7   8   14   3   15   8 16  0  284  241  0  1  
161 10 1   2 34    12   10   7   11   9   10   34 10  0  428  228  1  3  
162 8 3   4 32    20   8   14   11   18   20   32 18 1  0  0  0  0  
163 11 4   5 17    20   0   7   16   0   12   17 12  0  1007  207  1  3  
164 17 0   16 3    14   3   9   12   13   0   3 8  0  238  195  0  1  
165 17 1   31 8    17   19   13   16   17   3   8 20  0  473  273  1  3  
166 21 5   19 12    7   6   8   8   10   17   28 2  0  1678  178  1  3  
167 5 1   28 21    9   4   5   2   10   14   28 5  0  389  189  1  3  
0 1 2   27 31    18   6   16   17   3   11   27 18  0  539  239  0  1  
1 5 2   30 32    8   14   6   1   18   20   30 6  0  467  167  0  2  
2 9 1   3 21    8   4   6   0   15   8   21 15  0  383  183  1  3  
3 3 4   28 25    0   7   19   14   4   20   28 7  0  975  175  0  3  
4 3 6   13 2    11   3   12   5   11   2   13 3  0  3167  167  1  2  
5 11 6   10 31    12   15   1   0   5   14   31 14  0  3183  183  1  3  
6 17 4   30 9    1   10   7   8   16   3   9 2  0  964  164  1  3  
7 14 3   33 2    10   3   15   3   1   20   33 17  0  636  136  1  3  
8 7 2   23 15    7   5   13   13   16   11   15 13  0  487  187  1  3  
9 14 0   5 25    15   14   2   4   16   14   5 16  0  309  266  1  3  
10 10 0   10 24    5   3   15   6   8   4   24 4  0  258  215  1  3  
11 3 5   33 27    18   4   16   8   10   5   33 4  0  1664  164  1  3  
12 0 4   25 26    10   4   16   5   11   20   25 10  0  991  191  1  2  
13 20 2   17 9    15   17   1   10   8   7   26 11  0  490  190  1  3  
14 15 6   11 15    11   8   4   20   19   13   15 2  0  3159  159  1  3  
15 19 0   4 0    1   19   7   18   20   11   15 20  0  313  270  1  3  
16 4 6   19 24    11   2   12   6   10   7   19 12  0  3167  167  1  3  
17 11 1   28 30    3   9   4   20   17   2   30 2  0  361  161  1  3  
18 17 1   20 31    5   0   8   13   1   17   31 16  0  390  190  1  3  
19 1 3   15 35    1   20   17   10   14   9   15 1  0  679  179  1  3  
20 19 5   9 31    9   17   20   10   19   6   35 10  0  1683  183  1  3  
21 15 2   20 10    18   6   4   18   8   6   10 12  0  510  210  1  3  
22 16 3   23 15    13   4   19   7   13   12   15 20  0  669  169  1  3  
23 20 5   4 10    3   14   10   12   0   13   15 7  0  1673  173  1  3  
24 7 0   20 22    2   11   17   1   11   7   22 1  0  328  285  0  1  
25 21 3   33 35    19   3   4   18   13   12   8 16  0  682  182  1  3  
26 20 3   8 30    14   12   3   7   16   5   35 18  0  656  156  1  2  
27 5 6   35 19    16   15   5   7   0   18   35 5  0  3172  172  1  3  
28 16 1   4 33    2   15   6   11   17   1   33 18  0  414  214  1  3  
29 6 5   8 5    11   15   0   12   6   20   5 12  0  1659  159  1  3  
30 11 2   19 11    3   20   4   13   8   12   11 12  0  451  151  1  3  
31 22 1   17 24    2   16   12   7   1   4   21 19  0  372  172  1  3  
32 2 4   21 5    16   13   3   14   6   7   21 13  0  1007  207  1  2  
33 4 1   2 25    6   5   11   4   16   13   2 11  0  393  193  1  2  
34 2 6   26 27    13   8   7   2   12   20   26 8  0  3153  153  1  3  
35 21 2   31 28    13   19   8   3   16   13   5 14  0  479  179  1  3  
36 14 5   5 34    18   9   14   7   2   19   5 11  0  1672  172  1  3  
37 17 5   24 0    20   14   15   13   17   7   0 18  0  1696  196  1  3  
38 12 0   12 4    15   3   12   13   18   19   12 7  0  259  216  1  3  
39 22 0   31 32    17   8   20   8   11   0   29 4  0  248  205  1  3  
40 17 3   29 24    20   2   0   2   6   14   24 4  0  695  195  1  3  
41 4 2   9 25    11   7   19   18   7   17   9 19  0  530  230  0  1  
42 16 2   12 5    11   1   20   3   4   12   5 6  0  492  192  1  3  
43 13 4   26 11    7   4   13   6   3   11   26 9  0  980  180  1  3  
44 15 4   4 5    4   13   0   7   8   4   5 11  0  955  155  1  3  
45 2 1   1 8    18   3   15   5   15   3   1 3  0  414  214  1  2  
46 2 5   34 31    8   13   19   17   15   8   34 13  0  1664  164  1  3  
47 19 1   33 6    17   5   19   18   13   17   31 15  0  402  202  1  3  
48 20 1   35 11    10   16   7   8   17   19   6 18  0  401  201  1  2  
49 6 6   14 2    9   5   14   2   6   16   2 2  0  3152  152  1  3  
50 5 5   31 15    19   8   14   19   16   1   31 14  0  1674  174  1  3  
51 11 0   32 12    4   8   3   10   19   8   12 8  0  343  300  1  3  
52 16 4   22 13    8   4   1   14   0   19   13 4  0  972  172  1  2  
53 13 3   26 9    1   0   9   20   5   16   26 20  0  673  173  1  3  
54 4 5   32 30    15   0   19   3   10   7   32 19  0  1725  225  1  2  
55 14 6   0 22    10   17   11   14   16   4   0 0  0  3164  164  1  3  
56 8 1   3 33    6   11   1   2   7   12   33 7  0  395  195  1  3  
57 2 2   26 16    4   2   5   7   10   11   26 2  0  488  188  0  1  
58 13 5   14 15    4   5   16   10   15   5   14 18  0  1676  176  1  2  
59 16 0   23 27    11   8   9   8   16   13   27 9  0  280  237  1  3  
60 11 5   13 8    12   15   0   11   14   1   8 1  0  1690  190  1  2  
61 22 6   16 12    12   17   3   1   20   17   7 12  0  3192  192  1  3  
62 4 0   7 22    19   5   20   8   9   18   7 20  0  233  190  1  3  
63 9 2   11 24    8   20   19   17   4   13   24 4  0  460  160  1  3  
64 15 3   33 1    14   7   2   5   14   0   1 10  0  679  179  1  3  
65 15 0   20 0    7   13   18   13   15   7   0 9  0  299  256  0  1  
66 21 1   8 11    3   19   4   7   19   10   13 12  0  384  184  1  3  
67 7 4   13 29    1   13   4   2   4   5   29 2  0  974  174  1  3  
68 23 2   20 2    14   3   6   9   20   7   5 7  0  471  171  1  3  
69 15 1   5 8    13   12   18   9   2   13   8 11  0  391  191  1  3  
70 5 1   27 7    3   12   0   13   10   6   27 0  0  392  192  1  2  
71 4 3   23 0    8   5   19   7   5   6   23 19  0  616  116  1  3  
72 21 4   31 27    15   7   2   1   10   16   6 18  0  962  162  1  3  
73 12 3   6 4    10   6   0   17   13   0   6 20  0  673  173  1  3  
74 18 2   33 29    19   18   2   18   13   19   4 13  0  472  172  1  1  
75 13 6   20 7    19   1   0   1   9   4   20 3  0  3188  188  1  2  
76 22 5   5 34    18   3   13   12   8   18   3 6  0  1653  153  1  3  
77 23 1   3 20    2   9   7   5   13   0   31 15  0  405  205  1  3  
78 10 2   31 19    14   15   12   13   1   18   19 18  0  453  153  1  3  
79 18 4   35 0    7   11   18   11   3   1   19 13  0  991  191  1  3  
80 18 0   8 19    20   11   2   15   0   16   0 11  0  306  263  1  3  
81 5 4   13 25    20   6   17   0   11   3   13 17  0  960  160  1  3  
82 6 1   23 19    10   8   16   5   18   15   19 5  0  385  185  1  3  
83 3 2   14 12    17   11   1   16   14   15   14 11  0  469  169  1  2  
84 23 6   4 10    1   5   4   19   7   6   25 0  0  3170  170  1  3  
85 8 4   25 35    19   2   15   11   17   1   35 17  0  973  173  1  3  
86 23 4   17 21    18   15   14   11   19   1   35 11  0  1007  207  1  3  
87 0 6   35 12    7   16   18   9   0   3   35 7  0  3172  172  1  3  
88 22 3   27 16    13   19   7   19   1   12   33 19  0  692  192  1  1  
89 20 4   33 6    18   12   0   12   15   17   16 19  0  970  170  1  3  
90 18 5   5 13    10   6   18   0   13   10   6 15  0  1693  193  1  3  
91 20 0   17 8    19   1   13   16   2   15   13 0  0  367  324  1  3  
92 10 1   26 20    12   4   16   17   8   2   20 2  0  362  162  1  3  
93 17 0   11 10    20   0   15   4   15   7   10 12  0  315  272  0  1  
94 0 0   17 7    2   11   5   17   7   8   17 2  0  258  215  0  1  
95 0 2   13 2    2   8   20   15   16   9   13 2  0  483  183  1  2  
96 14 2   12 17    6   9   2   1   6   20   12 16  0  498  198  1  1  
97 15 5   13 10    19   16   5   12   16   0   10 3  0  1703  203  1  3  
98 22 4   7 29    2   6   14   13   8   9   5 10  0  991  191  1  3  
99 17 6   5 9    7   17   11   3   10   1   9 9  0  3174  174  1  3  
100 12 6   26 0    0   3   16   15   9   3   26 14  0  3181  181  1  3  
101 0 5   15 11    9   7   11   8   5   0   15 9  0  1686  186  1  2  
102 7 5   16 29    8   9   19   12   17   3   29 12  0  1675  175  1  3  
103 19 6   32 1    16   2   13   1   20   4   29 12  0  3178  178  1  3  
104 22 2   25 17    11   15   14   2   14   0   5 7  0  455  155  1  3  
105 7 6   5 27    16   3   11   17   6   20   27 17  0  3193  193  1  3  
106 19 3   23 7    10   6   7   17   11   18   27 6  0  678  178  1  3  
107 3 0   21 17    4   8   6   3   20   14   21 8  0  290  247  0  1  
108 8 5   35 28    2   13   20   20   6   1   28 6  0  1702  202  1  3  
109 23 0   22 13    1   9   4   19   0   8   10 12  0  258  215  1  3  
110 19 2   10 27    7   12   16   12   18   15   13 0  0  460  160  1  2  
111 21 5   8 1    18   4   15   10   0   12   22 1  0  1671  171  1  3  
112 3 1   22 6    0   2   19   0   13   11   22 2  0  392  192  1  3  
113 6 2   17 27    0   4   3   19   0   7   27 19  0  472  172  1  3  
114 6 4   25 5    16   17   9   12   10   20   5 12  0  970  170  1  3  
115 5 3   22 6    10   19   17   2   15   8   22 17  0  673  173  1  1  
116 1 0   5 10    3   11   14   16   11   17   5 3  0  294  251  0  1  
117 1 1   13 11    9   14   20   3   0   20   13 9  0  409  209  1  3  
118 11 4   34 30    14   17   8   12   7   9   30 9  0  988  188  1  3  
119 2 3   11 31    13   5   8   11   18   8   11 5  0  698  198  1  1  
120 1 4   5 27    7   1   11   9   11   13   5 7  0  982  182  1  3  
121 3 3   1 26    20   11   0   0   11   9   1 11  0  657  157  1  1  
122 9 3   24 15    13   12   9   5   9   12   15 9  0  682  182  0  1  
123 10 5   28 4    2   5   7   13   12   1   4 1 1  0  0  0  0  
124 18 6   21 27    13   12   5   1   16   17   4 12 1  0  0  0  0  
125 7 1   26 28    0   19   1   17   20   16   28 17  0  468  268  1  3  
126 19 4   25 10    20   16   2   12   19   6   28 17  0  996  196  1  3  
127 12 5   13 11    3   6   15   13   12   5   13 18  0  1696  196  1  3  
128 10 4   16 26    10   16   1   20   12   7   26 7  0  988  188  1  3  
129 11 3   20 13    11   3   20   20   3   15   13 15  0  690  190  1  3  
130 7 3   1 9    4   14   1   5   1   2   9 5  0  658  158  1  3  
131 16 5   14 12    4   10   20   7   1   11   12 13  0  1687  187  1  3  
132 1 6   16 9    6   15   14   0   5   19   16 6  0  3194  194  1  3  
133 0 3   2 29    0   1   6   13   9   17   2 0  0  686  186  1  3  
134 8 3   27 12    17   12   10   17   18   0   12 18  0  681  181  1  3  
135 23 3   14 35    2   13   12   5   15   11   26 18  0  694  194  1  3  
136 10 6   26 33    20   4   12   3   20   7   33 7  0  3173  173  1  3  
137 18 3   19 34    14   18   15   10   2   16   33 20  0  693  193  1  3  
138 20 6   4 12    9   1   3   16   12   15   34 10  0  3180  180  1  3  
139 8 2   6 29    2   3   1   9   18   3   29 18  0  481  181  1  3  
140 21 0   33 26    0   3   7   9   8   12   3 14  0  327  284  1  3  
141 13 1   3 21    10   12   19   6   16   20   3 5  0  405  205  1  3  
142 17 2   22 2    11   2   10   15   7   9   2 3  0  500  200  1  3  
143 12 1   32 21    17   12   2   19   20   10   32 7  0  423  223  1  3  
144 4 4   12 16    19   9   0   8   0   9   12 0  0  981  181  1  2  
145 2 0   1 21    18   13   17   11   3   8   1 13  0  352  309  0  1  
146 6 0   12 26    10   6   3   9   3   20   26 9  0  349  306  0  1  
147 12 2   4 6    10   15   19   10   0   15   4 0  0  481  181  1  1  
148 1 5   34 27    20   10   19   18   17   12   34 20  0  1688  188  1  1  
149 9 4   2 29    9   7   16   11   2   8   29 2  0  980  180  1  3  
150 18 1   32 30    11   20   8   12   17   14   29 2  0  384  184  1  3  
151 8 0   13 19    5   7   1   9   11   1   19 11  0  324  281  1  3  
152 0 1   16 24    11   15   13   1   7   8   16 11  0  360  160  0  1  
153 9 0   33 25    16   20   19   8   10   5   25 10  0  255  212  1  3  
154 21 6   15 16    4   5   17   0   15   10   22 11  0  3189  189  1  3  
155 10 3   22 19    10   1   3   13   18   5   19 5  0  663  163  1  3  
156 14 1   35 34    11   17   14   19   7   4   35 0  0  419  219  1  3  
157 16 6   4 19    10   5   20   10   20   0   19 8  0  3177  177  1  3  
158 9 5   1 35    13   18   15   5   10   9   35 10  0  1698  198  1  1  
159 12 4   10 29    17   9   16   3   17   9   10 2  0  985  185  1  3  
160 14 4   27 28    4   0   13   17   18   7   27 10  0  999  199  1  2  
161 23 5   26 12    4   13   10   20   7   14   30 12  0  1689  189  1  3  
162 13 0   30 7    8   17   7   18   6   16   30 9  0  401  358  1  3  
163 9 6   23 14    2   0   17   10   5   8   14 5  0  3169  169  1  3  
164 13 2   1 10    4   6   13   13   2   0   1 7  0  464  164  1  3  
165 5 0   16 15    20   6   14   17   12   14   16 14  0  338  295  0  1  
166 6 3   20 23    5   19   6   4   3   13   23 4  0  684  184  1  3  
167 8 6   8 0    20   9   10   14   18   7   0 18  0  3158  158  1  3  
0 13 0   0 32    12   0   3   12   14   6   0 6  0  275  232  1  3  
1 21 0   9 2    5   18   7   3   6   20   17 0  0  334  291  1  3  
2 2 0   17 33    20   14   13   18   17   14   17 14  0  269  226  0  1  
3 12 1   19 27    17   3   16   9   0   19   19 5  0  398  198  1  2  
4 19 1   21 16    2   9   7   20   18   6   27 9  0  367  167  1  1  
5 6 1   31 2    18   4   15   16   1   4   2 16  0  390  190  1  3  
6 12 2   5 25    16   10   0   10   9   17   5 5  0  461  161  1  3  
7 1 1   26 28    3   12   16   4   5   17   26 3  0  399  199  0  1  
8 18 0   25 14    0   16   8   7   1   14   28 4  0  290  247  1  3  
9 4 0   1 11    17   2   1   19   20   16   1 1  0  258  215  0  1  
10 11 6   5 26    12   16   15   17   13   14   26 14  0  3194  194  1  3  
11 17 5   33 15    3   5   15   6   11   12   15 16  0  1676  176  1  3  
12 5 0   30 20    18   4   9   11   8   19   30 9  0  306  263  0  1  
13 16 1   26 17    7   13   15   15   16   17   17 3  0  404  204  1  3  
14 17 1   27 31    9   17   5   11   16   18   31 17  0  395  195  1  3  
15 0 6   4 17    12   15   1   19   15   11   4 12  0  3176  176  1  3  
16 14 3   9 30    17   16   8   6   17   0   9 5  0  680  180  1  3  
17 11 2   23 27    5   12   18   5   3   0   27 0  0  462  162  1  3  
18 7 5   30 2    14   0   10   3   11   7   2 3  0  1670  170  1  3  
19 1 2   9 4    12   15   16   0   9   5   9 12  0  468  168  1  3  
20 10 0   20 32    17   0   10   10   14   4   32 4  0  240  197  0  1  
21 6 2   18 10    18   15   5   7   8   6   10 7  0  478  178  1  3  
22 9 3   21 9    15   0   5   20   11   1   9 11  0  676  176  1  3  
23 0 0   15 6    3   20   18   18   20   4   15 3  0  271  228  1  3  
24 13 4   35 5    5   12   20   17   2   5   35 3  0  981  181  1  3  
25 3 0   15 6    8   18   10   16   17   19   15 18  0  236  193  1  3  
26 20 2   29 10    20   8   9   12   6   7   6 17  0  521  221  1  2  
27 21 6   25 24    13   20   14   12   0   11   7 0  0  3142  142  1  3  
28 10 1   7 4    6   20   17   1   20   7   4 7  0  375  175  1  3  
29 11 5   11 8    14   5   2   1   8   9   8 9  0  1672  172  1  2  
30 14 4   14 30    5   11   8   20   7   10   14 2  0  974  174  1  3  
31 2 1   4 25    13   18   6   19   16   17   4 18  0  399  199  0  1  
32 0 1   15 19    3   8   2   6   7   8   15 3  0  414  214  0  1  
33 0 3   6 17    4   3   1   20   17   10   6 4  0  674  174  1  3  
34 16 5   13 29    20   15   4   16   9   7   29 3  0  1657  157  1  3  
35 8 6   7 31    15   6   4   15   16   13   31 16  0  3161  161  1  3  
36 23 0   18 22    4   11   6   16   17   11   10 12  0  256  213  1  3  
37 1 4   10 0    11   9   14   7   1   18   10 11  0  968  168  1  3  
38 20 0   30 17    12   13   6   3   19   4   0 1  0  251  208  1  3  
39 20 6   14 6    17   5   8   4   11   8   17 19  0  3161  161  1  3  
40 14 0   3 19    14   8   12   19   17   4   3 0  0  231  188  1  3  
41 20 4   2 22    16   1   8   11   13   9   19 19  0  958  158  1  3  
42 17 2   24 19    7   15   11   16   1   2   19 4  0  461  161  1  2  
43 0 2   28 4    19   20   11   15   14   3   28 19  0  463  163  1  3  
44 18 4   21 0    16   2   10   14   20   16   4 15  0  989  189  1  2  
45 6 3   33 8    4   15   12   6   11   9   8 6  0  660  160  1  3  
46 6 6   1 28    6   5   7   16   19   3   28 16  0  3184  184  1  3  
47 6 4   18 23    9   3   16   5   6   20   23 5  0  1023  223  1  3  
48 11 3   10 28    13   10   12   17   18   15   28 15  0  685  185  1  3  
49 16 4   12 35    0   9   10   19   18   10   35 9  0  969  169  1  3  
50 4 2   30 24    5   7   12   7   17   4   30 12  0  522  222  0  1  
51 17 6   1 4    19   10   4   5   0   3   4 12  0  3164  164  1  3  
52 6 5   25 29    6   9   13   6   3   10   29 6  0  1677  177  1  3  
53 12 4   6 21    15   0   20   12   7   0   6 4  0  968  168  1  3  
54 12 0   15 26    5   4   12   5   4   13   15 10  0  265  222  1  3  
55 5 1   20 21    20   13   12   19   14   2   20 12  0  366  166  1  3  
56 23 5   26 28    18   17   14   2   5   13   35 19  0  1653  153  1  3  
57 13 5   35 2    19   8   2   3   19   8   35 15  0  1659  159  1  3  
58 9 0   22 28    3   2   19   1   20   16   28 20  0  221  178  0  2  
59 18 1   10 5    0   13   3   13   7   3   28 1  0  391  191  1  3  
60 0 5   6 22    9   1   7   5   8   14   6 9  0  1675  175  1  3  
61 19 3   27 18    6   0   17   9   18   11   22 8  0  686  186  1  2  
62 19 2   14 2    9   16   15   5   2   20   18 18  0  518  218  1  3  
63 18 2   18 23    9   2   17   0   19   8   2 2  0  463  163  1  2  
64 23 3   19 0    20   16   18   12   10   11   7 17  0  668  168  1  3  
65 7 1   7 17    9   8   15   15   6   3   17 15  0  406  206  1  3  
66 9 1   13 16    1   19   18   16   8   5   16 8  0  402  202  1  3  
67 15 2   12 4    14   9   10   5   6   4   4 10  0  467  167  1  3  
68 8 0   14 16    1   11   5   10   9   7   16 9  0  269  226  1  3  
69 16 0   4 15    6   13   3   9   12   3   15 8  0  282  239  1  3  
70 4 4   20 22    2   13   8   14   7   10   20 8  0  972  172  1  2  
71 17 4   12 29    0   6   5   11   8   14   29 12  0  971  171  1  3  
72 22 0   1 20    17   10   3   3   2   0   15 9  0  279  236  1  3  
73 3 5   15 32    1   6   19   19   6   1   15 6  0  1686  186  1  2  
74 16 6   13 33    18   1   13   5   12   8   33 1  0  3193  193  1  3  
75 20 5   30 31    13   20   6   5   18   6   33 5  0  1666  166  1  3  
76 7 3   35 14    11   6   18   18   19   12   14 18  0  660  160  1  3  
77 15 4   23 12    5   0   13   9   14   0   12 7  0  963  163  1  3  
78 4 1   26 11    10   20   1   0   4   19   26 1  0  385  185  1  3  
79 9 5   12 14    18   7   4   10   4   14   14 4  0  1668  168  1  3  
80 21 1   3 32    18   15   17   16   6   13   31 5  0  369  169  1  3  
81 4 5   31 26    15   16   1   6   14   5   31 1  0  1682  182  1  2  
82 21 5   4 6    19   1   12   20   16   12   5 10  0  1670  170  1  3  
83 20 1   5 25    16   12   2   2   15   6   6 20  0  365  165  1  2  
84 15 1   8 33    0   16   14   3   12   20   33 13  0  373  173  0  1  
85 9 6   3 2    13   8   9   15   10   12   2 10  0  3191  191  1  3  
86 23 6   14 20    7   11   12   16   5   14   5 16  0  3173  173  1  3  
87 22 4   5 11    17   5   1   11   8   3   12 18  0  982  182  1  3  
88 21 3   12 14    3   11   10   19   4   15   16 19  0  672  172  1  3  
89 14 6   16 27    7   14   19   13   3   11   16 8  0  3163  163  1  3  
90 11 4   3 33    12   7   4   2   15   10   33 10  0  982  182  1  3  
91 4 6   21 15    13   9   12   19   10   1   21 12  0  3177  177  1  3  
92 13 2   29 32    7   20   13   9   3   12   29 11  0  451  151  1  3  
93 5 2   2 4    13   7   9   9   10   13   2 9  0  488  188  0  1  
94 2 4   11 21    8   4   3   2   20   9   11 4  0  994  194  1  2  
95 5 3   2 24    16   20   3   20   0   13   2 3  0  672  172  1  3  
96 7 0   11 8    12   8   0   2   17   6   8 2  0  300  257  1  1  
97 22 6   35 21    14   3   1   10   19   12   8 2  0  3170  170  1  3  
98 8 1   8 0    19   16   11   13   8   4   0 8  0  398  198  1  2  
99 19 0   3 24    11   3   7   10   1   18   0 8  0  249  206  1  2  
100 16 3   20 17    12   13   20   0   9   2   17 3  0  669  169  1  3  
101 19 4   6 3    20   4   19   7   5   10   17 9  0  949  149  1  3  
102 2 6   29 5    5   3   16   8   12   13   29 3  0  3177  177  1  2  
103 10 3   26 25    0   12   8   0   10   12   25 12  0  660  160  1  3  
104 21 4   9 32    15   16   4   10   17   20   30 15  0  976  176  1  3  
105 15 6   30 4    16   14   18   11   9   0   4 19  0  3175  175  1  3  
106 15 0   22 11    9   3   19   12   13   1   11 19  0  274  231  1  3  
107 18 5   27 8    13   17   15   10   5   8   11 12  0  1665  165  1  3  
108 22 5   11 0    2   1   19   2   1   9   22 9  0  1687  187  1  3  
109 3 4   22 14    20   2   8   10   19   1   22 2  0  961  161  1  3  
110 14 2   17 35    11   0   18   10   14   1   17 16  0  458  158  1  3  
111 1 6   27 24    0   13   7   17   10   13   27 0  0  3170  170  1  3  
112 21 2   28 13    5   13   4   17   1   20   2 18  0  474  174  1  3  
113 3 3   2 6    7   11   10   3   10   18   2 11  0  652  152  1  3  
114 15 3   0 22    1   7   10   1   18   11   22 5  0  682  182  1  3  
115 22 2   2 10    20   8   18   6   14   1   32 10  0  452  152  1  3  
116 22 1   32 4    1   14   2   18   15   16   20 12  0  359  159  1  3  
117 5 5   20 22    18   0   14   18   0   10   20 14  0  1685  185  1  3  
118 10 6   16 19    10   7   12   4   8   16   19 16  0  3192  192  1  3  
119 2 5   9 30    15   20   14   3   10   1   9 20  0  1676  176  1  3  
120 14 1   13 14    8   11   1   16   19   18   13 6  0  389  189  1  3  
121 1 0   11 19    11   2   6   8   18   16   11 11  0  244  201  0  1  
122 13 3   9 15    12   19   17   20   6   4   9 14  0  667  167  1  2  
123 3 1   6 18    13   2   12   4   1   11   6 2  0  415  215  0  1  
124 3 6   12 15    13   10   1   9   18   19   12 10  0  3185  185  1  2  
125 8 4   28 35    13   5   18   4   17   16   35 17  0  974  174  1  3  
126 12 6   1 4    12   5   11   12   18   15   1 14  0  3185  185  1  3  
127 9 4   28 8    6   16   2   12   10   13   8 10  0  976  176  1  2  
128 5 6   30 31    7   6   2   14   2   9   30 2  0  3180  180  1  3  
129 9 2   13 19    1   15   18   8   17   9   19 17  0  462  162  1  3  
130 8 3   16 10    3   9   11   2   4   15   10 4  0  665  165  1  3  
131 11 1   22 12    14   3   4   6   18   16   12 16  0  367  167  1  3  
132 11 0   26 6    8   11   14   12   11   4   6 4  0  245  202  1  3  
133 1 3   18 14    5   3   19   11   17   2   18 5  0  662  162  1  3  
134 18 6   31 30    10   5   1   20   7   1   14 11  0  3165  165  1  3  
135 5 4   24 1    0   19   2   10   4   16   24 2  0  975  175  1  2  
136 3 2   29 26    0   10   16   17   12   7   29 10  0  455  155  1  3  
137 14 5   6 24    16   17   13   4   10   0   6 3  0  1665  165  1  3  
138 10 2   17 0    13   6   4   1   7   20   0 20  0  460  160  1  3  
139 7 6   29 23    4   16   20   13   15   4   23 13  0  3171  171  1  3  
140 6 0   13 27    6   0   11   8   19   7   27 8  0  252  209  1  3  
141 7 2   8 9    15   18   12   12   2   5   9 12  0  460  160  1  3  
142 23 1   13 4    2   11   5   11   14   19   35 4  0  385  185  1  3  
143 16 2   35 0    5   19   20   17   5   7   0 2  0  467  167  1  3  
144 8 5   25 28    12   9   2   15   20   14   28 20  0  1699  199  1  3  
145 17 3   11 31    7   0   19   19   6   1   31 14  0  661  161  1  3  
146 0 4   30 29    20   10   17   20   10   1   30 20  0  963  163  1  3  
147 13 6   20 5    19   2   16   18   13   0   20 20  0  3169  169  1  3  
148 2 3   16 28    17   11   12   13   7   18   16 11  0  656  156  1  3  
149 10 5   10 1    8   2   3   17   15   16   1 16  0  1684  184  1  3  
150 19 6   30 26    13   2   17   12   3   5   1 15  0  3158  158  1  3  
151 18 3   19 25    8   2   1   4   3   8   26 3  0  658  158  1  3  
152 1 5   18 35    16   12   19   7   5   4   18 16  0  1672  172  1  3  
153 8 2   17 22    6   7   16   8   3   20   22 3  0  467  167  1  3  
154 12 3   11 13    10   3   8   12   16   11   11 12  0  675  175  1  3  
155 20 3   27 3    6   7   20   11   14   8   13 12  0  683  183  1  2  
156 12 5   6 28    18   1   14   12   1   15   6 17  0  1698  198  1  3  
157 19 5   15 13    14   7   8   17   18   0   28 12  0  1677  177  1  3  
158 4 3   18 23    4   17   16   7   12   11   18 16  0  688  188  1  2  
159 15 5   16 19    20   0   4   11   17   2   19 18  0  1679  179  1  3  
160 2 2   35 24    20   16   7   20   8   17   35 16  0  506  206  1  3  
