sub dur iti acc rt correct resp ss ptrl
14 5990 short 1 1240 d d 3 cor
14 990 long 1 1276 s s 3 cor
14 990 short 1 1423 d d 3 cor
14 990 short 1 1161 s s 3 cor
14 11990 short 1 1543 s s 3 cor
14 5990 short 0 1615 d s 3 cor
14 990 long 1 1214 s s 3 inc
14 5990 long 1 1297 d d 3 cor
14 5990 long 1 1969 s s 3 cor
14 990 long 1 1491 d d 3 cor
14 990 medium 1 1380 s s 3 cor
14 5990 long 1 1559 d d 3 cor
14 11990 medium 1 2251 d d 3 cor
14 11990 long 1 1364 s s 3 cor
14 5990 long 1 1267 s s 3 cor
14 990 short 1 1038 s s 3 cor
14 5990 medium 1 1423 d d 3 cor
14 990 short 1 1407 d d 3 cor
14 990 medium 1 1402 d d 3 cor
14 11990 medium 1 1431 d d 3 cor
14 11990 medium 1 1480 s s 3 cor
14 11990 short 0 2005 d s 3 cor
14 990 medium 1 1340 s s 3 inc
14 11990 short 1 1696 s s 3 cor
14 11990 long 0 1650 s d 3 cor
14 990 medium 1 1396 d d 3 inc
14 5990 medium 1 2103 d d 3 cor
14 5990 short 1 1424 s s 3 cor
14 11990 short 1 1410 d d 3 cor
14 5990 short 0 1762 s d 3 cor
14 11990 long 1 1973 d d 3 inc
14 990 long 1 1448 d d 3 cor
14 11990 long 1 2681 d d 3 cor
14 5990 medium 1 1517 s s 3 cor
14 11990 medium 1 2877 s s 3 cor
14 5990 medium 1 2812 s s 3 cor
14 11990 long 1 2947 s s 3 cor
14 990 long 0 2117 s d 3 cor
14 990 medium 1 1541 s s 3 inc
14 5990 short 1 1467 s s 3 cor
14 5990 long 0 1619 s d 3 cor
14 11990 medium 0 1525 s d 3 inc
14 5990 medium 1 1539 s s 3 inc
14 990 short 1 1424 d d 3 cor
14 5990 medium 0 1922 d s 3 cor
14 5990 medium 1 1568 d d 3 inc
14 11990 medium 1 1740 s s 3 cor
14 11990 medium 1 1904 d d 3 inc
14 5990 long 0 1902 s d 3 cor
14 990 medium 1 1711 s s 3 inc
14 11990 short 1 1834 s s 3 cor
14 11990 medium 1 2808 d d 3 cor
14 5990 short 1 1649 d d 3 cor
14 990 short 1 2451 s s 3 cor
14 990 short 1 1243 d d 3 cor
14 5990 short 1 2216 s s 3 cor
14 11990 long 1 2114 s s 3 cor
14 990 long 1 1504 d d 3 cor
14 11990 long 1 1779 d d 3 cor
14 5990 long 1 1598 d d 3 cor
14 11990 short 1 2417 d d 3 cor
14 990 long 1 1233 s s 3 cor
14 5990 long 0 1989 d s 3 cor
14 11990 short 1 1932 d d 3 inc
14 5990 medium 0 1776 s d 3 cor
14 5990 short 1 1706 d d 3 inc
14 990 medium 0 1459 d s 3 cor
14 11990 long 1 1878 d d 3 inc
14 990 medium 0 1701 d s 3 cor
14 990 short 1 1433 s s 3 inc
14 990 short 1 1440 s s 3 cor
14 11990 short 1 1373 d d 3 cor
14 5990 medium 1 1453 d d 3 cor
14 990 medium 1 997 d d 3 inc
14 990 long 1 1364 s s 3 cor
14 11990 long 1 1276 d d 3 cor
14 5990 short 1 770 s s 3 cor
14 5990 long 0 807 s d 3 cor
14 11990 short 1 1714 s s 3 inc
14 11990 medium 1 2637 s s 3 cor
14 990 short 1 1218 d d 3 inc
14 990 short 0 1506 d s 3 cor
14 990 long 0 1260 d s 3 inc
14 990 short 1 1206 s s 3 inc
14 11990 long 0 1663 d s 3 inc
14 5990 short 1 1538 d d 3 inc
14 5990 medium 1 2245 d d 3 cor
14 5990 short 1 1804 d d 3 cor
14 990 medium 1 1997 s s 3 cor
14 990 medium 1 1576 d d 3 cor
15 990 medium 1 2004 d d 3 cor
15 5990 short 1 1626 s s 3 cor
15 5990 medium 1 1189 d d 3 cor
15 11990 short 1 2278 d d 3 cor
15 11990 short 0 2527 s d 3 cor
15 5990 long 1 1142 d d 3 inc
15 5990 short 1 1045 d d 3 cor
15 990 long 1 1082 d d 3 cor
15 990 short 1 969 d d 3 cor
15 11990 long 1 913 d d 3 cor
15 11990 short 1 958 d d 3 cor
15 990 medium 1 916 s s 3 cor
15 5990 long 1 1017 d d 3 cor
15 990 short 1 1070 s s 3 cor
15 990 long 1 1069 d d 3 cor
15 990 medium 1 1138 d d 3 cor
15 5990 short 1 1345 s s 3 cor
15 990 medium 1 1003 s s 3 cor
15 990 short 1 874 s s 3 cor
15 5990 medium 0 1555 s d 3 cor
15 11990 medium 0 2902 s d 3 inc
15 990 long 1 991 s s 3 inc
15 11990 long 1 995 d d 3 cor
15 5990 medium 1 720 s s 3 cor
15 5990 long 0 1243 s d 3 cor
15 11990 medium 0 922 s d 3 inc
15 11990 long 1 1467 s s 3 inc
15 5990 short 1 863 d d 3 cor
15 11990 medium 1 902 d d 3 cor
15 5990 long 0 2407 s d 3 cor
15 5990 medium 1 970 d d 3 inc
15 11990 short 0 895 s d 3 cor
15 990 short 1 964 d d 3 inc
15 11990 medium 1 1038 d d 3 cor
15 11990 long 0 595 s d 3 cor
15 11990 short 0 642 s d 3 cor
15 990 medium 0 720 s d 3 inc
15 990 long 1 1215 d d 3 inc
15 990 long 1 916 s s 3 cor
15 990 short 1 1191 d d 3 cor
15 11990 long 0 820 d s 3 cor
15 5990 medium 1 910 s s 3 inc
15 5990 short 0 848 s d 3 cor
15 5990 short 0 1663 d s 3 inc
15 990 long 1 1007 s s 3 inc
15 5990 medium 1 1058 d d 3 cor
15 990 medium 1 1097 s s 3 cor
15 11990 short 1 1221 s s 3 cor
15 990 short 1 705 s s 3 cor
15 990 medium 1 1434 d d 3 cor
15 990 short 1 1364 d d 3 cor
15 11990 medium 0 899 s d 3 cor
15 5990 medium 1 883 d d 3 inc
15 5990 short 1 800 d d 3 cor
15 5990 long 1 735 d d 3 cor
15 11990 short 1 1780 d d 3 cor
15 11990 long 0 745 s d 3 cor
15 990 medium 1 1472 d d 3 inc
15 5990 long 1 867 s s 3 cor
15 5990 long 1 1515 s s 3 cor
15 990 long 1 856 d d 3 cor
15 11990 short 1 943 d d 3 cor
15 11990 long 0 992 s d 3 cor
15 5990 long 1 1208 d d 3 inc
15 11990 medium 1 746 d d 3 cor
15 11990 medium 1 945 s s 3 cor
15 11990 long 1 1449 d d 3 cor
15 5990 short 1 2038 s s 3 cor
15 11990 medium 1 2019 d d 3 cor
15 990 short 1 1589 s s 3 cor
15 5990 long 0 934 s d 3 cor
15 11990 long 0 839 s d 3 inc
15 990 short 0 856 d s 3 inc
15 990 long 0 1042 s d 3 inc
15 11990 long 1 1444 d d 3 inc
15 5990 medium 0 585 s d 3 cor
15 5990 short 1 1694 s s 3 inc
15 990 medium 1 819 s s 3 cor
15 990 long 1 1462 d d 3 cor
15 5990 long 0 709 s d 3 cor
15 990 medium 0 797 s d 3 inc
15 11990 medium 1 886 d d 3 inc
15 5990 long 1 739 d d 3 cor
15 5990 long 1 755 d d 3 cor
15 11990 medium 1 934 d d 3 cor
15 5990 short 1 1127 d d 3 cor
15 990 medium 1 1114 d d 3 cor
15 11990 long 1 1119 d d 3 cor
15 11990 short 1 956 d d 3 cor
15 5990 medium 1 599 d d 3 cor
15 11990 short 1 920 d d 3 cor
15 5990 medium 1 909 d d 3 cor
15 990 short 1 776 d d 3 cor
15 11990 long 1 1642 s s 3 cor
15 5990 short 1 876 d d 3 cor
15 990 medium 1 765 d d 3 cor
15 11990 medium 0 1406 s d 3 cor
15 990 short 0 1238 s d 3 inc
15 990 long 1 877 s s 3 inc
15 11990 medium 1 1542 s s 3 cor
15 5990 medium 1 694 s s 3 cor
15 5990 short 1 874 s s 3 cor
15 11990 short 0 2174 s d 3 cor
15 990 long 1 2635 d d 3 inc
15 11990 short 0 610 s d 3 cor
15 990 short 1 1007 s s 3 inc
15 5990 medium 1 963 s s 3 cor
15 5990 short 0 1002 s d 3 cor
15 990 short 0 883 d s 3 inc
15 5990 medium 1 1430 d d 3 inc
15 5990 long 0 998 s d 3 cor
15 11990 short 1 921 d d 3 inc
15 990 medium 1 811 s s 3 cor
15 11990 long 0 610 s d 3 inc
15 5990 long 1 635 d d 3 inc
15 11990 long 1 632 d d 3 cor
15 5990 short 1 378 d d 3 cor
15 990 long 1 863 s s 3 cor
15 990 long 0 2685 d s 3 cor
15 5990 short 0 1496 d s 3 cor
15 11990 short 0 604 d s 3 inc
15 5990 long 0 2523 s d 3 inc
15 5990 medium 1 542 s s 3 inc
15 5990 long 0 905 d s 3 cor
15 11990 medium 0 624 d s 3 inc
15 5990 medium 1 1265 d d 3 inc
15 5990 short 1 2546 s s 3 cor
15 11990 long 0 2796 d s 3 cor
15 990 short 1 2858 s s 3 inc
15 990 long 1 785 d d 3 cor
15 11990 short 0 850 s d 3 cor
15 11990 long 0 2460 s d 3 inc
15 990 short 1 951 d d 3 inc
15 11990 medium 0 968 s d 3 cor
15 990 long 1 873 s s 3 inc
15 11990 medium 1 1050 d d 3 cor
15 990 medium 0 1099 s d 3 cor
16 11990 short 1 1554 s s 3 inc
16 5990 short 1 1673 s s 3 cor
16 990 short 1 1949 d d 3 cor
16 990 long 1 1575 d d 3 cor
16 990 short 1 1349 d d 3 cor
16 990 long 1 1095 s s 3 cor
16 11990 medium 1 1706 d d 3 cor
16 990 long 1 2184 s s 3 cor
16 5990 short 1 1272 d d 3 cor
16 5990 medium 1 1746 s s 3 cor
16 11990 medium 1 1213 d d 3 cor
16 5990 long 1 1946 d d 3 inc
16 11990 short 1 1534 d d 3 cor
16 11990 long 1 2306 s s 3 cor
16 990 short 1 2078 s s 3 cor
16 990 medium 1 1513 d d 3 cor
16 990 short 1 1450 s s 3 cor
16 990 long 0 1614 d s 3 cor
16 5990 long 1 2256 s s 3 inc
16 11990 short 1 1698 d d 3 cor
16 990 medium 1 1510 s s 3 cor
16 11990 long 1 2554 d d 3 cor
16 990 medium 1 1315 s s 3 cor
16 990 medium 1 1794 d d 3 cor
16 11990 long 1 1505 d d 3 cor
16 5990 long 0 2334 s d 3 cor
16 5990 short 1 1668 d d 3 inc
16 5990 medium 1 1918 s s 3 cor
16 5990 medium 1 2381 d d 3 cor
16 5990 long 1 2065 d d 3 cor
16 11990 medium 1 2201 s s 3 cor
16 5990 long 1 2684 s s 3 cor
16 990 long 1 1931 d d 3 cor
16 990 long 1 1841 d d 3 cor
16 5990 long 1 1845 s s 3 cor
16 990 medium 1 1740 s s 3 cor
16 5990 medium 1 1553 s s 3 cor
16 990 long 1 1584 s s 3 cor
16 11990 medium 1 1634 s s 3 cor
16 11990 short 1 1666 d d 3 cor
16 990 medium 0 1308 d s 3 cor
16 5990 medium 0 1541 s d 3 inc
16 11990 long 0 2552 s d 3 inc
16 5990 long 1 1634 d d 3 cor
16 5990 medium 1 1549 d d 3 cor
16 5990 short 1 1322 d d 3 cor
16 11990 long 1 1929 d d 3 cor
16 5990 long 1 2008 d d 3 cor
16 990 long 1 1515 s s 3 cor
16 11990 long 1 2608 d d 3 cor
16 11990 medium 1 2166 s s 3 cor
16 11990 short 1 1624 d d 3 cor
16 5990 medium 1 1705 d d 3 cor
16 990 medium 1 1487 s s 3 cor
16 11990 short 0 2585 s d 3 cor
16 990 short 1 1463 s s 3 inc
16 990 short 1 1145 s s 3 cor
16 990 medium 0 2715 d s 3 cor
16 11990 long 1 1497 s s 3 inc
16 990 short 1 2114 d d 3 cor
16 11990 short 1 2505 s s 3 cor
16 990 short 1 1639 d d 3 cor
16 11990 medium 1 1930 d d 3 cor
16 5990 short 1 1298 d d 3 cor
16 11990 medium 1 2082 d d 3 cor
16 5990 short 1 1876 s s 3 cor
16 5990 long 1 1591 s s 3 cor
16 990 medium 1 1361 d d 3 cor
16 990 long 1 1353 s s 3 cor
16 5990 long 1 1798 d d 3 cor
16 5990 short 1 1884 s s 3 cor
16 5990 long 1 1456 d d 3 cor
16 5990 medium 1 1134 d d 3 cor
16 11990 short 1 1376 d d 3 cor
16 11990 medium 0 1250 s d 3 cor
16 990 long 1 1562 d d 3 inc
16 990 long 1 1643 s s 3 cor
16 11990 short 1 1949 s s 3 cor
16 11990 medium 1 2040 s s 3 cor
16 990 long 1 1626 d d 3 cor
16 11990 medium 1 1887 d d 3 cor
16 990 short 1 1721 s s 3 cor
16 11990 long 1 2337 d d 3 cor
16 11990 long 1 2061 d d 3 cor
16 5990 short 1 1717 d d 3 cor
16 5990 long 1 1699 s s 3 cor
16 11990 short 1 2594 s s 3 cor
16 11990 short 1 1768 d d 3 cor
16 11990 long 0 2286 s d 3 cor
16 11990 long 0 1966 s d 3 inc
16 5990 medium 1 1739 d d 3 inc
16 11990 medium 1 2121 d d 3 inc
16 990 medium 1 1592 s s 3 cor
16 990 short 1 1351 s s 3 cor
16 990 medium 1 1182 d d 3 cor
16 5990 medium 0 2042 s d 3 cor
16 990 short 1 2793 d d 3 inc
16 990 medium 1 1339 s s 3 cor
16 5990 short 1 2044 s s 3 cor
16 990 short 1 1779 d d 3 cor
16 5990 medium 1 2303 s s 3 cor
16 990 medium 1 1370 d d 3 cor
16 5990 long 1 1417 d d 3 cor
16 5990 short 1 1655 s s 3 cor
16 5990 short 0 1875 s d 3 cor
16 5990 medium 1 1302 s s 3 inc
16 11990 short 1 2197 d d 3 cor
16 11990 long 0 1560 s d 3 cor
16 11990 short 0 2438 s d 3 inc
16 11990 long 1 2372 d d 3 inc
16 11990 long 1 1718 d d 3 inc
16 11990 short 1 2198 d d 3 cor
16 990 medium 1 1520 s s 3 cor
16 990 short 1 1249 s s 3 cor
16 990 long 0 1489 d s 3 cor
16 990 long 1 1400 s s 3 inc
16 990 long 1 1528 s s 3 cor
16 5990 medium 1 2823 d d 3 cor
16 5990 long 1 1770 s s 3 cor
16 990 medium 1 1133 d d 3 cor
16 990 short 1 1107 d d 3 cor
16 5990 short 1 1154 d d 3 cor
16 5990 long 1 1958 d d 3 cor
16 11990 medium 0 2255 s d 3 cor
16 11990 long 1 2214 s s 3 inc
16 11990 medium 1 2201 d d 3 cor
16 990 short 0 1888 d s 3 cor
16 11990 medium 0 2022 d s 3 inc
16 5990 medium 0 2554 d s 3 inc
16 11990 medium 1 2596 s s 3 inc
16 990 short 1 1498 s s 3 cor
16 5990 short 1 2651 d d 3 cor
16 990 long 1 1902 d d 3 cor
16 990 medium 1 1779 s s 3 cor
16 5990 long 1 1906 s s 3 cor
17 5990 medium 0 1245 s d 3 cor
17 990 short 1 1111 s s 3 inc
17 990 short 1 1046 d d 3 cor
17 11990 long 1 1097 d d 3 cor
17 5990 short 0 1209 s d 3 cor
17 11990 short 0 1688 s d 3 inc
17 11990 short 1 1404 s s 3 cor
17 990 medium 1 1277 d d 3 cor
17 990 short 1 2351 s s 3 cor
17 990 medium 1 1222 s s 3 cor
17 11990 long 1 1958 d d 3 cor
17 5990 medium 1 1860 s s 3 cor
17 990 long 1 1198 s s 3 cor
17 5990 short 1 1142 d d 3 cor
17 5990 long 1 1284 d d 3 cor
17 5990 medium 1 1427 d d 3 cor
17 5990 short 1 2038 d d 3 cor
17 11990 short 1 1324 d d 3 cor
17 990 short 1 1347 d d 3 cor
17 11990 medium 1 1012 d d 3 cor
17 11990 medium 1 1328 d d 3 cor
17 11990 short 1 953 d d 3 inc
17 990 medium 1 1243 s s 3 cor
17 5990 short 1 1187 s s 3 cor
17 11990 medium 0 2690 s d 3 cor
17 5990 medium 1 1131 d d 3 inc
17 990 long 1 1173 d d 3 cor
17 11990 long 1 2547 s s 3 cor
17 990 long 1 1127 s s 3 cor
17 990 medium 1 1082 d d 3 cor
17 11990 medium 0 1562 s d 3 cor
17 5990 long 1 1057 s s 3 inc
17 5990 long 1 1107 d d 3 cor
17 5990 medium 1 941 d d 3 cor
17 11990 long 1 944 d d 3 cor
17 5990 short 1 1972 s s 3 cor
17 990 short 1 1141 d d 3 cor
17 990 short 1 1467 s s 3 cor
17 990 medium 1 1595 s s 3 cor
17 5990 long 1 1175 s s 3 cor
17 11990 long 1 2989 s s 3 cor
17 5990 short 0 1338 s d 3 cor
17 11990 medium 1 2327 d d 3 inc
17 11990 long 1 1315 d d 3 cor
17 990 short 1 1056 d d 3 cor
17 11990 medium 1 1022 d d 3 cor
17 990 long 1 1063 d d 3 cor
17 11990 short 1 823 d d 3 cor
17 990 long 1 1019 d d 3 cor
17 5990 medium 1 2800 s s 3 cor
17 5990 short 1 1856 d d 3 cor
17 990 short 1 1288 s s 3 cor
17 990 long 1 1100 s s 3 cor
17 5990 short 1 1593 d d 3 cor
17 11990 long 0 1065 s d 3 cor
17 5990 long 0 1283 s d 3 inc
17 5990 medium 1 2346 s s 3 inc
17 5990 long 1 1056 d d 3 cor
17 11990 short 1 964 d d 3 cor
17 990 long 1 1187 s s 3 cor
17 5990 long 1 1516 d d 3 cor
17 11990 medium 1 1497 s s 3 cor
17 11990 short 1 1686 s s 3 cor
17 990 medium 1 1442 s s 3 cor
17 5990 medium 1 1511 d d 3 cor
17 11990 medium 1 1485 s s 3 cor
17 990 medium 1 1218 d d 3 cor
17 990 medium 1 1075 d d 3 cor
17 990 long 1 1061 s s 3 cor
17 5990 short 1 1684 d d 3 cor
17 11990 short 1 1151 d d 3 cor
17 5990 long 1 1123 d d 3 cor
17 5990 medium 1 2821 s s 3 cor
17 11990 long 1 1429 d d 3 cor
17 990 medium 1 1522 s s 3 cor
17 11990 short 1 1250 d d 3 cor
17 5990 medium 1 1183 d d 3 cor
17 11990 medium 1 1222 s s 3 cor
17 11990 medium 0 2425 d s 3 cor
17 5990 short 1 2074 s s 3 inc
17 11990 medium 1 1417 s s 3 cor
17 990 medium 1 1282 d d 3 inc
17 5990 long 1 2670 s s 3 cor
17 990 long 1 1557 s s 3 cor
17 11990 long 0 1367 s d 3 cor
17 990 short 1 2048 d d 3 cor
17 5990 short 1 1654 d d 3 cor
17 11990 short 0 1854 s d 3 cor
17 11990 medium 1 1134 d d 3 inc
17 5990 medium 0 2285 s d 3 cor
17 11990 long 1 1456 d d 3 inc
17 990 long 1 1167 d d 3 cor
17 990 medium 1 1120 s s 3 cor
17 5990 long 1 1072 d d 3 cor
17 5990 short 0 1858 s d 3 cor
17 990 short 1 1284 d d 3 inc
17 5990 medium 1 1529 d d 3 cor
17 990 medium 1 1300 d d 3 cor
17 11990 long 1 2118 s s 3 cor
17 11990 short 1 1518 s s 3 cor
17 990 medium 1 913 d d 3 cor
17 990 medium 1 1033 s s 3 cor
17 11990 long 0 2465 s d 3 cor
17 990 short 1 1383 d d 3 inc
17 990 medium 1 2501 s s 3 cor
17 5990 medium 1 1219 s s 3 cor
17 990 short 1 958 s s 3 cor
17 5990 long 1 2492 d d 3 cor
17 5990 short 0 1504 s d 3 cor
17 11990 medium 1 1361 s s 3 inc
17 11990 long 1 1276 s s 3 cor
17 5990 long 1 1386 s s 3 cor
17 11990 long 0 2329 d s 3 cor
17 5990 short 1 1836 s s 3 inc
17 11990 short 1 1712 d d 3 cor
17 990 long 1 2328 s s 3 cor
17 5990 medium 1 1279 s s 3 cor
17 5990 medium 0 1840 d s 3 inc
17 5990 short 1 2553 d d 3 inc
17 11990 medium 1 1058 d d 3 cor
17 990 long 1 1415 s s 3 cor
17 11990 long 1 1279 d d 3 cor
17 5990 medium 1 1204 d d 3 cor
17 11990 medium 1 1193 d d 3 cor
17 990 long 1 1859 d d 3 cor
17 990 short 1 1407 d d 3 cor
17 990 short 1 1189 s s 3 cor
17 990 long 1 1852 d d 3 cor
17 11990 short 0 2292 s d 3 cor
17 5990 long 1 1183 d d 3 inc
17 11990 short 1 1686 d d 3 cor
17 5990 short 1 1238 d d 3 cor
18 11990 short 1 1434 d d 3 cor
18 5990 short 1 1211 d d 3 cor
18 990 short 1 1390 d d 3 cor
18 990 medium 1 1174 s s 3 cor
18 5990 medium 1 1235 d d 3 cor
18 5990 long 1 1734 d d 3 cor
18 11990 medium 1 1203 d d 3 cor
18 5990 long 1 1667 s s 3 cor
18 11990 short 1 1288 s s 3 cor
18 11990 long 1 583 s s 3 cor
18 5990 medium 0 2502 s d 3 cor
18 5990 short 1 975 s s 3 inc
18 990 long 1 1415 d d 3 cor
18 990 medium 1 1165 d d 3 cor
18 990 short 1 956 d d 3 cor
18 11990 long 1 1437 s s 3 cor
18 11990 medium 1 1229 d d 3 cor
18 11990 short 1 1548 d d 3 cor
18 11990 medium 0 1442 s d 3 cor
18 11990 short 1 1372 s s 3 inc
18 990 long 1 1285 s s 3 cor
18 990 short 1 1120 s s 3 cor
18 11990 medium 0 1298 s d 3 cor
18 5990 long 1 1332 s s 3 inc
18 5990 short 1 997 d d 3 cor
18 990 long 1 1378 s s 3 cor
18 990 medium 1 1085 s s 3 cor
18 990 short 1 947 s s 3 cor
18 990 long 1 1110 d d 3 cor
18 11990 long 1 1224 d d 3 cor
18 11990 long 1 1035 d d 3 cor
18 5990 medium 1 1655 s s 3 cor
18 990 medium 1 1550 d d 3 cor
18 5990 long 1 1139 d d 3 cor
18 5990 short 0 1099 s d 3 cor
18 5990 medium 1 1204 d d 3 inc
18 5990 long 1 888 d d 3 cor
18 5990 long 1 1325 s s 3 cor
18 990 long 1 1178 s s 3 cor
18 990 medium 1 922 s s 3 cor
18 990 medium 1 1415 s s 3 cor
18 5990 short 1 1029 d d 3 cor
18 990 long 1 1164 s s 3 cor
18 5990 long 0 1124 s d 3 cor
18 5990 medium 1 1092 d d 3 inc
18 990 short 1 1231 d d 3 cor
18 11990 short 1 1467 s s 3 cor
18 5990 medium 1 1602 s s 3 cor
18 5990 short 1 1446 s s 3 cor
18 11990 medium 1 1070 d d 3 cor
18 11990 long 0 1234 s d 3 cor
18 5990 medium 1 1237 d d 3 inc
18 11990 medium 1 1243 s s 3 cor
18 11990 medium 0 1865 d s 3 cor
18 11990 long 1 2060 s s 3 inc
18 11990 long 1 1099 d d 3 cor
18 990 medium 1 1041 d d 3 cor
18 11990 medium 1 1599 s s 3 cor
18 990 short 0 1920 d s 3 cor
18 990 long 1 1124 d d 3 inc
18 990 short 1 1201 s s 3 cor
18 11990 long 1 1123 d d 3 cor
18 5990 medium 0 1252 s d 3 cor
18 5990 short 1 1273 d d 3 inc
18 11990 short 1 1003 s s 3 cor
18 11990 short 1 1215 d d 3 cor
18 5990 short 1 1273 s s 3 cor
18 5990 long 1 1195 d d 3 cor
18 990 short 1 773 s s 3 cor
18 11990 short 1 1087 d d 3 cor
18 990 medium 1 1069 d d 3 cor
18 990 long 0 1742 d s 3 cor
18 990 short 1 1098 s s 3 cor
18 5990 short 1 892 s s 3 cor
18 5990 long 1 1185 s s 3 cor
18 11990 medium 1 1404 d d 3 cor
18 5990 long 0 905 s d 3 cor
18 11990 medium 0 1165 s d 3 inc
18 11990 long 1 1353 s s 3 inc
18 990 short 1 948 s s 3 cor
18 990 medium 1 1143 d d 3 cor
18 5990 short 1 1151 s s 3 cor
18 5990 short 1 1177 d d 3 cor
18 990 medium 1 904 s s 3 cor
18 990 medium 0 960 d s 3 cor
18 5990 long 1 1152 d d 3 inc
18 11990 long 1 1241 s s 3 cor
18 990 short 0 1056 d s 3 cor
18 990 medium 1 1369 s s 3 inc
18 11990 medium 1 1400 s s 3 cor
18 5990 medium 1 1327 d d 3 cor
18 11990 long 1 1212 d d 3 cor
18 990 short 0 1356 d s 3 cor
18 990 long 1 1134 d d 3 inc
18 11990 medium 1 881 d d 3 cor
18 990 long 1 1271 s s 3 cor
18 5990 long 0 1426 d s 3 cor
18 11990 short 1 1127 d d 3 inc
18 11990 long 1 1112 d d 3 cor
18 11990 short 1 1694 s s 3 cor
18 5990 medium 1 877 d d 3 cor
18 11990 short 0 1363 s d 3 cor
18 11990 short 1 1404 d d 3 inc
18 990 long 1 1245 d d 3 cor
18 5990 medium 1 1266 s s 3 cor
18 990 long 1 1093 s s 3 cor
18 5990 medium 1 606 s s 3 cor
18 5990 short 1 986 d d 3 cor
18 11990 long 1 993 d d 3 cor
18 5990 medium 1 1143 s s 3 cor
18 11990 short 1 1296 d d 3 cor
18 990 medium 0 1418 d s 3 cor
18 990 short 1 932 d d 3 inc
18 5990 short 1 1538 s s 3 cor
18 990 short 1 898 s s 3 cor
18 5990 short 1 807 s s 3 cor
18 11990 long 1 1052 d d 3 cor
18 5990 long 1 1235 s s 3 cor
18 11990 medium 1 891 d d 3 cor
18 990 medium 1 801 s s 3 cor
18 990 long 1 870 d d 3 cor
18 5990 medium 1 978 s s 3 cor
18 11990 long 0 1418 s d 3 cor
18 990 long 0 1002 s d 3 inc
18 990 medium 0 1085 d s 3 inc
18 11990 short 1 1543 d d 3 inc
18 5990 short 1 942 d d 3 cor
18 11990 short 0 1731 s d 3 cor
18 5990 medium 1 987 d d 3 inc
18 5990 long 0 1474 d s 3 cor
18 990 medium 1 1002 s s 3 inc
18 11990 medium 0 2644 s d 3 cor
18 990 short 1 1091 s s 3 inc
18 5990 long 1 894 s s 3 cor
18 11990 medium 0 1089 s d 3 cor
18 11990 long 0 968 s d 3 inc
18 5990 long 1 1145 d d 3 inc
18 5990 medium 0 1181 d s 3 cor
18 11990 medium 0 1366 d s 3 inc
18 5990 short 1 1291 d d 3 inc
18 990 long 1 918 s s 3 cor
18 990 long 1 1107 d d 3 cor
18 11990 short 1 1641 s s 3 cor
18 990 short 0 1199 d s 3 cor
19 11990 medium 1 1536 s s 3 cor
19 11990 long 1 852 s s 3 cor
19 11990 long 0 1176 d s 3 cor
19 5990 long 0 964 s d 3 inc
19 990 short 1 908 s s 3 inc
19 990 long 1 1125 s s 3 cor
19 11990 short 1 1102 s s 3 cor
19 5990 long 1 813 d d 3 cor
19 990 medium 1 895 s s 3 cor
19 990 medium 0 972 d s 3 cor
19 990 long 1 810 d d 3 inc
19 5990 short 1 1125 d d 3 cor
19 11990 long 1 1080 s s 3 cor
19 990 long 1 1195 s s 3 cor
19 5990 short 1 936 s s 3 cor
19 11990 medium 0 976 s d 3 cor
19 11990 short 1 1614 d d 3 inc
19 5990 medium 1 788 s s 3 cor
19 11990 medium 0 1358 d s 3 cor
19 5990 medium 1 746 d d 3 inc
19 11990 short 1 1478 d d 3 cor
19 5990 long 0 1000 d s 3 cor
19 990 long 0 739 d s 3 inc
19 5990 long 1 673 s s 3 inc
19 990 short 1 689 s s 3 cor
19 990 medium 1 668 s s 3 cor
19 11990 long 0 808 d s 3 cor
19 990 short 1 1297 d d 3 inc
19 990 medium 1 790 d d 3 cor
19 990 short 1 874 d d 3 cor
19 11990 short 0 794 s d 3 cor
19 5990 short 1 553 s s 3 inc
19 11990 medium 1 821 d d 3 cor
19 5990 short 1 728 d d 3 cor
19 5990 medium 1 1127 s s 3 cor
19 5990 medium 1 721 d d 3 cor
19 990 long 1 591 d d 3 cor
19 990 medium 1 754 d d 3 cor
19 5990 long 1 624 s s 3 cor
19 11990 long 1 775 d d 3 cor
19 11990 short 1 690 d d 3 cor
19 5990 long 0 821 d s 3 cor
19 5990 medium 1 633 d d 3 inc
19 11990 medium 1 1058 s s 3 cor
19 5990 medium 0 774 d s 3 cor
19 5990 medium 1 812 s s 3 inc
19 990 medium 1 1082 d d 3 cor
19 990 long 1 722 d d 3 cor
19 11990 medium 0 650 s d 3 cor
19 11990 short 1 719 d d 3 inc
19 11990 medium 1 694 d d 3 cor
19 5990 short 0 712 s d 3 cor
19 11990 short 1 796 s s 3 inc
19 5990 short 1 706 s s 3 cor
19 11990 long 1 596 s s 3 cor
19 990 long 1 693 s s 3 cor
19 990 short 0 661 d s 3 cor
19 11990 long 0 984 d s 3 inc
19 990 medium 1 583 s s 3 inc
19 990 medium 1 591 s s 3 cor
19 11990 short 1 806 s s 3 cor
19 5990 medium 1 933 s s 3 cor
19 11990 long 1 786 s s 3 cor
19 990 short 1 902 d d 3 cor
19 990 short 1 643 s s 3 cor
19 990 short 1 543 s s 3 cor
19 5990 short 1 726 d d 3 cor
19 5990 long 1 711 d d 3 cor
19 990 long 1 786 s s 3 cor
