    1      1     66      0      0      2      4      1      2      0      0    999    999     6.767     1.001  -999.000  -999.000      1      0    999    999  
    1      1     66      0      0      4      2      2      1      1      1      1      1     3.421     1.369     1.447     1.310      1      1      1      1  
    1      1     67      0      0      2      2      1      2      1      1    999    999     1.472     2.106  -999.000  -999.000      1      1    999    999  
    1      1     67      0      0      2      2      2      1      1      1    999    999     3.070     1.297  -999.000  -999.000      1      1    999    999  
    1      1     68      0      1      4      2      2      2      1      1      1      1     3.469     1.330     1.216     0.960      1      1      1      1  
    1      1     68      1      0      2      4      1      1      1      1    999    999     2.733     1.010  -999.000  -999.000      1      1    999    999  
    1      1     69      1      1      2      2      2      1      1      1    999    999     1.167     1.192  -999.000  -999.000      1      1    999    999  
    1      1     69      1      1      2      2      1      2      1      1    999    999     2.303     0.858  -999.000  -999.000      1      1    999    999  
    1      1     70      1      1      4      2      2      2      1      1      1      1     3.272     0.747     0.909     0.961      1      1      1      1  
    1      1     70      1      1      2      4      1      1      1      1    999    999     1.199     1.113  -999.000  -999.000      1      1    999    999  
    1      1     71      1      1      2      2      2      2      1      1    999    999     1.920     1.520  -999.000  -999.000      1      1    999    999  
    1      1     71      1      1      2      2      1      1      1      1    999    999     1.993     0.887  -999.000  -999.000      1      1    999    999  
    1      1     72      1      0      2      4      1      2      1      1    999    999     2.542     1.224  -999.000  -999.000      1      1    999    999  
    1      1     72      0      1      4      2      2      1      1      1      1      1     4.096     1.081     1.010     2.735      1      1      1      1  
    1      1     73      0      1      2      2      1      2      1      1    999    999     1.048     0.791  -999.000  -999.000      1      1    999    999  
    1      1     73      1      0      2      2      2      1      1      1    999    999     2.434     1.016  -999.000  -999.000      1      1    999    999  
    1      1     74      0      1      4      2      2      2      1      1      1      1     4.120     1.193     1.039     1.086      1      1      1      1  
    1      1     74      1      0      2      4      1      1      1      1    999    999     1.601     0.831  -999.000  -999.000      1      1    999    999  
    1      1     75      1      1      4      4      1      2      1      1      1      1     1.686     0.819     1.382     1.738      1      1      1      1  
    1      1     75      1      1      4      4      2      1      1      1      1      1     2.286     1.353     1.208     1.033      1      1      1      1  
    1      1     76      0      1      4      4      2      1      1      1      1      1     1.352     1.393     1.138     0.998      1      1      1      1  
    1      1     76      1      0      4      4      1      2      1      1      1      0     3.144     2.401     1.098     0.973      1      1      1      0  
    1      1     77      0      1      4      4      1      1      1      1      1      1     1.911     1.362     2.222     1.224      1      1      1      1  
    1      1     77      1      0      4      4      2      2      1      1      1      1     2.231     1.830     3.052     1.184      1      1      1      1  
    1      1     78      1      0      2      2      1      1      1      1    999    999     2.271     0.968  -999.000  -999.000      1      1    999    999  
    1      1     78      0      1      2      2      2      2      1      0    999    999     0.846     1.001  -999.000  -999.000      1      0    999    999  
    1      1     79      0      0      2      2      1      1      1      1    999    999     2.080     1.196  -999.000  -999.000      1      1    999    999  
    1      1     79      0      0      2      2      2      2      1      1    999    999     1.917     0.991  -999.000  -999.000      1      1    999    999  
    1      1     80      1      1      4      4      1      1      1      1      1      1     4.074     0.913     2.102     1.559      1      1      1      1  
