12 1 136 380 386 1 0  3 4 0 413 
12 1 137 3692 3694 3 100  6 6 1 1341 
12 1 138 1172 1176 2 100  3 3 1 1042 
12 1 139 452 457 1 0  4 5 0 1632 
12 1 140 2432 2435 3 100  1 1 1 992 
12 1 141 884 889 2 0  6 8 0 1148 
12 1 142 380 386 1 0  5 6 0 677 
12 1 143 3692 3694 3 100  2 2 1 665 
12 1 144 6000 5999 4 100  2 2 1 1310 
12 1 145 1172 1177 2 100  8 8 1 1000 
12 1 146 452 457 1 0  9 4 0 378 
12 1 147 2432 2435 3 100  6 6 1 1347 
12 1 148 884 889 2 100  1 1 1 926 
12 1 149 524 530 1 100  4 4 1 298 
12 1 150 3692 3694 3 100  1 1 1 1269 
12 1 151 1172 1177 2 100  1 1 1 793 
12 1 152 380 386 1 0  1 4 0 515 
12 1 153 2432 2435 3 100  7 7 1 1110 
12 1 154 884 889 2 100  4 4 1 1071 
12 1 155 452 457 1 0  5 4 0 473 
12 1 156 3692 3694 3 100  1 1 1 1075 
12 1 157 6000 5999 4 100  4 4 1 1151 
12 1 158 1172 1177 2 100  3 3 1 829 
12 1 159 524 530 1 0  2 5 0 1957 
12 1 160 2432 2435 3 100  5 5 1 888 
12 1 161 1568 1572 2 100  6 6 1 955 
12 1 162 380 386 1 0  2 6 0 411 
12 1 163 3692 3694 3 100  8 8 1 1698 
12 1 164 884 889 2 0  9 6 0 727 
12 1 165 452 457 1 0  7 4 0 465 
12 1 166 2432 2435 3 100  7 7 1 1082 
12 1 167 1172 1177 2 100  4 4 1 593 
12 1 168 524 530 1 100  3 3 1 2322 
12 1 169 3692 3694 3 100  2 2 1 526 
12 1 170 6000 5999 4 100  7 7 1 493 
12 1 171 1568 1572 2 100  8 8 1 1011 
12 1 172 380 386 1 0  7 4 0 822 
12 1 173 2432 2436 3 100  7 7 1 1126 
12 1 174 884 889 2 100  7 7 1 740 
12 1 175 452 457 1 100  4 4 1 419 
12 1 176 3692 3694 3 100  1 1 1 1374 
12 1 177 1172 1177 2 100  3 3 1 1158 
12 1 178 524 530 1 0  1 4 0 1416 
12 1 179 2432 2435 3 100  2 2 1 734 
12 1 180 1568 1572 2 100  6 6 1 1079 
12 1 181 380 386 1 0  5 4 0 713 
12 1 182 3692 3694 3 100  8 8 1 972 
12 1 183 6000 5999 4 100  5 5 1 1230 
12 1 184 884 889 2 100  9 9 1 930 
12 1 185 452 457 1 0  3 4 0 636 
12 1 186 2432 2435 3 100  6 6 1 811 
12 1 187 1172 1177 2 0  8 6 0 1570 
12 1 188 524 530 1 0  4 7 0 710 
12 1 189 3692 3694 3 100  6 6 1 472 
12 1 190 1568 1572 2 100  2 2 1 1216 
12 1 191 380 386 1 100  5 5 1 1639 
12 1 192 2432 2435 3 100  6 6 1 1032 
12 1 193 884 889 2 0  9 8 0 1771 
12 1 194 452 457 1 0  5 6 0 418 
12 1 195 3692 3694 3 100  1 1 1 1305 
12 1 196 6000 5999 4 100  7 7 1 945 
12 1 197 1028 1033 2 100  4 4 1 848 
12 1 198 524 530 1 0  6 1 0 557 
12 1 199 2432 2435 3 100  7 7 1 817 
12 1 200 1172 1177 2 100  4 4 1 939 
12 1 201 380 386 1 0  6 5 0 578 
12 1 202 3692 3694 3 100  3 3 1 1099 
12 1 203 1568 1572 2 100  4 4 1 1481 
12 1 204 452 457 1 0  3 6 0 430 
12 1 205 2432 2435 3 100  3 3 1 1416 
12 1 206 884 889 2 100  8 8 1 967 
12 1 207 524 530 1 0  3 4 0 1860 
12 1 208 3692 3694 3 100  3 3 1 1074 
12 1 209 6000 5999 4 100  8 8 1 2062 
12 1 210 1028 1033 2 100  4 4 1 1014 
12 1 211 380 386 1 0  8 4 0 1079 
12 1 212 1820 1824 3 100  5 5 1 782 
12 1 213 1172 1176 2 100  4 4 1 968 
12 1 214 452 457 1 0  1 7 0 457 
12 1 215 2108 2111 3 100  7 7 1 850 
12 1 216 1568 1572 2 100  4 4 1 550 
12 1 217 524 530 1 0  9 4 0 1144 
12 1 218 2432 2435 3 100  5 5 1 415 
12 1 219 884 889 2 100  8 8 1 1450 
12 1 220 596 601 1 0  6 5 0 921 
12 1 221 2792 2795 3 100  4 4 1 987 
12 1 222 6000 5999 4 100  3 3 1 509 
12 1 223 1028 1033 2 100  9 9 1 833 
12 1 224 380 386 1 0  8 5 0 220 
12 1 225 3224 3227 3 100  6 6 1 364 
12 1 226 1172 1177 2 100  9 9 1 1022 
12 1 227 452 457 1 0  7 6 0 1018 
12 1 228 3692 3694 3 100  5 5 1 1121 
12 1 229 1568 1572 2 100  4 4 1 488 
12 1 230 524 530 1 100  6 6 1 159 
12 1 231 1820 1824 3 100  3 3 1 1253 
12 1 232 884 889 2 100  4 4 1 1276 
12 1 233 596 601 1 0  6 5 0 439 
12 1 234 2108 2111 3 100  3 3 1 1004 
12 2 1 6000 5999 4 100  2 2 1 2377 1 1 1 1800 
12 2 2 2432 2435 2 0  6 7 0 2427 6 3 0 1292 
12 2 3 2108 2112 1 50  5 5 1 1534 5 3 0 1959 
12 2 4 3224 3226 3 50  1 1 1 1585 3 4 0 868 
12 2 5 3224 3226 2 50  7 6 0 1364 5 5 1 564 
12 2 6 1568 1572 1 0  3 7 0 1395 2 6 0 1461 
12 2 7 2108 2112 3 50  3 7 0 1182 2 2 1 915 
12 2 8 2108 2112 2 0  4 5 0 796 6 2 0 542 
12 2 9 1820 1824 1 50  2 5 0 1102 2 2 1 954 
12 2 10 2432 2435 3 50  6 6 1 1431 5 1 0 929 
12 2 11 2792 2795 2 50  8 8 1 1299 6 9 0 2130 
12 2 12 2108 2112 1 100  4 4 1 1076 8 8 1 674 
12 2 13 3692 3694 3 100  8 8 1 1563 4 4 1 472 
12 2 14 6000 5999 4 100  5 5 1 1103 8 8 1 497 
12 2 15 2432 2435 2 100  3 3 1 1341 7 7 1 634 
12 2 16 1568 1572 1 100  5 5 1 1801 6 6 1 390 
12 2 17 3692 3694 3 100  3 3 1 1617 9 9 1 420 
12 2 18 2108 2112 2 50  7 7 1 1622 4 1 0 1242 
12 2 19 1172 1177 1 50  2 6 0 1995 4 4 1 1398 
12 2 20 3692 3694 3 100  6 6 1 1411 9 9 1 1001 
12 2 21 1820 1824 2 50  1 6 0 1449 3 3 1 442 
12 2 22 1352 1357 1 100  9 9 1 1232 6 6 1 868 
12 2 23 2432 2435 3 100  2 2 1 997 2 2 1 211 
12 2 24 2432 2435 2 100  5 5 1 1024 2 2 1 415 
12 2 25 1028 1033 1 50  1 5 0 1578 7 7 1 986 
12 2 26 2108 2112 3 50  9 8 0 1078 8 8 1 202 
12 2 27 6000 5999 4 100  4 4 1 1375 3 3 1 657 
12 2 28 2108 2112 2 100  3 3 1 1925 5 5 1 374 
12 2 29 1172 1176 1 100  3 3 1 1058 8 8 1 1182 
12 2 30 3692 3694 3 100  2 2 1 1450 3 3 1 471 
12 2 31 1820 1824 2 50  3 9 0 1119 3 3 1 1323 
12 2 32 884 889 1 50  8 8 1 865 1 5 0 364 
12 2 33 3692 3693 3 100  8 8 1 956 2 2 1 214 
12 2 34 2432 2435 2 100  9 9 1 979 6 6 1 234 
12 2 35 668 673 1 100  3 3 1 1173 3 3 1 1214 
12 2 36 2108 2112 3 100  4 4 1 1039 4 4 1 42 
12 2 37 2108 2112 2 100  6 6 1 934 2 2 1 172 
12 2 38 524 530 1 100  9 9 1 890 6 6 1 895 
12 2 39 2108 2112 3 100  6 6 1 1166 6 6 1 90 
12 2 40 6000 5999 4 100  6 6 1 1470 9 9 1 405 
12 2 41 1820 1824 2 100  8 8 1 1117 1 1 1 345 
12 2 42 380 385 1 50  2 6 0 708 4 4 1 371 
12 2 43 2108 2112 3 100  4 4 1 1169 5 5 1 100 
12 2 44 1568 1572 2 0  9 8 0 1470 5 6 0 676 
12 2 45 452 458 1 100  6 6 1 1554 5 5 1 903 
12 2 46 2108 2112 3 100  7 7 1 1206 4 4 1 526 
12 2 47 2108 2112 2 50  7 6 0 1410 7 7 1 1422 
12 2 48 344 350 1 50  7 6 0 1274 9 9 1 246 
12 2 49 2108 2112 3 50  4 6 0 1387 3 3 1 285 
12 2 50 2792 2795 2 100  4 4 1 1128 8 8 1 142 
12 2 51 380 385 1 50  6 6 1 2372 3 5 0 16 
12 2 52 2108 2112 3 100  6 6 1 1098 6 6 1 1839 
12 2 53 6000 5999 4 100  1 1 1 671 5 5 1 323 
12 2 54 2432 2435 2 100  3 3 1 1994 5 5 1 292 
12 2 55 308 314 1 0  7 8 0 1400 4 3 0 1162 
12 2 56 2108 2112 3 100  4 4 1 1232 1 1 1 84 
12 2 57 2108 2112 2 100  7 7 1 1500 6 6 1 183 
12 2 58 344 350 1 0  4 2 0 871 1 5 0 1062 
12 2 59 2108 2112 3 100  9 9 1 1222 9 9 1 18 
12 2 60 1820 1824 2 100  7 7 1 1271 5 5 1 205 
12 2 61 380 385 1 50  8 8 1 998 5 6 0 219 
12 2 62 2108 2112 3 100  3 3 1 1141 2 2 1 133 
12 2 63 1568 1572 2 100  3 3 1 1009 9 9 1 282 
12 2 64 308 314 1 100  8 8 1 1077 5 5 1 637 
12 2 65 2108 2112 3 100  7 7 1 583 7 7 1 688 
12 2 66 6000 6000 4 50  7 8 0 712 3 3 1 595 
12 2 67 1352 1357 2 0  7 5 0 721 5 6 0 608 
12 2 68 272 277 1 100  2 2 1 1668 2 2 1 1768 
12 2 69 2108 2112 3 100  1 1 1 1077 6 6 1 363 
12 2 70 1820 1824 2 100  7 7 1 1267 1 1 1 285 
12 2 71 272 278 1 50  4 4 1 971 4 6 0 159 
12 2 72 2108 2112 3 100  3 3 1 1099 2 2 1 220 
12 2 73 1568 1572 2 100  5 5 1 1274 6 6 1 1063 
12 2 74 272 277 1 50  2 6 0 1492 2 2 1 425 
12 2 75 2108 2112 3 100  8 8 1 1511 5 5 1 132 
12 2 76 1352 1357 2 0  5 3 0 1392 8 6 0 369 
12 2 77 308 314 1 50  5 6 0 1706 6 6 1 1010 
12 2 78 2108 2112 3 100  2 2 1 1186 5 5 1 328 
12 2 79 6000 5999 4 100  6 6 1 1372 8 8 1 521 
12 2 80 1820 1824 2 100  9 9 1 1034 3 3 1 502 
12 2 81 344 350 1 100  6 6 1 1252 9 9 1 222 
12 2 82 2108 2112 3 0  6 5 0 558 5 6 0 1349 
12 2 83 1568 1572 2 100  6 6 1 1238 8 8 1 383 
12 2 84 272 278 1 50  1 3 0 1469 3 3 1 652 
12 2 85 2108 2112 3 50  4 6 0 1238 1 1 1 494 
12 2 86 1352 1357 2 100  1 1 1 1044 3 3 1 294 
12 2 87 308 314 1 50  9 9 1 972 2 6 0 394 
12 2 88 2108 2112 3 100  8 8 1 1209 3 3 1 495 
12 2 89 1172 1177 2 50  3 3 1 1738 6 5 0 1723 
12 2 90 272 277 1 0  4 3 0 1346 5 4 0 626 
12 2 91 2108 2112 3 50  1 1 1 1387 5 6 0 463 
12 2 92 6000 5999 4 100  3 3 1 808 2 2 1 485 
12 2 93 1028 1033 2 0  7 8 0 2001 8 6 0 249 
12 2 94 308 314 1 50  3 3 1 941 7 6 0 1109 
12 2 95 3692 3693 3 100  8 8 1 1701 3 3 1 413 
12 2 96 1352 1357 2 100  5 5 1 1415 1 1 1 197 
12 2 97 272 277 1 100  2 2 1 1179 5 5 1 956 
12 2 98 2108 2112 3 100  4 4 1 1390 6 6 1 333 
12 2 99 1172 1176 2 50  2 2 1 2119 9 8 0 352 
12 2 100 272 277 1 0  6 2 0 1656 7 6 0 237 
12 2 101 2108 2112 3 50  6 4 0 1604 5 5 1 461 
12 2 102 1028 1033 2 50  6 6 1 580 9 6 0 48 
12 2 103 308 314 1 100  3 3 1 1285 3 3 1 726 
12 2 104 3692 3694 3 100  3 3 1 982 1 1 1 397 
12 2 105 6000 5999 4 100  8 8 1 848 6 6 1 176 
12 2 106 884 889 2 50  2 2 1 1399 1 6 0 414 
12 2 107 272 277 1 0  5 3 0 1091 1 2 0 551 
12 2 108 3224 3226 3 50  5 1 0 704 1 1 1 1771 
12 2 109 776 781 2 100  8 8 1 1198 6 6 1 1394 
12 2 110 308 314 1 100  9 9 1 987 6 6 1 938 
12 2 111 2108 2112 3 100  5 5 1 1103 4 4 1 301 
12 2 112 668 673 2 50  6 6 1 1942 5 6 0 619 
12 2 113 272 278 1 50  8 8 1 1293 4 6 0 1244 
12 2 114 1820 1824 3 100  7 7 1 1171 1 1 1 222 
12 2 115 596 602 2 50  8 8 1 1076 1 6 0 408 
12 2 116 272 278 1 50  6 6 1 1354 2 6 0 790 
12 2 117 1352 1357 3 100  3 3 1 1145 3 3 1 155 
12 2 118 6000 5999 4 100  7 7 1 319 7 7 1 97 
12 2 119 524 529 2 50  6 6 1 1565 1 6 0 574 
12 2 120 272 277 1 50  8 8 1 941 9 6 0 1514 
12 2 121 1028 1033 3 100  7 7 1 1605 1 1 1 944 
12 2 122 452 458 2 50  3 5 0 1696 5 5 1 704 
12 2 123 272 278 1 100  1 1 1 1086 6 6 1 1199 
12 2 124 776 781 3 0  3 5 0 1322 1 6 0 150 
12 2 125 596 602 2 100  3 3 1 1392 1 1 1 234 
12 2 126 272 277 1 50  3 5 0 2281 3 3 1 282 
12 2 127 1352 1357 3 100  5 5 1 1279 1 1 1 306 
12 2 128 524 530 2 50  8 6 0 1328 5 5 1 46 
12 2 129 308 314 1 50  3 6 0 1242 8 8 1 178 
12 2 130 884 889 3 50  8 3 0 1338 5 5 1 245 
12 2 131 6000 5999 4 50  8 9 0 792 9 9 1 1443 
12 2 132 1352 1357 2 100  2 2 1 1290 7 7 1 369 
12 2 133 308 314 1 0  6 4 0 1014 1 6 0 1440 
12 2 134 1568 1572 3 100  1 1 1 1368 7 7 1 324 
12 2 135 1352 1357 2 100  7 7 1 1570 6 6 1 267 
12 2 136 308 314 1 50  8 6 0 1092 6 6 1 1175 
12 2 137 3692 3694 3 100  5 5 1 922 5 5 1 193 
12 2 138 1352 1357 2 100  4 4 1 1056 6 6 1 412 
12 2 139 308 314 1 50  7 7 1 1411 3 6 0 919 
12 2 140 1568 1572 3 100  4 4 1 993 2 2 1 202 
12 2 141 1352 1357 2 100  8 8 1 1100 6 6 1 282 
12 2 142 308 314 1 50  6 8 0 1686 6 6 1 177 
12 2 143 3692 3693 3 100  5 5 1 1532 1 1 1 504 
12 2 144 6000 5999 4 100  8 8 1 668 1 1 1 282 
12 2 145 1352 1357 2 50  5 6 0 1381 4 4 1 1146 
12 2 146 308 314 1 50  4 6 0 1831 9 9 1 177 
12 2 147 1568 1572 3 100  6 6 1 1923 8 8 1 737 
12 2 148 1352 1357 2 100  2 2 1 1107 4 4 1 216 
12 2 149 272 277 1 0  9 6 0 1526 9 3 0 2450 
12 2 150 1820 1824 3 100  8 8 1 1527 9 9 1 338 
12 2 151 1352 1357 2 100  7 7 1 1152 2 2 1 253 
12 2 152 308 314 1 50  6 3 0 1330 8 8 1 271 
12 2 153 3692 3694 3 0  6 7 0 1613 2 5 0 148 
12 2 154 1352 1357 2 100  1 1 1 1598 6 6 1 664 
12 2 155 272 277 1 0  6 8 0 1805 4 6 0 1463 
12 2 156 1568 1572 3 0  3 4 0 487 5 4 0 96 
12 2 157 6000 5999 4 100  2 2 1 1529 2 2 1 355 
12 2 158 1352 1357 2 50  7 5 0 1431 4 4 1 752 
12 2 159 308 314 1 50  5 4 0 1289 4 4 1 79 
12 2 160 1820 1824 3 100  7 7 1 1359 4 4 1 408 
12 2 161 1352 1357 2 50  4 4 1 1127 8 5 0 299 
12 2 162 272 277 1 0  6 3 0 1567 9 3 0 111 
12 2 163 3692 3694 3 100  5 5 1 1705 4 4 1 550 
12 2 164 668 673 2 0  2 4 0 1477 2 4 0 84 
12 2 165 308 314 1 0  2 3 0 1355 6 7 0 728 
12 2 166 1568 1572 3 100  2 2 1 1036 2 2 1 168 
12 2 167 776 781 2 50  5 5 1 2081 2 4 0 2083 
12 2 168 272 277 1 50  6 6 1 1211 6 5 0 807 
12 2 169 1820 1824 3 100  9 9 1 1212 5 5 1 247 
12 2 170 6000 5999 4 100  7 7 1 1784 1 1 1 805 
12 2 171 884 889 2 0  2 4 0 554 6 4 0 10 
12 2 172 308 314 1 50  4 3 0 1496 8 8 1 284 
12 2 173 3692 3694 3 100  6 6 1 1592 8 8 1 359 
12 2 174 1028 1032 2 100  2 2 1 1106 3 3 1 212 
12 2 175 344 350 1 50  6 1 0 985 1 1 1 9 
12 2 176 1568 1572 3 50  3 3 1 1289 3 2 0 124 
12 2 177 1172 1177 2 0  8 4 0 3015 8 4 0 786 
12 2 178 380 385 1 50  4 3 0 1391 3 3 1 36 
12 2 179 1820 1824 3 50  5 4 0 980 7 7 1 231 
12 2 180 1352 1357 2 100  4 4 1 1026 2 2 1 259 
12 2 181 452 458 1 50  6 4 0 1180 4 4 1 556 
12 2 182 3692 3694 3 100  3 3 1 943 2 2 1 317 
12 2 183 6000 5999 4 100  7 7 1 888 3 3 1 459 
12 2 184 668 673 2 0  5 4 0 1168 9 4 0 115 
12 2 185 524 529 1 0  6 4 0 2261 8 2 0 172 
12 2 186 1568 1572 3 100  9 9 1 1182 4 4 1 569 
12 2 187 776 781 2 50  8 9 0 2277 6 6 1 3652 
12 2 188 596 602 1 0  8 6 0 627 9 6 0 159 
12 2 189 1820 1824 3 100  3 3 1 1123 2 2 1 514 
12 2 190 884 889 2 50  1 1 1 1031 8 4 0 977 
12 2 191 272 277 1 50  4 2 0 1960 2 2 1 19 
12 2 192 3692 3694 3 100  9 9 1 1387 3 3 1 276 
12 2 193 1028 1033 2 100  9 9 1 1492 7 7 1 685 
12 2 194 308 314 1 50  7 2 0 1836 9 9 1 1075 
12 2 195 1568 1572 3 100  7 7 1 1074 9 9 1 243 
12 2 196 6000 5999 4 100  7 7 1 771 5 5 1 254 
12 2 197 1172 1177 2 50  2 6 0 3337 9 9 1 272 
12 2 198 344 350 1 50  7 6 0 1535 9 9 1 72 
12 2 199 1820 1824 3 0  5 6 0 2937 3 9 0 114 
12 2 200 1352 1357 2 100  2 2 1 1005 8 8 1 160 
12 2 201 380 385 1 0  5 3 0 2082 5 7 0 965 
12 2 202 3692 3694 3 100  9 9 1 1586 7 7 1 174 
12 2 203 668 673 2 50  4 4 1 2060 2 6 0 841 
12 2 204 452 458 1 50  8 8 1 1071 7 6 0 513 
12 2 205 1568 1572 3 100  1 1 1 1296 1 1 1 9 
12 2 206 776 781 2 50  5 5 1 1197 2 5 0 36 
12 2 207 524 530 1 50  7 7 1 1287 3 7 0 231 
12 2 208 1820 1824 3 100  8 8 1 1218 2 2 1 214 
12 2 209 6000 5999 4 100  7 7 1 694 7 7 1 138 
12 2 210 884 889 2 50  4 4 1 1408 3 4 0 93 
12 2 211 596 602 1 50  8 8 1 1219 4 8 0 124 
12 2 212 3692 3694 3 50  1 3 0 1391 3 3 1 926 
12 2 213 1028 1033 2 50  9 9 1 1063 4 9 0 880 
12 2 214 272 277 1 50  5 5 1 2280 6 5 0 145 
12 2 215 1568 1572 3 100  6 6 1 1688 5 5 1 1239 
12 2 216 1172 1176 2 100  4 4 1 1060 1 1 1 355 
12 2 217 308 314 1 50  7 7 1 1159 3 6 0 333 
12 2 218 1820 1824 3 100  7 7 1 1100 5 5 1 266 
12 2 219 1352 1357 2 100  2 2 1 1392 7 7 1 811 
12 2 220 344 350 1 50  7 7 1 1035 8 6 0 727 
12 2 221 3692 3694 3 0  5 4 0 2681 3 4 0 283 
12 2 222 6000 5999 4 100  4 4 1 1542 5 5 1 659 
12 2 223 668 673 2 50  4 6 0 1528 6 6 1 3 
12 2 224 380 385 1 50  2 2 1 1385 6 5 0 541 
12 2 225 1568 1572 3 100  7 7 1 1303 4 4 1 907 
12 2 226 776 781 2 50  1 1 1 933 6 4 0 607 
12 2 227 452 458 1 50  5 3 0 1631 5 5 1 157 
12 2 228 1820 1824 3 100  5 5 1 1947 8 8 1 1179 
12 2 229 884 889 2 50  6 6 1 1451 2 5 0 184 
12 2 230 524 529 1 50  6 7 0 1916 5 5 1 230 
12 2 231 3692 3694 3 100  4 4 1 1578 5 5 1 185 
12 2 232 1028 1033 2 100  3 3 1 1979 9 9 1 886 
12 2 233 596 602 1 50  7 2 0 1718 8 8 1 680 
12 2 234 1568 1572 3 100  6 6 1 1573 3 3 1 237 
12 3 1 6000 5999 4 100  1 1 1 1923 7 7 1 1082 9 9 1 484 
12 3 2 2432 2435 2 100  7 7 1 1303 4 4 1 1202 5 5 1 930 
12 3 3 2108 2112 1 100  8 8 1 1297 2 2 1 903 7 7 1 459 
12 3 4 3224 3227 3 66  9 9 1 2014 6 6 1 1701 6 7 0 749 
12 3 5 2108 2111 2 0  1 8 0 1612 2 9 0 592 6 5 0 1387 
12 3 6 1568 1572 1 33  6 4 0 1358 8 6 0 1191 8 8 1 729 
12 3 7 2792 2795 3 100  5 5 1 1487 9 9 1 1445 8 8 1 386 
12 3 8 2792 2795 2 100  6 6 1 1720 2 2 1 1829 9 9 1 625 
12 3 9 1820 1824 1 66  6 6 1 1632 8 9 0 887 7 7 1 942 
12 3 10 2108 2112 3 66  7 7 1 1062 6 6 1 1154 3 8 0 440 
12 3 11 2432 2435 2 33  7 7 1 1288 3 8 0 1344 4 8 0 1236 
12 3 12 1352 1357 1 33  7 7 1 997 4 8 0 563 3 9 0 273 
12 3 13 2108 2112 3 100  2 2 1 1143 9 9 1 1075 6 6 1 769 
12 3 14 6000 5999 4 100  2 2 1 1273 8 8 1 1040 4 4 1 865 
12 3 15 2108 2111 2 100  9 9 1 1411 5 5 1 1534 8 8 1 1488 
12 3 16 1028 1033 1 0  7 8 0 1027 4 9 0 1084 8 5 0 690 
12 3 17 2108 2112 3 33  6 6 1 1674 4 5 0 1516 4 7 0 1455 
12 3 18 1820 1824 2 100  9 9 1 1319 8 8 1 1200 3 3 1 1334 
12 3 19 1172 1177 1 33  9 6 0 1285 9 5 0 1030 3 3 1 303 
12 3 20 2792 2795 3 100  2 2 1 1982 8 8 1 1082 4 4 1 1112 
12 3 21 1568 1572 2 100  5 5 1 1377 9 9 1 841 2 2 1 1269 
12 3 22 1352 1357 1 0  3 9 0 1501 5 6 0 397 5 8 0 172 
12 3 23 1820 1824 3 33  1 1 1 1345 7 6 0 1127 3 5 0 1637 
12 3 24 1352 1357 2 33  7 3 0 1905 1 1 1 1810 2 5 0 1071 
12 3 25 1568 1572 1 66  8 7 0 1252 2 2 1 1047 5 5 1 926 
12 3 26 1568 1572 3 0  2 6 0 1189 3 5 0 602 5 2 0 698 
12 3 27 6000 5999 4 100  8 8 1 1144 3 3 1 754 2 2 1 334 
12 3 28 1820 1824 2 100  7 7 1 1535 4 4 1 1139 2 2 1 924 
12 3 29 1820 1824 1 66  9 9 1 1383 8 8 1 359 8 5 0 385 
12 3 30 2108 2112 3 100  9 9 1 1411 4 4 1 1524 2 2 1 1636 
12 3 31 1568 1572 2 33  6 6 1 1322 2 8 0 404 4 2 0 824 
12 3 32 1352 1357 1 66  6 6 1 1287 7 7 1 905 9 2 0 611 
12 3 33 1820 1824 3 100  3 3 1 1328 3 3 1 577 3 3 1 1836 
12 3 34 1352 1357 2 66  7 7 1 1528 1 3 0 1400 4 4 1 739 
12 3 35 1028 1033 1 33  6 7 0 1179 8 8 1 738 9 2 0 893 
12 3 36 1820 1824 3 100  8 8 1 1342 2 2 1 1110 6 6 1 730 
12 3 37 1172 1177 2 66  9 9 1 1285 4 3 0 1776 5 5 1 498 
12 3 38 1172 1177 1 0  6 2 0 1739 2 5 0 1658 5 2 0 151 
12 3 39 1352 1357 3 66  9 2 0 1016 4 4 1 1726 6 6 1 156 
12 3 40 6000 5999 4 100  2 2 1 1496 4 4 1 920 5 5 1 253 
12 3 41 1028 1033 2 66  5 5 1 1740 1 8 0 406 8 8 1 917 
12 3 42 1352 1357 1 66  9 9 1 1290 8 8 1 656 8 2 0 779 
12 3 43 1172 1177 3 66  4 4 1 1644 6 5 0 1182 7 7 1 917 
12 3 44 884 889 2 33  6 6 1 1616 8 5 0 840 3 4 0 625 
12 3 45 1028 1033 1 66  9 3 0 1453 9 9 1 1512 4 4 1 321 
12 3 46 1028 1033 3 33  3 6 0 525 5 5 1 110 3 4 0 102 
12 3 47 776 781 2 33  8 5 0 557 5 5 1 58 2 5 0 46 
12 3 48 1172 1177 1 66  3 3 1 1104 7 7 1 920 4 5 0 286 
12 3 49 884 889 3 66  1 3 0 2256 7 7 1 1091 8 8 1 965 
12 3 50 1028 1033 2 100  2 2 1 1346 5 5 1 1233 4 4 1 234 
12 3 51 884 889 1 66  4 2 0 1263 8 8 1 1074 1 1 1 213 
12 3 52 1172 1177 3 0  5 6 0 816 4 5 0 1397 2 6 0 616 
12 3 53 6000 5999 4 100  1 1 1 578 5 5 1 780 5 5 1 229 
12 3 54 884 889 2 33  9 6 0 1120 4 4 1 1678 4 5 0 800 
12 3 55 1028 1033 1 33  7 6 0 1805 9 6 0 1428 3 3 1 186 
12 3 56 1028 1033 3 100  6 6 1 2022 9 9 1 1160 2 2 1 2015 
12 3 57 1172 1177 2 66  5 3 0 1746 2 2 1 1447 7 7 1 400 
12 3 58 1172 1177 1 66  1 1 1 1303 8 8 1 557 4 6 0 1042 
12 3 59 1352 1357 3 100  2 2 1 1648 6 6 1 1136 7 7 1 1223 
12 3 60 1568 1572 2 100  3 3 1 1379 6 6 1 901 7 7 1 367 
12 3 61 884 889 1 33  9 9 1 1158 9 6 0 423 6 5 0 347 
12 3 62 2792 2795 3 66  2 2 1 1218 3 8 0 1031 6 6 1 796 
12 3 63 1352 1356 2 33  6 5 0 1691 9 6 0 941 4 4 1 148 
12 3 64 668 673 1 33  4 8 0 1262 7 7 1 659 2 9 0 104 
12 3 65 2792 2795 3 100  4 4 1 2486 5 5 1 1877 8 8 1 376 
12 3 66 6000 5999 4 100  7 7 1 1401 6 6 1 1156 8 8 1 430 
12 3 67 1820 1824 2 100  7 7 1 1458 2 2 1 899 4 4 1 616 
12 3 68 776 781 1 0  1 6 0 835 3 4 0 253 6 5 0 145 
12 3 69 2108 2112 3 100  6 6 1 1906 9 9 1 1454 7 7 1 547 
12 3 70 1568 1572 2 100  4 4 1 2040 2 2 1 2021 9 9 1 543 
12 3 71 884 889 1 33  4 2 0 1379 2 2 1 869 4 3 0 1006 
12 3 72 2792 2795 3 100  4 4 1 1437 1 1 1 950 9 9 1 399 
12 3 73 1352 1357 2 33  7 6 0 773 4 2 0 1237 1 1 1 589 
12 3 74 1028 1033 1 0  4 5 0 1935 7 4 0 2965 6 5 0 876 
12 3 75 1820 1824 3 100  7 7 1 1502 6 6 1 1064 4 4 1 619 
12 3 76 1820 1824 2 0  1 9 0 1245 7 8 0 1279 9 7 0 568 
12 3 77 1172 1177 1 66  1 1 1 1160 7 7 1 528 9 6 0 814 
12 3 78 2792 2795 3 33  6 6 1 1265 2 4 0 1022 4 5 0 257 
12 3 79 6000 5999 4 100  8 8 1 1883 9 9 1 727 1 1 1 412 
12 3 80 2432 2435 2 100  1 1 1 1226 3 3 1 1148 5 5 1 786 
12 3 81 884 889 1 33  4 4 1 1490 6 7 0 1602 9 5 0 741 
12 3 82 2108 2112 3 100  6 6 1 1929 5 5 1 1357 4 4 1 1019 
12 3 83 2108 2112 2 100  9 9 1 1094 6 6 1 943 9 9 1 331 
12 3 84 668 673 1 33  5 6 0 1541 5 5 1 825 6 4 0 457 
12 3 85 2108 2111 3 100  8 8 1 1222 8 8 1 664 1 1 1 821 
12 3 86 1820 1824 2 100  1 1 1 2005 7 7 1 1079 2 2 1 476 
12 3 87 776 781 1 33  6 8 0 2316 7 7 1 1822 9 3 0 916 
12 3 88 2108 2112 3 100  5 5 1 1181 9 9 1 387 9 9 1 65 
12 3 89 1568 1572 2 66  7 7 1 1672 1 1 1 998 5 7 0 264 
