"rep(1, length(dats[, 1]))" "Sess" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
1 560 2 3 4 1 1 1 1 0.535 TRUE
1 560 2 4 3 4 0 0 1 0.454 TRUE
1 560 2 5 1 1 1 1 1 0.394 TRUE
1 560 2 6 5 6 0 0 1 0.688 TRUE
1 560 2 7 3 1 1 1 1 0.426 TRUE
1 560 2 8 5 1 1 1 1 0.563 TRUE
1 560 2 9 5 3 1 1 1 0.541 TRUE
1 560 2 10 3 2 1 1 1 0.739 TRUE
1 560 2 11 5 4 1 1 1 0.531 TRUE
1 560 2 12 3 3 1 1 1 0.459 TRUE
1 560 2 13 4 4 1 1 1 0.431 TRUE
1 560 2 14 3 4 0 0 1 0.475 TRUE
1 560 2 15 4 5 0 0 1 0.529 TRUE
1 560 2 16 2 1 1 1 1 0.417 TRUE
1 560 2 17 2 3 0 0 1 0.463 TRUE
1 560 2 18 2 2 1 1 1 0.502 TRUE
1 560 2 19 5 6 0 0 1 0.537 TRUE
1 560 2 20 5 5 1 1 1 0.543 TRUE
1 560 2 21 3 4 0 0 1 0.487 TRUE
1 560 2 22 4 5 0 0 1 0.535 TRUE
1 560 2 23 4 5 0 0 1 0.564 TRUE
1 560 2 24 4 2 1 1 1 0.544 TRUE
1 560 2 25 4 5 0 0 1 0.614 TRUE
1 560 2 26 5 6 0 0 1 0.544 TRUE
1 560 2 27 5 6 0 0 1 0.534 TRUE
1 560 2 28 2 3 0 0 1 0.499 TRUE
1 560 2 29 5 2 1 1 1 0.641 TRUE
1 560 2 30 4 3 1 1 1 0.491 TRUE
1 560 3 1 3 4 0 0 1 0.431 TRUE
1 560 3 2 4 5 0 0 1 0.518 TRUE
1 560 3 3 5 2 1 1 1 0.7 TRUE
1 560 3 4 4 1 1 1 1 0.516 TRUE
1 560 3 5 4 5 0 0 1 0.57 TRUE
1 560 3 6 2 3 0 0 1 0.361 TRUE
1 560 3 7 5 6 0 0 1 0.67 TRUE
1 560 3 8 5 1 0 1 0 0.646 TRUE
1 560 3 9 5 4 1 1 1 0.448 TRUE
1 560 3 10 3 4 0 0 1 0.453 TRUE
1 560 3 11 3 2 1 1 1 0.484 TRUE
1 560 3 12 4 2 1 1 1 0.543 TRUE
1 560 3 13 2 1 1 1 1 0.494 TRUE
1 560 3 14 4 5 0 0 1 0.47 TRUE
1 560 3 15 4 3 1 1 1 0.647 TRUE
1 560 3 16 4 4 1 1 1 0.415 TRUE
1 560 3 17 5 3 1 1 1 0.483 TRUE
1 560 3 18 4 5 0 0 1 0.582 TRUE
1 560 3 19 3 4 0 0 1 0.616 TRUE
1 560 3 20 5 6 0 0 1 0.503 TRUE
1 560 3 21 3 3 1 1 1 0.439 TRUE
1 560 3 22 1 1 1 1 1 0.358 TRUE
1 560 3 23 2 3 0 0 1 0.366 TRUE
1 560 3 24 5 5 1 1 1 0.433 TRUE
1 560 3 25 3 1 1 1 1 0.456 TRUE
1 560 3 26 1 2 0 0 1 0.369 TRUE
1 560 3 27 5 6 0 0 1 0.401 TRUE
1 560 3 28 2 2 1 1 1 0.43 TRUE
1 560 3 29 5 6 0 0 1 0.428 TRUE
1 560 3 30 5 6 0 0 1 0.535 TRUE
1 560 4 1 4 5 0 0 1 0.544 TRUE
1 560 4 2 4 5 0 0 1 0.545 TRUE
1 560 4 3 4 5 0 0 1 0.522 TRUE
1 560 4 4 2 2 1 1 1 0.415 TRUE
1 560 4 5 3 2 1 1 1 0.557 TRUE
1 560 4 6 5 2 1 1 1 0.802 TRUE
1 560 4 7 3 3 1 1 1 0.409 TRUE
1 560 4 8 4 2 1 1 1 0.603 TRUE
1 560 4 9 1 1 1 1 1 0.399 TRUE
1 560 4 10 5 3 1 1 1 0.601 TRUE
1 560 4 11 4 3 1 1 1 0.53 TRUE
1 560 4 12 5 6 0 0 1 0.639 TRUE
1 560 4 13 3 4 0 0 1 0.456 TRUE
1 560 4 14 5 6 0 0 1 0.499 TRUE
1 560 4 15 2 3 0 0 1 0.518 TRUE
1 560 4 16 5 4 1 1 1 0.429 TRUE
1 560 4 17 2 3 0 0 1 0.413 TRUE
1 560 4 18 5 1 1 1 1 0.537 TRUE
1 560 4 19 4 1 1 1 1 0.532 TRUE
1 560 4 20 5 5 1 1 1 0.437 TRUE
1 560 4 21 4 4 1 1 1 0.431 TRUE
1 560 4 22 5 6 0 0 1 0.458 TRUE
1 560 4 23 3 1 1 1 1 0.433 TRUE
1 560 4 24 3 4 0 0 1 0.731 TRUE
1 560 4 25 2 1 1 1 1 0.394 TRUE
1 560 4 26 5 6 0 0 1 0.49 TRUE
1 560 4 27 5 6 0 0 1 1.131 FALSE
1 560 4 28 1 2 0 0 1 0.413 TRUE
1 560 4 29 3 4 0 0 1 0.423 TRUE
1 560 4 30 4 5 0 0 1 0.567 TRUE
1 560 5 1 4 5 0 0 1 0.46 TRUE
1 560 5 2 5 6 0 0 1 0.687 TRUE
1 560 5 3 3 4 0 0 1 0.434 TRUE
1 560 5 4 5 6 0 0 1 0.489 TRUE
1 560 5 5 4 4 1 1 1 0.432 TRUE
1 560 5 6 5 1 1 1 1 0.577 TRUE
1 560 5 7 5 6 0 0 1 0.554 TRUE
1 560 5 8 1 1 1 1 1 0.408 TRUE
1 560 5 9 4 5 0 0 1 0.413 TRUE
1 560 5 10 4 5 0 0 1 0.516 TRUE
1 560 5 11 4 5 0 0 1 0.454 TRUE
1 560 5 12 2 3 0 0 1 0.371 TRUE
1 560 5 13 3 1 1 1 1 0.673 TRUE
1 560 5 14 3 3 1 1 1 0.469 TRUE
1 560 5 15 5 4 1 1 1 0.464 TRUE
1 560 5 16 5 6 0 0 1 0.466 TRUE
1 560 5 17 4 3 1 1 1 0.463 TRUE
1 560 5 18 4 2 0 1 0 0.543 TRUE
1 560 5 19 5 2 1 1 1 0.629 TRUE
1 560 5 20 3 4 0 0 1 0.535 TRUE
1 560 5 21 3 2 1 1 1 0.476 TRUE
1 560 5 22 3 4 0 0 1 0.57 TRUE
1 560 5 23 5 3 1 1 1 0.45 TRUE
1 560 5 24 2 2 1 1 1 0.411 TRUE
1 560 5 25 5 5 1 1 1 0.521 TRUE
1 560 5 26 2 3 0 0 1 0.397 TRUE
1 560 5 27 2 1 1 1 1 0.465 TRUE
1 560 5 28 4 1 1 1 1 0.537 TRUE
1 560 5 29 5 6 0 0 1 1.081 FALSE
1 560 5 30 1 2 0 0 1 0.404 TRUE
1 560 6 1 5 1 1 1 1 0.639 TRUE
1 560 6 2 1 1 1 1 1 0.442 TRUE
1 560 6 3 5 4 1 1 1 0.415 TRUE
1 560 6 4 3 4 0 0 1 0.57 TRUE
1 560 6 5 2 3 0 0 1 0.383 TRUE
1 560 6 6 5 3 1 1 1 0.508 TRUE
1 560 6 7 2 2 1 1 1 0.497 TRUE
1 560 6 8 4 1 0 1 0 0.528 TRUE
1 560 6 9 4 5 0 0 1 0.545 TRUE
1 560 6 10 5 2 1 1 1 0.605 TRUE
1 560 6 11 3 1 1 1 1 0.462 TRUE
1 560 6 12 4 4 1 1 1 0.418 TRUE
1 560 6 13 5 6 0 0 1 0.503 TRUE
1 560 6 14 4 5 0 0 1 0.473 TRUE
1 560 6 15 5 5 1 1 1 0.438 TRUE
1 560 6 16 3 3 1 1 1 0.407 TRUE
1 560 6 17 4 5 0 0 1 0.481 TRUE
1 560 6 18 3 2 1 1 1 0.537 TRUE
1 560 6 19 3 4 0 0 1 0.383 TRUE
1 560 6 20 3 4 0 0 1 0.581 TRUE
1 560 6 21 4 5 0 0 1 0.791 TRUE
1 560 6 22 2 3 0 0 1 0.429 TRUE
1 560 6 23 4 2 1 1 1 0.649 TRUE
1 560 6 24 4 3 1 1 1 0.578 TRUE
1 560 6 25 5 6 0 0 1 0.556 TRUE
1 560 6 26 5 6 0 0 1 0.544 TRUE
1 560 6 27 1 2 0 0 1 0.509 TRUE
1 560 6 28 5 6 0 0 1 0.679 TRUE
1 560 6 29 5 6 0 0 1 0.546 TRUE
1 560 6 30 2 1 1 1 1 0.602 TRUE
1 560 7 1 5 6 0 0 1 0.491 TRUE
1 560 7 2 5 5 1 1 1 0.501 TRUE
1 560 7 3 4 5 0 0 1 0.492 TRUE
1 560 7 4 4 5 0 0 1 0.542 TRUE
1 560 7 5 3 4 0 0 1 0.501 TRUE
1 560 7 6 4 4 1 1 1 0.461 TRUE
1 560 7 7 4 5 0 0 1 0.459 TRUE
1 560 7 8 5 1 1 1 1 0.575 TRUE
1 560 7 9 5 6 0 0 1 0.551 TRUE
1 560 7 10 3 2 1 1 1 0.57 TRUE
1 560 7 11 4 3 1 1 1 0.486 TRUE
1 560 7 12 2 3 1 0 0 0.782 FALSE
1 560 7 13 5 3 1 1 1 0.58 TRUE
1 560 7 14 3 1 1 1 1 0.539 TRUE
1 560 7 15 4 1 1 1 1 0.464 TRUE
1 560 7 16 3 3 1 1 1 0.411 TRUE
1 560 7 17 4 5 0 0 1 0.527 TRUE
1 560 7 18 1 1 0 1 0 0.45 TRUE
1 560 7 19 4 2 1 1 1 0.575 TRUE
1 560 7 20 5 2 1 1 1 0.552 TRUE
1 560 7 21 5 6 0 0 1 0.77 TRUE
1 560 7 22 2 2 1 1 1 0.399 TRUE
1 560 7 23 5 6 0 0 1 0.486 TRUE
1 560 7 24 2 3 0 0 1 0.435 TRUE
1 560 7 25 3 4 0 0 1 0.477 TRUE
1 560 7 26 3 4 0 0 1 0.48 TRUE
1 560 7 27 2 1 1 1 1 0.498 TRUE
1 560 7 28 5 4 1 1 1 0.578 TRUE
1 560 7 29 5 6 0 0 1 1.059 FALSE
1 560 7 30 1 2 0 0 1 0.468 TRUE
1 560 8 1 2 3 0 0 1 0.351 TRUE
1 560 8 2 5 6 0 0 1 0.512 TRUE
1 560 8 3 5 6 0 0 1 0.649 TRUE
1 560 8 4 4 4 1 1 1 0.454 TRUE
1 560 8 5 3 4 0 0 1 0.459 TRUE
1 560 8 6 5 1 0 1 0 0.479 TRUE
1 560 8 7 5 6 0 0 1 0.503 TRUE
1 560 8 8 5 3 1 1 1 0.604 TRUE
1 560 8 9 4 3 0 1 0 1.006 TRUE
1 560 8 10 4 5 0 0 1 0.686 TRUE
1 560 8 11 4 5 0 0 1 0.466 TRUE
1 560 8 12 3 4 0 0 1 0.494 TRUE
1 560 8 13 4 1 1 1 1 0.584 TRUE
1 560 8 14 4 5 0 0 1 0.519 TRUE
1 560 8 15 1 2 0 0 1 0.421 TRUE
1 560 8 16 5 6 0 0 1 0.463 TRUE
1 560 8 17 5 5 1 1 1 0.514 TRUE
1 560 8 18 3 4 0 0 1 0.477 TRUE
1 560 8 19 5 6 0 0 1 0.479 TRUE
1 560 8 20 2 1 0 1 0 0.473 TRUE
1 560 8 21 2 2 1 1 1 0.503 TRUE
1 560 8 22 3 3 1 1 1 0.462 TRUE
1 560 8 23 5 2 1 1 1 0.529 TRUE
1 560 8 24 5 4 1 1 1 0.466 TRUE
1 560 8 25 1 1 1 1 1 0.363 TRUE
1 560 8 26 3 1 1 1 1 0.709 TRUE
1 560 8 27 4 5 0 0 1 0.636 TRUE
1 560 8 28 2 3 0 0 1 0.424 TRUE
1 560 8 29 3 2 1 1 1 0.493 TRUE
1 560 8 30 4 2 1 1 1 0.538 TRUE
1 560 9 1 2 3 0 0 1 0.492 TRUE
1 560 9 2 5 1 1 1 1 0.722 TRUE
1 560 9 3 4 5 0 0 1 0.503 TRUE
1 560 9 4 4 5 0 0 1 0.545 TRUE
1 560 9 5 4 5 0 0 1 0.664 TRUE
1 560 9 6 4 4 1 1 1 0.419 TRUE
1 560 9 7 3 1 1 1 1 0.5 TRUE
1 560 9 8 4 3 1 1 1 0.572 TRUE
1 560 9 9 3 4 0 0 1 0.446 TRUE
1 560 9 10 2 1 1 1 1 0.764 FALSE
1 560 9 11 5 6 0 0 1 0.589 TRUE
1 560 9 12 5 2 0 1 0 0.831 TRUE
1 560 9 13 5 6 0 0 1 0.481 TRUE
1 560 9 14 4 1 0 1 0 0.459 TRUE
1 560 9 15 5 4 1 1 1 0.508 TRUE
1 560 9 16 1 1 1 1 1 0.38 TRUE
1 560 9 17 5 6 0 0 1 0.543 TRUE
1 560 9 18 5 3 1 1 1 0.483 TRUE
1 560 9 19 1 2 0 0 1 0.422 TRUE
1 560 9 20 2 2 1 1 1 0.459 TRUE
1 560 9 21 4 5 0 0 1 0.504 TRUE
1 560 9 22 5 6 0 0 1 0.757 TRUE
1 560 9 23 4 2 1 1 1 0.65 TRUE
1 560 9 24 2 3 0 0 1 0.438 TRUE
1 560 9 25 3 3 1 1 1 0.469 TRUE
1 560 9 26 3 2 1 1 1 0.519 TRUE
1 560 9 27 5 5 1 1 1 0.421 TRUE
1 560 9 28 5 6 0 0 1 0.803 TRUE
1 560 9 29 3 4 0 0 1 0.451 TRUE
1 560 9 30 3 4 0 0 1 0.617 TRUE
1 560 10 1 2 2 1 1 1 0.454 TRUE
1 560 10 2 2 3 0 0 1 0.458 TRUE
1 560 10 3 5 5 1 1 1 0.41 TRUE
1 560 10 4 5 6 0 0 1 0.595 TRUE
1 560 10 5 4 3 1 1 1 0.508 TRUE
1 560 10 6 1 1 1 1 1 0.423 TRUE
1 560 10 7 4 5 0 0 1 0.674 TRUE
1 560 10 8 5 6 0 0 1 0.59 TRUE
1 560 10 9 3 4 0 0 1 0.433 TRUE
1 560 10 10 4 5 0 0 1 0.788 TRUE
1 560 10 11 5 4 1 1 1 0.469 TRUE
1 560 10 12 3 3 1 1 1 0.424 TRUE
1 560 10 13 5 6 0 0 1 0.601 TRUE
1 560 10 14 3 1 1 1 1 0.521 TRUE
1 560 10 15 5 3 1 1 1 0.501 TRUE
1 560 10 16 2 1 1 1 1 0.386 TRUE
1 560 10 17 3 2 1 1 1 0.448 TRUE
1 560 10 18 2 3 0 0 1 0.407 TRUE
1 560 10 19 4 5 0 0 1 0.547 TRUE
1 560 10 20 5 6 0 0 1 0.466 TRUE
1 560 10 21 4 5 0 0 1 0.742 TRUE
1 560 10 22 4 4 1 1 1 0.475 TRUE
1 560 10 23 5 6 0 0 1 0.431 TRUE
1 560 10 24 3 4 0 0 1 0.479 TRUE
1 560 10 25 5 1 1 1 1 0.636 TRUE
1 560 10 26 4 2 1 1 1 0.673 TRUE
1 560 10 27 5 2 1 1 1 0.486 TRUE
1 560 10 28 1 2 0 0 1 0.396 TRUE
1 560 10 29 4 1 1 1 1 0.649 TRUE
1 560 10 30 3 4 0 0 1 0.463 TRUE
1 561 1 1 3 4 0 0 1 0.418 TRUE
1 561 1 2 2 2 1 1 1 0.386 TRUE
1 561 1 3 4 1 1 1 1 0.57 TRUE
1 561 1 4 5 4 1 1 1 0.504 TRUE
1 561 1 5 3 3 1 1 1 0.437 TRUE
1 561 1 6 5 2 1 1 1 0.547 TRUE
1 561 1 7 4 5 0 0 1 0.631 TRUE
1 561 1 8 3 1 1 1 1 0.394 TRUE
1 561 1 9 4 5 0 0 1 0.566 TRUE
1 561 1 10 3 2 1 1 1 0.513 TRUE
1 561 1 11 5 6 0 0 1 0.543 TRUE
1 561 1 12 5 6 0 0 1 0.511 TRUE
1 561 1 13 4 2 1 1 1 0.473 TRUE
1 561 1 14 3 4 0 0 1 0.438 TRUE
1 561 1 15 5 6 0 0 1 0.546 TRUE
1 561 1 16 4 5 0 0 1 0.53 TRUE
1 561 1 17 5 1 1 1 1 0.498 TRUE
1 561 1 18 2 3 0 0 1 0.361 TRUE
1 561 1 19 4 3 1 1 1 0.484 TRUE
1 561 1 20 5 3 1 1 1 0.477 TRUE
1 561 1 21 4 5 0 0 1 0.468 TRUE
1 561 1 22 4 4 1 1 1 0.466 TRUE
1 561 1 23 2 1 1 1 1 0.402 TRUE
1 561 1 24 3 4 0 0 1 0.451 TRUE
1 561 1 25 2 3 0 0 1 0.443 TRUE
1 561 1 26 1 2 0 0 1 0.433 TRUE
1 561 1 27 5 5 1 1 1 0.504 TRUE
1 561 1 28 5 6 0 0 1 0.693 TRUE
1 561 1 29 1 1 1 1 1 0.354 TRUE
1 561 1 30 5 6 0 0 1 0.51 TRUE
1 561 2 1 5 6 0 0 1 0.389 TRUE
1 561 2 2 1 2 0 0 1 0.351 TRUE
1 561 2 3 2 1 1 1 1 0.437 TRUE
1 561 2 4 5 2 1 1 1 0.668 TRUE
1 561 2 5 3 1 1 1 1 0.651 TRUE
1 561 2 6 2 2 1 1 1 0.423 TRUE
1 561 2 7 3 4 0 0 1 0.486 TRUE
1 561 2 8 3 2 1 1 1 0.472 TRUE
1 561 2 9 5 6 0 0 1 0.683 TRUE
1 561 2 10 4 1 1 1 1 0.456 TRUE
1 561 2 11 5 6 0 0 1 0.687 TRUE
1 561 2 12 4 5 0 0 1 0.618 TRUE
1 561 2 13 5 3 0 1 0 0.771 TRUE
1 561 2 14 4 5 0 0 1 0.647 TRUE
1 561 2 15 4 3 1 1 1 0.669 TRUE
1 561 2 16 4 5 0 0 1 0.535 TRUE
1 561 2 17 3 4 0 0 1 0.418 TRUE
1 561 2 18 3 3 1 1 1 0.433 TRUE
1 561 2 19 5 6 0 0 1 0.707 TRUE
1 561 2 20 5 5 1 1 1 0.445 TRUE
1 561 2 21 2 3 0 0 1 0.358 TRUE
1 561 2 22 3 4 0 0 1 0.387 TRUE
1 561 2 23 5 4 1 1 1 0.377 TRUE
1 561 2 24 2 3 0 0 1 0.371 TRUE
1 561 2 25 4 5 0 0 1 0.52 TRUE
1 561 2 26 5 1 1 1 1 0.557 TRUE
1 561 2 27 4 2 1 1 1 0.496 TRUE
1 561 2 28 4 4 1 1 1 0.397 TRUE
1 561 2 29 5 6 0 0 1 0.53 TRUE
1 561 2 30 1 1 1 1 1 0.352 TRUE
1 561 3 1 4 3 1 1 1 0.408 TRUE
1 561 3 2 3 2 1 1 1 0.586 TRUE
1 561 3 3 2 1 1 1 1 0.428 TRUE
1 561 3 4 4 2 1 1 1 0.418 TRUE
1 561 3 5 4 5 0 0 1 0.533 TRUE
1 561 3 6 1 1 1 1 1 0.382 TRUE
1 561 3 7 3 1 1 1 1 0.632 TRUE
1 561 3 8 4 5 0 0 1 0.438 TRUE
1 561 3 9 5 5 1 1 1 0.41 TRUE
1 561 3 10 5 6 1 0 0 0.526 TRUE
1 561 3 11 1 2 0 0 1 0.414 TRUE
1 561 3 12 2 2 1 1 1 0.448 TRUE
1 561 3 13 2 3 0 0 1 0.443 TRUE
1 561 3 14 5 4 1 1 1 0.444 TRUE
1 561 3 15 5 6 0 0 1 0.902 TRUE
1 561 3 16 4 4 1 1 1 0.43 TRUE
1 561 3 17 4 1 1 1 1 0.576 TRUE
1 561 3 18 2 3 0 0 1 0.496 TRUE
1 561 3 19 5 3 1 1 1 0.454 TRUE
1 561 3 20 4 5 0 0 1 0.525 TRUE
1 561 3 21 3 3 1 1 1 0.397 TRUE
1 561 3 22 5 2 0 1 0 0.918 TRUE
1 561 3 23 4 5 0 0 1 0.544 TRUE
1 561 3 24 3 4 0 0 1 0.534 TRUE
1 561 3 25 3 4 0 0 1 0.509 TRUE
1 561 3 26 5 6 0 0 1 0.597 TRUE
1 561 3 27 5 1 1 1 1 0.47 TRUE
1 561 3 28 5 6 0 0 1 0.477 TRUE
1 561 3 29 5 6 0 0 1 0.459 TRUE
1 561 3 30 3 4 0 0 1 0.461 TRUE
1 561 4 1 4 5 0 0 1 0.473 TRUE
1 561 4 2 4 5 0 0 1 0.534 TRUE
1 561 4 3 3 3 1 1 1 0.421 TRUE
1 561 4 4 5 5 1 1 1 0.459 TRUE
1 561 4 5 5 6 0 0 1 0.642 TRUE
1 561 4 6 5 2 1 1 1 0.521 TRUE
1 561 4 7 4 3 1 1 1 0.438 TRUE
1 561 4 8 2 2 1 1 1 0.441 TRUE
1 561 4 9 4 5 0 0 1 0.425 TRUE
1 561 4 10 3 4 0 0 1 0.384 TRUE
1 561 4 11 5 3 1 1 1 0.685 TRUE
1 561 4 12 1 2 0 0 1 0.363 TRUE
1 561 4 13 5 6 0 0 1 0.639 TRUE
1 561 4 14 5 6 0 0 1 0.643 TRUE
1 561 4 15 4 5 0 0 1 0.562 TRUE
1 561 4 16 4 1 1 1 1 0.601 TRUE
1 561 4 17 3 4 0 0 1 0.41 TRUE
1 561 4 18 5 4 1 1 1 0.532 TRUE
1 561 4 19 5 1 0 1 0 0.844 TRUE
1 561 4 20 3 1 1 1 1 0.446 TRUE
1 561 4 21 4 2 1 1 1 0.582 TRUE
1 561 4 22 5 6 0 0 1 0.513 TRUE
1 561 4 23 2 1 1 1 1 0.486 TRUE
1 561 4 24 4 4 1 1 1 0.442 TRUE
1 561 4 25 2 3 0 0 1 0.477 TRUE
1 561 4 26 2 3 0 0 1 0.528 TRUE
1 561 4 27 3 4 0 0 1 0.484 TRUE
1 561 4 28 1 1 1 1 1 0.387 TRUE
1 561 4 29 5 6 0 0 1 0.499 TRUE
1 561 4 30 3 2 1 1 1 0.473 TRUE
1 561 5 1 3 4 0 0 1 0.413 TRUE
1 561 5 2 5 3 1 1 1 0.49 TRUE
1 561 5 3 4 2 1 1 1 0.615 TRUE
1 561 5 4 2 2 1 1 1 0.419 TRUE
1 561 5 5 3 2 1 1 1 0.578 TRUE
1 561 5 6 3 1 1 1 1 0.493 TRUE
1 561 5 7 4 5 0 0 1 0.488 TRUE
1 561 5 8 5 4 1 1 1 0.479 TRUE
1 561 5 9 5 2 1 1 1 0.572 TRUE
1 561 5 10 5 5 1 1 1 0.536 TRUE
1 561 5 11 4 1 1 1 1 0.41 TRUE
1 561 5 12 3 3 1 1 1 0.385 TRUE
1 561 5 13 4 3 1 1 1 0.417 TRUE
1 561 5 14 1 1 1 1 1 0.395 TRUE
1 561 5 15 4 5 0 0 1 0.549 TRUE
1 561 5 16 5 6 0 0 1 0.527 TRUE
1 561 5 17 2 3 0 0 1 0.371 TRUE
1 561 5 18 1 2 0 0 1 0.467 TRUE
1 561 5 19 5 6 0 0 1 0.724 TRUE
1 561 5 20 4 4 1 1 1 0.447 TRUE
1 561 5 21 3 4 0 0 1 0.385 TRUE
1 561 5 22 2 3 0 0 1 0.337 TRUE
1 561 5 23 5 6 0 0 1 0.486 TRUE
1 561 5 24 5 6 0 0 1 0.462 TRUE
1 561 5 25 5 6 1 0 0 0.612 TRUE
1 561 5 26 2 1 1 1 1 0.515 TRUE
1 561 5 27 5 1 1 1 1 0.428 TRUE
1 561 5 28 3 4 0 0 1 0.426 TRUE
1 561 5 29 4 5 0 0 1 0.494 TRUE
1 561 5 30 4 5 0 0 1 0.912 FALSE
1 561 6 1 3 4 0 0 1 0.362 TRUE
1 561 6 2 5 6 0 0 1 0.49 TRUE
1 561 6 3 4 3 1 1 1 0.513 TRUE
1 561 6 4 4 1 1 1 1 0.523 TRUE
1 561 6 5 5 5 1 1 1 0.426 TRUE
1 561 6 6 5 3 1 1 1 0.493 TRUE
1 561 6 7 4 5 0 0 1 0.549 TRUE
1 561 6 8 3 4 0 0 1 0.705 TRUE
1 561 6 9 5 1 1 1 1 0.492 TRUE
1 561 6 10 1 2 0 0 1 0.375 TRUE
1 561 6 11 3 1 1 1 1 0.591 TRUE
1 561 6 12 5 6 0 0 1 0.686 TRUE
1 561 6 13 2 1 1 1 1 0.41 TRUE
1 561 6 14 4 2 1 1 1 0.455 TRUE
1 561 6 15 4 4 1 1 1 0.404 TRUE
1 561 6 16 3 2 1 1 1 0.432 TRUE
1 561 6 17 5 6 0 0 1 0.649 TRUE
1 561 6 18 4 5 0 0 1 0.508 TRUE
1 561 6 19 4 5 0 0 1 0.502 TRUE
1 561 6 20 2 2 1 1 1 0.447 TRUE
1 561 6 21 5 2 1 1 1 0.728 TRUE
1 561 6 22 4 5 0 0 1 0.511 TRUE
1 561 6 23 3 4 0 0 1 0.441 TRUE
1 561 6 24 2 3 0 0 1 0.379 TRUE
1 561 6 25 2 3 0 0 1 0.36 TRUE
1 561 6 26 5 6 0 0 1 0.715 TRUE
1 561 6 27 5 6 0 0 1 0.464 TRUE
1 561 6 28 1 1 1 1 1 0.391 TRUE
1 561 6 29 5 4 1 1 1 0.499 TRUE
1 561 6 30 3 3 1 1 1 0.388 TRUE
1 561 7 1 5 4 1 1 1 0.398 TRUE
1 561 7 2 3 1 1 1 1 0.433 TRUE
1 561 7 3 1 2 0 0 1 0.379 TRUE
1 561 7 4 2 1 1 1 1 0.476 TRUE
1 561 7 5 4 1 0 1 0 0.48 TRUE
1 561 7 6 3 3 1 1 1 0.4 TRUE
1 561 7 7 3 4 0 0 1 0.484 TRUE
1 561 7 8 2 2 1 1 1 0.569 TRUE
1 561 7 9 4 5 0 0 1 0.543 TRUE
1 561 7 10 3 2 1 1 1 0.63 TRUE
1 561 7 11 1 1 1 1 1 0.358 TRUE
1 561 7 12 4 4 1 1 1 0.403 TRUE
1 561 7 13 4 5 0 0 1 0.458 TRUE
1 561 7 14 5 6 0 0 1 0.581 TRUE
1 561 7 15 4 5 0 0 1 0.451 TRUE
1 561 7 16 4 2 1 1 1 0.582 TRUE
1 561 7 17 5 1 1 1 1 0.626 TRUE
1 561 7 18 2 3 0 0 1 0.379 TRUE
1 561 7 19 4 3 1 1 1 0.484 TRUE
1 561 7 20 3 4 0 0 1 0.422 TRUE
1 561 7 21 5 6 0 0 1 0.687 TRUE
1 561 7 22 4 5 0 0 1 0.775 TRUE
1 561 7 23 5 5 1 1 1 0.474 TRUE
1 561 7 24 5 3 1 1 1 0.476 TRUE
1 561 7 25 5 2 0 1 0 0.912 TRUE
1 561 7 26 3 4 0 0 1 0.433 TRUE
1 561 7 27 2 3 0 0 1 0.467 TRUE
1 561 7 28 5 6 0 0 1 0.524 TRUE
1 561 7 29 5 6 0 0 1 0.699 TRUE
1 561 7 30 5 6 0 0 1 0.51 TRUE
1 561 8 1 4 3 1 1 1 0.831 TRUE
1 561 8 2 1 2 0 0 1 0.412 TRUE
1 561 8 3 3 1 1 1 1 0.606 TRUE
1 561 8 4 5 6 0 0 1 0.426 TRUE
1 561 8 5 2 3 0 0 1 0.442 TRUE
1 561 8 6 4 5 0 0 1 0.611 TRUE
1 561 8 7 3 4 0 0 1 0.526 TRUE
1 561 8 8 1 1 1 1 1 0.392 TRUE
1 561 8 9 2 1 1 1 1 0.444 TRUE
1 561 8 10 5 6 0 0 1 0.566 TRUE
1 561 8 11 4 5 0 0 1 0.549 TRUE
1 561 8 12 3 3 1 1 1 0.495 TRUE
1 561 8 13 5 2 0 1 0 0.864 TRUE
1 561 8 14 5 5 1 1 1 0.487 TRUE
1 561 8 15 3 4 0 0 1 0.431 TRUE
1 561 8 16 5 3 1 1 1 0.809 TRUE
1 561 8 17 3 4 0 0 1 0.632 TRUE
1 561 8 18 3 2 1 1 1 0.498 TRUE
1 561 8 19 5 6 0 0 1 0.527 TRUE
1 561 8 20 2 2 1 1 1 0.485 TRUE
1 561 8 21 5 1 1 1 1 0.798 TRUE
1 561 8 22 5 6 0 0 1 0.591 TRUE
1 561 8 23 4 5 0 0 1 0.525 TRUE
1 561 8 24 4 2 1 1 1 0.603 TRUE
1 561 8 25 4 1 0 1 0 0.682 TRUE
1 561 8 26 2 3 0 0 1 0.369 TRUE
1 561 8 27 5 4 1 1 1 0.532 TRUE
1 561 8 28 4 5 0 0 1 0.474 TRUE
1 561 8 29 4 4 1 1 1 0.471 TRUE
1 561 8 30 5 6 1 0 0 1.066 FALSE
1 561 9 1 5 1 1 1 1 0.521 TRUE
1 561 9 2 1 1 1 1 1 0.409 TRUE
1 561 9 3 4 5 0 0 1 0.549 TRUE
1 561 9 4 3 4 0 0 1 0.519 TRUE
1 561 9 5 5 2 0 1 0 0.6 TRUE
1 561 9 6 5 5 1 1 1 0.469 TRUE
1 561 9 7 4 1 1 1 1 0.619 TRUE
