"" "" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
3 202 2 29 3 4 0 0 1 0.547 1
3 202 2 30 3 3 1 1 1 0.516 1
3 202 2 31 5 6 0 0 1 0.389 1
3 202 2 32 1 2 0 0 1 0.402 1
3 202 2 33 1 1 1 1 1 0.339 1
3 202 2 34 5 5 1 1 1 0.356 1
3 202 2 35 2 1 1 1 1 0.332 1
3 202 2 36 4 3 1 1 1 0.509 1
3 202 2 37 1 2 0 0 1 0.357 1
3 202 2 38 3 1 1 1 1 0.372 1
3 202 2 39 3 1 1 1 1 0.324 1
3 202 2 40 5 6 0 0 1 0.356 1
3 202 2 41 4 5 0 0 1 0.458 1
3 202 2 42 4 5 0 0 1 0.393 1
3 202 2 43 3 4 0 0 1 0.484 1
3 202 2 44 5 6 0 0 1 0.367 1
3 202 2 45 1 2 0 0 1 0.322 1
3 202 2 46 2 3 0 0 1 0.348 1
3 202 2 47 2 2 1 1 1 0.348 1
3 202 2 48 4 2 1 1 1 0.557 1
3 202 2 49 4 2 1 1 1 0.361 1
3 202 2 50 4 5 0 0 1 0.363 1
3 202 3 1 3 4 0 0 1 0.387 1
3 202 3 2 4 3 1 1 1 0.363 1
3 202 3 3 2 3 0 0 1 0.316 1
3 202 3 4 2 1 1 1 1 0.364 1
3 202 3 5 1 2 0 0 1 0.339 1
3 202 3 6 4 5 0 0 1 0.491 1
3 202 3 7 5 5 1 1 1 0.34 1
3 202 3 8 5 3 1 1 1 0.355 1
3 202 3 9 4 5 0 0 1 0.381 1
3 202 3 10 2 3 0 0 1 0.411 1
3 202 3 11 4 1 1 1 1 0.346 1
3 202 3 12 3 2 1 1 1 0.341 1
3 202 3 13 4 4 1 1 1 0.317 1
3 202 3 14 3 4 0 0 1 0.37 1
3 202 3 15 3 2 1 1 1 0.357 1
3 202 3 16 4 5 0 0 1 0.332 1
3 202 3 17 1 1 1 1 1 0.339 1
3 202 3 18 3 1 1 1 1 0.339 1
3 202 3 19 3 4 0 0 1 0.404 1
3 202 3 20 5 6 0 0 1 0.387 1
3 202 3 21 3 2 1 1 1 0.357 1
3 202 3 22 1 1 1 1 1 0.306 1
3 202 3 23 1 1 1 1 1 0.276 1
3 202 3 24 4 5 0 0 1 0.396 1
3 202 3 25 3 4 0 0 1 0.372 1
3 202 3 26 4 2 1 1 1 0.349 1
3 202 3 27 3 2 1 1 1 0.323 1
3 202 3 28 5 6 0 0 1 0.371 1
3 202 3 29 5 6 0 0 1 0.371 1
3 202 3 30 1 1 1 1 1 0.356 1
3 202 3 31 2 3 0 0 1 0.329 1
3 202 3 32 1 2 0 0 1 0.341 1
3 202 3 33 2 1 1 1 1 0.301 1
3 202 3 34 1 2 0 0 1 0.307 1
3 202 3 35 4 5 0 0 1 0.442 1
3 202 3 36 2 1 0 1 0 0.394 1
3 202 3 37 3 4 0 0 1 0.354 1
3 202 3 38 4 4 1 1 1 0.302 1
3 202 3 39 2 2 1 1 1 0.297 1
3 202 3 40 2 3 0 0 1 0.394 1
3 202 3 41 2 2 1 1 1 0.269 1
3 202 3 42 5 6 0 0 1 0.354 1
3 202 3 43 1 1 1 1 1 0.306 1
3 202 3 44 1 2 0 0 1 0.389 1
3 202 3 45 2 3 0 0 1 0.396 1
3 202 3 46 5 2 1 1 1 0.389 1
3 202 3 47 5 4 1 1 1 0.338 1
3 202 3 48 5 4 1 1 1 0.324 1
3 202 3 49 1 2 0 0 1 0.353 1
3 202 3 50 5 6 0 0 1 0.371 1
3 202 4 1 5 1 1 1 1 0.437 1
3 202 4 2 2 1 1 1 1 0.301 1
3 202 4 3 4 3 1 1 1 0.286 1
3 202 4 4 5 5 1 1 1 0.339 1
3 202 4 5 3 3 1 1 1 0.293 1
3 202 4 6 1 1 1 1 1 0.212 1
3 202 4 7 2 3 1 0 0 0.315 1
3 202 4 8 2 2 1 1 1 2.25 0
3 202 4 9 3 2 1 1 1 0.421 1
3 202 4 10 2 3 0 0 1 0.41 1
3 202 4 11 5 6 0 0 1 0.432 1
3 202 4 12 3 4 0 0 1 0.387 1
3 202 4 13 2 1 1 1 1 0.347 1
3 202 4 14 2 3 0 0 1 0.345 1
3 202 4 15 3 4 0 0 1 0.403 1
3 202 4 16 3 3 1 1 1 0.341 1
3 202 4 17 4 5 1 0 0 0.331 1
3 202 4 18 4 5 0 0 1 0.41 1
3 202 4 19 1 1 1 1 1 0.323 1
3 202 4 20 2 3 1 0 0 0.396 1
3 202 4 21 3 4 0 0 1 0.492 1
3 202 4 22 5 6 0 0 1 0.396 1
3 202 4 23 4 5 0 0 1 0.526 1
3 202 4 24 4 4 1 1 1 0.474 1
3 202 4 25 1 1 1 1 1 0.325 1
3 202 4 26 1 2 0 0 1 0.34 1
3 202 4 27 3 2 1 1 1 0.499 1
3 202 4 28 4 3 1 1 1 0.396 1
3 202 4 29 3 3 1 1 1 0.292 1
3 202 4 30 5 6 0 0 1 0.372 1
3 202 4 31 5 5 1 1 1 0.327 1
3 202 4 32 1 2 0 0 1 0.434 1
3 202 4 33 2 2 1 1 1 0.316 1
3 202 4 34 2 3 0 0 1 0.347 1
3 202 4 35 3 4 0 0 1 0.386 1
3 202 4 36 1 2 0 0 1 0.546 1
3 202 4 37 4 2 1 1 1 0.54 1
3 202 4 38 1 2 0 0 1 0.389 1
3 202 4 39 3 4 0 0 1 0.371 1
3 202 4 40 5 6 1 0 0 0.372 1
3 202 4 41 4 5 0 0 1 0.489 1
3 202 4 42 4 5 0 0 1 0.411 1
3 202 4 43 5 1 1 1 1 0.497 1
3 202 4 44 4 2 0 1 0 0.428 1
3 202 4 45 1 1 1 1 1 0.482 1
3 202 4 46 5 6 0 0 1 0.453 1
3 202 4 47 1 1 1 1 1 0.358 1
3 202 4 48 1 2 0 0 1 0.34 1
3 202 4 49 5 5 1 1 1 0.354 1
3 202 4 50 2 1 0 1 0 0.348 1
3 202 5 1 2 3 0 0 1 0.412 1
3 202 5 2 5 6 0 0 1 0.596 1
3 202 5 3 1 1 1 1 1 0.34 1
3 202 5 4 5 6 0 0 1 1.298 0
3 202 5 5 3 1 1 1 1 0.562 1
3 202 5 6 5 4 1 1 1 0.547 1
3 202 5 7 4 5 0 0 1 0.394 1
3 202 5 8 3 4 0 0 1 0.516 1
3 202 5 9 5 6 0 0 1 0.56 1
3 202 5 10 3 3 1 1 1 0.354 1
3 202 5 11 2 1 1 1 1 0.428 1
3 202 5 12 3 4 0 0 1 0.307 1
3 202 5 13 3 4 0 0 1 0.355 1
3 202 5 14 1 1 1 1 1 0.32 1
3 202 5 15 2 2 1 1 1 0.347 1
3 202 5 16 5 1 1 1 1 0.37 1
3 202 5 17 2 3 0 0 1 0.347 1
3 202 5 18 2 3 0 0 1 0.396 1
3 202 5 19 4 1 1 1 1 0.38 1
3 202 5 20 4 2 1 1 1 0.49 1
3 202 5 21 4 1 1 1 1 0.347 1
3 202 5 22 4 2 1 1 1 0.477 1
3 202 5 23 2 2 1 1 1 0.283 1
3 202 5 24 1 2 0 0 1 0.353 1
3 202 5 25 1 2 0 0 1 0.419 1
3 202 5 26 2 3 0 0 1 0.46 1
3 202 5 27 1 2 0 0 1 0.421 1
3 202 5 28 5 4 1 1 1 0.432 1
3 202 5 29 3 2 1 1 1 0.339 1
3 202 5 30 4 5 0 0 1 0.364 1
3 202 5 31 4 5 0 0 1 0.411 1
3 202 5 32 5 1 1 1 1 0.369 1
3 202 5 33 3 4 0 0 1 0.418 1
3 202 5 34 1 1 1 1 1 0.323 1
3 202 5 35 5 1 1 1 1 0.388 1
3 202 5 36 1 1 1 1 1 0.292 1
3 202 5 37 1 2 0 0 1 0.37 1
3 202 5 38 3 3 1 1 1 0.324 1
3 202 5 39 2 2 1 1 1 0.298 1
3 202 5 40 5 6 0 0 1 0.404 1
3 202 5 41 1 1 1 1 1 0.325 1
3 202 5 42 4 5 0 0 1 0.41 1
3 202 5 43 4 3 1 1 1 0.346 1
3 202 5 44 3 1 1 1 1 0.338 1
3 202 5 45 4 5 0 0 1 0.423 1
3 202 5 46 5 6 0 0 1 0.435 1
3 202 5 47 3 4 0 0 1 0.372 1
3 202 5 48 2 2 1 1 1 0.317 1
3 202 5 49 1 2 0 0 1 0.308 1
3 202 5 50 2 3 0 0 1 0.379 1
3 202 6 1 3 4 0 0 1 0.469 1
3 202 6 2 4 3 1 1 1 0.442 1
3 202 6 3 5 5 1 1 1 0.357 1
3 202 6 4 1 2 0 0 1 0.321 1
3 202 6 5 5 6 0 0 1 0.405 1
3 202 6 6 5 6 0 0 1 0.419 1
3 202 6 7 2 3 0 0 1 0.492 1
3 202 6 8 2 2 0 1 0 0.378 1
3 202 6 9 1 1 1 1 1 0.338 1
3 202 6 10 3 4 0 0 1 0.4 1
3 202 6 11 1 2 0 0 1 0.338 1
3 202 6 12 2 2 1 1 1 0.284 1
3 202 6 13 5 6 0 0 1 0.417 1
3 202 6 14 4 5 1 0 0 0.714 1
3 202 6 15 4 5 0 0 1 0.365 1
3 202 6 16 1 1 1 1 1 0.292 1
3 202 6 17 4 2 0 1 0 0.346 1
3 202 6 18 1 2 0 0 1 0.469 1
3 202 6 19 1 2 0 0 1 0.325 1
3 202 6 20 3 3 1 1 1 0.339 1
3 202 6 21 2 3 0 0 1 0.285 1
3 202 6 22 3 4 0 0 1 0.387 1
3 202 6 23 3 2 1 1 1 0.499 1
3 202 6 24 3 1 0 1 0 0.339 1
3 202 6 25 5 3 1 1 1 0.322 1
3 202 6 26 4 4 1 1 1 0.299 1
3 202 6 27 1 1 1 1 1 0.273 1
3 202 6 28 4 5 0 0 1 0.411 1
3 202 6 29 3 3 1 1 1 0.29 1
3 202 6 30 4 3 1 1 1 0.38 1
3 202 6 31 4 4 1 1 1 0.316 1
3 202 6 32 2 3 0 0 1 0.361 1
3 202 6 33 4 5 0 0 1 0.397 1
3 202 6 34 1 1 1 1 1 0.435 1
3 202 6 35 4 5 0 0 1 0.444 1
3 202 6 36 2 3 0 0 1 0.444 1
3 202 6 37 5 6 1 0 0 0.421 1
3 202 6 38 5 2 1 1 1 0.515 1
3 202 6 39 1 2 0 0 1 0.339 1
3 202 6 40 3 4 0 0 1 0.386 1
3 202 6 41 2 1 1 1 1 0.396 1
3 202 6 42 2 3 0 0 1 0.443 1
3 202 6 43 1 1 1 1 1 0.322 1
3 202 6 44 2 2 1 1 1 0.396 1
3 202 6 45 5 6 0 0 1 0.499 1
3 202 6 46 3 4 0 0 1 0.406 1
3 202 6 47 5 1 1 1 1 0.438 1
3 202 6 48 2 1 1 1 1 0.316 1
3 202 6 49 3 1 1 1 1 0.453 1
3 202 6 50 5 4 1 1 1 0.403 1
3 202 7 1 2 1 1 1 1 0.301 1
3 202 7 2 1 2 0 0 1 0.355 1
3 202 7 3 5 1 1 1 1 0.339 1
3 202 7 4 3 4 0 0 1 0.387 1
3 202 7 5 4 3 1 1 1 0.33 1
3 202 7 6 2 1 1 1 1 0.298 1
3 202 7 7 5 1 1 1 1 0.324 1
3 202 7 8 1 1 1 1 1 0.274 1
3 202 7 9 3 2 1 1 1 0.451 1
3 202 7 10 5 2 1 1 1 0.341 1
3 202 7 11 2 3 0 0 1 0.377 1
3 202 7 12 3 4 0 0 1 0.531 1
3 202 7 13 1 1 1 1 1 0.291 1
3 202 7 14 5 6 0 0 1 0.34 1
3 202 7 15 4 5 0 0 1 0.394 1
3 202 7 16 5 6 0 0 1 0.417 1
3 202 7 17 3 3 0 1 0 0.356 1
3 202 7 18 1 2 0 0 1 0.371 1
3 202 7 19 4 4 1 1 1 0.284 1
3 202 7 20 4 5 0 0 1 0.427 1
3 202 7 21 5 6 0 0 1 0.418 1
3 202 7 22 3 4 0 0 1 0.403 1
3 202 7 23 5 6 0 0 1 0.373 1
3 202 7 24 4 1 1 1 1 0.429 1
3 202 7 25 1 2 0 0 1 0.354 1
3 202 7 26 1 1 1 1 1 0.341 1
3 202 7 27 4 5 0 0 1 0.67 1
3 202 7 28 2 2 1 1 1 0.361 1
3 202 7 29 3 2 1 1 1 0.37 1
3 202 7 30 5 6 0 0 1 0.373 1
3 202 7 31 3 4 0 0 1 0.387 1
3 202 7 32 3 4 0 0 1 0.387 1
3 202 7 33 4 2 0 1 0 0.459 1
3 202 7 34 4 5 0 0 1 0.41 1
3 202 7 35 2 3 0 0 1 0.408 1
3 202 7 36 1 2 1 0 0 0.742 1
3 202 7 37 1 1 1 1 1 0.355 1
3 202 7 38 4 5 0 0 1 0.35 1
3 202 7 39 2 3 0 0 1 0.362 1
3 202 7 40 3 2 0 1 0 0.356 1
3 202 7 41 2 3 0 0 1 0.379 1
3 202 7 42 2 3 0 0 1 0.397 1
3 202 7 43 4 3 1 1 1 0.476 1
3 202 7 44 5 1 1 1 1 0.307 1
3 202 7 45 1 2 0 0 1 0.339 1
3 202 7 46 2 2 1 1 1 0.346 1
3 202 7 47 1 1 1 1 1 0.324 1
3 202 7 48 2 1 1 1 1 0.378 1
3 202 7 49 5 2 1 1 1 0.418 1
3 202 7 50 3 2 1 1 1 0.337 1
3 202 8 1 3 4 0 0 1 0.437 1
3 202 8 2 5 1 1 1 1 0.324 1
3 202 8 3 5 1 1 1 1 0.356 1
3 202 8 4 3 4 0 0 1 0.501 1
3 202 8 5 2 2 1 1 1 0.28 1
3 202 8 6 4 2 1 1 1 0.381 1
3 202 8 7 1 2 0 0 1 0.29 1
3 202 8 8 1 2 0 0 1 0.341 1
3 202 8 9 5 6 0 0 1 0.436 1
3 202 8 10 5 6 1 0 0 0.419 1
3 202 8 11 1 2 0 0 1 0.692 1
3 202 8 12 3 1 1 1 1 0.464 1
3 202 8 13 4 5 0 0 1 0.38 1
3 202 8 14 2 1 1 1 1 0.394 1
3 202 8 15 1 1 1 1 1 0.372 1
3 202 8 16 3 2 0 1 0 0.308 1
3 202 8 17 4 5 0 0 1 0.378 1
3 202 8 18 4 2 1 1 1 0.382 1
3 202 8 19 3 4 0 0 1 0.386 1
3 202 8 20 3 4 0 0 1 0.405 1
3 202 8 21 4 5 0 0 1 0.361 1
3 202 8 22 1 1 1 1 1 0.486 1
3 202 8 23 1 2 0 0 1 0.291 1
3 202 8 24 1 2 0 0 1 0.356 1
3 202 8 25 2 2 1 1 1 0.332 1
3 202 8 26 4 2 0 1 0 0.347 1
3 202 8 27 1 1 1 1 1 0.29 1
3 202 8 28 5 5 1 1 1 0.355 1
3 202 8 29 4 5 0 0 1 0.396 1
3 202 8 30 2 3 1 0 0 0.363 1
3 202 8 31 5 1 1 1 1 0.388 1
3 202 8 32 2 3 0 0 1 0.346 1
3 202 8 33 2 2 1 1 1 0.297 1
3 202 8 34 3 3 1 1 1 0.322 1
3 202 8 35 5 6 0 0 1 0.419 1
3 202 8 36 2 3 0 0 1 0.411 1
3 202 8 37 5 5 1 1 1 0.342 1
3 202 8 38 3 1 1 1 1 0.355 1
3 202 8 39 4 4 1 1 1 0.317 1
3 202 8 40 2 3 0 0 1 0.348 1
3 202 8 41 1 1 1 1 1 0.339 1
3 202 8 42 2 2 1 1 1 0.313 1
3 202 8 43 4 5 0 0 1 0.444 1
3 202 8 44 4 4 1 1 1 0.331 1
3 202 8 45 5 6 0 0 1 0.356 1
3 202 8 46 3 2 1 1 1 0.356 1
3 202 8 47 5 6 0 0 1 0.387 1
3 202 8 48 2 3 0 0 1 0.381 1
3 202 8 49 3 4 0 0 1 0.387 1
3 202 8 50 1 1 1 1 1 0.341 1
3 202 9 1 5 4 1 1 1 0.482 1
3 202 9 2 4 1 0 1 0 0.558 1
3 202 9 3 5 6 0 0 1 0.45 1
3 202 9 4 4 4 1 1 1 0.379 1
3 202 9 5 1 1 1 1 1 0.338 1
3 202 9 6 4 5 0 0 1 0.393 1
3 202 9 7 1 1 1 1 1 0.308 1
3 202 9 8 4 5 0 0 1 0.411 1
3 202 9 9 1 1 1 1 1 0.386 1
3 202 9 10 4 5 0 0 1 0.38 1
3 202 9 11 3 4 0 0 1 0.515 1
3 202 9 12 2 2 1 1 1 0.298 1
3 202 9 13 2 3 0 0 1 0.427 1
3 202 9 14 4 1 1 1 1 0.412 1
3 202 9 15 5 6 0 0 1 0.388 1
3 202 9 16 1 2 0 0 1 0.466 1
3 202 9 17 1 2 0 0 1 0.372 1
3 202 9 18 2 2 1 1 1 0.332 1
3 202 9 19 1 2 0 0 1 0.358 1
3 202 9 20 2 1 1 1 1 0.427 1
3 202 9 21 3 4 0 0 1 0.435 1
3 202 9 22 1 2 0 0 1 0.437 1
3 202 9 23 5 6 0 0 1 0.483 1
3 202 9 24 3 4 0 0 1 0.945 0
3 202 9 25 1 1 1 1 1 0.467 1
3 202 9 26 3 1 1 1 1 0.563 1
3 202 9 27 2 3 0 0 1 0.363 1
3 202 9 28 5 6 0 0 1 0.451 1
3 202 9 29 3 2 1 1 1 0.404 1
3 202 9 30 2 3 0 0 1 0.445 1
3 202 9 31 2 2 1 1 1 0.315 1
3 202 9 32 2 3 1 0 0 0.859 0
3 202 9 33 4 2 1 1 1 0.539 1
3 202 9 34 5 4 1 1 1 0.499 1
3 202 9 35 3 2 1 1 1 0.5 1
3 202 9 36 4 3 1 1 1 0.524 1
3 202 9 37 2 3 0 0 1 0.396 1
3 202 9 38 4 5 0 0 1 0.443 1
3 202 9 39 2 2 1 1 1 0.346 1
3 202 9 40 1 2 0 0 1 0.402 1
3 202 9 41 1 1 1 1 1 0.323 1
3 202 9 42 5 2 1 1 1 0.403 1
3 202 9 43 4 5 0 0 1 0.667 1
3 202 9 44 5 2 1 1 1 0.449 1
3 202 9 45 3 4 0 0 1 0.404 1
3 202 9 46 3 2 1 1 1 0.421 1
3 202 9 47 5 1 1 1 1 0.389 1
3 202 9 48 3 2 1 1 1 0.563 1
3 202 9 49 5 6 0 0 1 0.516 1
3 202 9 50 3 4 0 0 1 0.497 1
3 202 10 1 1 1 1 1 1 0.341 1
3 202 10 2 2 3 0 0 1 0.332 1
3 202 10 3 2 1 1 1 1 0.316 1
3 202 10 4 1 1 1 1 1 0.305 1
3 202 10 5 1 1 1 1 1 0.275 1
3 202 10 6 5 2 1 1 1 0.355 1
3 202 10 7 1 1 1 1 1 0.307 1
3 202 10 8 4 5 0 0 1 0.526 1
3 202 10 9 3 4 0 0 1 0.402 1
3 202 10 10 4 2 1 1 1 0.329 1
3 202 10 11 5 6 0 0 1 0.389 1
3 202 10 12 5 6 0 0 1 0.595 1
3 202 10 13 3 2 0 1 0 1.456 0
3 202 10 14 1 2 0 0 1 2.34 0
3 202 10 15 4 5 0 0 1 0.666 1
3 202 10 16 2 1 1 1 1 0.572 1
3 202 10 17 5 6 0 0 1 0.579 1
3 202 10 18 3 2 1 1 1 0.483 1
3 202 10 19 2 2 1 1 1 1.531 0
3 202 10 20 5 6 0 0 1 0.45 1
3 202 10 21 4 5 0 0 1 0.427 1
3 202 10 22 4 1 1 1 1 0.479 1
3 202 10 23 5 1 1 1 1 0.324 1
3 202 10 24 4 5 0 0 1 0.381 1
3 202 10 25 2 3 0 0 1 0.361 1
3 202 10 26 2 2 1 1 1 0.314 1
3 202 10 27 2 3 0 0 1 0.301 1
3 202 10 28 4 1 1 1 1 0.302 1
3 202 10 29 4 5 0 0 1 0.378 1
3 202 10 30 2 3 1 0 0 0.408 1
3 202 10 31 4 3 1 1 1 0.393 1
3 202 10 32 3 4 0 0 1 0.402 1
3 202 10 33 3 4 0 0 1 0.341 1
3 202 10 34 1 2 0 0 1 0.353 1
3 202 10 35 3 1 1 1 1 0.403 1
3 202 10 36 2 1 1 1 1 0.363 1
3 202 10 37 3 4 0 0 1 0.356 1
3 202 10 38 3 4 0 0 1 0.385 1
3 202 10 39 4 4 1 1 1 0.445 1
3 202 10 40 3 3 1 1 1 0.34 1
3 202 10 41 5 4 1 1 1 0.335 1
3 202 10 42 3 3 1 1 1 0.325 1
3 202 10 43 1 2 0 0 1 0.402 1
3 202 10 44 2 3 0 0 1 0.379 1
3 202 10 45 1 2 0 0 1 0.386 1
3 202 10 46 5 4 1 1 1 0.517 1
3 202 10 47 1 2 0 0 1 0.321 1
3 202 10 48 5 6 1 0 0 0.373 1
3 202 10 49 1 1 1 1 1 0.338 1
3 202 10 50 5 3 0 1 0 0.389 1
3 203 1 1 5 3 1 1 1 0.388 1
3 203 1 2 3 4 0 0 1 0.388 1
3 203 1 3 5 6 0 0 1 0.353 1
3 203 1 4 3 4 0 0 1 0.366 1
3 203 1 5 2 1 1 1 1 0.379 1
3 203 1 6 3 4 0 0 1 0.311 1
3 203 1 7 1 2 0 0 1 0.326 1
3 203 1 8 2 3 0 0 1 0.297 1
3 203 1 9 1 1 1 1 1 0.305 1
3 203 1 10 2 2 1 1 1 0.333 1
3 203 1 11 2 2 1 1 1 0.282 1
3 203 1 12 3 2 0 1 0 0.287 1
3 203 1 13 2 3 0 0 1 0.364 1
3 203 1 14 3 1 0 1 0 0.291 1
3 203 1 15 5 4 1 1 1 0.369 1
3 203 1 16 4 1 1 1 1 0.377 1
3 203 1 17 5 6 0 0 1 0.323 1
3 203 1 18 1 2 0 0 1 0.322 1
3 203 1 19 5 2 0 1 0 0.418 1
3 203 1 20 4 4 1 1 1 0.304 1
3 203 1 21 4 5 0 0 1 0.328 1
3 203 1 22 3 4 1 0 0 0.337 1
3 203 1 23 5 4 1 1 1 0.37 1
3 203 1 24 1 1 1 1 1 0.258 1
3 203 1 25 2 3 0 0 1 0.348 1
3 203 1 26 4 5 0 0 1 0.409 1
3 203 1 27 4 4 1 1 1 0.345 1
3 203 1 28 2 3 0 0 1 0.3 1
3 203 1 29 1 1 1 1 1 0.308 1
3 203 1 30 4 1 1 1 1 0.509 1
3 203 1 31 1 1 1 1 1 0.291 1
3 203 1 32 4 5 0 0 1 0.392 1
3 203 1 33 1 2 0 0 1 0.596 1
3 203 1 34 5 6 0 0 1 0.4 1
3 203 1 35 3 1 1 1 1 0.306 1
3 203 1 36 5 5 1 1 1 0.415 1
3 203 1 37 5 6 0 0 1 0.416 1
3 203 1 38 3 4 0 0 1 0.452 1
3 203 1 39 4 1 1 1 1 0.313 1
3 203 1 40 3 3 1 1 1 0.275 1
3 203 1 41 1 2 0 0 1 0.258 1
3 203 1 42 2 3 0 0 1 0.41 1
3 203 1 43 5 6 0 0 1 0.335 1
3 203 1 44 1 1 1 1 1 0.323 1
3 203 1 45 2 1 0 1 0 0.33 1
3 203 1 46 2 2 1 1 1 0.268 1
3 203 1 47 4 5 1 0 0 0.38 1
3 203 1 48 3 3 1 1 1 0.243 1
3 203 1 49 4 5 0 0 1 0.347 1
3 203 1 50 1 2 1 0 0 0.273 1
3 203 2 1 2 1 1 1 1 0.348 1
3 203 2 2 4 5 0 0 1 0.331 1
3 203 2 3 2 3 0 0 1 0.299 1
3 203 2 4 3 3 1 1 1 0.306 1
3 203 2 5 3 4 0 0 1 0.321 1
3 203 2 6 5 3 1 1 1 0.387 1
3 203 2 7 5 5 1 1 1 0.289 1
3 203 2 8 1 1 1 1 1 0.275 1
3 203 2 9 5 6 0 0 1 0.402 1
3 203 2 10 1 2 0 0 1 0.53 1
3 203 2 11 2 2 1 1 1 0.363 1
3 203 2 12 3 4 0 0 1 0.322 1
3 203 2 13 5 6 0 0 1 0.387 1
3 203 2 14 4 1 1 1 1 0.442 1
3 203 2 15 4 3 1 1 1 0.41 1
3 203 2 16 3 1 0 1 0 0.338 1
3 203 2 17 5 2 1 1 1 0.678 0
3 203 2 18 2 2 1 1 1 0.267 1
3 203 2 19 3 3 1 1 1 0.355 1
3 203 2 20 2 3 0 0 1 0.395 1
3 203 2 21 5 6 0 0 1 0.543 1
3 203 2 22 2 2 1 1 1 0.252 1
3 203 2 23 1 2 0 0 1 0.325 1
3 203 2 24 4 5 0 0 1 0.426 1
3 203 2 25 3 3 1 1 1 0.323 1
3 203 2 26 3 4 0 0 1 0.275 1
3 203 2 27 5 6 0 0 1 0.402 1
3 203 2 28 3 1 1 1 1 0.482 1
3 203 2 29 3 4 0 0 1 0.339 1
3 203 2 30 1 2 0 0 1 0.402 1
3 203 2 31 4 1 1 1 1 0.33 1
3 203 2 32 1 2 0 0 1 0.309 1
3 203 2 33 1 1 1 1 1 0.272 1
3 203 2 34 3 4 0 0 1 0.368 1
3 203 2 35 4 3 0 1 0 0.314 1
3 203 2 36 5 1 1 1 1 0.337 1
3 203 2 37 2 3 0 0 1 0.347 1
3 203 2 38 2 2 1 1 1 0.33 1
3 203 2 39 4 5 0 0 1 0.41 1
3 203 2 40 2 3 0 0 1 0.31 1
3 203 2 41 4 5 0 0 1 0.364 1
3 203 2 42 5 6 0 0 1 0.417 1
3 203 2 43 1 1 1 1 1 0.37 1
3 203 2 44 4 1 1 1 1 0.331 1
3 203 2 45 5 1 1 1 1 0.369 1
3 203 2 46 1 2 0 0 1 0.338 1
3 203 2 47 4 5 0 0 1 0.377 1
3 203 2 48 2 3 0 0 1 0.378 1
3 203 2 49 1 1 1 1 1 0.323 1
3 203 2 50 1 1 1 1 1 0.275 1
3 203 3 1 1 1 1 1 1 0.275 1
3 203 3 2 3 4 0 0 1 0.307 1
3 203 3 3 4 4 1 1 1 0.299 1
3 203 3 4 2 1 1 1 1 0.315 1
3 203 3 5 4 5 0 0 1 0.346 1
3 203 3 6 5 1 1 1 1 0.307 1
3 203 3 7 2 1 1 1 1 0.314 1
3 203 3 8 4 5 0 0 1 0.33 1
3 203 3 9 2 2 1 1 1 0.268 1
3 203 3 10 1 2 0 0 1 0.353 1
3 203 3 11 2 3 0 0 1 0.361 1
3 203 3 12 4 3 0 1 0 0.316 1
3 203 3 13 2 1 1 1 1 0.316 1
3 203 3 14 4 2 1 1 1 0.312 1
3 203 3 15 1 1 1 1 1 0.307 1
3 203 3 16 3 4 0 0 1 0.323 1
3 203 3 17 4 2 1 1 1 0.347 1
3 203 3 18 2 3 0 0 1 0.313 1
3 203 3 19 1 2 0 0 1 0.323 1
3 203 3 20 3 1 1 1 1 0.308 1
3 203 3 21 2 3 0 0 1 0.311 1
3 203 3 22 5 5 1 1 1 0.324 1
3 203 3 23 4 4 1 1 1 0.267 1
3 203 3 24 4 5 0 0 1 0.428 1
3 203 3 25 3 1 1 1 1 0.338 1
3 203 3 26 1 1 1 1 1 0.356 1
3 203 3 27 1 1 1 1 1 0.258 1
3 203 3 28 1 2 0 0 1 0.306 1
3 203 3 29 5 6 1 0 0 0.339 1
3 203 3 30 3 1 1 1 1 0.292 1
3 203 3 31 3 4 0 0 1 0.449 1
3 203 3 32 5 5 1 1 1 0.433 1
3 203 3 33 4 5 0 0 1 0.359 1
3 203 3 34 3 1 1 1 1 0.318 1
3 203 3 35 5 1 1 1 1 0.341 1
3 203 3 36 1 1 1 1 1 0.26 1
3 203 3 37 2 3 0 0 1 0.328 1
3 203 3 38 3 4 0 0 1 0.354 1
3 203 3 39 3 4 0 0 1 0.322 1
3 203 3 40 1 2 0 0 1 0.325 1
3 203 3 41 2 2 1 1 1 0.298 1
3 203 3 42 5 6 0 0 1 0.383 1
3 203 3 43 2 3 0 0 1 0.279 1
3 203 3 44 4 5 0 0 1 0.554 1
3 203 3 45 5 3 0 1 0 0.753 0
3 203 3 46 5 6 0 0 1 0.384 1
3 203 3 47 1 2 0 0 1 0.485 1
3 203 3 48 5 6 0 0 1 0.448 1
3 203 3 49 5 6 0 0 1 0.645 1
3 203 3 50 3 1 1 1 1 0.528 1
3 203 4 1 4 4 1 1 1 0.316 1
3 203 4 2 5 6 0 0 1 0.371 1
3 203 4 3 2 3 0 0 1 0.331 1
3 203 4 4 1 1 1 1 1 0.306 1
3 203 4 5 1 1 1 1 1 0.308 1
3 203 4 6 3 1 1 1 1 0.337 1
3 203 4 7 4 4 1 1 1 0.317 1
3 203 4 8 1 2 0 0 1 0.355 1
3 203 4 9 3 4 0 0 1 0.386 1
