"rep(2, length(dats[, 1]))" "dat[, 1]" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
2 159 2 5 5 6 0 0 1 0.543 TRUE
2 159 2 6 4 4 1 1 1 0.45 TRUE
2 159 2 7 5 6 0 0 1 0.602 TRUE
2 159 2 8 3 4 0 0 1 0.764 TRUE
2 159 2 9 3 2 1 1 1 0.406 TRUE
2 159 2 10 5 6 0 0 1 0.81 TRUE
2 159 2 11 1 2 0 0 1 0.464 TRUE
2 159 2 12 5 6 0 0 1 1.464 TRUE
2 159 2 13 5 2 1 1 1 0.588 TRUE
2 159 2 14 2 2 1 1 1 0.386 TRUE
2 159 2 15 3 4 0 0 1 0.409 TRUE
2 159 2 16 2 3 0 0 1 0.381 TRUE
2 159 2 17 3 3 1 1 1 0.374 TRUE
2 159 2 18 2 1 1 1 1 0.417 TRUE
2 159 2 19 5 4 1 1 1 0.516 TRUE
2 159 2 20 5 3 1 1 1 0.46 TRUE
2 159 2 21 4 1 1 1 1 0.422 TRUE
2 159 2 22 4 5 0 0 1 0.52 TRUE
2 159 2 23 3 1 1 1 1 0.398 TRUE
2 159 2 24 4 5 0 0 1 0.519 TRUE
2 159 2 25 1 1 1 1 1 0.368 TRUE
2 159 2 26 5 5 1 1 1 0.463 TRUE
2 159 2 27 5 6 0 0 1 0.624 TRUE
2 159 2 28 4 5 0 0 1 0.526 TRUE
2 159 2 29 4 5 0 0 1 0.568 TRUE
2 159 2 30 3 4 0 0 1 0.598 TRUE
2 159 3 1 4 3 1 1 1 0.451 TRUE
2 159 3 2 4 5 0 0 1 0.436 TRUE
2 159 3 3 3 1 1 1 1 0.459 TRUE
2 159 3 4 5 5 1 1 1 0.719 TRUE
2 159 3 5 2 2 1 1 1 0.403 TRUE
2 159 3 6 5 4 1 1 1 0.839 TRUE
2 159 3 7 2 1 1 1 1 0.416 TRUE
2 159 3 8 5 6 0 0 1 0.588 TRUE
2 159 3 9 4 5 0 0 1 0.629 TRUE
2 159 3 10 5 6 0 0 1 0.528 TRUE
2 159 3 11 1 1 1 1 1 0.61 TRUE
2 159 3 12 4 5 0 0 1 0.606 TRUE
2 159 3 13 5 2 1 1 1 0.558 TRUE
2 159 3 14 3 4 0 0 1 0.478 TRUE
2 159 3 15 3 4 0 0 1 0.427 TRUE
2 159 3 16 4 5 0 0 1 0.518 TRUE
2 159 3 17 3 2 1 1 1 0.441 TRUE
2 159 3 18 5 6 0 0 1 0.578 TRUE
2 159 3 19 2 3 0 0 1 0.457 TRUE
2 159 3 20 1 2 0 0 1 0.493 TRUE
2 159 3 21 5 6 0 0 1 0.43 TRUE
2 159 3 22 3 3 1 1 1 0.403 TRUE
2 159 3 23 4 1 1 1 1 0.559 TRUE
2 159 3 24 4 4 1 1 1 0.495 TRUE
2 159 3 25 5 6 0 0 1 0.589 TRUE
2 159 3 26 5 1 1 1 1 0.559 TRUE
2 159 3 27 5 3 1 1 1 0.466 TRUE
2 159 3 28 4 2 1 1 1 0.461 TRUE
2 159 3 29 3 4 0 0 1 0.664 TRUE
2 159 3 30 2 3 0 0 1 0.431 TRUE
2 159 4 1 5 6 0 0 1 0.532 TRUE
2 159 4 2 2 1 1 1 1 0.523 TRUE
2 159 4 3 5 6 0 0 1 0.45 TRUE
2 159 4 4 1 1 1 1 1 0.381 TRUE
2 159 4 5 4 2 1 1 1 0.506 TRUE
2 159 4 6 4 4 1 1 1 0.355 TRUE
2 159 4 7 4 5 0 0 1 0.496 TRUE
2 159 4 8 1 2 0 0 1 0.424 TRUE
2 159 4 9 3 4 0 0 1 0.575 TRUE
2 159 4 10 3 4 0 0 1 0.738 TRUE
2 159 4 11 2 3 0 0 1 0.46 TRUE
2 159 4 12 5 4 1 1 1 0.53 TRUE
2 159 4 13 4 5 0 0 1 0.508 TRUE
2 159 4 14 2 3 0 0 1 0.454 TRUE
2 159 4 15 3 2 1 1 1 0.591 TRUE
2 159 4 16 5 6 0 0 1 0.609 TRUE
2 159 4 17 2 2 1 1 1 0.44 TRUE
2 159 4 18 5 5 1 1 1 0.493 TRUE
2 159 4 19 5 6 0 0 1 0.592 TRUE
2 159 4 20 3 1 1 1 1 0.571 TRUE
2 159 4 21 4 5 0 0 1 0.487 TRUE
2 159 4 22 4 1 1 1 1 0.526 TRUE
2 159 4 23 5 6 0 0 1 0.537 TRUE
2 159 4 24 3 3 1 1 1 0.392 TRUE
2 159 4 25 4 3 1 1 1 0.436 TRUE
2 159 4 26 4 5 0 0 1 0.632 TRUE
2 159 4 27 5 2 1 1 1 0.48 TRUE
2 159 4 28 3 4 0 0 1 0.462 TRUE
2 159 4 29 5 3 0 1 0 0.547 TRUE
2 159 4 30 5 1 1 1 1 0.38 TRUE
2 159 5 1 5 6 0 0 1 1.884 FALSE
2 159 5 2 2 3 0 0 1 0.413 TRUE
2 159 5 3 5 6 0 0 1 0.445 TRUE
2 159 5 4 4 5 1 0 0 1.583 TRUE
2 159 5 5 5 6 0 0 1 0.654 TRUE
2 159 5 6 1 2 0 0 1 0.478 TRUE
2 159 5 7 4 4 1 1 1 0.422 TRUE
2 159 5 8 2 3 0 0 1 0.431 TRUE
2 159 5 9 3 1 1 1 1 0.526 TRUE
2 159 5 10 3 4 0 0 1 0.446 TRUE
2 159 5 11 3 4 0 0 1 0.603 TRUE
2 159 5 12 5 6 1 0 0 3.469 FALSE
2 159 5 13 5 2 1 1 1 0.47 TRUE
2 159 5 14 5 6 0 0 1 0.452 TRUE
2 159 5 15 5 5 0 1 0 2.474 FALSE
2 159 5 16 5 4 1 1 1 0.427 TRUE
2 159 5 17 3 4 0 0 1 0.456 TRUE
2 159 5 18 4 5 0 0 1 0.583 TRUE
2 159 5 19 2 2 1 1 1 0.401 TRUE
2 159 5 20 4 1 1 1 1 0.442 TRUE
2 159 5 21 1 1 1 1 1 0.387 TRUE
2 159 5 22 5 3 1 1 1 0.411 TRUE
2 159 5 23 3 3 1 1 1 0.396 TRUE
2 159 5 24 3 2 1 1 1 0.49 TRUE
2 159 5 25 2 1 1 1 1 0.418 TRUE
2 159 5 26 5 1 1 1 1 0.637 TRUE
2 159 5 27 4 5 0 0 1 0.517 TRUE
2 159 5 28 4 2 1 1 1 0.562 TRUE
2 159 5 29 4 3 1 1 1 0.626 TRUE
2 159 5 30 4 5 0 0 1 0.649 TRUE
2 159 6 1 2 1 1 1 1 0.371 TRUE
2 159 6 2 5 5 1 1 1 0.52 TRUE
2 159 6 3 5 4 1 1 1 0.443 TRUE
2 159 6 4 4 5 0 0 1 0.495 TRUE
2 159 6 5 5 6 0 0 1 0.587 TRUE
2 159 6 6 5 2 1 1 1 0.446 TRUE
2 159 6 7 4 1 0 1 0 0.511 TRUE
2 159 6 8 5 1 1 1 1 0.48 TRUE
2 159 6 9 3 3 1 1 1 0.525 TRUE
2 159 6 10 4 3 1 1 1 0.571 TRUE
2 159 6 11 2 2 1 1 1 0.405 TRUE
2 159 6 12 5 6 0 0 1 0.492 TRUE
2 159 6 13 3 4 0 0 1 0.639 TRUE
2 159 6 14 1 2 0 0 1 0.486 TRUE
2 159 6 15 4 5 0 0 1 0.644 TRUE
2 159 6 16 5 6 0 0 1 0.59 TRUE
2 159 6 17 5 3 1 1 1 0.643 TRUE
2 159 6 18 5 6 0 0 1 0.523 TRUE
2 159 6 19 2 3 0 0 1 0.627 TRUE
2 159 6 20 4 5 0 0 1 0.487 TRUE
2 159 6 21 2 3 0 0 1 0.472 TRUE
2 159 6 22 3 1 1 1 1 0.568 TRUE
2 159 6 23 4 5 0 0 1 0.635 TRUE
2 159 6 24 3 4 0 0 1 0.473 TRUE
2 159 6 25 3 4 0 0 1 0.432 TRUE
2 159 6 26 4 4 1 1 1 0.395 TRUE
2 159 6 27 5 6 0 0 1 0.675 TRUE
2 159 6 28 1 1 1 1 1 0.367 TRUE
2 159 6 29 3 2 1 1 1 0.415 TRUE
2 159 6 30 4 2 1 1 1 0.487 TRUE
2 159 7 1 5 1 1 1 1 0.421 TRUE
2 159 7 2 2 2 1 1 1 0.39 TRUE
2 159 7 3 4 2 1 1 1 0.489 TRUE
2 159 7 4 4 5 0 0 1 0.51 TRUE
2 159 7 5 2 1 1 1 1 0.401 TRUE
2 159 7 6 4 5 0 0 1 0.673 TRUE
2 159 7 7 4 3 1 1 1 0.5 TRUE
2 159 7 8 3 4 0 0 1 0.397 TRUE
2 159 7 9 3 3 1 1 1 0.421 TRUE
2 159 7 10 5 5 1 1 1 0.429 TRUE
2 159 7 11 5 6 0 0 1 0.555 TRUE
2 159 7 12 4 5 0 0 1 0.467 TRUE
2 159 7 13 4 1 1 1 1 0.436 TRUE
2 159 7 14 3 2 1 1 1 0.528 TRUE
2 159 7 15 5 2 0 1 0 0.524 TRUE
2 159 7 16 3 4 0 0 1 0.676 TRUE
2 159 7 17 5 4 1 1 1 0.377 TRUE
2 159 7 18 2 3 0 0 1 0.657 TRUE
2 159 7 19 5 6 0 0 1 0.626 TRUE
2 159 7 20 3 1 1 1 1 0.414 TRUE
2 159 7 21 1 1 1 1 1 0.365 TRUE
2 159 7 22 5 6 0 0 1 0.509 TRUE
2 159 7 23 2 3 0 0 1 0.523 TRUE
2 159 7 24 1 2 0 0 1 0.418 TRUE
2 159 7 25 4 4 1 1 1 0.404 TRUE
2 159 7 26 5 6 0 0 1 1.189 TRUE
2 159 7 27 5 6 0 0 1 0.664 TRUE
2 159 7 28 4 5 0 0 1 0.479 TRUE
2 159 7 29 5 3 1 1 1 0.696 TRUE
2 159 7 30 3 4 0 0 1 0.498 TRUE
2 159 8 1 4 5 0 0 1 0.492 TRUE
2 159 8 2 3 1 1 1 1 0.442 TRUE
2 159 8 3 5 6 0 0 1 0.539 TRUE
2 159 8 4 2 2 1 1 1 0.448 TRUE
2 159 8 5 4 2 1 1 1 0.582 TRUE
2 159 8 6 2 3 0 0 1 0.403 TRUE
2 159 8 7 2 3 0 0 1 0.559 TRUE
2 159 8 8 5 6 1 0 0 0.999 TRUE
2 159 8 9 3 4 0 0 1 0.466 TRUE
2 159 8 10 1 1 1 1 1 0.614 TRUE
2 159 8 11 5 6 0 0 1 0.55 TRUE
2 159 8 12 5 1 1 1 1 0.565 TRUE
2 159 8 13 5 6 0 0 1 0.545 TRUE
2 159 8 14 2 1 1 1 1 0.494 TRUE
2 159 8 15 3 4 0 0 1 0.458 TRUE
2 159 8 16 4 5 0 0 1 0.465 TRUE
2 159 8 17 5 3 1 1 1 0.507 TRUE
2 159 8 18 5 5 1 1 1 0.441 TRUE
2 159 8 19 3 3 1 1 1 0.407 TRUE
2 159 8 20 4 4 1 1 1 0.4 TRUE
2 159 8 21 4 5 0 0 1 0.457 TRUE
2 159 8 22 4 3 1 1 1 0.458 TRUE
2 159 8 23 5 2 1 1 1 0.423 TRUE
2 159 8 24 3 2 1 1 1 0.568 TRUE
2 159 8 25 5 6 0 0 1 0.534 TRUE
2 159 8 26 4 1 1 1 1 0.493 TRUE
2 159 8 27 5 4 1 1 1 0.605 TRUE
2 159 8 28 4 5 0 0 1 0.464 TRUE
2 159 8 29 1 2 0 0 1 0.448 TRUE
2 159 8 30 3 4 0 0 1 0.464 TRUE
2 159 9 1 3 4 0 0 1 0.572 TRUE
2 159 9 2 3 1 1 1 1 0.405 TRUE
2 159 9 3 5 6 0 0 1 0.521 TRUE
2 159 9 4 4 2 1 1 1 0.448 TRUE
2 159 9 5 4 1 1 1 1 0.442 TRUE
2 159 9 6 5 1 1 1 1 0.587 TRUE
2 159 9 7 4 5 0 0 1 0.482 TRUE
2 159 9 8 5 6 0 0 1 0.632 TRUE
2 159 9 9 1 1 1 1 1 0.395 TRUE
2 159 9 10 2 2 1 1 1 0.412 TRUE
2 159 9 11 2 3 0 0 1 0.435 TRUE
2 159 9 12 4 3 1 1 1 0.511 TRUE
2 159 9 13 1 2 0 0 1 0.418 TRUE
2 159 9 14 3 2 1 1 1 0.467 TRUE
2 159 9 15 4 5 0 0 1 0.495 TRUE
2 159 9 16 5 3 1 1 1 0.469 TRUE
2 159 9 17 4 4 1 1 1 0.401 TRUE
2 159 9 18 2 1 1 1 1 0.401 TRUE
2 159 9 19 2 3 0 0 1 0.528 TRUE
2 159 9 20 5 2 1 1 1 0.422 TRUE
2 159 9 21 3 4 0 0 1 0.494 TRUE
2 159 9 22 3 4 0 0 1 0.615 TRUE
2 159 9 23 5 6 0 0 1 0.464 TRUE
2 159 9 24 4 5 0 0 1 0.738 TRUE
2 159 9 25 5 4 1 1 1 0.549 TRUE
2 159 9 26 4 5 0 0 1 0.72 TRUE
2 159 9 27 5 6 0 0 1 0.508 TRUE
2 159 9 28 5 5 1 1 1 0.399 TRUE
2 159 9 29 5 6 0 0 1 0.544 TRUE
2 159 9 30 3 3 1 1 1 0.422 TRUE
2 159 10 1 2 2 1 1 1 0.448 TRUE
2 159 10 2 3 2 1 1 1 0.676 TRUE
2 159 10 3 3 1 1 1 1 0.495 TRUE
2 159 10 4 3 3 1 1 1 0.499 TRUE
2 159 10 5 5 6 0 0 1 0.546 TRUE
2 159 10 6 5 6 0 0 1 0.618 TRUE
2 159 10 7 4 3 1 1 1 0.468 TRUE
2 159 10 8 4 5 0 0 1 0.53 TRUE
2 159 10 9 5 6 0 0 1 0.523 TRUE
2 159 10 10 3 4 0 0 1 0.764 TRUE
2 159 10 11 5 1 1 1 1 0.742 TRUE
2 159 10 12 5 6 0 0 1 0.47 TRUE
2 159 10 13 2 3 0 0 1 0.463 TRUE
2 159 10 14 2 1 1 1 1 0.519 TRUE
2 159 10 15 4 5 0 0 1 0.509 TRUE
2 159 10 16 4 5 0 0 1 0.44 TRUE
2 159 10 17 4 4 1 1 1 0.426 TRUE
2 159 10 18 4 2 1 1 1 0.456 TRUE
2 159 10 19 2 3 0 0 1 0.484 TRUE
2 159 10 20 3 4 0 0 1 0.409 TRUE
2 159 10 21 4 5 0 0 1 0.439 TRUE
2 159 10 22 1 1 1 1 1 0.4 TRUE
2 159 10 23 5 5 1 1 1 0.455 TRUE
2 159 10 24 5 2 1 1 1 0.695 TRUE
2 159 10 25 5 6 1 0 0 0.447 TRUE
2 159 10 26 1 2 0 0 1 0.465 TRUE
2 159 10 27 5 3 1 1 1 1.093 TRUE
2 159 10 28 4 1 1 1 1 0.54 TRUE
2 159 10 29 5 4 1 1 1 0.57 TRUE
2 159 10 30 3 4 0 0 1 0.635 TRUE
2 160 1 1 5 5 1 1 1 1.199 TRUE
2 160 1 2 5 6 0 0 1 0.64 TRUE
2 160 1 3 2 3 0 0 1 0.443 TRUE
2 160 1 4 4 2 1 1 1 0.531 TRUE
2 160 1 5 3 2 1 1 1 0.481 TRUE
2 160 1 6 4 5 0 0 1 0.525 TRUE
2 160 1 7 2 3 0 0 1 0.435 TRUE
2 160 1 8 5 2 1 1 1 0.582 TRUE
2 160 1 9 3 1 1 1 1 0.487 TRUE
2 160 1 10 4 5 0 0 1 0.593 TRUE
2 160 1 11 4 1 1 1 1 0.597 TRUE
2 160 1 12 5 3 1 1 1 0.473 TRUE
2 160 1 13 5 6 0 0 1 0.599 TRUE
2 160 1 14 5 4 1 1 1 0.421 TRUE
2 160 1 15 5 1 0 1 0 0.539 TRUE
2 160 1 16 4 4 1 1 1 0.435 TRUE
2 160 1 17 4 5 0 0 1 0.688 TRUE
2 160 1 18 3 4 0 0 1 0.625 TRUE
2 160 1 19 4 5 0 0 1 0.545 TRUE
2 160 1 20 1 1 1 1 1 0.473 TRUE
2 160 1 21 2 2 1 1 1 0.436 TRUE
2 160 1 22 3 4 0 0 1 0.546 TRUE
2 160 1 23 5 6 0 0 1 0.535 TRUE
2 160 1 24 4 3 1 1 1 0.677 TRUE
2 160 1 25 3 4 0 0 1 0.612 TRUE
2 160 1 26 5 6 0 0 1 0.645 TRUE
2 160 1 27 3 3 1 1 1 0.465 TRUE
2 160 1 28 2 1 1 1 1 0.525 TRUE
2 160 1 29 1 2 0 0 1 0.644 TRUE
2 160 1 30 5 6 0 0 1 0.582 TRUE
2 160 2 1 4 5 0 0 1 0.497 TRUE
2 160 2 2 3 2 1 1 1 0.467 TRUE
2 160 2 3 5 1 1 1 1 0.662 TRUE
2 160 2 4 5 6 0 0 1 0.712 TRUE
2 160 2 5 4 5 0 0 1 0.562 TRUE
2 160 2 6 5 6 0 0 1 0.521 TRUE
2 160 2 7 4 5 0 0 1 0.514 TRUE
2 160 2 8 3 4 0 0 1 0.464 TRUE
2 160 2 9 5 2 0 1 0 0.654 TRUE
2 160 2 10 5 3 1 1 1 0.688 TRUE
2 160 2 11 5 6 0 0 1 0.644 TRUE
2 160 2 12 3 4 0 0 1 0.562 TRUE
2 160 2 13 3 1 1 1 1 0.653 TRUE
2 160 2 14 1 2 0 0 1 0.432 TRUE
2 160 2 15 5 6 0 0 1 0.661 TRUE
2 160 2 16 5 4 1 1 1 0.761 TRUE
2 160 2 17 4 5 0 0 1 0.88 TRUE
2 160 2 18 2 2 1 1 1 0.468 TRUE
2 160 2 19 5 5 1 1 1 0.499 TRUE
2 160 2 20 4 2 1 1 1 0.64 TRUE
2 160 2 21 4 3 1 1 1 0.602 TRUE
2 160 2 22 2 3 0 0 1 0.524 TRUE
2 160 2 23 3 3 1 1 1 0.445 TRUE
2 160 2 24 5 6 0 0 1 0.821 TRUE
2 160 2 25 1 1 1 1 1 0.42 TRUE
2 160 2 26 2 1 1 1 1 0.578 TRUE
2 160 2 27 3 4 0 0 1 0.506 TRUE
2 160 2 28 4 4 1 1 1 0.427 TRUE
2 160 2 29 4 1 1 1 1 0.498 TRUE
2 160 2 30 2 3 0 0 1 0.508 TRUE
2 160 3 1 5 5 1 1 1 0.735 TRUE
2 160 3 2 2 3 0 0 1 0.446 TRUE
2 160 3 3 3 2 1 1 1 0.468 TRUE
2 160 3 4 4 5 0 0 1 0.858 TRUE
2 160 3 5 3 4 0 0 1 0.688 TRUE
2 160 3 6 4 5 0 0 1 0.514 TRUE
2 160 3 7 3 3 1 1 1 0.429 TRUE
2 160 3 8 4 1 1 1 1 0.514 TRUE
2 160 3 9 4 4 1 1 1 0.416 TRUE
2 160 3 10 5 1 1 1 1 0.507 TRUE
2 160 3 11 4 5 0 0 1 0.516 TRUE
2 160 3 12 4 2 1 1 1 0.49 TRUE
2 160 3 13 5 3 1 1 1 0.461 TRUE
2 160 3 14 2 1 1 1 1 0.463 TRUE
2 160 3 15 4 5 0 0 1 0.625 TRUE
2 160 3 16 2 2 1 1 1 0.581 TRUE
2 160 3 17 1 2 0 0 1 0.437 TRUE
2 160 3 18 3 4 0 0 1 0.563 TRUE
2 160 3 19 5 6 0 0 1 0.982 TRUE
2 160 3 20 5 4 1 1 1 0.521 TRUE
2 160 3 21 3 4 0 0 1 0.498 TRUE
2 160 3 22 5 6 0 0 1 0.713 TRUE
2 160 3 23 2 3 0 0 1 0.675 TRUE
2 160 3 24 1 1 1 1 1 0.495 TRUE
2 160 3 25 5 6 0 0 1 0.695 TRUE
2 160 3 26 5 6 0 0 1 0.544 TRUE
2 160 3 27 4 3 1 1 1 0.598 TRUE
2 160 3 28 5 6 0 0 1 0.625 TRUE
2 160 3 29 3 1 1 1 1 0.558 TRUE
2 160 3 30 5 2 1 1 1 0.638 TRUE
2 160 4 1 4 3 1 1 1 0.632 TRUE
2 160 4 2 3 4 0 0 1 0.561 TRUE
2 160 4 3 5 6 0 0 1 0.739 TRUE
2 160 4 4 2 3 0 0 1 0.501 TRUE
2 160 4 5 2 3 0 0 1 0.498 TRUE
2 160 4 6 5 6 0 0 1 0.755 TRUE
2 160 4 7 2 1 1 1 1 0.495 TRUE
2 160 4 8 3 2 1 1 1 0.527 TRUE
2 160 4 9 3 4 0 0 1 0.522 TRUE
2 160 4 10 5 6 0 0 1 0.586 TRUE
2 160 4 11 4 5 0 0 1 0.501 TRUE
2 160 4 12 4 4 1 1 1 0.452 TRUE
2 160 4 13 3 4 0 0 1 0.494 TRUE
2 160 4 14 2 2 1 1 1 0.478 TRUE
2 160 4 15 4 5 0 0 1 0.492 TRUE
2 160 4 16 5 4 1 1 1 0.478 TRUE
2 160 4 17 3 1 1 1 1 0.563 TRUE
2 160 4 18 5 6 0 0 1 0.75 TRUE
2 160 4 19 5 6 0 0 1 1.249 TRUE
2 160 4 20 3 3 1 1 1 0.421 TRUE
2 160 4 21 1 1 1 1 1 0.393 TRUE
2 160 4 22 5 5 1 1 1 0.478 TRUE
2 160 4 23 4 2 1 1 1 0.525 TRUE
2 160 4 24 5 2 1 1 1 0.545 TRUE
2 160 4 25 5 3 1 1 1 0.632 TRUE
2 160 4 26 4 5 0 0 1 0.761 TRUE
2 160 4 27 4 1 1 1 1 0.629 TRUE
2 160 4 28 1 2 0 0 1 0.798 TRUE
2 160 4 29 5 1 1 1 1 0.492 TRUE
2 160 4 30 4 5 0 0 1 0.71 TRUE
2 160 5 1 5 4 1 1 1 0.523 TRUE
2 160 5 2 5 6 0 0 1 0.546 TRUE
2 160 5 3 4 1 1 1 1 0.466 TRUE
2 160 5 4 3 4 0 0 1 0.543 TRUE
2 160 5 5 3 4 0 0 1 0.501 TRUE
2 160 5 6 2 2 1 1 1 0.448 TRUE
2 160 5 7 4 3 1 1 1 0.553 TRUE
2 160 5 8 5 2 1 1 1 0.477 TRUE
2 160 5 9 4 5 0 0 1 0.479 TRUE
2 160 5 10 3 3 1 1 1 0.436 TRUE
2 160 5 11 5 3 1 1 1 0.528 TRUE
2 160 5 12 3 2 1 1 1 0.468 TRUE
2 160 5 13 5 6 0 0 1 0.77 TRUE
2 160 5 14 2 3 0 0 1 0.508 TRUE
2 160 5 15 3 1 1 1 1 0.503 TRUE
2 160 5 16 4 2 1 1 1 0.508 TRUE
2 160 5 17 4 5 0 0 1 0.569 TRUE
2 160 5 18 5 5 1 1 1 0.474 TRUE
2 160 5 19 2 3 0 0 1 0.466 TRUE
2 160 5 20 5 6 0 0 1 0.481 TRUE
2 160 5 21 5 6 0 0 1 0.483 TRUE
2 160 5 22 4 5 0 0 1 0.461 TRUE
2 160 5 23 4 5 0 0 1 0.442 TRUE
2 160 5 24 3 4 1 0 0 0.826 TRUE
2 160 5 25 5 1 1 1 1 0.529 TRUE
2 160 5 26 2 1 1 1 1 0.493 TRUE
2 160 5 27 5 6 0 0 1 0.581 TRUE
2 160 5 28 1 1 1 1 1 0.706 TRUE
2 160 5 29 4 4 1 1 1 0.518 TRUE
2 160 5 30 1 2 0 0 1 0.481 TRUE
2 160 6 1 5 1 1 1 1 0.564 TRUE
2 160 6 2 4 4 1 1 1 0.501 TRUE
2 160 6 3 2 3 0 0 1 0.495 TRUE
2 160 6 4 3 3 1 1 1 0.434 TRUE
2 160 6 5 2 3 0 0 1 0.469 TRUE
2 160 6 6 3 4 0 0 1 0.52 TRUE
2 160 6 7 4 5 0 0 1 0.511 TRUE
2 160 6 8 3 4 0 0 1 0.466 TRUE
2 160 6 9 4 2 1 1 1 0.75 TRUE
2 160 6 10 5 3 1 1 1 0.499 TRUE
2 160 6 11 5 5 1 1 1 0.432 TRUE
2 160 6 12 3 2 1 1 1 0.492 TRUE
2 160 6 13 4 5 0 0 1 0.761 TRUE
2 160 6 14 4 5 0 0 1 0.546 TRUE
2 160 6 15 3 1 1 1 1 0.505 TRUE
2 160 6 16 2 1 1 1 1 0.475 TRUE
2 160 6 17 1 2 0 0 1 0.489 TRUE
2 160 6 18 4 3 1 1 1 0.698 TRUE
2 160 6 19 3 4 0 0 1 0.561 TRUE
2 160 6 20 4 1 1 1 1 0.508 TRUE
2 160 6 21 4 5 0 0 1 0.604 TRUE
2 160 6 22 5 6 0 0 1 0.566 TRUE
2 160 6 23 5 2 1 1 1 0.484 TRUE
2 160 6 24 2 2 1 1 1 0.557 TRUE
2 160 6 25 5 6 0 0 1 0.521 TRUE
2 160 6 26 1 1 1 1 1 0.495 TRUE
2 160 6 27 5 6 0 0 1 0.515 TRUE
2 160 6 28 5 6 0 0 1 0.53 TRUE
2 160 6 29 5 6 0 0 1 0.518 TRUE
2 160 6 30 5 4 1 1 1 0.553 TRUE
2 160 7 1 4 5 0 0 1 0.6 TRUE
2 160 7 2 5 2 1 1 1 0.466 TRUE
2 160 7 3 4 5 0 0 1 0.507 TRUE
2 160 7 4 4 2 1 1 1 0.565 TRUE
2 160 7 5 4 5 0 0 1 0.925 TRUE
2 160 7 6 4 5 0 0 1 0.562 TRUE
2 160 7 7 5 6 0 0 1 0.784 TRUE
2 160 7 8 5 1 1 1 1 0.473 TRUE
2 160 7 9 4 1 1 1 1 1.391 FALSE
2 160 7 10 2 3 0 0 1 0.441 TRUE
2 160 7 11 1 2 0 0 1 0.542 TRUE
2 160 7 12 3 4 0 0 1 0.58 TRUE
2 160 7 13 3 4 0 0 1 0.543 TRUE
2 160 7 14 2 2 1 1 1 0.541 TRUE
2 160 7 15 5 6 0 0 1 0.828 TRUE
2 160 7 16 5 6 0 0 1 0.579 TRUE
2 160 7 17 3 1 1 1 1 0.467 TRUE
2 160 7 18 5 6 0 0 1 0.522 TRUE
2 160 7 19 5 4 1 1 1 0.507 TRUE
2 160 7 20 3 4 0 0 1 0.501 TRUE
2 160 7 21 2 3 0 0 1 0.527 TRUE
2 160 7 22 1 1 1 1 1 0.46 TRUE
2 160 7 23 2 1 1 1 1 0.442 TRUE
2 160 7 24 3 3 1 1 1 0.468 TRUE
2 160 7 25 5 3 1 1 1 0.518 TRUE
2 160 7 26 5 6 0 0 1 0.581 TRUE
2 160 7 27 5 5 1 1 1 0.426 TRUE
2 160 7 28 3 2 1 1 1 0.594 TRUE
2 160 7 29 4 4 1 1 1 0.396 TRUE
2 160 7 30 4 3 1 1 1 0.458 TRUE
2 160 8 1 4 1 1 1 1 0.529 TRUE
2 160 8 2 3 2 1 1 1 0.408 TRUE
2 160 8 3 1 1 1 1 1 0.409 TRUE
2 160 8 4 5 2 1 1 1 0.482 TRUE
2 160 8 5 5 3 1 1 1 0.91 TRUE
2 160 8 6 2 3 0 0 1 0.441 TRUE
2 160 8 7 4 5 0 0 1 0.746 TRUE
2 160 8 8 3 3 1 1 1 0.651 TRUE
2 160 8 9 3 4 0 0 1 0.506 TRUE
2 160 8 10 1 2 0 0 1 0.48 TRUE
2 160 8 11 5 6 0 0 1 0.978 TRUE
2 160 8 12 4 2 1 1 1 0.463 TRUE
2 160 8 13 5 6 0 0 1 1.001 TRUE
2 160 8 14 3 4 0 0 1 0.572 TRUE
2 160 8 15 5 6 0 0 1 0.522 TRUE
2 160 8 16 5 6 0 0 1 0.457 TRUE
2 160 8 17 2 3 0 0 1 0.662 TRUE
2 160 8 18 5 6 0 0 1 0.522 TRUE
2 160 8 19 3 1 1 1 1 0.577 TRUE
2 160 8 20 5 4 1 1 1 0.403 TRUE
2 160 8 21 4 4 1 1 1 0.45 TRUE
2 160 8 22 3 4 0 0 1 0.562 TRUE
2 160 8 23 4 5 0 0 1 0.591 TRUE
2 160 8 24 2 2 1 1 1 0.44 TRUE
2 160 8 25 4 5 0 0 1 2.117 FALSE
2 160 8 26 4 3 1 1 1 0.461 TRUE
2 160 8 27 2 1 1 1 1 0.468 TRUE
2 160 8 28 5 5 1 1 1 0.461 TRUE
2 160 8 29 5 1 1 1 1 1.134 TRUE
2 160 8 30 4 5 0 0 1 0.528 TRUE
2 160 9 1 5 4 1 1 1 0.491 TRUE
2 160 9 2 5 6 0 0 1 1.282 TRUE
2 160 9 3 3 4 0 0 1 0.469 TRUE
2 160 9 4 3 4 0 0 1 0.46 TRUE
2 160 9 5 3 1 1 1 1 0.494 TRUE
2 160 9 6 1 1 1 1 1 0.52 TRUE
2 160 9 7 5 5 1 1 1 0.425 TRUE
2 160 9 8 4 4 1 1 1 0.387 TRUE
2 160 9 9 3 4 0 0 1 0.46 TRUE
