"" "" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
6 2 1 29 5 5 1 1 1 0.704 1
6 2 1 30 3 4 0 0 1 0.626 1
6 2 1 31 2 3 0 0 1 1.154 1
6 2 1 32 1 2 0 0 1 0.645 1
6 2 1 33 4 5 0 0 1 0.725 1
6 2 1 34 3 4 0 0 1 0.693 1
6 2 1 35 3 2 1 1 1 1.127 1
6 2 1 36 5 6 0 0 1 0.997 1
6 2 1 37 3 1 1 1 1 0.679 1
6 2 1 38 2 3 0 0 1 0.788 1
6 2 1 39 5 1 1 1 1 1.412 1
6 2 1 40 4 1 1 1 1 0.594 1
6 2 1 41 4 3 1 1 1 0.72 1
6 2 1 42 5 1 1 1 1 0.72 1
6 2 1 43 2 2 1 1 1 0.716 1
6 2 1 44 5 3 1 1 1 0.934 1
6 2 1 45 4 5 0 0 1 2.597 0
6 2 1 46 3 4 0 0 1 1.365 1
6 2 1 47 3 3 1 1 1 0.709 1
6 2 1 48 2 3 0 0 1 0.913 1
6 2 1 49 3 4 0 0 1 0.694 1
6 2 1 50 1 2 0 0 1 0.678 1
6 2 2 1 4 5 0 0 1 0.712 1
6 2 2 2 4 4 1 1 1 0.613 1
6 2 2 3 5 1 1 1 1 0.935 1
6 2 2 4 4 4 1 1 1 0.836 1
6 2 2 5 4 5 0 0 1 2.181 0
6 2 2 6 2 1 1 1 1 0.341 1
6 2 2 7 3 4 0 0 1 1.19 1
6 2 2 8 1 2 1 0 0 1.571 0
6 2 2 9 2 3 0 0 1 0.901 1
6 2 2 10 5 6 0 0 1 1.441 1
6 2 2 11 2 3 0 0 1 0.821 1
6 2 2 12 1 1 1 1 1 0.887 1
6 2 2 13 1 2 0 0 1 0.918 1
6 2 2 14 1 2 0 0 1 1.238 1
6 2 2 15 4 5 0 0 1 1.076 1
6 2 2 16 2 3 0 0 1 0.755 1
6 2 2 17 2 3 0 0 1 0.598 1
6 2 2 18 3 4 0 0 1 0.723 1
6 2 2 19 5 6 0 0 1 1.044 1
6 2 2 20 4 5 0 0 1 1.796 1
6 2 2 21 3 2 1 1 1 0.822 1
6 2 2 22 5 6 0 0 1 2.739 0
6 2 2 23 2 1 1 1 1 0.674 1
6 2 2 24 1 1 1 1 1 0.542 1
6 2 2 25 1 2 0 0 1 1.077 1
6 2 2 26 3 1 1 1 1 0.757 1
6 2 2 27 3 2 1 1 1 0.933 1
6 2 2 28 5 4 1 1 1 0.768 1
6 2 2 29 5 4 1 1 1 0.687 1
6 2 2 30 3 3 1 1 1 0.529 1
6 2 2 31 3 1 1 1 1 0.613 1
6 2 2 32 1 1 1 1 1 0.722 1
6 2 2 33 4 1 1 1 1 0.485 1
6 2 2 34 5 1 1 1 1 0.599 1
6 2 2 35 1 1 1 1 1 0.503 1
6 2 2 36 3 4 0 0 1 1.088 1
6 2 2 37 2 2 1 1 1 0.455 1
6 2 2 38 4 5 0 0 1 0.615 1
6 2 2 39 5 6 0 0 1 1.125 1
6 2 2 40 2 3 0 0 1 1.026 1
6 2 2 41 1 2 0 0 1 0.977 1
6 2 2 42 5 3 1 1 1 2.147 0
6 2 2 43 3 4 0 0 1 0.661 1
6 2 2 44 3 4 0 0 1 0.61 1
6 2 2 45 2 2 1 1 1 0.678 1
6 2 2 46 2 2 1 1 1 0.612 1
6 2 2 47 4 3 1 1 1 0.669 1
6 2 2 48 5 6 0 0 1 0.643 1
6 2 2 49 1 1 1 1 1 0.57 1
6 2 2 50 4 4 1 1 1 0.659 1
6 2 3 1 4 3 1 1 1 0.536 1
6 2 3 2 5 6 0 0 1 1.231 1
6 2 3 3 4 2 1 1 1 0.721 1
6 2 3 4 4 3 1 1 1 0.558 1
6 2 3 5 1 1 1 1 1 0.416 1
6 2 3 6 3 1 1 1 1 0.438 1
6 2 3 7 4 5 0 0 1 0.565 1
6 2 3 8 1 2 0 0 1 0.648 1
6 2 3 9 5 4 1 1 1 0.804 1
6 2 3 10 3 4 0 0 1 0.677 1
6 2 3 11 5 6 0 0 1 0.723 1
6 2 3 12 1 1 1 1 1 0.581 1
6 2 3 13 1 1 1 1 1 0.421 1
6 2 3 14 1 2 0 0 1 0.55 1
6 2 3 15 5 6 0 0 1 0.952 1
6 2 3 16 4 5 0 0 1 0.784 1
6 2 3 17 4 2 1 1 1 0.853 1
6 2 3 18 2 2 1 1 1 0.566 1
6 2 3 19 1 1 1 1 1 0.439 1
6 2 3 20 1 2 0 0 1 0.551 1
6 2 3 21 2 1 1 1 1 0.631 1
6 2 3 22 2 3 0 0 1 0.675 1
6 2 3 23 1 2 0 0 1 0.631 1
6 2 3 24 5 1 1 1 1 0.676 1
6 2 3 25 4 5 0 0 1 0.932 1
6 2 3 26 5 3 1 1 1 0.805 1
6 2 3 27 2 3 0 0 1 0.518 1
6 2 3 28 3 4 0 0 1 0.693 1
6 2 3 29 2 2 1 1 1 0.597 1
6 2 3 30 2 3 0 0 1 0.678 1
6 2 3 31 3 3 1 1 1 0.674 1
6 2 3 32 4 5 0 0 1 0.613 1
6 2 3 33 5 6 0 0 1 0.484 1
6 2 3 34 2 3 0 0 1 0.578 1
6 2 3 35 1 2 0 0 1 0.567 1
6 2 3 36 3 4 0 0 1 1.094 1
6 2 3 37 3 4 0 0 1 0.806 1
6 2 3 38 4 5 0 0 1 0.982 1
6 2 3 39 1 1 0 1 0 0.966 1
6 2 3 40 2 2 1 1 1 0.935 1
6 2 3 41 3 3 1 1 1 1 1
6 2 3 42 5 5 1 1 1 1.445 1
6 2 3 43 2 3 0 0 1 0.694 1
6 2 3 44 4 4 1 1 1 0.692 1
6 2 3 45 2 2 1 1 1 0.774 1
6 2 3 46 3 4 0 0 1 1.06 1
6 2 3 47 3 2 1 1 1 1.299 1
6 2 3 48 5 5 1 1 1 0.726 1
6 2 3 49 3 1 1 1 1 0.675 1
6 2 3 50 5 6 0 0 1 0.676 1
6 2 4 1 5 6 0 0 1 0.711 1
6 2 4 2 3 1 1 1 1 1.041 1
6 2 4 3 2 1 1 1 1 0.967 1
6 2 4 4 1 2 0 0 1 0.614 1
6 2 4 5 2 3 0 0 1 1.046 1
6 2 4 6 1 2 0 0 1 0.71 1
6 2 4 7 2 3 0 0 1 0.596 1
6 2 4 8 2 2 1 1 1 0.647 1
6 2 4 9 2 3 0 0 1 0.757 1
6 2 4 10 5 5 1 1 1 0.933 1
6 2 4 11 4 5 0 0 1 0.867 1
6 2 4 12 3 4 0 0 1 1.335 1
6 2 4 13 4 1 1 1 1 0.678 1
6 2 4 14 4 3 1 1 1 0.963 1
6 2 4 15 1 2 0 0 1 0.582 1
6 2 4 16 5 4 1 1 1 0.769 1
6 2 4 17 1 1 1 1 1 0.599 1
6 2 4 18 3 2 1 1 1 0.534 1
6 2 4 19 2 1 1 1 1 0.567 1
6 2 4 20 1 1 1 1 1 0.407 1
6 2 4 21 3 2 1 1 1 0.708 1
6 2 4 22 1 2 0 0 1 0.741 1
6 2 4 23 5 3 1 1 1 0.685 1
6 2 4 24 4 5 0 0 1 0.721 1
6 2 4 25 5 5 1 1 1 0.673 1
6 2 4 26 3 2 1 1 1 0.545 1
6 2 4 27 4 5 0 0 1 1.523 1
6 2 4 28 2 3 0 0 1 0.787 1
6 2 4 29 4 3 1 1 1 1.099 1
6 2 4 30 1 1 1 1 1 0.663 1
6 2 4 31 4 5 0 0 1 0.773 1
6 2 4 32 4 5 0 0 1 0.9 1
6 2 4 33 3 4 0 0 1 1.349 1
6 2 4 34 4 3 1 1 1 0.897 1
6 2 4 35 2 2 1 1 1 0.854 1
6 2 4 36 1 1 1 1 1 0.728 1
6 2 4 37 3 4 0 0 1 0.659 1
6 2 4 38 4 4 1 1 1 0.675 1
6 2 4 39 2 2 1 1 1 0.771 1
6 2 4 40 5 6 0 0 1 0.852 1
6 2 4 41 1 2 0 0 1 0.981 1
6 2 4 42 3 4 0 0 1 0.933 1
6 2 4 43 5 6 0 0 1 0.689 1
6 2 4 44 5 6 0 0 1 0.756 1
6 2 4 45 2 3 0 0 1 0.646 1
6 2 4 46 3 4 0 0 1 0.71 1
6 2 4 47 5 5 1 1 1 0.709 1
6 2 4 48 1 1 1 1 1 0.818 1
6 2 4 49 3 1 1 1 1 0.599 1
6 2 4 50 5 6 0 0 1 0.581 1
6 2 5 1 3 4 0 0 1 0.663 1
6 2 5 2 2 3 0 0 1 0.775 1
6 2 5 3 3 3 1 1 1 1.014 1
6 2 5 4 3 1 1 1 1 0.818 1
6 2 5 5 3 2 1 1 1 0.855 1
6 2 5 6 1 1 1 1 1 0.55 1
6 2 5 7 1 2 0 0 1 0.646 1
6 2 5 8 2 3 0 0 1 0.565 1
6 2 5 9 2 1 1 1 1 1.086 1
6 2 5 10 5 6 0 0 1 0.643 1
6 2 5 11 3 4 0 0 1 1.639 0
6 2 5 12 4 5 0 0 1 0.725 1
6 2 5 13 1 2 0 0 1 0.6 1
6 2 5 14 1 1 1 1 1 0.71 1
6 2 5 15 3 4 0 0 1 0.669 1
6 2 5 16 5 6 0 0 1 0.773 1
6 2 5 17 4 5 0 0 1 0.741 1
6 2 5 18 4 4 1 1 1 0.85 1
6 2 5 19 4 4 1 1 1 0.55 1
6 2 5 20 5 4 1 1 1 0.641 1
6 2 5 21 4 5 0 0 1 1.563 1
6 2 5 22 3 2 1 1 1 0.664 1
6 2 5 23 2 1 1 1 1 0.616 1
6 2 5 24 3 4 0 0 1 0.594 1
6 2 5 25 5 6 0 0 1 0.612 1
6 2 5 26 4 5 0 0 1 0.806 1
6 2 5 27 4 3 1 1 1 1.126 1
6 2 5 28 2 1 1 1 1 0.586 1
6 2 5 29 5 2 1 1 1 1.156 1
6 2 5 30 5 6 0 0 1 0.884 1
6 2 5 31 5 6 0 0 1 1.022 1
6 2 5 32 1 1 1 1 1 0.919 1
6 2 5 33 1 2 0 0 1 0.519 1
6 2 5 34 1 1 1 1 1 0.759 1
6 2 5 35 5 2 1 1 1 1.89 0
6 2 5 36 3 4 0 0 1 0.692 1
6 2 5 37 2 3 0 0 1 0.631 1
6 2 5 38 5 3 1 1 1 0.61 1
6 2 5 39 5 5 1 1 1 0.861 1
6 2 5 40 2 2 1 1 1 0.883 1
6 2 5 41 2 3 0 0 1 0.518 1
6 2 5 42 4 5 0 0 1 0.657 1
6 2 5 43 4 4 1 1 1 0.767 1
6 2 5 44 4 4 1 1 1 0.583 1
6 2 5 45 1 1 1 1 1 0.518 1
6 2 5 46 1 2 0 0 1 0.44 1
6 2 5 47 2 2 1 1 1 0.534 1
6 2 5 48 3 2 1 1 1 0.756 1
6 2 5 49 2 3 0 0 1 0.724 1
6 2 5 50 1 2 0 0 1 0.561 1
6 2 6 1 5 4 1 1 1 0.582 1
6 2 6 2 1 2 0 0 1 0.598 1
6 2 6 3 3 4 0 0 1 0.597 1
6 2 6 4 2 3 0 0 1 0.582 1
6 2 6 5 3 1 1 1 1 0.71 1
6 2 6 6 3 1 1 1 1 0.63 1
6 2 6 7 3 3 1 1 1 0.524 1
6 2 6 8 2 3 0 0 1 0.63 1
6 2 6 9 5 5 1 1 1 0.698 1
6 2 6 10 4 1 1 1 1 0.661 1
6 2 6 11 3 4 0 0 1 0.677 1
6 2 6 12 1 1 1 1 1 0.807 1
6 2 6 13 2 1 1 1 1 0.614 1
6 2 6 14 3 1 1 1 1 0.558 1
6 2 6 15 1 2 0 0 1 0.534 1
6 2 6 16 1 1 1 1 1 0.837 1
6 2 6 17 3 4 0 0 1 0.724 1
6 2 6 18 4 2 1 1 1 0.661 1
6 2 6 19 4 5 0 0 1 2.803 0
6 2 6 20 3 1 1 1 1 0.741 1
6 2 6 21 2 3 0 0 1 1.055 1
6 2 6 22 5 6 0 0 1 1.378 1
6 2 6 23 2 2 1 1 1 0.648 1
6 2 6 24 4 4 1 1 1 0.711 1
6 2 6 25 5 3 1 1 1 0.724 1
6 2 6 26 4 5 0 0 1 0.737 1
6 2 6 27 1 1 1 1 1 0.47 1
6 2 6 28 4 1 1 1 1 0.627 1
6 2 6 29 5 4 1 1 1 0.565 1
6 2 6 30 4 5 0 0 1 0.596 1
6 2 6 31 5 1 1 1 1 0.604 1
6 2 6 32 2 1 1 1 1 0.566 1
6 2 6 33 4 5 0 0 1 0.936 1
6 2 6 34 5 6 0 0 1 1.702 1
6 2 6 35 3 4 0 0 1 0.763 1
6 2 6 36 5 6 0 0 1 0.581 1
6 2 6 37 5 6 0 0 1 0.661 1
6 2 6 38 2 1 1 1 1 1.334 0
6 2 6 39 1 2 0 0 1 0.678 1
6 2 6 40 1 2 0 0 1 0.71 1
6 2 6 41 2 1 1 1 1 0.533 1
6 2 6 42 2 3 0 0 1 0.599 1
6 2 6 43 2 3 0 0 1 0.982 1
6 2 6 44 4 5 0 0 1 0.562 1
6 2 6 45 1 2 0 0 1 0.855 1
6 2 6 46 1 1 1 1 1 0.44 1
6 2 6 47 5 6 0 0 1 0.931 1
6 2 6 48 4 3 1 1 1 1.014 1
6 2 6 49 3 4 0 0 1 0.887 1
6 2 6 50 1 1 1 1 1 0.918 1
6 2 1 1 5 6 0 0 1 1.02 1
6 2 1 2 3 4 0 0 1 1.035 1
6 2 1 3 4 5 0 0 1 0.675 1
6 2 1 4 2 3 0 0 1 0.519 1
6 2 1 5 2 2 1 1 1 0.947 1
6 2 1 6 5 6 0 0 1 0.602 1
6 2 1 7 3 1 1 1 1 0.873 1
6 2 1 8 4 3 1 1 1 0.73 1
6 2 1 9 5 6 0 0 1 1.172 1
6 2 1 10 4 3 1 1 1 0.971 1
6 2 1 11 4 5 0 0 1 0.603 1
6 2 1 12 4 3 1 1 1 0.557 1
6 2 1 13 2 3 0 0 1 1.006 1
6 2 1 14 2 2 1 1 1 0.517 1
6 2 1 15 4 5 0 0 1 0.747 1
6 2 1 16 3 4 0 0 1 0.538 1
6 2 1 17 4 5 0 0 1 0.651 1
6 2 1 18 3 1 1 1 1 1.173 1
6 2 1 19 5 6 0 0 1 0.573 1
6 2 1 20 5 5 1 1 1 0.602 1
6 2 1 21 2 3 0 0 1 0.87 1
6 2 1 22 5 4 1 1 1 0.979 1
6 2 1 23 5 5 1 1 1 0.594 1
6 2 1 24 1 2 0 0 1 0.59 1
6 2 1 25 5 6 0 0 1 1.293 1
6 2 1 26 1 1 1 1 1 0.749 1
6 2 1 27 1 2 0 0 1 0.576 1
6 2 1 28 4 3 1 1 1 0.681 1
6 2 1 29 3 2 1 1 1 1.077 1
6 2 1 30 1 1 1 1 1 0.868 1
6 2 1 31 3 2 1 1 1 0.582 1
6 2 1 32 3 4 0 0 1 0.656 1
6 2 1 33 4 5 0 0 1 1.069 1
6 2 1 34 3 4 0 0 1 0.744 1
6 2 1 35 2 3 0 0 1 1.41 1
6 2 1 36 2 1 1 1 1 0.739 1
6 2 1 37 1 1 1 1 1 1.272 0
6 2 1 38 4 1 1 1 1 0.795 1
6 2 1 39 1 1 1 1 1 0.529 1
6 2 1 40 2 2 1 1 1 0.611 1
6 2 1 41 2 3 0 0 1 0.931 1
6 2 1 42 5 2 1 1 1 0.735 1
6 2 1 43 3 2 1 1 1 0.764 1
6 2 1 44 1 2 0 0 1 1.107 1
6 2 1 45 3 4 0 0 1 1 1
6 2 1 46 1 2 0 0 1 0.94 1
6 2 1 47 2 1 1 1 1 0.316 1
6 2 1 48 1 2 0 0 1 0.654 1
6 2 1 49 5 3 1 1 1 1.158 1
6 2 1 50 1 1 1 1 1 0.466 1
6 2 2 1 2 1 1 1 1 0.381 1
6 2 2 2 1 2 0 0 1 0.605 1
6 2 2 3 1 1 1 1 1 0.385 1
6 2 2 4 4 5 0 0 1 0.885 1
6 2 2 5 4 5 0 0 1 1.277 1
6 2 2 6 3 3 1 1 1 0.821 1
6 2 2 7 4 5 0 0 1 0.677 1
6 2 2 8 5 6 0 0 1 0.721 1
6 2 2 9 1 2 0 0 1 0.579 1
6 2 2 10 5 6 0 0 1 0.916 1
6 2 2 11 1 1 1 1 1 0.671 1
6 2 2 12 3 4 0 0 1 1 1
6 2 2 13 4 5 0 0 1 1.39 1
6 2 2 14 5 2 1 1 1 1.165 1
6 2 2 15 1 1 1 1 1 0.625 1
6 2 2 16 2 2 1 1 1 0.559 1
6 2 2 17 3 1 1 1 1 0.581 1
6 2 2 18 2 2 1 1 1 0.488 1
6 2 2 19 2 2 1 1 1 0.629 1
6 2 2 20 5 6 0 0 1 2.27 0
6 2 2 21 5 5 1 1 1 0.671 1
6 2 2 22 5 6 0 0 1 1.091 1
6 2 2 23 4 4 1 1 1 0.637 1
6 2 2 24 3 1 1 1 1 0.618 1
6 2 2 25 4 5 0 0 1 0.885 1
6 2 2 26 1 2 0 0 1 0.656 1
6 2 2 27 4 2 1 1 1 0.738 1
6 2 2 28 1 2 0 0 1 0.879 1
6 2 2 29 3 2 1 1 1 0.451 1
6 2 2 30 5 5 1 1 1 0.553 1
6 2 2 31 2 1 1 1 1 0.612 1
6 2 2 32 2 3 0 0 1 0.704 1
6 2 2 33 1 1 1 1 1 0.514 1
6 2 2 34 2 3 0 0 1 0.506 1
6 2 2 35 5 4 1 1 1 0.579 1
6 2 2 36 1 2 0 0 1 0.531 1
6 2 2 37 3 4 0 0 1 0.615 1
6 2 2 38 2 3 0 0 1 0.695 1
6 2 2 39 5 6 0 0 1 1 1
6 2 2 40 3 4 0 0 1 0.556 1
6 2 2 41 5 4 1 1 1 0.527 1
6 2 2 42 2 3 0 0 1 0.58 1
6 2 2 43 4 1 1 1 1 1.244 1
6 2 2 44 3 3 1 1 1 0.614 1
6 2 2 45 1 1 1 1 1 0.497 1
6 2 2 46 3 4 0 0 1 1.206 1
6 2 2 47 2 3 0 0 1 0.578 1
6 2 2 48 4 1 1 1 1 0.537 1
6 2 2 49 4 1 1 1 1 1.072 1
6 2 2 50 3 4 0 0 1 1.338 1
6 2 3 1 4 2 1 1 1 0.552 1
6 2 3 2 5 6 0 0 1 0.936 1
6 2 3 3 5 2 1 1 1 0.644 1
6 2 3 4 1 1 1 1 1 0.658 1
6 2 3 5 4 5 0 0 1 1.029 1
6 2 3 6 5 4 1 1 1 0.517 1
6 2 3 7 4 5 0 0 1 0.812 1
6 2 3 8 1 2 0 0 1 0.657 1
6 2 3 9 5 6 0 0 1 0.915 1
6 2 3 10 1 1 1 1 1 0.517 1
6 2 3 11 3 4 0 0 1 1.158 1
6 2 3 12 5 3 1 1 1 0.733 1
6 2 3 13 3 3 1 1 1 0.552 1
6 2 3 14 2 1 1 1 1 1.047 1
6 2 3 15 2 2 1 1 1 0.625 1
6 2 3 16 2 1 1 1 1 0.407 1
6 2 3 17 4 5 0 0 1 0.656 1
6 2 3 18 2 1 1 1 1 0.677 1
6 2 3 19 4 4 1 1 1 0.572 1
6 2 3 20 3 4 0 0 1 0.842 1
6 2 3 21 3 4 0 0 1 1.08 1
6 2 3 22 3 2 1 1 1 1.404 1
6 2 3 23 4 2 1 1 1 0.89 1
6 2 3 24 3 3 1 1 1 0.633 1
6 2 3 25 5 6 0 0 1 1.17 1
6 2 3 26 1 1 1 1 1 0.441 1
6 2 3 27 2 1 1 1 1 0.54 1
6 2 3 28 3 1 1 1 1 0.612 1
6 2 3 29 3 3 1 1 1 0.698 1
6 2 3 30 4 1 1 1 1 1.325 1
6 2 3 31 2 3 0 0 1 1.172 1
6 2 3 32 2 3 0 0 1 0.963 1
6 2 3 33 1 2 0 0 1 2.605 0
6 2 3 34 1 2 0 0 1 1.407 1
6 2 3 35 1 2 0 0 1 1.119 1
6 2 3 36 4 2 1 1 1 1.343 1
6 2 3 37 5 5 1 1 1 0.62 1
6 2 3 38 5 2 1 1 1 0.965 1
6 2 3 39 5 6 0 0 1 0.828 1
6 2 3 40 4 5 0 0 1 0.828 1
6 2 3 41 1 2 0 0 1 0.828 1
6 2 3 42 2 3 0 0 1 0.765 1
6 2 3 43 2 3 0 0 1 1.411 1
6 2 3 44 3 4 0 0 1 1.38 1
6 2 3 45 3 4 0 0 1 1.105 1
6 2 3 46 5 6 0 0 1 1.662 1
6 2 3 47 4 5 0 0 1 1.209 1
6 2 3 48 1 1 1 1 1 0.705 1
6 2 3 49 1 1 1 1 1 0.46 1
6 2 3 50 2 3 0 0 1 0.629 1
6 2 4 1 4 5 0 0 1 0.61 1
6 2 4 2 4 5 0 0 1 1.309 1
6 2 4 3 5 1 1 1 1 0.818 1
6 2 4 4 2 3 0 0 1 0.872 1
6 2 4 5 5 6 0 0 1 0.845 1
6 2 4 6 4 5 0 0 1 0.683 1
6 2 4 7 4 4 1 1 1 0.716 1
6 2 4 8 1 2 0 0 1 0.543 1
6 2 4 9 3 1 1 1 1 0.615 1
6 2 4 10 1 1 1 1 1 0.517 1
6 2 4 11 4 5 0 0 1 1.387 1
6 2 4 12 3 3 1 1 1 0.441 1
6 2 4 13 2 3 0 0 1 0.918 1
6 2 4 14 4 3 1 1 1 0.907 1
6 2 4 15 5 6 0 0 1 1.459 1
6 2 4 16 2 2 1 1 1 0.5 1
6 2 4 17 1 2 0 0 1 0.91 1
6 2 4 18 1 1 1 1 1 1.055 1
6 2 4 19 3 4 0 0 1 0.773 1
6 2 4 20 1 2 0 0 1 0.693 1
6 2 4 21 3 4 0 0 1 0.699 1
6 2 4 22 3 2 1 1 1 0.92 1
6 2 4 23 1 1 1 1 1 0.673 1
6 2 4 24 1 1 1 1 1 0.4 1
6 2 4 25 2 2 1 1 1 0.824 1
6 2 4 26 2 3 0 0 1 0.739 1
6 2 4 27 5 6 0 0 1 0.765 1
6 2 4 28 4 4 1 1 1 0.668 1
6 2 4 29 4 2 1 1 1 0.947 1
6 2 4 30 5 5 1 1 1 1.024 1
6 2 4 31 2 3 0 0 1 1.027 1
6 2 4 32 5 6 0 0 1 1.167 1
6 2 4 33 4 5 0 0 1 0.95 1
6 2 4 34 3 4 0 0 1 1.163 1
6 2 4 35 5 2 1 1 1 1.44 1
6 2 4 36 2 1 1 1 1 0.39 1
6 2 4 37 5 2 1 1 1 1.167 1
6 2 4 38 2 1 1 1 1 0.625 1
6 2 4 39 5 6 0 0 1 1.262 1
6 2 4 40 1 2 0 0 1 0.845 1
6 2 4 41 3 2 1 1 1 0.635 1
6 2 4 42 5 4 1 1 1 0.652 1
6 2 4 43 3 4 0 0 1 0.676 1
6 2 4 44 1 2 0 0 1 0.658 1
6 2 4 45 4 4 1 1 1 0.538 1
6 2 4 46 2 3 0 0 1 1.089 1
6 2 4 47 1 1 1 1 1 1.008 1
6 2 4 48 3 1 1 1 1 0.933 1
6 2 4 49 3 4 0 0 1 0.615 1
6 2 4 50 2 2 1 1 1 0.87 1
6 2 5 1 2 2 1 1 1 0.435 1
6 2 5 2 2 1 1 1 1 0.547 1
6 2 5 3 3 4 0 0 1 0.826 1
6 2 5 4 5 6 0 0 1 0.808 1
6 2 5 5 4 5 0 0 1 0.963 1
6 2 5 6 5 3 1 1 1 0.833 1
6 2 5 7 4 2 1 1 1 0.735 1
6 2 5 8 1 2 0 0 1 0.819 1
6 2 5 9 1 2 0 0 1 0.784 1
6 2 5 10 2 3 0 0 1 1.013 1
6 2 5 11 3 1 1 1 1 0.475 1
6 2 5 12 3 4 0 0 1 1.207 1
6 2 5 13 1 2 0 0 1 0.547 1
6 2 5 14 1 1 1 1 1 0.513 1
6 2 5 15 2 3 0 0 1 0.591 1
6 2 5 16 5 3 1 1 1 1.557 1
6 2 5 17 3 4 0 0 1 0.779 1
6 2 5 18 4 5 0 0 1 1.778 1
6 2 5 19 1 1 1 1 1 0.449 1
6 2 5 20 3 3 1 1 1 0.603 1
6 2 5 21 4 5 0 0 1 1.039 1
6 2 5 22 4 5 0 0 1 0.737 1
6 2 5 23 4 2 1 1 1 0.776 1
6 2 5 24 5 6 0 0 1 1.285 1
6 2 5 25 4 3 1 1 1 0.559 1
6 2 5 26 4 5 0 0 1 1.932 0
6 2 5 27 4 4 1 1 1 1.024 1
6 2 5 28 2 3 0 0 1 1.008 1
6 2 5 29 3 4 0 0 1 1.078 1
6 2 5 30 5 6 0 0 1 0.985 1
6 2 5 31 2 3 0 0 1 0.869 1
6 2 5 32 5 1 1 1 1 0.765 1
6 2 5 33 3 1 1 1 1 0.517 1
6 2 5 34 2 2 1 1 1 0.767 1
6 2 5 35 4 4 1 1 1 0.596 1
6 2 5 36 2 3 0 0 1 0.918 1
6 2 5 37 1 2 0 0 1 1.18 1
6 2 5 38 5 2 1 1 1 0.671 1
6 2 5 39 1 1 1 1 1 0.546 1
6 2 5 40 1 2 0 0 1 0.957 1
6 2 5 41 5 6 0 0 1 0.731 1
6 2 5 42 2 2 1 1 1 0.95 1
6 2 5 43 2 1 1 1 1 1.217 1
6 2 5 44 5 5 1 1 1 1.324 1
6 2 5 45 1 1 1 1 1 0.542 1
6 2 5 46 1 1 1 1 1 0.491 1
6 2 5 47 3 4 0 0 1 1.158 1
6 2 5 48 3 1 1 1 1 0.762 1
6 2 5 49 5 6 0 0 1 1.137 1
6 2 5 50 3 2 1 1 1 0.917 1
6 2 6 1 1 2 0 0 1 0.911 1
6 2 6 2 3 1 1 1 1 0.567 1
6 2 6 3 1 1 1 1 1 0.541 1
6 2 6 4 2 3 0 0 1 0.632 1
6 2 6 5 1 1 1 1 1 0.673 1
6 2 6 6 1 2 0 0 1 0.795 1
6 2 6 7 5 6 0 0 1 1.207 1
6 2 6 8 2 2 1 1 1 0.969 1
6 2 6 9 5 6 0 0 1 0.961 1
6 2 6 10 2 2 1 1 1 0.662 1
6 2 6 11 4 4 1 1 1 1.427 1
6 2 6 12 1 2 0 0 1 1.151 1
6 2 6 13 1 2 0 0 1 1.135 1
6 2 6 14 4 1 1 1 1 1.025 1
6 2 6 15 2 3 0 0 1 0.676 1
6 2 6 16 4 5 0 0 1 1.824 1
6 2 6 17 5 6 0 0 1 1.123 1
6 2 6 18 4 1 1 1 1 0.75 1
6 2 6 19 3 2 1 1 1 0.576 1
6 2 6 20 4 5 0 0 1 1.364 1
6 2 6 21 1 1 1 1 1 0.578 1
6 2 6 22 3 4 0 0 1 0.747 1
6 2 6 23 5 6 0 0 1 0.74 1
6 2 6 24 3 4 0 0 1 0.758 1
6 2 6 25 5 4 1 1 1 0.853 1
6 2 6 26 5 4 1 1 1 0.529 1
6 2 6 27 2 3 0 0 1 0.692 1
6 2 6 28 2 1 1 1 1 0.696 1
6 2 6 29 5 2 1 1 1 1.037 1
6 2 6 30 1 1 1 1 1 0.484 1
6 2 6 31 3 1 1 1 1 0.506 1
6 2 6 32 4 5 0 0 1 1.275 1
6 2 6 33 3 4 0 0 1 0.731 1
6 2 6 34 3 4 0 0 1 1.009 1
6 2 6 35 2 2 1 1 1 1.025 1
6 2 6 36 3 1 1 1 1 0.68 1
6 2 6 37 4 5 0 0 1 0.817 1
6 2 6 38 1 1 1 1 1 1.261 0
6 2 6 39 3 4 0 0 1 0.727 1
6 2 6 40 4 4 1 1 1 0.973 1
6 2 6 41 5 6 0 0 1 1.583 1
6 2 6 42 2 3 0 0 1 1.33 1
6 2 6 43 1 2 0 0 1 1.119 1
6 2 6 44 4 2 1 1 1 0.985 1
6 2 6 45 2 1 1 1 1 0.595 1
6 2 6 46 2 3 0 0 1 0.834 1
6 2 6 47 4 5 0 0 1 1.081 1
6 2 6 48 5 4 1 1 1 1.044 1
6 2 6 49 3 2 1 1 1 0.518 1
6 2 6 50 5 1 1 1 1 0.93 1
6 2 1 1 4 2 1 1 1 0.773 1
6 2 1 2 1 1 1 1 1 0.525 1
6 2 1 3 3 1 1 1 1 0.707 1
6 2 1 4 5 3 1 1 1 0.518 1
6 2 1 5 1 1 1 1 1 0.358 1
6 2 1 6 1 2 0 0 1 0.768 1
6 2 1 7 4 2 1 1 1 0.569 1
6 2 1 8 4 4 1 1 1 0.602 1
6 2 1 9 4 5 0 0 1 0.633 1
