"" "" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
7 3 6 11 5 5 1 1 1 0.636 1
7 3 6 12 4 4 1 1 1 0.542 1
7 3 6 13 2 1 1 1 1 0.429 1
7 3 6 14 3 4 0 0 1 0.495 1
7 3 6 15 1 1 1 1 1 0.508 1
7 3 6 16 5 5 1 1 1 0.566 1
7 3 6 17 3 3 1 1 1 0.453 1
7 3 6 18 1 2 0 0 1 0.365 1
7 3 6 19 4 3 1 1 1 0.578 1
7 3 6 20 5 3 1 1 1 0.633 1
7 3 6 21 3 2 1 1 1 0.517 1
7 3 6 22 4 3 1 1 1 0.578 1
7 3 6 23 3 4 0 0 1 0.822 1
7 3 6 24 3 3 1 1 1 0.628 1
7 3 6 25 5 6 0 0 1 0.525 1
7 3 6 26 3 4 0 0 1 1.014 1
7 3 6 27 5 6 0 0 1 0.597 1
7 3 6 28 2 3 0 0 1 0.584 1
7 3 6 29 2 3 0 0 1 0.562 1
7 3 6 30 4 5 0 0 1 0.547 1
7 3 6 31 5 1 1 1 1 0.508 1
7 3 6 32 3 4 0 0 1 0.612 1
7 3 6 33 1 2 0 0 1 0.538 1
7 3 6 34 1 2 0 0 1 0.412 1
7 3 6 35 1 1 1 1 1 0.331 1
7 3 6 36 5 6 0 0 1 0.605 1
7 3 6 37 1 1 1 1 1 0.508 1
7 3 6 38 2 3 0 0 1 0.503 1
7 3 6 39 2 1 1 1 1 0.472 1
7 3 6 40 3 1 1 1 1 0.519 1
7 3 6 41 1 1 1 1 1 0.635 1
7 3 6 42 2 2 1 1 1 0.361 1
7 3 6 43 5 6 0 0 1 0.666 1
7 3 6 44 5 6 0 0 1 0.472 1
7 3 6 45 2 3 0 0 1 0.693 1
7 3 6 46 1 2 0 0 1 0.993 1
7 3 6 47 3 3 1 1 1 0.724 1
7 3 6 48 5 2 1 1 1 0.635 1
7 3 6 49 4 5 0 0 1 0.496 1
7 3 6 50 1 1 1 1 1 0.395 1
7 3 1 1 1 2 0 0 1 0.883 1
7 3 1 2 4 3 1 1 1 0.584 1
7 3 1 3 3 4 0 0 1 0.544 1
7 3 1 4 2 2 1 1 1 0.373 1
7 3 1 5 4 5 0 0 1 0.459 1
7 3 1 6 5 5 1 1 1 0.514 1
7 3 1 7 5 6 0 0 1 0.558 1
7 3 1 8 4 4 1 1 1 0.512 1
7 3 1 9 5 6 0 0 1 0.495 1
7 3 1 10 4 1 0 1 0 0.49 1
7 3 1 11 1 2 0 0 1 0.41 1
7 3 1 12 1 1 1 1 1 0.363 1
7 3 1 13 4 4 1 1 1 0.461 1
7 3 1 14 2 3 0 0 1 0.391 1
7 3 1 15 1 1 1 1 1 0.314 1
7 3 1 16 5 3 1 1 1 0.511 1
7 3 1 17 5 6 0 0 1 0.494 1
7 3 1 18 3 4 0 0 1 0.414 1
7 3 1 19 3 4 0 0 1 0.547 1
7 3 1 20 1 1 1 1 1 0.46 1
7 3 1 21 2 1 1 1 1 1.237 1
7 3 1 22 2 3 0 0 1 0.36 1
7 3 1 23 1 2 0 0 1 0.315 1
7 3 1 24 1 2 0 0 1 0.41 1
7 3 1 25 5 6 0 0 1 0.501 1
7 3 1 26 3 4 0 0 1 0.539 1
7 3 1 27 4 5 0 0 1 0.427 1
7 3 1 28 3 3 1 1 1 0.493 1
7 3 1 29 5 4 1 1 1 0.559 1
7 3 1 30 2 3 0 0 1 0.536 1
7 3 1 31 2 1 1 1 1 0.423 1
7 3 1 32 1 1 1 1 1 0.311 1
7 3 1 33 2 3 0 0 1 0.424 1
7 3 1 34 5 6 0 0 1 0.427 1
7 3 1 35 4 5 0 0 1 0.687 1
7 3 1 36 2 1 1 1 1 0.375 1
7 3 1 37 3 1 1 1 1 0.419 1
7 3 1 38 1 1 1 1 1 0.298 1
7 3 1 39 3 1 1 1 1 0.349 1
7 3 1 40 4 5 0 0 1 0.473 1
7 3 1 41 4 1 1 1 1 0.443 1
7 3 1 42 3 1 1 1 1 0.384 1
7 3 1 43 2 3 0 0 1 0.384 1
7 3 1 44 5 4 1 1 1 0.408 1
7 3 1 45 2 1 1 1 1 0.789 1
7 3 1 46 5 2 1 1 1 0.492 1
7 3 1 47 3 2 1 1 1 0.612 1
7 3 1 48 1 2 0 0 1 0.492 1
7 3 1 49 4 5 0 0 1 0.402 1
7 3 1 50 3 4 0 0 1 0.467 1
7 3 2 1 1 1 1 1 1 0.668 1
7 3 2 2 1 1 1 1 1 0.478 1
7 3 2 3 5 6 0 0 1 1.091 1
7 3 2 4 2 3 0 0 1 0.444 1
7 3 2 5 1 2 0 0 1 0.429 1
7 3 2 6 5 6 0 0 1 0.362 1
7 3 2 7 4 5 0 0 1 0.478 1
7 3 2 8 3 1 1 1 1 0.722 1
7 3 2 9 4 1 1 1 1 0.411 1
7 3 2 10 2 3 0 0 1 0.418 1
7 3 2 11 4 2 1 1 1 0.553 1
7 3 2 12 1 1 1 1 1 0.3 1
7 3 2 13 2 1 1 1 1 0.517 1
7 3 2 14 3 2 1 1 1 1.264 1
7 3 2 15 5 1 1 1 1 0.473 1
7 3 2 16 2 3 0 0 1 0.427 1
7 3 2 17 3 4 0 0 1 0.415 1
7 3 2 18 3 4 0 0 1 0.436 1
7 3 2 19 2 2 1 1 1 0.353 1
7 3 2 20 3 2 0 1 0 0.335 1
7 3 2 21 1 2 0 0 1 0.613 1
7 3 2 22 3 3 1 1 1 0.436 1
7 3 2 23 2 3 0 0 1 0.505 1
7 3 2 24 4 2 1 1 1 0.529 1
7 3 2 25 5 5 1 1 1 0.555 1
7 3 2 26 2 2 1 1 1 0.375 1
7 3 2 27 5 3 1 1 1 0.543 1
7 3 2 28 5 3 1 1 1 0.645 1
7 3 2 29 4 5 0 0 1 0.511 1
7 3 2 30 4 3 1 1 1 0.574 1
7 3 2 31 1 1 1 1 1 0.849 1
7 3 2 32 1 2 0 0 1 0.404 1
7 3 2 33 4 5 0 0 1 0.694 1
7 3 2 34 2 2 1 1 1 0.552 1
7 3 2 35 1 1 1 1 1 0.395 1
7 3 2 36 5 1 1 1 1 0.378 1
7 3 2 37 5 6 0 0 1 0.414 1
7 3 2 38 4 5 0 0 1 0.418 1
7 3 2 39 2 3 0 0 1 0.487 1
7 3 2 40 3 4 0 0 1 0.481 1
7 3 2 41 3 4 0 0 1 0.496 1
7 3 2 42 5 6 0 0 1 0.764 1
7 3 2 43 4 3 1 1 1 0.398 1
7 3 2 44 1 2 0 0 1 0.458 1
7 3 2 45 5 6 0 0 1 0.473 1
7 3 2 46 3 3 1 1 1 0.483 1
7 3 2 47 4 5 0 0 1 0.464 1
7 3 2 48 2 1 1 1 1 0.602 1
7 3 2 49 3 4 0 0 1 0.383 1
7 3 2 50 1 2 0 0 1 0.364 1
7 3 3 1 3 2 1 1 1 0.628 1
7 3 3 2 2 1 1 1 1 0.535 1
7 3 3 3 1 1 1 1 1 0.331 1
7 3 3 4 5 6 0 0 1 0.425 1
7 3 3 5 4 5 1 0 0 0.625 1
7 3 3 6 2 3 0 0 1 0.68 1
7 3 3 7 2 3 0 0 1 1.203 1
7 3 3 8 5 2 1 1 1 0.518 1
7 3 3 9 1 1 1 1 1 0.491 1
7 3 3 10 3 4 0 0 1 0.515 1
7 3 3 11 5 4 1 1 1 0.716 1
7 3 3 12 2 1 1 1 1 0.415 1
7 3 3 13 3 4 0 0 1 0.397 1
7 3 3 14 4 5 0 0 1 0.527 1
7 3 3 15 1 2 0 0 1 1.02 1
7 3 3 16 5 6 0 0 1 0.464 1
7 3 3 17 1 2 0 0 1 0.488 1
7 3 3 18 3 3 1 1 1 0.498 1
7 3 3 19 2 1 1 1 1 0.433 1
7 3 3 20 3 3 1 1 1 0.45 1
7 3 3 21 5 6 0 0 1 0.512 1
7 3 3 22 2 2 1 1 1 0.486 1
7 3 3 23 4 5 0 0 1 0.672 1
7 3 3 24 1 1 1 1 1 0.394 1
7 3 3 25 2 2 1 1 1 0.423 1
7 3 3 26 5 3 1 1 1 0.552 1
7 3 3 27 1 2 0 0 1 0.49 1
7 3 3 28 1 2 0 0 1 0.843 1
7 3 3 29 1 2 0 0 1 0.471 1
7 3 3 30 4 3 0 1 0 0.511 1
7 3 3 31 3 4 0 0 1 0.382 1
7 3 3 32 5 6 0 0 1 0.646 1
7 3 3 33 5 2 1 1 1 0.334 1
7 3 3 34 3 4 0 0 1 0.482 1
7 3 3 35 2 3 0 0 1 0.406 1
7 3 3 36 5 5 1 1 1 0.46 1
7 3 3 37 3 4 0 0 1 0.53 1
7 3 3 38 3 1 1 1 1 0.531 1
7 3 3 39 4 1 1 1 1 0.495 1
7 3 3 40 2 3 0 0 1 0.513 1
7 3 3 41 2 3 0 0 1 0.392 1
7 3 3 42 4 3 1 1 1 0.412 1
7 3 3 43 1 1 1 1 1 0.298 1
7 3 3 44 4 2 1 1 1 0.51 1
7 3 3 45 4 2 1 1 1 0.45 1
7 3 3 46 5 6 0 0 1 0.523 1
7 3 3 47 3 1 1 1 1 0.403 1
7 3 3 48 4 5 0 0 1 1.262 1
7 3 3 49 4 5 0 0 1 0.467 1
7 3 3 50 1 1 1 1 1 0.482 1
7 3 4 1 2 1 1 1 1 0.361 1
7 3 4 2 2 2 1 1 1 0.488 1
7 3 4 3 2 3 1 0 0 0.559 1
7 3 4 4 5 4 1 1 1 0.553 1
7 3 4 5 1 1 1 1 1 0.568 1
7 3 4 6 1 2 0 0 1 0.73 1
7 3 4 7 4 5 0 0 1 0.482 1
7 3 4 8 3 4 0 0 1 0.596 1
7 3 4 9 1 2 0 0 1 0.444 1
7 3 4 10 2 3 0 0 1 0.392 1
7 3 4 11 1 1 1 1 1 1.402 0
7 3 4 12 1 1 1 1 1 0.393 1
7 3 4 13 5 5 1 1 1 0.473 1
7 3 4 14 3 1 1 1 1 0.461 1
7 3 4 15 4 5 0 0 1 0.472 1
7 3 4 16 2 3 0 0 1 0.477 1
7 3 4 17 5 6 0 0 1 0.601 1
7 3 4 18 1 2 0 0 1 0.46 1
7 3 4 19 2 3 0 0 1 0.566 1
7 3 4 20 4 4 1 1 1 0.558 1
7 3 4 21 4 4 1 1 1 0.496 1
7 3 4 22 4 5 0 0 1 0.527 1
7 3 4 23 3 2 1 1 1 0.468 1
7 3 4 24 5 6 0 0 1 0.602 1
7 3 4 25 5 3 1 1 1 0.612 1
7 3 4 26 1 2 0 0 1 0.38 1
7 3 4 27 5 1 1 1 1 0.482 1
7 3 4 28 3 4 0 0 1 0.835 1
7 3 4 29 4 5 0 0 1 0.42 1
7 3 4 30 2 3 0 0 1 0.671 1
7 3 4 31 1 1 1 1 1 0.438 1
7 3 4 32 3 4 0 0 1 0.481 1
7 3 4 33 3 2 1 1 1 0.467 1
7 3 4 34 5 2 1 1 1 1.356 1
7 3 4 35 4 4 1 1 1 0.447 1
7 3 4 36 3 2 1 1 1 0.563 1
7 3 4 37 1 1 1 1 1 0.283 1
7 3 4 38 2 1 0 1 0 0.448 1
7 3 4 39 4 3 1 1 1 0.547 1
7 3 4 40 1 2 0 0 1 0.7 1
7 3 4 41 5 6 0 0 1 0.585 1
7 3 4 42 3 4 0 0 1 0.53 1
7 3 4 43 2 1 1 1 1 0.823 1
7 3 4 44 4 5 0 0 1 0.607 1
7 3 4 45 4 3 1 1 1 0.527 1
7 3 4 46 3 2 1 1 1 0.595 1
7 3 4 47 5 6 0 0 1 0.502 1
7 3 4 48 3 4 0 0 1 0.725 1
7 3 4 49 2 2 1 1 1 0.405 1
7 3 4 50 5 6 0 0 1 0.445 1
7 3 5 1 1 2 0 0 1 1.239 1
7 3 5 2 1 2 0 0 1 0.409 1
7 3 5 3 4 3 1 1 1 0.594 1
7 3 5 4 1 2 0 0 1 1.293 1
7 3 5 5 5 6 0 0 1 0.546 1
7 3 5 6 2 1 1 1 1 0.949 1
7 3 5 7 3 4 0 0 1 0.401 1
7 3 5 8 2 1 1 1 1 0.423 1
7 3 5 9 4 1 1 1 1 0.73 1
7 3 5 10 4 3 1 1 1 0.506 1
7 3 5 11 4 5 0 0 1 0.549 1
7 3 5 12 5 6 0 0 1 0.876 1
7 3 5 13 5 6 0 0 1 1.252 1
7 3 5 14 5 6 0 0 1 0.569 1
7 3 5 15 3 1 1 1 1 0.578 1
7 3 5 16 2 2 1 1 1 0.569 1
7 3 5 17 1 1 1 1 1 0.46 1
7 3 5 18 5 6 0 0 1 0.521 1
7 3 5 19 3 3 1 1 1 0.406 1
7 3 5 20 5 1 1 1 1 0.747 1
7 3 5 21 3 3 1 1 1 0.419 1
7 3 5 22 4 5 0 0 1 1.521 0
7 3 5 23 5 2 1 1 1 0.795 1
7 3 5 24 2 3 0 0 1 0.517 1
7 3 5 25 4 3 1 1 1 0.504 1
7 3 5 26 5 3 1 1 1 0.745 1
7 3 5 27 3 4 0 0 1 0.466 1
7 3 5 28 1 1 1 1 1 0.396 1
7 3 5 29 1 1 1 1 1 0.347 1
7 3 5 30 4 1 1 1 1 0.529 1
7 3 5 31 2 1 1 1 1 0.474 1
7 3 5 32 1 1 1 1 1 0.379 1
7 3 5 33 3 4 0 0 1 0.784 1
7 3 5 34 4 5 0 0 1 0.766 1
7 3 5 35 2 3 0 0 1 0.536 1
7 3 5 36 2 3 0 0 1 0.805 1
7 3 5 37 4 5 0 0 1 0.814 1
7 3 5 38 3 1 1 1 1 0.419 1
7 3 5 39 2 3 0 0 1 0.693 1
7 3 5 40 4 5 0 0 1 0.523 1
7 3 5 41 3 1 1 1 1 0.824 1
7 3 5 42 5 1 1 1 1 1.101 1
7 3 5 43 1 2 0 0 1 0.637 1
7 3 5 44 1 1 1 1 1 0.347 1
7 3 5 45 3 4 0 0 1 0.611 1
7 3 5 46 1 2 0 0 1 0.523 1
7 3 5 47 5 5 1 1 1 0.508 1
7 3 5 48 2 2 1 1 1 0.422 1
7 3 5 49 3 4 0 0 1 0.468 1
7 3 5 50 2 3 0 0 1 0.6 1
7 3 6 1 3 3 1 1 1 0.467 1
7 3 6 2 2 3 0 0 1 0.511 1
7 3 6 3 5 6 0 0 1 0.475 1
7 3 6 4 5 2 1 1 1 0.776 1
7 3 6 5 1 1 1 1 1 0.506 1
7 3 6 6 5 2 1 1 1 0.671 1
7 3 6 7 5 6 0 0 1 0.633 1
7 3 6 8 2 2 1 1 1 0.521 1
7 3 6 9 2 2 1 1 1 0.535 1
7 3 6 10 2 3 0 0 1 0.519 1
7 3 6 11 3 3 1 1 1 0.58 1
7 3 6 12 2 3 0 0 1 0.519 1
7 3 6 13 3 2 1 1 1 0.565 1
7 3 6 14 1 1 1 1 1 0.475 1
7 3 6 15 3 4 0 0 1 0.45 1
7 3 6 16 4 3 1 1 1 0.434 1
7 3 6 17 4 5 0 0 1 0.604 1
7 3 6 18 3 4 0 0 1 0.595 1
7 3 6 19 4 2 1 1 1 0.718 1
7 3 6 20 1 1 1 1 1 0.522 1
7 3 6 21 3 3 1 1 1 0.674 1
7 3 6 22 4 5 0 0 1 0.68 1
7 3 6 23 5 3 1 1 1 0.476 1
7 3 6 24 5 6 0 0 1 0.789 1
7 3 6 25 5 6 0 0 1 0.714 1
7 3 6 26 4 1 1 1 1 1.054 1
7 3 6 27 4 5 0 0 1 0.51 1
7 3 6 28 1 2 0 0 1 0.418 1
7 3 6 29 4 3 1 1 1 0.944 1
7 3 6 30 2 3 0 0 1 1.319 1
7 3 6 31 3 4 0 0 1 0.595 1
7 3 6 32 1 2 0 0 1 1.012 1
7 3 6 33 4 5 0 0 1 0.527 1
7 3 6 34 4 5 0 0 1 0.548 1
7 3 6 35 5 3 1 1 1 0.494 1
7 3 6 36 4 3 1 1 1 0.457 1
7 3 6 37 3 4 0 0 1 0.475 1
7 3 6 38 1 1 1 1 1 0.477 1
7 3 6 39 2 2 1 1 1 0.792 1
7 3 6 40 3 3 1 1 1 0.433 1
7 3 6 41 2 3 0 0 1 0.474 1
7 3 6 42 5 2 1 1 1 0.748 1
7 3 6 43 1 2 0 0 1 0.484 1
7 3 6 44 1 2 0 0 1 0.411 1
7 3 6 45 1 1 1 1 1 0.362 1
7 3 6 46 5 6 0 0 1 0.51 1
7 3 6 47 1 2 0 0 1 0.508 1
7 3 6 48 2 1 1 1 1 0.375 1
7 3 6 49 3 4 0 0 1 0.579 1
7 3 6 50 2 2 1 1 1 0.456 1
7 3 1 1 3 4 0 0 1 0.814 1
7 3 1 2 1 2 0 0 1 0.79 1
7 3 1 3 4 5 0 0 1 0.429 1
7 3 1 4 4 3 0 1 0 0.486 1
7 3 1 5 2 2 1 1 1 0.358 1
7 3 1 6 4 2 1 1 1 0.785 1
7 3 1 7 5 2 1 1 1 0.699 1
7 3 1 8 5 6 0 0 1 0.658 1
7 3 1 9 2 3 0 0 1 0.453 1
7 3 1 10 4 5 0 0 1 0.453 1
7 3 1 11 3 1 1 1 1 0.467 1
7 3 1 12 1 1 1 1 1 0.736 1
7 3 1 13 5 6 0 0 1 0.59 1
7 3 1 14 5 1 1 1 1 0.589 1
7 3 1 15 3 3 1 1 1 0.451 1
7 3 1 16 1 2 0 0 1 0.741 1
7 3 1 17 2 1 1 1 1 0.453 1
7 3 1 18 1 2 0 0 1 0.515 1
7 3 1 19 1 1 1 1 1 0.369 1
7 3 1 20 5 6 0 0 1 0.42 1
7 3 1 21 2 3 0 0 1 0.614 1
7 3 1 22 1 2 0 0 1 1.139 1
7 3 1 23 4 5 0 0 1 0.579 1
7 3 1 24 1 1 1 1 1 0.352 1
7 3 1 25 1 1 1 1 1 0.493 1
7 3 1 26 2 3 0 0 1 0.42 1
7 3 1 27 3 4 0 0 1 0.837 1
7 3 1 28 3 2 1 1 1 0.484 1
7 3 1 29 4 3 1 1 1 0.409 1
7 3 1 30 5 5 1 1 1 0.646 1
7 3 1 31 2 3 0 0 1 0.485 1
7 3 1 32 5 6 0 0 1 0.466 1
7 3 1 33 1 1 1 1 1 0.405 1
7 3 1 34 4 1 1 1 1 0.483 1
7 3 1 35 2 2 1 1 1 0.435 1
7 3 1 36 3 4 0 0 1 0.46 1
7 3 1 37 4 5 0 0 1 0.677 1
7 3 1 38 2 2 1 1 1 1.112 1
7 3 1 39 3 4 0 0 1 0.532 1
7 3 1 40 1 2 0 0 1 0.582 1
7 3 1 41 4 1 1 1 1 0.579 1
7 3 1 42 4 5 1 0 0 0.545 1
7 3 1 43 5 5 1 1 1 0.515 1
7 3 1 44 2 1 1 1 1 0.326 1
7 3 1 45 3 3 1 1 1 0.452 1
7 3 1 46 5 2 1 1 1 0.529 1
7 3 1 47 5 6 0 0 1 0.515 1
7 3 1 48 2 3 0 0 1 0.58 1
7 3 1 49 3 2 1 1 1 0.517 1
7 3 1 50 3 4 0 0 1 0.871 1
7 3 2 1 5 6 0 0 1 0.42 1
7 3 2 2 3 2 1 1 1 0.5 1
7 3 2 3 4 5 0 0 1 0.514 1
7 3 2 4 3 1 1 1 1 0.724 1
7 3 2 5 5 6 0 0 1 0.531 1
7 3 2 6 2 1 1 1 1 0.567 1
7 3 2 7 5 3 1 1 1 0.518 1
7 3 2 8 2 3 0 0 1 0.534 1
7 3 2 9 4 4 0 1 0 0.451 1
7 3 2 10 5 5 1 1 1 0.518 1
7 3 2 11 3 2 1 1 1 0.464 1
7 3 2 12 2 3 0 0 1 0.599 1
7 3 2 13 4 4 1 1 1 0.626 1
7 3 2 14 2 1 1 1 1 0.742 1
7 3 2 15 1 2 0 0 1 0.902 1
7 3 2 16 4 2 1 1 1 0.627 1
7 3 2 17 1 2 0 0 1 0.759 1
7 3 2 18 2 1 1 1 1 0.355 1
7 3 2 19 1 2 0 0 1 0.534 1
7 3 2 20 1 1 1 1 1 0.39 1
7 3 2 21 1 1 1 1 1 0.324 1
7 3 2 22 2 2 1 1 1 0.374 1
7 3 2 23 3 3 1 1 1 0.436 1
7 3 2 24 4 5 0 0 1 0.42 1
7 3 2 25 5 6 0 0 1 0.564 1
7 3 2 26 1 1 1 1 1 0.534 1
7 3 2 27 5 2 1 1 1 0.342 1
7 3 2 28 4 5 0 0 1 0.614 1
7 3 2 29 3 4 0 0 1 0.484 1
7 3 2 30 4 5 0 0 1 0.708 1
7 3 2 31 3 4 1 0 0 0.58 1
7 3 2 32 1 2 0 0 1 0.613 1
7 3 2 33 1 2 0 0 1 0.412 1
7 3 2 34 4 5 0 0 1 0.514 1
7 3 2 35 3 3 1 1 1 0.597 1
7 3 2 36 5 5 1 1 1 0.531 1
7 3 2 37 3 4 0 0 1 0.582 1
7 3 2 38 5 1 1 1 1 1.073 1
7 3 2 39 3 4 0 0 1 0.582 1
7 3 2 40 2 3 0 0 1 0.455 1
7 3 2 41 1 1 1 1 1 0.534 1
7 3 2 42 2 2 1 1 1 0.657 1
7 3 2 43 5 6 0 0 1 0.754 1
7 3 2 44 1 1 1 1 1 0.438 1
7 3 2 45 3 4 0 0 1 0.516 1
7 3 2 46 2 3 0 0 1 0.373 1
7 3 2 47 4 4 1 1 1 0.564 1
7 3 2 48 5 6 0 0 1 0.917 1
7 3 2 49 4 1 1 1 1 0.513 1
7 3 2 50 2 3 0 0 1 0.759 1
7 3 3 1 5 6 0 0 1 0.503 1
7 3 3 2 4 2 1 1 1 0.466 1
7 3 3 3 3 1 1 1 1 0.549 1
7 3 3 4 2 1 0 1 0 0.771 1
7 3 3 5 1 2 0 0 1 0.696 1
7 3 3 6 3 2 1 1 1 0.693 1
7 3 3 7 2 1 1 1 1 1.373 1
7 3 3 8 1 1 1 1 1 0.359 1
7 3 3 9 3 4 0 0 1 0.495 1
7 3 3 10 5 6 0 0 1 0.74 1
7 3 3 11 4 5 0 0 1 0.579 1
7 3 3 12 4 5 0 0 1 0.547 1
7 3 3 13 1 1 1 1 1 0.549 1
7 3 3 14 2 1 1 1 1 0.709 1
7 3 3 15 2 1 0 1 0 0.822 1
7 3 3 16 5 4 1 1 1 0.405 1
7 3 3 17 5 6 0 0 1 0.53 1
7 3 3 18 5 6 0 0 1 0.566 1
7 3 3 19 3 3 1 1 1 0.47 1
7 3 3 20 2 3 0 0 1 0.564 1
7 3 3 21 5 1 1 1 1 0.501 1
7 3 3 22 1 1 1 1 1 0.757 1
7 3 3 23 3 4 0 0 1 0.521 1
7 3 3 24 1 2 0 0 1 1.382 1
7 3 3 25 4 1 1 1 1 0.66 1
7 3 3 26 3 4 0 0 1 0.468 1
7 3 3 27 1 1 1 1 1 0.646 1
7 3 3 28 4 5 0 0 1 0.756 1
7 3 3 29 2 1 1 1 1 0.709 1
7 3 3 30 1 2 0 0 1 0.678 1
7 3 3 31 4 1 1 1 1 0.63 1
7 3 3 32 5 5 1 1 1 0.577 1
7 3 3 33 2 3 0 0 1 0.63 1
7 3 3 34 5 6 0 0 1 0.949 1
7 3 3 35 4 5 0 0 1 0.596 1
7 3 3 36 2 3 0 0 1 0.599 1
7 3 3 37 3 4 0 0 1 0.533 1
7 3 3 38 2 3 0 0 1 0.566 1
7 3 3 39 4 1 1 1 1 0.534 1
7 3 3 40 2 3 0 0 1 0.709 1
7 3 3 41 4 2 1 1 1 0.551 1
7 3 3 42 1 2 0 0 1 0.581 1
7 3 3 43 5 2 1 1 1 0.5 1
7 3 3 44 5 1 1 1 1 0.542 1
7 3 3 45 4 5 0 0 1 0.64 1
7 3 3 46 3 3 1 1 1 0.454 1
7 3 3 47 1 2 0 0 1 0.5 1
7 3 3 48 1 1 1 1 1 0.39 1
7 3 3 49 3 4 0 0 1 0.549 1
7 3 3 50 3 1 1 1 1 1.07 1
7 3 4 1 5 1 1 1 1 0.57 1
7 3 4 2 5 6 0 0 1 0.581 1
7 3 4 3 2 1 1 1 1 0.581 1
7 3 4 4 4 1 1 1 1 0.526 1
7 3 4 5 1 2 0 0 1 0.567 1
7 3 4 6 4 5 0 0 1 0.644 1
7 3 4 7 1 2 0 0 1 0.39 1
7 3 4 8 1 2 0 0 1 0.536 1
7 3 4 9 1 2 0 0 1 0.406 1
7 3 4 10 2 3 0 0 1 0.437 1
7 3 4 11 4 5 0 0 1 0.467 1
7 3 4 12 3 4 0 0 1 0.565 1
7 3 4 13 1 1 1 1 1 0.485 1
7 3 4 14 4 3 1 1 1 0.481 1
7 3 4 15 2 2 1 1 1 0.421 1
7 3 4 16 3 4 0 0 1 0.581 1
7 3 4 17 2 2 1 1 1 0.452 1
7 3 4 18 4 5 0 0 1 0.468 1
7 3 4 19 3 4 0 0 1 0.598 1
7 3 4 20 4 1 1 1 1 0.531 1
7 3 4 21 3 1 1 1 1 0.627 1
7 3 4 22 2 3 0 0 1 0.418 1
7 3 4 23 2 3 0 0 1 0.531 1
7 3 4 24 2 3 0 0 1 0.438 1
7 3 4 25 5 1 0 1 0 0.593 1
7 3 4 26 5 6 0 0 1 0.539 1
7 3 4 27 1 1 1 1 1 0.629 1
7 3 4 28 5 2 1 1 1 0.546 1
7 3 4 29 3 3 1 1 1 0.582 1
7 3 4 30 5 4 1 1 1 0.837 1
7 3 4 31 2 2 1 1 1 0.502 1
7 3 4 32 5 6 0 0 1 0.565 1
7 3 4 33 5 6 0 0 1 1.299 1
7 3 4 34 4 5 0 0 1 0.615 1
7 3 4 35 5 1 1 1 1 0.436 1
7 3 4 36 1 2 0 0 1 0.647 1
7 3 4 37 4 2 1 1 1 0.499 1
7 3 4 38 1 1 1 1 1 0.389 1
7 3 4 39 4 5 0 0 1 0.532 1
7 3 4 40 3 1 1 1 1 0.549 1
7 3 4 41 2 3 1 0 0 0.487 1
7 3 4 42 1 1 1 1 1 0.582 1
7 3 4 43 1 1 1 1 1 0.516 1
7 3 4 44 5 6 0 0 1 0.483 1
7 3 4 45 3 4 0 0 1 0.517 1
7 3 4 46 3 4 0 0 1 0.609 1
7 3 4 47 3 1 1 1 1 0.517 1
7 3 4 48 3 1 1 1 1 0.629 1
7 3 4 49 2 1 1 1 1 0.469 1
7 3 4 50 4 1 1 1 1 0.446 1
7 3 5 1 1 1 1 1 1 0.36 1
7 3 5 2 1 1 1 1 1 0.423 1
7 3 5 3 4 5 0 0 1 0.595 1
7 3 5 4 1 1 1 1 1 0.503 1
7 3 5 5 3 4 0 0 1 0.497 1
7 3 5 6 1 2 0 0 1 0.582 1
7 3 5 7 5 3 1 1 1 0.723 1
7 3 5 8 1 2 0 0 1 0.55 1
7 3 5 9 2 3 0 0 1 0.529 1
7 3 5 10 4 5 0 0 1 0.567 1
7 3 5 11 2 1 1 1 1 0.455 1
7 3 5 12 2 2 1 1 1 0.455 1
7 3 5 13 5 2 1 1 1 0.459 1
7 3 5 14 4 5 0 0 1 1.059 1
7 3 5 15 4 3 1 1 1 0.726 1
7 3 5 16 4 5 0 0 1 0.533 1
7 3 5 17 4 5 0 0 1 0.541 1
7 3 5 18 4 4 1 1 1 0.403 1
7 3 5 19 3 2 1 1 1 0.5 1
7 3 5 20 2 3 1 0 0 0.981 1
7 3 5 21 2 2 1 1 1 0.347 1
7 3 5 22 4 2 1 1 1 0.325 1
7 3 5 23 2 3 0 0 1 0.533 1
7 3 5 24 3 3 1 1 1 0.405 1
7 3 5 25 5 1 1 1 1 0.436 1
7 3 5 26 5 6 0 0 1 0.612 1
7 3 5 27 4 1 1 1 1 0.963 1
7 3 5 28 3 4 0 0 1 0.549 1
7 3 5 29 5 2 1 1 1 0.787 1
7 3 5 30 1 1 1 1 1 0.342 1
7 3 5 31 5 6 0 0 1 0.577 1
7 3 5 32 3 4 0 0 1 0.72 1
7 3 5 33 3 1 1 1 1 0.502 1
7 3 5 34 3 4 0 0 1 0.661 1
7 3 5 35 5 2 1 1 1 0.529 1
7 3 5 36 4 3 1 1 1 0.597 1
7 3 5 37 3 2 1 1 1 0.516 1
7 3 5 38 1 1 1 1 1 0.295 1
7 3 5 39 3 2 1 1 1 0.417 1
7 3 5 40 5 6 0 0 1 0.733 1
7 3 5 41 2 3 0 0 1 0.533 1
