"","Subject","Age","SessionDate","SessionTime","Sex","Trial","Domain","ISIDur","ListLength","SetSize","VerbProbePos","presented","cue","probeDomain","probeOrder","response.ACC","response.CRESP","response.RESP","response.RT"
"3546",23,"18;5","11-02-2006","12:47:27","female",38,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",1663
"3547",23,"18;5","11-02-2006","12:47:27","female",39,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1386
"3548",23,"18;5","11-02-2006","12:47:27","female",40,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",1831
"3549",23,"18;5","11-02-2006","12:47:27","female",41,"cross",3000,5,3,2,"VisVerb","Both","Verb","Second",1,"n","n",2587
"3550",23,"18;5","11-02-2006","12:47:27","female",42,"within",3000,5,0,3,"VerbVerb","Both","Verb","First",0,"y","n",2010
"3551",23,"18;5","11-02-2006","12:47:27","female",43,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"y","n",1727
"3552",23,"18;5","11-02-2006","12:47:27","female",44,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",2097
"3553",23,"18;5","11-02-2006","12:47:27","female",45,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1283
"3554",23,"18;5","11-02-2006","12:47:27","female",46,"cross",3000,5,3,2,"VisVerb","Second","Verb","Second",1,"n","n",2130
"3555",23,"18;5","11-02-2006","12:47:27","female",47,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",3088
"3556",23,"18;5","11-02-2006","12:47:27","female",48,"single",6000,5,0,4,"Verb",NA,"Verb",NA,1,"y","y",2201
"3557",23,"18;5","11-02-2006","12:47:27","female",49,"within",3000,5,0,5,"VerbVerb","Second","Verb","Second",1,"y","y",1561
"3558",23,"18;5","11-02-2006","12:47:27","female",50,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",2854
"3559",23,"18;5","11-02-2006","12:47:27","female",51,"single",3000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",1370
"3560",23,"18;5","11-02-2006","12:47:27","female",52,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",4631
"3561",23,"18;5","11-02-2006","12:47:27","female",53,"single",3000,5,0,3,"Verb",NA,"Verb",NA,1,"y","y",2224
"3562",23,"18;5","11-02-2006","12:47:27","female",54,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"y","n",2341
"3563",23,"18;5","11-02-2006","12:47:27","female",55,"cross",3000,5,3,5,"VerbVis","Both","Verb","First",1,"n","n",2668
"3564",23,"18;5","11-02-2006","12:47:27","female",56,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",1414
"3565",23,"18;5","11-02-2006","12:47:27","female",57,"cross",3000,5,3,5,"VisVerb","Both","Verb","Second",1,"n","n",1895
"3566",23,"18;5","11-02-2006","12:47:27","female",58,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",3090
"3567",23,"18;5","11-02-2006","12:47:27","female",59,"single",6000,5,0,3,"Verb",NA,"Verb",NA,1,"y","y",2427
"3568",23,"18;5","11-02-2006","12:47:27","female",60,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",1738
"3569",23,"18;5","11-02-2006","12:47:27","female",61,"cross",3000,5,3,2,"VisVerb","Second","Verb","Second",1,"y","y",1797
"3570",23,"18;5","11-02-2006","12:47:27","female",62,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",1899
"3571",23,"18;5","11-02-2006","12:47:27","female",63,"within",3000,5,0,3,"VerbVerb","First","Verb","First",1,"y","y",1938
"3572",23,"18;5","11-02-2006","12:47:27","female",64,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",4587
"3573",23,"18;5","11-02-2006","12:47:27","female",65,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",0,"y","n",2708
"3574",23,"18;5","11-02-2006","12:47:27","female",66,"single",3000,5,0,2,"Verb",NA,"Verb",NA,1,"n","n",1727
"3575",23,"18;5","11-02-2006","12:47:27","female",67,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",2093
"3576",23,"18;5","11-02-2006","12:47:27","female",68,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",3250
"3577",23,"18;5","11-02-2006","12:47:27","female",69,"cross",3000,5,3,3,"VerbVis","Both","Verb","First",1,"y","y",2048
"3578",23,"18;5","11-02-2006","12:47:27","female",70,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",1538
"3579",23,"18;5","11-02-2006","12:47:27","female",71,"single",4000,5,0,2,"Verb",NA,"Verb",NA,1,"y","y",1745
"3580",23,"18;5","11-02-2006","12:47:27","female",72,"within",3000,5,0,1,"VerbVerb","Both","Verb","First",1,"n","n",1671
"3581",23,"18;5","11-02-2006","12:47:27","female",73,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"y","y",1933
"3582",23,"18;5","11-02-2006","12:47:27","female",74,"within",3000,5,0,4,"VerbVerb","Both","Verb","First",1,"y","y",1755
"3583",23,"18;5","11-02-2006","12:47:27","female",75,"cross",3000,5,3,4,"VerbVis","First","Verb","First",1,"y","y",1539
"3584",23,"18;5","11-02-2006","12:47:27","female",76,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",1967
"3585",23,"18;5","11-02-2006","12:47:27","female",77,"within",3000,5,0,3,"VerbVerb","First","Verb","First",1,"n","n",1644
"3586",23,"18;5","11-02-2006","12:47:27","female",78,"cross",3000,5,3,4,"VerbVis","First","Verb","First",1,"n","n",3065
"3587",23,"18;5","11-02-2006","12:47:27","female",79,"within",3000,5,0,3,"VerbVerb","Both","Verb","Second",1,"n","n",1872
"3588",23,"18;5","11-02-2006","12:47:27","female",80,"within",3000,5,0,1,"VerbVerb","Second","Verb","Second",1,"n","n",1277
"3589",23,"18;5","11-02-2006","12:47:27","female",81,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1268
"3590",23,"18;5","11-02-2006","12:47:27","female",82,"cross",3000,5,3,4,"VerbVis","Both","Verb","First",0,"n","y",3977
"3591",23,"18;5","11-02-2006","12:47:27","female",83,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",1999
"3592",23,"18;5","11-02-2006","12:47:27","female",84,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",3325
"3593",23,"18;5","11-02-2006","12:47:27","female",85,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"n","n",1366
"3594",23,"18;5","11-02-2006","12:47:27","female",86,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",3367
"3595",23,"18;5","11-02-2006","12:47:27","female",87,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",2786
"3596",23,"18;5","11-02-2006","12:47:27","female",88,"within",3000,5,0,3,"VerbVerb","Both","Verb","Second",0,"y","n",2344
"3597",23,"18;5","11-02-2006","12:47:27","female",89,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",2783
"3598",23,"18;5","11-02-2006","12:47:27","female",90,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"y","n",2760
"3599",23,"18;5","11-02-2006","12:47:27","female",91,"single",4000,5,0,4,"Verb",NA,"Verb",NA,1,"n","n",3131
"3600",23,"18;5","11-02-2006","12:47:27","female",92,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",2223
"3601",23,"18;5","11-02-2006","12:47:27","female",93,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1974
"3602",23,"18;5","11-02-2006","12:47:27","female",94,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,0,"y","n",2082
"3603",23,"18;5","11-02-2006","12:47:27","female",95,"single",3000,5,0,2,"Verb",NA,"Verb",NA,1,"y","y",2032
"3604",23,"18;5","11-02-2006","12:47:27","female",96,"within",3000,5,0,4,"VerbVerb","Second","Verb","Second",1,"y","y",1925
"3605",23,"18;5","11-02-2006","12:47:27","female",97,"cross",3000,5,3,1,"VisVerb","Both","Verb","Second",1,"y","y",1900
"3606",23,"18;5","11-02-2006","12:47:27","female",98,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1649
"3607",23,"18;5","11-02-2006","12:47:27","female",99,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",5963
"3608",23,"18;5","11-02-2006","12:47:27","female",100,"single",6000,5,0,4,"Verb",NA,"Verb",NA,1,"n","n",2154
"3609",23,"18;5","11-02-2006","12:47:27","female",101,"within",3000,5,0,1,"VerbVerb","Second","Verb","Second",1,"y","y",1462
"3610",23,"18;5","11-02-2006","12:47:27","female",102,"cross",3000,5,3,2,"VerbVis","First","Verb","First",1,"y","y",1438
"3611",23,"18;5","11-02-2006","12:47:27","female",103,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",1358
"3612",23,"18;5","11-02-2006","12:47:27","female",104,"within",3000,5,0,2,"VerbVerb","Both","Verb","Second",1,"n","n",1374
"3613",23,"18;5","11-02-2006","12:47:27","female",105,"cross",3000,5,3,3,"VisVerb","Both","Verb","Second",1,"n","n",6699
"3614",23,"18;5","11-02-2006","12:47:27","female",106,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",1413
"3615",23,"18;5","11-02-2006","12:47:27","female",107,"within",3000,5,0,5,"VerbVerb","First","Verb","First",1,"n","n",1490
"3616",23,"18;5","11-02-2006","12:47:27","female",108,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",3324
"3617",23,"18;5","11-02-2006","12:47:27","female",109,"within",3000,5,0,2,"VerbVerb","First","Verb","First",1,"y","y",1784
"3618",23,"18;5","11-02-2006","12:47:27","female",110,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1944
"3619",23,"18;5","11-02-2006","12:47:27","female",111,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1648
"3620",23,"18;5","11-02-2006","12:47:27","female",112,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",1860
"3621",23,"18;5","11-02-2006","12:47:27","female",113,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"y","y",1909
"3622",23,"18;5","11-02-2006","12:47:27","female",114,"within",3000,5,0,5,"VerbVerb","Both","Verb","First",1,"y","y",2588
"3623",23,"18;5","11-02-2006","12:47:27","female",115,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",1,"y","y",1834
"3624",23,"18;5","11-02-2006","12:47:27","female",116,"single",3000,5,0,4,"Verb",NA,"Verb",NA,1,"n","n",1996
"3625",23,"18;5","11-02-2006","12:47:27","female",117,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1644
"3626",23,"18;5","11-02-2006","12:47:27","female",118,"single",6000,5,0,2,"Verb",NA,"Verb",NA,1,"n","n",2679
"3627",23,"18;5","11-02-2006","12:47:27","female",119,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"y","y",1977
"3628",23,"18;5","11-02-2006","12:47:27","female",120,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1593
"3629",23,"18;5","11-02-2006","12:47:27","female",121,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",1281
"3630",23,"18;5","11-02-2006","12:47:27","female",122,"single",4000,5,0,2,"Verb",NA,"Verb",NA,1,"y","y",4822
"3631",23,"18;5","11-02-2006","12:47:27","female",123,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",1339
"3632",23,"18;5","11-02-2006","12:47:27","female",124,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",1401
"3633",23,"18;5","11-02-2006","12:47:27","female",125,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"y","y",6276
"3634",23,"18;5","11-02-2006","12:47:27","female",126,"single",4000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1603
"3635",23,"18;5","11-02-2006","12:47:27","female",127,"single",3000,5,0,1,"Verb",NA,"Verb",NA,1,"y","y",1440
"3636",23,"18;5","11-02-2006","12:47:27","female",128,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1905
"3637",23,"18;5","11-02-2006","12:47:27","female",129,"within",3000,5,0,4,"VerbVerb","Both","Verb","First",1,"n","n",4851
"3638",23,"18;5","11-02-2006","12:47:27","female",130,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"y","y",2361
"3639",23,"18;5","11-02-2006","12:47:27","female",131,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",4065
"3640",23,"18;5","11-02-2006","12:47:27","female",132,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",0,"n","y",2499
"3641",23,"18;5","11-02-2006","12:47:27","female",133,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",1567
"3642",23,"18;5","11-02-2006","12:47:27","female",134,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",0,"y","n",8499
"3643",23,"18;5","11-02-2006","12:47:27","female",135,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",1433
"3644",23,"18;5","11-02-2006","12:47:27","female",136,"cross",3000,5,3,4,"VerbVis","Both","Verb","First",1,"n","n",2475
"3645",23,"18;5","11-02-2006","12:47:27","female",137,"cross",3000,5,3,3,"VerbVis","First","Verb","First",1,"n","n",3763
"3646",23,"18;5","11-02-2006","12:47:27","female",138,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"n","n",3305
"3647",23,"18;5","11-02-2006","12:47:27","female",139,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,0,"y","n",3789
"3648",23,"18;5","11-02-2006","12:47:27","female",140,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",0,"y","n",2606
"3649",23,"18;5","11-02-2006","12:47:27","female",141,"cross",3000,5,3,1,"VisVerb","Both","Verb","Second",1,"y","y",2099
"3650",23,"18;5","11-02-2006","12:47:27","female",142,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1436
"3651",23,"18;5","11-02-2006","12:47:27","female",143,"within",3000,5,0,1,"VerbVerb","Both","Verb","Second",1,"y","y",1826
"3652",23,"18;5","11-02-2006","12:47:27","female",144,"within",3000,5,0,4,"VerbVerb","Second","Verb","Second",1,"n","n",1709
"3653",23,"18;5","11-02-2006","12:47:27","female",145,"cross",3000,5,3,3,"VerbVis","First","Verb","First",1,"n","n",3889
"3654",23,"18;5","11-02-2006","12:47:27","female",146,"within",3000,5,0,3,"VerbVerb","Both","Verb","First",1,"y","y",3276
"3655",23,"18;5","11-02-2006","12:47:27","female",147,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",2941
"3656",23,"18;5","11-02-2006","12:47:27","female",148,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"y","n",1665
"3657",23,"18;5","11-02-2006","12:47:27","female",149,"cross",3000,5,3,4,"VisVerb","Both","Verb","Second",1,"y","y",2812
"3658",23,"18;5","11-02-2006","12:47:27","female",150,"single",4000,5,0,2,"Verb",NA,"Verb",NA,1,"y","y",1563
"3659",23,"18;5","11-02-2006","12:47:27","female",151,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",2428
"3660",23,"18;5","11-02-2006","12:47:27","female",152,"cross",3000,5,3,4,"VerbVis","Both","Verb","First",1,"n","n",2622
"3661",23,"18;5","11-02-2006","12:47:27","female",153,"single",3000,5,0,1,"Verb",NA,"Verb",NA,1,"y","y",1776
"3662",23,"18;5","11-02-2006","12:47:27","female",154,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1844
"3663",23,"18;5","11-02-2006","12:47:27","female",155,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1662
"3664",23,"18;5","11-02-2006","12:47:27","female",156,"within",3000,5,0,2,"VerbVerb","Second","Verb","Second",1,"y","y",1501
"3665",23,"18;5","11-02-2006","12:47:27","female",157,"single",3000,5,0,2,"Verb",NA,"Verb",NA,1,"n","n",2538
"3666",23,"18;5","11-02-2006","12:47:27","female",158,"single",6000,5,0,2,"Verb",NA,"Verb",NA,1,"n","n",3466
"3667",23,"18;5","11-02-2006","12:47:27","female",159,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1386
"3668",23,"18;5","11-02-2006","12:47:27","female",160,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",2795
"3669",23,"18;5","11-02-2006","12:47:27","female",161,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",1197
"3670",23,"18;5","11-02-2006","12:47:27","female",162,"cross",3000,5,3,4,"VisVerb","Second","Verb","Second",1,"n","n",2660
"3671",23,"18;5","11-02-2006","12:47:27","female",163,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",1742
"3672",23,"18;5","11-02-2006","12:47:27","female",164,"within",3000,5,0,5,"VerbVerb","First","Verb","First",1,"n","n",1753
"3673",23,"18;5","11-02-2006","12:47:27","female",165,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"y","y",2935
"3674",23,"18;5","11-02-2006","12:47:27","female",166,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1156
"3675",23,"18;5","11-02-2006","12:47:27","female",167,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",1520
"3676",23,"18;5","11-02-2006","12:47:27","female",168,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",3958
"3677",23,"18;5","11-02-2006","12:47:27","female",169,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"y","n",1560
"3678",23,"18;5","11-02-2006","12:47:27","female",170,"within",3000,5,0,1,"VerbVerb","Both","Verb","Second",1,"n","n",4927
"3679",23,"18;5","11-02-2006","12:47:27","female",171,"within",3000,5,0,4,"VerbVerb","Both","Verb","First",1,"n","n",3848
"3680",23,"18;5","11-02-2006","12:47:27","female",172,"within",3000,5,0,5,"VerbVerb","Both","Verb","Second",1,"y","y",2008
"3681",23,"18;5","11-02-2006","12:47:27","female",173,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",2699
"3682",23,"18;5","11-02-2006","12:47:27","female",174,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"y","n",1015
"3683",23,"18;5","11-02-2006","12:47:27","female",175,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"y","y",1566
"3684",23,"18;5","11-02-2006","12:47:27","female",176,"within",3000,5,0,3,"VerbVerb","First","Verb","First",1,"y","y",2614
"3685",23,"18;5","11-02-2006","12:47:27","female",177,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",5009
"3686",23,"18;5","11-02-2006","12:47:27","female",178,"within",3000,5,0,2,"VerbVerb","Second","Verb","Second",1,"n","n",5595
"3687",23,"18;5","11-02-2006","12:47:27","female",179,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",3079
"3688",23,"18;5","11-02-2006","12:47:27","female",180,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1318
"3689",23,"18;5","11-02-2006","12:47:27","female",181,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",0,"y","n",1536
"3690",23,"18;5","11-02-2006","12:47:27","female",182,"cross",3000,5,3,1,"VerbVis","First","Verb","First",1,"y","y",2364
"3691",23,"18;5","11-02-2006","12:47:27","female",183,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",2063
"3692",23,"18;5","11-02-2006","12:47:27","female",184,"cross",3000,5,3,1,"VisVerb","Both","Verb","Second",1,"n","n",2467
"3693",23,"18;5","11-02-2006","12:47:27","female",185,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,0,"y","n",13607
"3694",23,"18;5","11-02-2006","12:47:27","female",186,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",2147
"3695",23,"18;5","11-02-2006","12:47:27","female",187,"cross",3000,5,3,1,"VerbVis","Both","Verb","First",1,"y","y",1991
"3696",23,"18;5","11-02-2006","12:47:27","female",188,"single",4000,5,0,3,"Verb",NA,"Verb",NA,1,"n","n",5020
"3697",24,"18;1","11-02-2006","13:57:01","female",13,"single",3000,5,0,4,"Verb",NA,"Verb",NA,0,"y","n",2729
"3698",24,"18;1","11-02-2006","13:57:01","female",14,"within",3000,5,0,5,"VerbVerb","Both","Verb","First",1,"n","n",2701
"3699",24,"18;1","11-02-2006","13:57:01","female",15,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"n","y",2939
"3700",24,"18;1","11-02-2006","13:57:01","female",16,"single",6000,5,0,1,"Verb",NA,"Verb",NA,1,"y","y",1506
"3701",24,"18;1","11-02-2006","13:57:01","female",17,"within",3000,5,0,2,"VerbVerb","Both","Verb","Second",1,"n","n",7383
"3702",24,"18;1","11-02-2006","13:57:01","female",18,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",1,"y","y",1534
"3703",24,"18;1","11-02-2006","13:57:01","female",19,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1088
"3704",24,"18;1","11-02-2006","13:57:01","female",20,"within",3000,5,0,1,"VerbVerb","Second","Verb","Second",1,"n","n",1220
"3705",24,"18;1","11-02-2006","13:57:01","female",21,"within",3000,5,0,4,"VerbVerb","First","Verb","First",1,"n","n",2933
"3706",24,"18;1","11-02-2006","13:57:01","female",22,"cross",3000,5,3,4,"VisVerb","Second","Verb","Second",1,"n","n",4137
"3707",24,"18;1","11-02-2006","13:57:01","female",23,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",1509
"3708",24,"18;1","11-02-2006","13:57:01","female",24,"cross",3000,5,3,4,"VerbVis","Both","Verb","First",1,"n","n",1820
"3709",24,"18;1","11-02-2006","13:57:01","female",25,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1280
"3710",24,"18;1","11-02-2006","13:57:01","female",26,"cross",3000,5,3,3,"VisVerb","Both","Verb","Second",1,"n","n",1187
"3711",24,"18;1","11-02-2006","13:57:01","female",27,"single",4000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",1478
"3712",24,"18;1","11-02-2006","13:57:01","female",28,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1482
"3713",24,"18;1","11-02-2006","13:57:01","female",29,"cross",3000,5,3,2,"VisVerb","Second","Verb","Second",1,"y","y",1212
"3714",24,"18;1","11-02-2006","13:57:01","female",30,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",1264
"3715",24,"18;1","11-02-2006","13:57:01","female",31,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",3756
"3716",24,"18;1","11-02-2006","13:57:01","female",32,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1100
"3717",24,"18;1","11-02-2006","13:57:01","female",33,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",1186
"3718",24,"18;1","11-02-2006","13:57:01","female",34,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",1156
"3719",24,"18;1","11-02-2006","13:57:01","female",35,"cross",3000,5,3,4,"VisVerb","Both","Verb","Second",1,"y","y",3237
"3720",24,"18;1","11-02-2006","13:57:01","female",36,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"y","y",1113
"3721",24,"18;1","11-02-2006","13:57:01","female",37,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",1326
"3722",24,"18;1","11-02-2006","13:57:01","female",38,"cross",3000,5,3,1,"VerbVis","First","Verb","First",1,"n","n",8466
"3723",24,"18;1","11-02-2006","13:57:01","female",39,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",1143
"3724",24,"18;1","11-02-2006","13:57:01","female",40,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"y","y",4047
"3725",24,"18;1","11-02-2006","13:57:01","female",41,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",3506
"3726",24,"18;1","11-02-2006","13:57:01","female",42,"single",3000,5,0,3,"Verb",NA,"Verb",NA,1,"n","n",3873
"3727",24,"18;1","11-02-2006","13:57:01","female",43,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",0,"n","y",2347
"3728",24,"18;1","11-02-2006","13:57:01","female",44,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1412
"3729",24,"18;1","11-02-2006","13:57:01","female",45,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",4455
"3730",24,"18;1","11-02-2006","13:57:01","female",46,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"n","y",3864
"3731",24,"18;1","11-02-2006","13:57:01","female",47,"cross",3000,5,3,1,"VerbVis","First","Verb","First",1,"y","y",1277
"3732",24,"18;1","11-02-2006","13:57:01","female",48,"within",3000,5,0,1,"VerbVerb","First","Verb","First",1,"y","y",3906
"3733",24,"18;1","11-02-2006","13:57:01","female",49,"single",4000,5,0,3,"Verb",NA,"Verb",NA,1,"y","y",2202
"3734",24,"18;1","11-02-2006","13:57:01","female",50,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",1309
"3735",24,"18;1","11-02-2006","13:57:01","female",51,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",2423
"3736",24,"18;1","11-02-2006","13:57:01","female",52,"within",3000,5,0,4,"VerbVerb","Second","Verb","Second",1,"y","y",2468
"3737",24,"18;1","11-02-2006","13:57:01","female",53,"within",3000,5,0,2,"VerbVerb","Both","Verb","Second",1,"y","y",4274
"3738",24,"18;1","11-02-2006","13:57:01","female",54,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",1869
"3739",24,"18;1","11-02-2006","13:57:01","female",55,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1807
"3740",24,"18;1","11-02-2006","13:57:01","female",56,"within",3000,5,0,1,"VerbVerb","Both","Verb","First",1,"y","y",7516
"3741",24,"18;1","11-02-2006","13:57:01","female",57,"cross",3000,5,3,1,"VerbVis","Both","Verb","First",1,"y","y",1524
"3742",24,"18;1","11-02-2006","13:57:01","female",58,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",1475
"3743",24,"18;1","11-02-2006","13:57:01","female",59,"within",3000,5,0,5,"VerbVerb","Both","Verb","Second",1,"n","n",3027
"3744",24,"18;1","11-02-2006","13:57:01","female",60,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",0,"n","y",8405
"3745",24,"18;1","11-02-2006","13:57:01","female",61,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",3526
"3746",24,"18;1","11-02-2006","13:57:01","female",62,"within",3000,5,0,3,"VerbVerb","Both","Verb","Second",1,"y","y",2206
"3747",24,"18;1","11-02-2006","13:57:01","female",63,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",0,"y","n",4223
"3748",24,"18;1","11-02-2006","13:57:01","female",64,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1440
"3749",24,"18;1","11-02-2006","13:57:01","female",65,"within",3000,5,0,5,"VerbVerb","Both","Verb","First",1,"y","y",4176
"3750",24,"18;1","11-02-2006","13:57:01","female",66,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",2407
"3751",24,"18;1","11-02-2006","13:57:01","female",67,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",3721
"3752",24,"18;1","11-02-2006","13:57:01","female",68,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1469
