subj_idx,size,rt,correct,task,CSI,probe,corresp,response
15,6,0.8661,1,vis,400,pos,1,1
18,4,0.8661,1,ver,0,pos,1,1
8,6,0.8662,0,vis,0,int,0,1
11,6,0.8662,1,vis,0,pos,1,1
14,4,0.8662,1,vis,0,neg,0,0
1,1,0.8663,1,ver,0,neg,0,0
17,2,0.8664,1,ver,2000,neg,0,0
15,6,0.8666,1,ver,0,pos,1,1
17,4,0.8667,1,vis,100,pos,1,1
13,2,0.8667,1,vis,0,pos,1,1
15,4,0.8667,1,vis,100,int,0,0
7,2,0.8668,1,vis,100,int,0,0
2,6,0.8668,1,vis,100,pos,1,1
13,2,0.8669,1,ver,0,pos,1,1
6,6,0.867,1,vis,0,pos,1,1
15,4,0.867,1,vis,100,pos,1,1
15,4,0.867,1,vis,100,neg,0,0
15,6,0.867,1,ver,0,pos,1,1
10,4,0.8671,1,vis,100,neg,0,0
7,4,0.8671,0,vis,0,pos,1,0
16,1,0.8671,1,ver,400,pos,1,1
2,6,0.8672,1,ver,0,neg,0,0
6,4,0.8673,1,vis,2000,pos,1,1
17,4,0.8674,1,vis,0,pos,1,1
17,6,0.8674,1,ver,2000,pos,1,1
17,4,0.8674,1,ver,100,neg,0,0
13,2,0.8676,1,ver,100,pos,1,1
15,4,0.8676,1,vis,100,neg,0,0
10,2,0.8676,1,ver,100,neg,0,0
17,1,0.8677,1,vis,2000,neg,0,0
10,4,0.8677,1,vis,0,int,0,0
19,4,0.8677,1,ver,100,pos,1,1
6,6,0.8677,0,vis,400,pos,1,0
18,2,0.8677,1,ver,0,pos,1,1
12,4,0.8678,1,vis,100,neg,0,0
1,2,0.8678,1,vis,400,pos,1,1
15,6,0.8678,1,ver,2000,pos,1,1
10,6,0.8679,1,vis,400,int,0,0
17,6,0.8679,1,ver,400,pos,1,1
6,2,0.8679,1,vis,400,neg,0,0
6,2,0.8679,1,vis,2000,pos,1,1
11,6,0.868,1,ver,0,int,0,0
17,4,0.8681,1,ver,2000,pos,1,1
17,1,0.8683,1,vis,2000,neg,0,0
10,1,0.8683,1,vis,2000,int,0,0
19,6,0.8683,1,ver,2000,int,0,0
16,4,0.8683,0,vis,0,pos,1,0
17,1,0.8684,1,ver,100,pos,1,1
4,1,0.8684,0,vis,400,neg,0,1
15,6,0.8684,1,vis,400,neg,0,0
11,4,0.8685,1,ver,0,int,0,0
15,6,0.8685,0,vis,400,pos,1,0
14,4,0.8685,1,ver,0,pos,1,1
14,6,0.8686,1,vis,2000,int,0,0
13,6,0.8687,1,ver,400,int,0,0
14,6,0.8687,1,ver,100,neg,0,0
16,1,0.8687,1,vis,2000,neg,0,0
15,4,0.8687,1,vis,0,pos,1,1
18,6,0.8688,1,vis,0,neg,0,0
15,6,0.8688,1,ver,100,pos,1,1
17,2,0.8689,1,vis,2000,int,0,0
17,6,0.8689,1,ver,2000,pos,1,1
17,4,0.8689,1,ver,0,int,0,0
12,4,0.8689,1,ver,2000,pos,1,1
3,2,0.8689,1,ver,0,pos,1,1
15,1,0.8689,1,ver,100,pos,1,1
19,2,0.869,1,vis,100,neg,0,0
19,4,0.869,1,ver,0,int,0,0
11,2,0.869,1,vis,400,pos,1,1
12,4,0.8691,1,vis,0,pos,1,1
9,6,0.8691,1,ver,0,int,0,0
4,4,0.8691,0,vis,0,int,0,1
11,1,0.8692,1,ver,2000,int,0,0
11,6,0.8692,1,vis,2000,neg,0,0
14,4,0.8692,1,vis,400,pos,1,1
15,6,0.8692,1,ver,400,pos,1,1
6,4,0.8693,1,vis,0,neg,0,0
13,6,0.8693,1,ver,0,neg,0,0
12,2,0.8693,1,ver,0,neg,0,0
20,6,0.8693,1,vis,0,pos,1,1
19,1,0.8694,1,ver,0,pos,1,1
11,2,0.8694,0,vis,400,pos,1,0
15,2,0.8694,1,vis,2000,pos,1,1
3,1,0.8694,1,ver,100,pos,1,1
12,2,0.8695,1,ver,0,pos,1,1
11,4,0.8695,0,vis,100,pos,1,0
15,2,0.8697,1,vis,400,pos,1,1
14,6,0.8697,0,vis,0,pos,1,0
3,1,0.8697,1,vis,2000,int,0,0
1,4,0.8697,1,vis,400,int,0,0
3,2,0.8697,1,vis,2000,neg,0,0
1,4,0.8698,0,vis,400,int,0,1
6,4,0.87,1,ver,2000,pos,1,1
15,6,0.87,1,ver,2000,neg,0,0
1,6,0.8701,1,vis,0,neg,0,0
1,4,0.8702,1,ver,0,pos,1,1
4,6,0.8702,0,vis,0,neg,0,1
6,6,0.8702,1,ver,2000,neg,0,0
11,2,0.8702,1,ver,400,pos,1,1
16,6,0.8703,1,ver,0,pos,1,1
6,1,0.8703,1,ver,400,pos,1,1
3,6,0.8703,1,ver,2000,pos,1,1
12,6,0.8704,1,ver,100,pos,1,1
12,6,0.8704,0,vis,400,pos,1,0
2,6,0.8704,1,ver,0,pos,1,1
7,4,0.8704,1,vis,400,int,0,0
7,4,0.8704,1,vis,400,neg,0,0
3,6,0.8705,1,ver,2000,neg,0,0
20,4,0.8705,1,ver,400,pos,1,1
18,6,0.8706,1,ver,0,neg,0,0
11,1,0.8707,1,vis,0,pos,1,1
11,6,0.8707,1,vis,0,int,0,0
14,6,0.8707,1,ver,0,neg,0,0
6,1,0.8708,1,ver,400,pos,1,1
4,6,0.8709,1,ver,0,pos,1,1
6,2,0.8709,1,vis,400,pos,1,1
10,4,0.871,1,vis,400,neg,0,0
19,4,0.871,1,vis,100,pos,1,1
15,4,0.871,1,vis,400,neg,0,0
15,4,0.8711,1,vis,0,pos,1,1
20,4,0.8711,1,ver,0,int,0,0
18,4,0.8712,1,vis,0,pos,1,1
4,2,0.8712,1,ver,0,neg,0,0
17,4,0.8713,1,ver,2000,pos,1,1
11,6,0.8713,1,ver,2000,int,0,0
18,4,0.8714,1,vis,0,neg,0,0
16,6,0.8714,1,ver,400,pos,1,1
11,2,0.8715,1,vis,0,pos,1,1
1,4,0.8715,1,ver,2000,neg,0,0
11,2,0.8716,1,ver,400,neg,0,0
17,2,0.8716,1,ver,0,neg,0,0
6,6,0.8716,1,vis,2000,pos,1,1
16,2,0.8716,1,ver,100,pos,1,1
18,2,0.8716,1,ver,0,int,0,0
19,2,0.8717,1,ver,0,int,0,0
1,4,0.8718,1,ver,100,pos,1,1
11,4,0.8719,1,ver,2000,int,0,0
17,4,0.8719,1,vis,0,int,0,0
6,4,0.8719,1,vis,2000,int,0,0
11,1,0.872,1,vis,2000,pos,1,1
7,6,0.872,1,vis,100,pos,1,1
6,6,0.872,1,vis,100,int,0,0
6,4,0.8722,1,vis,2000,int,0,0
18,2,0.8722,1,ver,0,int,0,0
11,4,0.8723,1,ver,100,neg,0,0
17,4,0.8723,1,ver,100,pos,1,1
7,6,0.8724,0,vis,400,int,0,1
4,2,0.8724,1,vis,0,pos,1,1
15,2,0.8724,1,vis,100,pos,1,1
11,4,0.8725,1,vis,0,pos,1,1
6,2,0.8725,1,ver,2000,pos,1,1
15,2,0.8725,1,vis,100,neg,0,0
15,6,0.8726,1,ver,400,neg,0,0
20,4,0.8726,1,ver,100,pos,1,1
11,2,0.8727,1,vis,100,int,0,0
17,6,0.8728,1,ver,100,pos,1,1
17,6,0.8728,1,ver,100,pos,1,1
17,6,0.8729,1,ver,0,neg,0,0
4,4,0.8729,1,ver,0,pos,1,1
13,1,0.8729,0,ver,0,neg,0,1
20,6,0.8729,1,vis,100,neg,0,0
17,6,0.873,1,ver,0,pos,1,1
6,2,0.8731,1,vis,2000,pos,1,1
1,6,0.8731,1,ver,0,neg,0,0
1,1,0.8732,1,vis,100,int,0,0
13,6,0.8732,1,vis,100,pos,1,1
15,2,0.8732,1,vis,100,pos,1,1
6,6,0.8732,1,vis,2000,int,0,0
3,6,0.8732,1,ver,400,int,0,0
9,6,0.8732,1,ver,100,pos,1,1
15,2,0.8734,1,vis,0,neg,0,0
11,6,0.8735,1,ver,400,neg,0,0
10,1,0.8735,1,vis,0,neg,0,0
19,6,0.8735,1,ver,0,pos,1,1
6,1,0.8735,1,ver,100,int,0,0
15,2,0.8735,1,vis,0,neg,0,0
11,4,0.8736,1,ver,0,int,0,0
16,6,0.8737,1,ver,100,pos,1,1
6,4,0.8737,0,vis,100,pos,1,0
6,1,0.8738,1,vis,100,neg,0,0
10,2,0.8738,1,vis,0,int,0,0
2,4,0.8738,1,ver,0,int,0,0
6,4,0.874,1,ver,100,neg,0,0
12,1,0.874,1,ver,100,int,0,0
10,2,0.8741,1,vis,0,int,0,0
6,2,0.8742,1,vis,400,neg,0,0
3,4,0.8742,1,ver,2000,neg,0,0
8,1,0.8743,1,vis,2000,pos,1,1
17,2,0.8743,1,ver,2000,int,0,0
16,2,0.8743,1,vis,0,int,0,0
6,1,0.8744,1,vis,0,pos,1,1
6,6,0.8744,1,vis,100,neg,0,0
7,6,0.8745,1,vis,0,neg,0,0
11,6,0.8745,1,ver,100,pos,1,1
15,4,0.8748,1,vis,100,int,0,0
6,6,0.8749,1,vis,0,neg,0,0
12,6,0.875,1,ver,100,pos,1,1
12,2,0.875,1,ver,0,pos,1,1
11,2,0.875,1,vis,2000,int,0,0
15,4,0.8751,1,vis,100,int,0,0
7,4,0.8751,1,vis,0,pos,1,1
12,2,0.8752,1,vis,0,int,0,0
19,2,0.8752,1,ver,2000,int,0,0
13,4,0.8753,1,ver,2000,int,0,0
15,4,0.8753,1,vis,0,neg,0,0
7,4,0.8754,1,vis,100,pos,1,1
17,4,0.8755,1,ver,100,pos,1,1
18,6,0.8755,0,vis,100,neg,0,1
6,6,0.8756,1,vis,100,int,0,0
10,4,0.8758,1,vis,0,int,0,0
4,4,0.8758,1,ver,2000,int,0,0
17,2,0.8758,1,vis,400,pos,1,1
15,4,0.8758,1,vis,100,int,0,0
11,2,0.8759,1,ver,2000,int,0,0
6,6,0.8759,1,vis,400,pos,1,1
17,6,0.876,1,ver,400,neg,0,0
18,4,0.876,1,ver,100,int,0,0
7,2,0.8761,1,ver,0,int,0,0
8,1,0.8761,1,vis,2000,pos,1,1
6,6,0.8761,1,ver,100,pos,1,1
3,4,0.8761,1,ver,400,int,0,0
18,2,0.8761,1,ver,0,pos,1,1
17,1,0.8762,1,ver,100,pos,1,1
7,6,0.8762,1,ver,0,neg,0,0
6,4,0.8762,1,ver,2000,neg,0,0
11,4,0.8763,1,ver,2000,pos,1,1
12,4,0.8763,1,vis,100,neg,0,0
10,4,0.8764,1,ver,100,pos,1,1
17,1,0.8765,1,ver,100,pos,1,1
17,1,0.8765,1,ver,100,neg,0,0
15,2,0.8765,1,vis,2000,pos,1,1
11,6,0.8765,1,ver,0,neg,0,0
7,6,0.8766,0,ver,100,pos,1,0
6,2,0.8766,1,ver,2000,pos,1,1
12,4,0.8767,1,vis,0,pos,1,1
12,4,0.8767,1,ver,2000,pos,1,1
14,4,0.8767,1,ver,2000,int,0,0
6,6,0.8767,1,vis,400,pos,1,1
3,6,0.8767,1,ver,100,pos,1,1
19,6,0.8768,1,vis,100,pos,1,1
15,2,0.8768,1,ver,0,neg,0,0
17,6,0.8768,0,vis,0,int,0,1
11,4,0.8768,1,vis,0,pos,1,1
15,6,0.8769,1,ver,100,int,0,0
11,1,0.8769,1,vis,400,pos,1,1
17,2,0.877,1,ver,2000,pos,1,1
11,4,0.8771,1,vis,400,pos,1,1
8,2,0.8771,1,ver,2000,int,0,0
6,4,0.8771,1,ver,400,neg,0,0
6,1,0.8771,1,vis,2000,neg,0,0
10,6,0.8772,1,ver,100,neg,0,0
11,2,0.8772,1,ver,2000,pos,1,1
19,6,0.8772,1,vis,0,neg,0,0
7,4,0.8772,1,ver,100,pos,1,1
12,2,0.8772,1,ver,0,neg,0,0
12,4,0.8773,1,ver,400,pos,1,1
16,6,0.8774,0,vis,400,pos,1,0
4,2,0.8775,1,ver,0,neg,0,0
1,1,0.8775,1,ver,0,int,0,0
19,2,0.8776,1,vis,100,pos,1,1
17,1,0.8777,1,ver,0,pos,1,1
3,1,0.8777,1,vis,2000,pos,1,1
4,6,0.8778,1,ver,100,int,0,0
1,2,0.8778,1,vis,400,neg,0,0
12,1,0.8779,1,ver,400,int,0,0
17,2,0.878,1,vis,2000,int,0,0
3,6,0.8781,1,vis,2000,pos,1,1
11,6,0.8781,1,vis,400,int,0,0
12,1,0.8782,1,ver,2000,int,0,0
11,6,0.8782,0,vis,0,int,0,1
11,1,0.8783,1,ver,100,neg,0,0
3,6,0.8783,1,ver,400,neg,0,0
6,1,0.8784,1,vis,100,pos,1,1
15,6,0.8784,1,ver,2000,pos,1,1
11,4,0.8786,1,ver,100,pos,1,1
11,4,0.8786,1,ver,0,neg,0,0
3,6,0.8787,1,ver,100,neg,0,0
17,2,0.8788,1,vis,0,int,0,0
13,6,0.8789,1,ver,100,pos,1,1
17,2,0.8789,1,ver,0,pos,1,1
15,1,0.879,1,vis,0,pos,1,1
11,6,0.879,1,vis,100,int,0,0
20,1,0.879,1,ver,2000,pos,1,1
16,4,0.8791,1,vis,2000,pos,1,1
13,2,0.8791,1,vis,0,pos,1,1
6,1,0.8791,0,vis,100,pos,1,0
17,2,0.8792,1,ver,100,pos,1,1
9,4,0.8792,0,ver,400,int,0,1
16,1,0.8794,1,ver,0,pos,1,1
13,4,0.8795,1,ver,0,neg,0,0
19,4,0.8796,1,ver,400,pos,1,1
11,6,0.8796,1,vis,400,neg,0,0
10,4,0.8796,1,ver,400,neg,0,0
19,4,0.8797,1,vis,0,neg,0,0
19,2,0.8797,1,ver,0,neg,0,0
8,6,0.8798,1,vis,100,neg,0,0
17,2,0.8798,1,ver,0,pos,1,1
6,1,0.8798,1,ver,400,pos,1,1
11,4,0.8799,0,ver,0,pos,1,0
15,2,0.8799,1,vis,100,int,0,0
15,6,0.8799,1,vis,100,pos,1,1
11,6,0.8801,1,ver,2000,int,0,0
4,1,0.8801,1,vis,100,int,0,0
7,2,0.8801,1,ver,2000,int,0,0
10,6,0.8801,1,ver,2000,neg,0,0
20,4,0.8801,1,vis,0,neg,0,0
1,6,0.8802,1,ver,400,neg,0,0
14,4,0.8802,1,ver,0,pos,1,1
15,4,0.8802,1,ver,400,neg,0,0
18,4,0.8803,1,ver,400,neg,0,0
6,6,0.8804,1,ver,2000,int,0,0
19,6,0.8805,1,vis,400,neg,0,0
16,4,0.8805,0,ver,2000,pos,1,0
16,6,0.8805,1,ver,100,int,0,0
18,6,0.8805,1,ver,100,pos,1,1
19,1,0.8806,1,vis,400,int,0,0
3,6,0.8806,1,vis,100,pos,1,1
14,4,0.8806,1,ver,0,pos,1,1
7,6,0.8808,1,ver,400,pos,1,1
17,6,0.8808,1,vis,0,pos,1,1
7,4,0.8808,1,ver,0,pos,1,1
11,1,0.8809,1,ver,0,pos,1,1
19,2,0.8809,1,vis,2000,int,0,0
1,6,0.8809,0,vis,0,pos,1,0
11,6,0.8809,1,vis,0,pos,1,1
15,6,0.8809,1,ver,100,pos,1,1
17,2,0.8811,1,vis,100,int,0,0
15,6,0.8811,1,vis,100,neg,0,0
12,6,0.8812,1,ver,400,neg,0,0
20,1,0.8812,1,vis,2000,pos,1,1
12,4,0.8812,1,ver,0,neg,0,0
13,2,0.8812,1,vis,0,int,0,0
15,1,0.8812,1,vis,0,int,0,0
17,6,0.8813,1,vis,0,int,0,0
6,1,0.8813,1,ver,100,int,0,0
19,2,0.8814,1,vis,2000,pos,1,1
3,1,0.8814,1,vis,100,int,0,0
13,6,0.8814,1,vis,100,pos,1,1
11,6,0.8814,0,vis,0,neg,0,1
20,2,0.8814,1,vis,400,pos,1,1
20,4,0.8814,1,ver,400,neg,0,0
15,6,0.8815,1,ver,100,pos,1,1
3,1,0.8818,1,vis,100,pos,1,1
13,6,0.8818,1,vis,100,neg,0,0
15,2,0.8819,1,vis,0,int,0,0
3,6,0.8819,1,ver,2000,int,0,0
11,2,0.882,1,ver,2000,pos,1,1
3,1,0.882,1,vis,100,int,0,0
1,4,0.882,1,vis,400,int,0,0
11,6,0.8822,1,vis,0,int,0,0
11,2,0.8822,1,ver,0,pos,1,1
15,2,0.8823,1,vis,0,pos,1,1
20,2,0.8823,1,vis,0,int,0,0
11,6,0.8823,1,vis,0,pos,1,1
6,2,0.8823,1,ver,2000,neg,0,0
14,1,0.8823,1,vis,2000,neg,0,0
13,1,0.8824,1,ver,100,int,0,0
13,4,0.8824,1,ver,400,neg,0,0
17,6,0.8824,1,vis,0,pos,1,1
11,6,0.8824,0,vis,0,neg,0,1
11,6,0.8825,1,ver,100,pos,1,1
13,4,0.8826,1,ver,2000,int,0,0
11,2,0.8827,1,vis,0,int,0,0
6,1,0.8827,1,vis,400,neg,0,0
11,4,0.8828,1,vis,0,pos,1,1
18,6,0.8829,1,ver,100,neg,0,0
13,6,0.883,0,vis,100,neg,0,1
11,2,0.883,1,vis,0,int,0,0
6,1,0.8831,1,ver,100,pos,1,1
16,2,0.8831,1,ver,2000,pos,1,1
15,4,0.8832,0,vis,0,pos,1,0
13,6,0.8834,1,ver,100,pos,1,1
6,2,0.8834,1,vis,0,pos,1,1
16,6,0.8834,1,ver,100,neg,0,0
8,1,0.8834,1,ver,0,pos,1,1
11,2,0.8835,1,ver,100,pos,1,1
1,2,0.8835,0,ver,2000,pos,1,0
11,6,0.8836,1,ver,0,neg,0,0
18,4,0.8836,1,ver,0,pos,1,1
20,6,0.8836,1,ver,2000,neg,0,0
10,4,0.8837,0,vis,0,pos,1,0
4,4,0.8837,1,vis,0,pos,1,1
7,6,0.8838,0,vis,400,pos,1,0
7,6,0.8838,1,vis,2000,neg,0,0
19,4,0.8839,1,ver,100,pos,1,1
14,6,0.8839,1,ver,100,pos,1,1
15,2,0.8839,1,ver,100,neg,0,0
11,4,0.8839,1,vis,100,int,0,0
13,2,0.884,1,ver,0,int,0,0
17,4,0.884,1,vis,0,neg,0,0
17,4,0.884,1,ver,100,pos,1,1
19,4,0.884,1,ver,0,pos,1,1
4,4,0.884,1,ver,2000,int,0,0
16,6,0.884,1,vis,400,neg,0,0
11,6,0.884,1,vis,400,pos,1,1
12,6,0.8841,1,vis,2000,pos,1,1
14,6,0.8841,1,ver,100,int,0,0
15,2,0.8841,1,vis,100,int,0,0
19,4,0.8843,1,ver,100,pos,1,1
3,4,0.8843,1,vis,100,neg,0,0
12,2,0.8843,1,ver,100,int,0,0
15,1,0.8843,1,vis,2000,int,0,0
15,4,0.8843,1,ver,0,pos,1,1
12,4,0.8844,1,vis,0,pos,1,1
19,6,0.8844,1,vis,100,int,0,0
13,1,0.8844,1,ver,2000,pos,1,1
11,4,0.8844,1,vis,100,pos,1,1
15,1,0.8844,1,vis,2000,pos,1,1
10,4,0.8845,1,vis,400,pos,1,1
4,6,0.8845,1,ver,100,int,0,0
20,1,0.8845,1,vis,100,int,0,0
10,6,0.8846,1,vis,2000,neg,0,0
13,1,0.8846,1,vis,2000,neg,0,0
3,2,0.8846,1,ver,0,pos,1,1
19,1,0.8847,1,vis,100,int,0,0
6,1,0.8848,1,vis,400,neg,0,0
1,6,0.8848,0,ver,400,pos,1,0
9,2,0.8849,0,vis,100,neg,0,1
10,1,0.885,1,ver,2000,int,0,0
19,6,0.8851,1,vis,100,int,0,0
3,4,0.8851,1,vis,0,int,0,0
3,2,0.8851,1,ver,2000,int,0,0
2,6,0.8852,1,ver,0,pos,1,1
4,6,0.8852,1,ver,400,neg,0,0
6,4,0.8852,1,vis,2000,neg,0,0
15,6,0.8852,1,ver,400,int,0,0
16,2,0.8853,1,vis,0,int,0,0
11,4,0.8853,1,vis,0,pos,1,1
1,1,0.8854,1,ver,2000,pos,1,1
4,1,0.8855,1,ver,400,pos,1,1
11,2,0.8855,1,vis,0,int,0,0
20,6,0.8855,1,vis,0,int,0,0
7,6,0.8856,1,ver,0,neg,0,0
1,6,0.8856,1,ver,0,pos,1,1
13,6,0.8856,0,vis,0,pos,1,0
11,4,0.8857,1,vis,2000,pos,1,1
6,2,0.8857,1,vis,2000,int,0,0
13,1,0.8859,1,vis,100,pos,1,1
4,6,0.886,1,ver,0,pos,1,1
18,6,0.886,1,ver,0,int,0,0
1,6,0.8861,1,ver,0,int,0,0
14,4,0.8861,1,ver,100,pos,1,1
12,6,0.8862,1,ver,100,pos,1,1
6,1,0.8863,1,ver,400,neg,0,0
12,6,0.8864,1,vis,0,int,0,0
10,4,0.8864,1,vis,2000,int,0,0
6,4,0.8864,1,vis,100,neg,0,0
6,1,0.8865,1,ver,400,int,0,0
8,6,0.8865,1,ver,400,int,0,0
17,2,0.8866,1,vis,2000,pos,1,1
6,1,0.8867,1,ver,400,neg,0,0
15,4,0.8867,1,vis,2000,int,0,0
15,4,0.8868,1,vis,400,neg,0,0
6,2,0.8868,1,vis,100,pos,1,1
15,4,0.8869,1,vis,2000,pos,1,1
11,4,0.887,0,ver,0,pos,1,0
17,2,0.8871,1,ver,100,int,0,0
8,1,0.8872,1,vis,400,int,0,0
19,4,0.8872,1,vis,100,neg,0,0
6,1,0.8872,1,vis,0,neg,0,0
18,4,0.8873,0,vis,0,pos,1,0
17,1,0.8874,1,ver,2000,pos,1,1
13,4,0.8874,1,vis,100,pos,1,1
17,2,0.8875,1,ver,0,neg,0,0
13,2,0.8875,1,ver,2000,neg,0,0
3,4,0.8875,1,ver,2000,pos,1,1
9,6,0.8875,1,vis,100,int,0,0
6,1,0.8875,0,vis,0,pos,1,0
17,6,0.8876,1,ver,100,pos,1,1
16,6,0.8876,1,ver,100,neg,0,0
18,4,0.8876,0,ver,100,neg,0,1
11,4,0.8877,1,vis,100,pos,1,1
1,4,0.8877,0,ver,2000,neg,0,1
12,2,0.8879,1,ver,400,pos,1,1
6,4,0.8879,1,vis,2000,pos,1,1
7,6,0.8882,1,ver,2000,pos,1,1
20,6,0.8882,0,ver,400,int,0,1
17,6,0.8883,1,ver,100,int,0,0
13,1,0.8883,0,ver,100,pos,1,0
14,2,0.8883,0,ver,400,pos,1,0
13,6,0.8884,1,ver,0,neg,0,0
1,6,0.8884,1,vis,2000,pos,1,1
7,6,0.8884,1,vis,100,neg,0,0
11,6,0.8884,1,ver,400,pos,1,1
10,1,0.8885,1,vis,100,pos,1,1
19,6,0.8885,1,vis,2000,neg,0,0
15,4,0.8885,1,ver,2000,neg,0,0
12,4,0.8886,1,ver,100,pos,1,1
2,4,0.8886,1,ver,0,pos,1,1
12,4,0.8886,1,ver,0,pos,1,1
18,2,0.8886,1,ver,0,pos,1,1
11,4,0.8887,1,ver,0,pos,1,1
4,6,0.8887,1,ver,100,int,0,0
10,2,0.8888,1,vis,0,pos,1,1
13,1,0.8888,1,vis,400,pos,1,1
17,2,0.8888,1,vis,0,pos,1,1
6,6,0.8888,1,vis,0,neg,0,0
16,6,0.8888,0,ver,0,pos,1,0
4,2,0.8889,1,vis,100,pos,1,1
6,2,0.8889,1,ver,400,pos,1,1
12,4,0.8889,1,ver,100,pos,1,1
6,1,0.8889,1,ver,2000,neg,0,0
15,6,0.8889,0,vis,100,pos,1,0
6,6,0.8889,1,vis,2000,int,0,0
13,1,0.889,1,vis,2000,pos,1,1
16,1,0.889,1,vis,0,int,0,0
3,4,0.889,1,ver,2000,int,0,0
11,2,0.8892,1,ver,2000,neg,0,0
16,2,0.8892,1,vis,400,int,0,0
13,1,0.8892,1,vis,0,pos,1,1
17,6,0.8893,1,vis,0,pos,1,1
17,6,0.8893,1,vis,0,pos,1,1
10,1,0.8893,1,vis,0,pos,1,1
13,4,0.8893,1,ver,100,pos,1,1
17,2,0.8894,1,vis,0,neg,0,0
1,4,0.8894,1,ver,0,int,0,0
20,6,0.8894,0,vis,0,int,0,1
19,6,0.8895,1,vis,400,neg,0,0
15,2,0.8895,1,vis,0,pos,1,1
11,4,0.8896,1,vis,100,neg,0,0
3,2,0.8896,1,ver,100,pos,1,1
14,4,0.8896,1,vis,0,int,0,0
1,6,0.8896,1,ver,100,pos,1,1
7,1,0.8897,1,vis,100,pos,1,1
11,6,0.8897,1,ver,2000,pos,1,1
10,1,0.8898,1,vis,2000,neg,0,0
6,6,0.8898,1,ver,100,neg,0,0
14,4,0.8899,1,vis,0,int,0,0
1,6,0.8899,0,vis,0,int,0,1
12,6,0.8899,1,ver,400,pos,1,1
10,4,0.89,1,ver,0,pos,1,1
10,6,0.89,1,vis,0,int,0,0
3,6,0.89,1,vis,100,int,0,0
9,6,0.89,1,vis,0,pos,1,1
6,4,0.89,1,ver,100,pos,1,1
11,6,0.8901,1,vis,0,int,0,0
1,2,0.8902,1,ver,100,neg,0,0
16,6,0.8902,1,vis,0,neg,0,0
13,6,0.8903,1,vis,2000,neg,0,0
16,1,0.8904,1,vis,2000,neg,0,0
1,2,0.8904,1,vis,0,neg,0,0
3,1,0.8904,1,ver,0,pos,1,1
6,4,0.8905,1,ver,2000,pos,1,1
17,2,0.8906,1,ver,2000,pos,1,1
8,4,0.8907,1,vis,400,pos,1,1
5,4,0.8907,1,ver,400,pos,1,1
3,4,0.8908,1,vis,0,int,0,0
15,4,0.8909,1,vis,100,pos,1,1
6,1,0.891,1,vis,0,int,0,0
11,6,0.8911,1,ver,0,pos,1,1
12,1,0.8913,1,ver,0,int,0,0
11,4,0.8914,1,ver,2000,pos,1,1
19,4,0.8914,1,vis,100,pos,1,1
1,6,0.8914,1,vis,100,pos,1,1
6,2,0.8914,1,vis,100,int,0,0
15,1,0.8915,1,vis,100,pos,1,1
14,2,0.8915,1,ver,100,pos,1,1
6,2,0.8915,1,ver,100,int,0,0
11,1,0.8915,1,ver,400,pos,1,1
1,4,0.8917,1,vis,400,int,0,0
14,4,0.8917,1,vis,0,int,0,0
6,2,0.8917,1,vis,400,pos,1,1
16,2,0.8918,1,ver,0,int,0,0
15,2,0.8919,1,ver,2000,pos,1,1
13,4,0.8919,1,vis,100,pos,1,1
3,4,0.8919,1,ver,2000,pos,1,1
19,4,0.892,1,ver,100,int,0,0
8,2,0.8922,1,vis,2000,pos,1,1
19,4,0.8922,1,ver,100,pos,1,1
4,6,0.8922,1,ver,0,int,0,0
11,1,0.8922,1,vis,400,pos,1,1
11,4,0.8925,1,ver,100,neg,0,0
19,1,0.8925,1,vis,100,pos,1,1
9,4,0.8925,1,ver,0,neg,0,0
19,4,0.8926,1,ver,0,pos,1,1
16,1,0.8926,1,ver,0,neg,0,0
7,4,0.8927,0,vis,0,pos,1,0
16,1,0.8927,1,vis,400,int,0,0
15,6,0.8928,1,vis,2000,pos,1,1
15,1,0.8928,1,vis,2000,int,0,0
13,6,0.8928,1,ver,0,pos,1,1
15,4,0.8928,1,ver,100,pos,1,1
19,1,0.8929,1,vis,0,pos,1,1
12,4,0.8929,1,ver,400,pos,1,1
10,4,0.893,1,ver,400,int,0,0
7,4,0.893,0,vis,0,pos,1,0
1,2,0.893,1,vis,0,pos,1,1
8,2,0.893,1,ver,0,int,0,0
15,2,0.893,1,vis,400,neg,0,0
12,6,0.8932,1,ver,100,int,0,0
12,4,0.8932,0,vis,0,neg,0,1
17,4,0.8932,1,vis,2000,neg,0,0
12,4,0.8932,1,ver,100,int,0,0
9,6,0.8933,0,ver,0,neg,0,1
15,2,0.8934,1,vis,2000,pos,1,1
11,4,0.8934,1,vis,2000,int,0,0
19,2,0.8935,1,vis,100,neg,0,0
14,6,0.8935,1,ver,0,pos,1,1
13,6,0.8935,1,vis,2000,int,0,0
6,1,0.8936,1,vis,2000,pos,1,1
15,1,0.8936,1,ver,2000,neg,0,0
4,6,0.8937,1,ver,0,pos,1,1
8,6,0.8937,1,ver,0,int,0,0
6,2,0.8937,1,vis,2000,neg,0,0
6,1,0.8938,1,vis,400,pos,1,1
3,1,0.8938,1,vis,2000,int,0,0
15,2,0.8938,1,vis,400,int,0,0
13,6,0.8939,0,vis,100,pos,1,0
11,2,0.8939,1,vis,2000,pos,1,1
6,6,0.8939,1,vis,400,neg,0,0
12,6,0.894,0,vis,100,pos,1,0
