subj_idx,size,rt,stim,correct,corresp,response,CSI,probe
8,4,0.3415,1,1,1,1,1000,pos
11,1,0.3416,1,1,1,1,400,pos
11,1,0.3417,1,1,1,1,1000,pos
8,1,0.3417,1,1,1,1,1000,pos
12,2,0.3419,1,1,1,1,400,pos
19,1,0.342,1,1,1,1,1000,pos
24,1,0.342,2,1,0,0,400,int
12,1,0.3421,1,1,1,1,1000,pos
4,1,0.3422,1,1,1,1,400,pos
4,1,0.3422,1,1,1,1,2000,pos
4,1,0.3423,1,1,1,1,1000,pos
4,1,0.3423,1,1,1,1,400,pos
3,1,0.3423,1,1,1,1,1000,pos
24,1,0.3424,1,1,1,1,1000,pos
4,1,0.3425,1,1,1,1,400,pos
7,2,0.3425,1,1,1,1,2000,pos
3,1,0.3425,2,1,0,0,400,int
1,2,0.3425,1,1,1,1,2000,pos
21,4,0.3425,1,1,1,1,100,pos
8,2,0.3426,1,1,1,1,1000,pos
14,1,0.3427,1,1,1,1,1000,pos
14,1,0.3427,1,1,1,1,2000,pos
12,4,0.3427,1,1,1,1,100,pos
23,1,0.3427,2,1,0,0,2000,int
4,2,0.3428,1,0,1,0,2000,pos
3,2,0.3429,1,1,1,1,1000,pos
4,2,0.3429,1,1,1,1,400,pos
14,1,0.3429,1,1,1,1,2000,pos
13,1,0.3429,2,1,0,0,400,int
24,2,0.3429,1,1,1,1,1000,pos
7,2,0.343,1,1,1,1,1000,pos
1,2,0.343,1,1,1,1,1000,pos
14,4,0.343,1,1,1,1,2000,pos
14,4,0.343,2,1,0,0,1000,int
1,2,0.3431,1,1,1,1,1000,pos
1,1,0.3431,1,1,1,1,No,pos
14,2,0.3431,2,1,0,0,400,int
14,1,0.3431,1,1,1,1,2000,pos
21,1,0.3431,1,1,1,1,No,pos
1,2,0.3432,2,1,0,0,1000,int
5,2,0.3432,2,1,0,0,1000,neg
24,1,0.3432,1,1,1,1,1000,pos
3,2,0.3433,1,1,1,1,1000,pos
11,2,0.3433,1,1,1,1,400,pos
14,1,0.3433,1,1,1,1,1000,pos
24,2,0.3433,1,1,1,1,2000,pos
1,6,0.3434,1,1,1,1,No,pos
14,1,0.3434,2,1,0,0,1000,int
13,1,0.3434,2,1,0,0,1000,neg
19,1,0.3434,1,1,1,1,2000,pos
17,1,0.3434,1,1,1,1,1000,pos
17,1,0.3434,1,1,1,1,1000,pos
20,4,0.3434,1,1,1,1,2000,pos
24,2,0.3434,1,1,1,1,400,pos
8,2,0.3435,1,1,1,1,400,pos
14,1,0.3435,1,1,1,1,1000,pos
7,1,0.3435,1,1,1,1,400,pos
20,4,0.3435,1,1,1,1,400,pos
5,4,0.3436,2,1,0,0,1000,int
14,2,0.3436,2,1,0,0,400,neg
17,1,0.3436,1,1,1,1,1000,pos
7,2,0.3436,1,1,1,1,1000,pos
20,4,0.3436,1,1,1,1,400,pos
23,1,0.3436,1,1,1,1,1000,pos
23,2,0.3436,2,1,0,0,400,int
24,4,0.3436,1,1,1,1,2000,pos
21,1,0.3437,1,1,1,1,1000,pos
17,1,0.3437,1,1,1,1,400,pos
21,1,0.3437,2,1,0,0,2000,neg
24,4,0.3437,1,1,1,1,1000,pos
17,2,0.3438,1,1,1,1,400,pos
2,2,0.3439,1,1,1,1,2000,pos
2,2,0.3439,1,1,1,1,400,pos
11,2,0.3439,1,1,1,1,2000,pos
7,6,0.3439,1,1,1,1,100,pos
11,4,0.344,1,1,1,1,2000,pos
14,2,0.344,2,1,0,0,400,neg
19,6,0.3441,1,1,1,1,1000,pos
24,6,0.3441,1,1,1,1,1000,pos
11,2,0.3442,1,1,1,1,400,pos
24,4,0.3442,1,1,1,1,1000,pos
2,2,0.3443,1,1,1,1,400,pos
14,2,0.3443,1,1,1,1,400,pos
21,2,0.3443,2,1,0,0,2000,neg
20,1,0.3443,1,1,1,1,100,pos
18,4,0.3443,1,0,1,0,400,pos
14,4,0.3445,1,1,1,1,400,pos
7,2,0.3445,1,1,1,1,400,pos
23,2,0.3445,1,1,1,1,1000,pos
3,4,0.3446,1,1,1,1,400,pos
19,4,0.3446,1,1,1,1,1000,pos
1,4,0.3447,2,1,0,0,2000,neg
14,4,0.3447,1,1,1,1,400,pos
12,2,0.3447,1,1,1,1,400,pos
7,4,0.3448,1,1,1,1,1000,pos
3,4,0.3448,1,1,1,1,1000,pos
4,4,0.3449,1,1,1,1,400,pos
1,4,0.3449,1,1,1,1,2000,pos
17,2,0.3449,1,1,1,1,100,pos
8,6,0.3449,1,1,1,1,1000,pos
20,6,0.3449,1,1,1,1,400,pos
20,1,0.3449,1,1,1,1,100,pos
24,4,0.3449,2,1,0,0,400,int
1,6,0.3451,1,1,1,1,No,pos
7,4,0.3451,1,1,1,1,1000,pos
12,4,0.3451,2,1,0,0,1000,int
24,4,0.3451,1,1,1,1,400,pos
3,6,0.3452,1,1,1,1,1000,pos
14,4,0.3453,1,1,1,1,400,pos
12,4,0.3453,1,1,1,1,1000,pos
7,4,0.3454,1,1,1,1,1000,pos
3,4,0.3455,1,1,1,1,2000,pos
24,6,0.3455,2,0,0,1,1000,int
2,4,0.3456,1,1,1,1,1000,pos
2,4,0.3456,1,1,1,1,400,pos
14,4,0.3456,1,1,1,1,400,pos
14,4,0.3456,2,1,0,0,2000,neg
4,4,0.3457,1,1,1,1,No,pos
14,4,0.3457,2,1,0,0,1000,neg
7,4,0.3457,1,1,1,1,2000,pos
20,2,0.3457,1,1,1,1,100,pos
11,4,0.3458,1,1,1,1,2000,pos
14,4,0.3458,1,1,1,1,400,pos
1,4,0.3459,1,1,1,1,2000,pos
14,4,0.3459,1,1,1,1,400,pos
20,1,0.3459,1,1,1,1,No,pos
12,4,0.346,1,1,1,1,1000,pos
1,4,0.3461,2,1,0,0,2000,neg
14,4,0.3461,2,1,0,0,400,neg
14,4,0.3461,1,1,1,1,2000,pos
5,1,0.3462,2,1,0,0,No,int
1,6,0.3462,1,1,1,1,2000,pos
24,6,0.3462,2,1,0,0,1000,neg
3,1,0.3463,1,1,1,1,1000,pos
7,1,0.3463,1,1,1,1,100,pos
14,1,0.3463,1,1,1,1,100,pos
12,6,0.3463,1,1,1,1,1000,pos
3,1,0.3464,1,1,1,1,100,pos
14,1,0.3464,1,1,1,1,100,pos
17,1,0.3464,1,1,1,1,1000,pos
14,1,0.3465,1,1,1,1,100,pos
19,6,0.3465,1,1,1,1,2000,pos
20,2,0.3465,1,1,1,1,No,pos
20,1,0.3465,1,1,1,1,No,pos
23,4,0.3465,1,1,1,1,1000,pos
12,6,0.3466,1,1,1,1,1000,pos
24,1,0.3466,1,1,1,1,No,pos
1,4,0.3467,1,1,1,1,1000,pos
1,6,0.3467,2,1,0,0,1000,int
1,6,0.3467,1,1,1,1,1000,pos
12,4,0.3467,2,1,0,0,1000,neg
24,6,0.3467,2,1,0,0,2000,neg
3,6,0.3468,2,1,0,0,2000,int
14,6,0.3468,1,1,1,1,2000,pos
17,4,0.3468,1,1,1,1,400,pos
23,6,0.3468,2,1,0,0,2000,neg
24,6,0.3468,2,1,0,0,400,int
4,6,0.3469,1,1,1,1,400,pos
3,6,0.3469,1,1,1,1,400,pos
12,1,0.3469,2,1,0,0,No,neg
24,6,0.3469,1,1,1,1,2000,pos
4,1,0.347,1,1,1,1,No,pos
1,2,0.347,1,1,1,1,2000,pos
11,6,0.347,1,1,1,1,2000,pos
3,1,0.3471,1,1,1,1,No,pos
24,6,0.3471,1,1,1,1,400,pos
2,2,0.3472,1,1,1,1,100,pos
24,6,0.3472,2,1,0,0,400,int
14,6,0.3473,1,1,1,1,2000,pos
3,6,0.3474,1,1,1,1,2000,pos
5,6,0.3474,2,1,0,0,1000,int
4,2,0.3474,1,1,1,1,100,pos
2,6,0.3474,1,1,1,1,400,pos
2,2,0.3474,1,1,1,1,No,pos
14,6,0.3474,1,1,1,1,400,pos
14,6,0.3474,1,1,1,1,1000,pos
9,1,0.3474,1,1,1,1,No,pos
7,1,0.3475,1,0,1,0,No,pos
7,6,0.3475,2,0,0,1,1000,neg
2,6,0.3476,1,1,1,1,400,pos
2,1,0.3476,1,1,1,1,No,pos
14,6,0.3476,2,1,0,0,400,neg
12,1,0.3476,2,1,0,0,100,int
17,1,0.3476,1,1,1,1,100,pos
14,6,0.3477,1,1,1,1,400,pos
14,6,0.3477,1,1,1,1,1000,pos
14,2,0.3477,2,1,0,0,100,neg
12,1,0.3477,2,1,0,0,100,int
11,2,0.3478,1,1,1,1,No,pos
4,2,0.3479,1,1,1,1,No,pos
11,1,0.348,1,1,1,1,No,pos
24,4,0.348,1,1,1,1,100,pos
14,1,0.3481,2,1,0,0,No,neg
12,1,0.3481,2,1,0,0,100,neg
13,6,0.3481,2,1,0,0,2000,neg
23,6,0.3481,1,0,1,0,1000,pos
7,2,0.3482,2,0,0,1,100,int
24,2,0.3482,1,1,1,1,100,pos
7,1,0.3483,1,1,1,1,2000,pos
1,1,0.3483,2,1,0,0,1000,neg
14,1,0.3483,1,1,1,1,400,pos
17,6,0.3483,1,1,1,1,1000,pos
1,6,0.3484,1,1,1,1,2000,pos
12,6,0.3485,1,1,1,1,1000,pos
2,2,0.3486,1,1,1,1,No,pos
11,1,0.3486,1,1,1,1,400,pos
8,1,0.3487,2,1,0,0,1000,int
12,6,0.3487,1,1,1,1,400,pos
12,1,0.3487,2,1,0,0,1000,neg
17,2,0.3487,1,1,1,1,100,pos
12,2,0.3488,1,1,1,1,1000,pos
24,1,0.3489,2,1,0,0,2000,int
12,4,0.349,1,1,1,1,400,pos
12,1,0.349,2,1,0,0,1000,neg
1,2,0.3491,1,1,1,1,No,pos
20,1,0.3491,1,1,1,1,400,pos
21,4,0.3492,2,1,0,0,1000,int
1,2,0.3493,1,1,1,1,400,pos
4,1,0.3494,1,1,1,1,400,pos
4,1,0.3496,1,1,1,1,2000,pos
20,2,0.3496,1,1,1,1,400,pos
20,2,0.3496,1,0,1,0,1000,pos
24,4,0.3496,2,1,0,0,400,neg
11,1,0.3497,2,1,0,0,1000,neg
11,1,0.3497,1,1,1,1,1000,pos
3,2,0.3498,1,1,1,1,400,pos
1,1,0.3498,1,1,1,1,2000,pos
22,2,0.3498,1,1,1,1,400,pos
20,2,0.3498,2,1,0,0,1000,neg
4,1,0.3499,1,1,1,1,400,pos
8,1,0.3499,1,1,1,1,1000,pos
24,4,0.3499,1,1,1,1,100,pos
5,1,0.35,2,1,0,0,400,int
1,1,0.35,1,1,1,1,2000,pos
1,2,0.35,1,1,1,1,2000,pos
4,1,0.3502,1,1,1,1,1000,pos
9,1,0.3502,1,1,1,1,1000,pos
4,1,0.3503,1,1,1,1,1000,pos
3,1,0.3503,1,1,1,1,400,pos
24,1,0.3503,2,1,0,0,400,neg
7,1,0.3504,1,0,1,0,400,pos
14,1,0.3505,1,1,1,1,1000,pos
12,2,0.3505,1,1,1,1,1000,pos
8,1,0.3506,1,1,1,1,1000,pos
11,2,0.3506,1,1,1,1,1000,pos
11,1,0.3506,1,1,1,1,400,pos
4,6,0.3507,1,1,1,1,100,pos
1,2,0.3507,1,1,1,1,400,pos
1,2,0.3508,1,1,1,1,2000,pos
14,2,0.3508,2,1,0,0,400,int
24,2,0.3508,1,1,1,1,400,pos
24,1,0.3508,1,1,1,1,1000,pos
2,1,0.3509,1,1,1,1,400,pos
3,2,0.3509,1,1,1,1,400,pos
3,2,0.351,1,1,1,1,1000,pos
1,2,0.351,2,1,0,0,1000,neg
7,1,0.351,1,1,1,1,1000,pos
24,2,0.351,1,1,1,1,1000,pos
2,1,0.3511,1,1,1,1,1000,pos
11,2,0.3511,1,1,1,1,400,pos
11,1,0.3511,1,1,1,1,1000,pos
14,1,0.3511,1,1,1,1,400,pos
20,4,0.3511,2,1,0,0,1000,int
2,1,0.3512,1,1,1,1,400,pos
4,2,0.3512,1,1,1,1,400,pos
13,1,0.3512,1,1,1,1,2000,pos
20,4,0.3512,1,1,1,1,1000,pos
24,2,0.3512,1,1,1,1,400,pos
14,2,0.3513,1,1,1,1,2000,pos
14,1,0.3513,2,1,0,0,2000,int
14,1,0.3513,2,1,0,0,2000,int
12,1,0.3513,1,1,1,1,No,pos
2,1,0.3514,1,1,1,1,1000,pos
12,4,0.3514,1,1,1,1,2000,pos
20,4,0.3514,1,1,1,1,1000,pos
24,2,0.3514,2,1,0,0,400,int
8,4,0.3515,1,1,1,1,400,pos
14,2,0.3515,2,1,0,0,400,int
20,4,0.3515,1,1,1,1,400,pos
24,2,0.3515,1,1,1,1,400,pos
8,4,0.3516,1,1,1,1,2000,pos
14,2,0.3516,2,1,0,0,2000,int
14,2,0.3516,1,1,1,1,2000,pos
12,1,0.3516,1,1,1,1,2000,pos
12,1,0.3517,1,1,1,1,400,pos
7,4,0.3517,1,1,1,1,400,pos
14,2,0.3518,2,1,0,0,1000,neg
12,4,0.3518,1,1,1,1,400,pos
14,2,0.3519,1,1,1,1,2000,pos
2,2,0.352,1,1,1,1,400,pos
8,4,0.352,1,1,1,1,2000,pos
14,2,0.3521,1,1,1,1,2000,pos
19,4,0.3521,1,1,1,1,1000,pos
7,4,0.3522,1,1,1,1,1000,pos
1,2,0.3523,1,1,1,1,2000,pos
7,4,0.3523,1,1,1,1,1000,pos
4,1,0.3524,1,1,1,1,100,pos
13,2,0.3524,2,1,0,0,400,neg
24,4,0.3524,1,1,1,1,400,pos
14,2,0.3525,1,1,1,1,1000,pos
24,1,0.3525,1,1,1,1,100,pos
2,1,0.3526,1,1,1,1,100,pos
14,6,0.3526,1,1,1,1,1000,pos
13,2,0.3526,1,1,1,1,400,pos
20,6,0.3526,1,0,1,0,1000,pos
7,4,0.3527,1,1,1,1,1000,pos
1,4,0.3527,2,1,0,0,1000,int
20,6,0.3527,1,1,1,1,2000,pos
3,4,0.3528,1,1,1,1,1000,pos
4,4,0.3528,1,1,1,1,400,pos
1,4,0.3528,1,1,1,1,1000,pos
11,4,0.3528,1,1,1,1,1000,pos
21,4,0.3528,1,1,1,1,1000,pos
1,4,0.3529,2,1,0,0,1000,neg
1,6,0.353,1,1,1,1,1000,pos
3,4,0.353,2,1,0,0,1000,int
4,4,0.353,1,1,1,1,2000,pos
3,4,0.353,1,1,1,1,400,pos
18,4,0.353,1,0,1,0,1000,pos
4,4,0.3531,1,1,1,1,1000,pos
1,6,0.3531,1,0,1,0,400,pos
12,1,0.3531,1,1,1,1,400,pos
23,4,0.3531,1,1,1,1,400,pos
1,6,0.3532,1,0,1,0,2000,pos
2,4,0.3533,1,1,1,1,1000,pos
3,4,0.3533,1,1,1,1,400,pos
8,4,0.3533,1,1,1,1,400,pos
14,6,0.3533,1,1,1,1,2000,pos
12,6,0.3533,1,1,1,1,2000,pos
14,4,0.3534,1,1,1,1,2000,pos
20,6,0.3534,2,1,0,0,1000,neg
14,4,0.3535,2,1,0,0,2000,int
13,4,0.3535,1,1,1,1,400,pos
23,1,0.3535,2,1,0,0,100,int
14,4,0.3536,1,1,1,1,1000,pos
19,4,0.3536,1,1,1,1,400,pos
3,4,0.3537,1,1,1,1,2000,pos
11,1,0.3537,1,1,1,1,100,pos
7,4,0.3537,1,1,1,1,400,pos
2,4,0.3538,1,1,1,1,1000,pos
2,4,0.3538,1,1,1,1,400,pos
13,4,0.3539,2,1,0,0,400,int
23,4,0.3539,2,1,0,0,1000,int
5,6,0.354,2,1,0,0,1000,int
7,6,0.354,1,1,1,1,2000,pos
14,4,0.354,2,1,0,0,400,neg
7,4,0.354,1,1,1,1,400,pos
24,4,0.354,2,1,0,0,1000,int
23,4,0.3541,1,1,1,1,1000,pos
24,1,0.3541,1,1,1,1,100,pos
12,4,0.3542,1,1,1,1,1000,pos
13,4,0.3542,2,1,0,0,400,neg
21,4,0.3542,1,1,1,1,1000,pos
12,4,0.3543,1,1,1,1,1000,pos
19,6,0.3543,1,1,1,1,2000,pos
4,1,0.3544,1,1,1,1,100,pos
1,1,0.3544,1,1,1,1,No,pos
12,4,0.3544,2,1,0,0,1000,int
19,6,0.3544,1,1,1,1,400,pos
5,4,0.3544,2,1,0,0,400,int
11,2,0.3545,1,1,1,1,100,pos
11,1,0.3545,1,1,1,1,100,pos
2,6,0.3546,1,1,1,1,400,pos
7,6,0.3546,1,1,1,1,2000,pos
14,1,0.3546,2,1,0,0,100,neg
12,4,0.3546,1,1,1,1,400,pos
23,1,0.3546,2,1,0,0,400,neg
4,6,0.3547,1,1,1,1,400,pos
4,6,0.3547,1,1,1,1,2000,pos
2,1,0.3547,1,1,1,1,100,pos
14,1,0.3547,1,1,1,1,100,pos
12,6,0.3547,2,1,0,0,1000,int
4,6,0.3548,1,1,1,1,2000,pos
14,1,0.3548,1,1,1,1,100,pos
12,4,0.3548,2,1,0,0,400,neg
12,6,0.3549,1,1,1,1,1000,pos
19,2,0.3549,2,1,0,0,100,neg
14,1,0.355,1,1,1,1,100,pos
19,2,0.355,1,1,1,1,100,pos
2,6,0.3551,1,1,1,1,400,pos
1,1,0.3551,1,1,1,1,No,pos
11,6,0.3551,1,1,1,1,400,pos
17,2,0.3551,1,1,1,1,1000,pos
11,1,0.3552,2,1,0,0,100,int
7,1,0.3552,1,1,1,1,No,pos
11,1,0.3553,1,1,1,1,100,pos
14,6,0.3553,1,1,1,1,1000,pos
24,1,0.3553,2,1,0,0,No,int
14,6,0.3554,1,1,1,1,400,pos
1,4,0.3555,1,1,1,1,400,pos
7,6,0.3555,1,1,1,1,2000,pos
14,6,0.3556,2,1,0,0,2000,int
21,1,0.3556,1,1,1,1,100,pos
19,6,0.3557,1,1,1,1,1000,pos
19,1,0.3557,1,1,1,1,No,pos
3,1,0.3558,1,1,1,1,No,pos
14,2,0.3558,1,1,1,1,100,pos
1,1,0.3559,2,1,0,0,1000,int
11,6,0.3559,1,1,1,1,2000,pos
12,1,0.3559,1,1,1,1,100,pos
17,2,0.3559,1,1,1,1,100,pos
23,6,0.3559,1,1,1,1,1000,pos
2,1,0.356,1,1,1,1,No,pos
19,6,0.356,1,1,1,1,2000,pos
7,6,0.356,1,1,1,1,400,pos
12,1,0.3561,1,1,1,1,No,pos
21,1,0.3561,1,1,1,1,100,pos
12,6,0.3561,1,1,1,1,400,pos
23,6,0.3561,1,1,1,1,1000,pos
12,1,0.3562,1,1,1,1,No,pos
24,2,0.3562,1,1,1,1,100,pos
17,6,0.3563,1,1,1,1,400,pos
12,2,0.3564,1,1,1,1,No,pos
4,1,0.3565,1,1,1,1,1000,pos
12,2,0.3565,1,1,1,1,100,pos
12,6,0.3565,1,1,1,1,400,pos
3,1,0.3566,1,1,1,1,400,pos
14,6,0.3567,2,1,0,0,1000,neg
17,1,0.3567,1,1,1,1,2000,pos
24,1,0.3567,2,1,0,0,2000,int
21,1,0.3568,2,1,0,0,No,neg
12,6,0.3568,1,1,1,1,1000,pos
7,4,0.3569,1,1,1,1,100,pos
12,2,0.3569,1,1,1,1,100,pos
14,2,0.3571,1,1,1,1,400,pos
4,4,0.3572,1,0,1,0,100,pos
14,4,0.3572,1,1,1,1,400,pos
8,1,0.3572,1,1,1,1,1000,pos
24,1,0.3572,1,1,1,1,1000,pos
3,4,0.3573,1,1,1,1,100,pos
14,2,0.3573,1,1,1,1,2000,pos
22,1,0.3573,1,1,1,1,1000,pos
20,2,0.3574,2,0,0,1,2000,neg
2,2,0.3575,1,1,1,1,400,pos
11,1,0.3576,1,1,1,1,2000,pos
7,2,0.3576,1,1,1,1,2000,pos
22,1,0.3577,1,1,1,1,2000,pos
20,2,0.3577,1,1,1,1,1000,pos
20,2,0.3577,1,1,1,1,1000,pos
4,1,0.3578,1,1,1,1,400,pos
1,1,0.3578,1,1,1,1,2000,pos
4,1,0.3579,1,1,1,1,400,pos
22,1,0.358,1,1,1,1,1000,pos
12,1,0.358,1,1,1,1,2000,pos
24,2,0.358,1,1,1,1,1000,pos
1,1,0.3581,2,1,0,0,2000,neg
14,1,0.3581,1,1,1,1,400,pos
24,2,0.3581,2,1,0,0,1000,int
4,1,0.3582,1,1,1,1,400,pos
11,2,0.3582,2,1,0,0,2000,neg
24,1,0.3582,1,1,1,1,400,pos
2,1,0.3583,1,1,1,1,1000,pos
3,1,0.3583,2,1,0,0,400,int
4,1,0.3584,1,1,1,1,1000,pos
3,2,0.3584,1,1,1,1,2000,pos
3,2,0.3584,1,1,1,1,1000,pos
1,1,0.3584,1,1,1,1,1000,pos
8,1,0.3584,1,1,1,1,400,pos
24,1,0.3584,1,1,1,1,1000,pos
3,1,0.3585,1,1,1,1,1000,pos
7,6,0.3585,2,1,0,0,100,int
11,2,0.3585,1,1,1,1,1000,pos
24,6,0.3585,1,1,1,1,1000,pos
2,1,0.3586,1,1,1,1,100,pos
14,2,0.3586,1,1,1,1,400,pos
13,1,0.3586,2,1,0,0,400,int
3,1,0.3587,1,1,1,1,400,pos
5,2,0.3588,2,1,0,0,400,int
2,1,0.3588,1,1,1,1,1000,pos
1,2,0.3589,1,1,1,1,1000,pos
14,1,0.3589,2,1,0,0,1000,int
14,1,0.3589,2,1,0,0,2000,int
22,2,0.3589,1,1,1,1,400,pos
7,1,0.3589,1,1,1,1,400,pos
2,1,0.359,1,1,1,1,400,pos
2,1,0.359,2,1,0,0,1000,int
7,2,0.359,1,1,1,1,1000,pos
9,2,0.359,1,1,1,1,1000,pos
23,1,0.359,1,1,1,1,400,pos
3,2,0.3591,1,1,1,1,1000,pos
4,6,0.3591,1,1,1,1,No,pos
5,2,0.3591,2,1,0,0,400,neg
5,2,0.3591,2,1,0,0,1000,neg
14,6,0.3591,1,1,1,1,100,pos
14,2,0.3591,1,1,1,1,400,pos
12,4,0.3591,1,1,1,1,No,pos
4,2,0.3592,1,1,1,1,2000,pos
3,4,0.3592,2,1,0,0,2000,int
14,4,0.3592,1,1,1,1,1000,pos
12,1,0.3592,2,1,0,0,1000,neg
17,1,0.3592,1,1,1,1,2000,pos
7,4,0.3592,1,1,1,1,2000,pos
12,4,0.3592,1,1,1,1,1000,pos
11,1,0.3593,1,1,1,1,1000,pos
13,1,0.3593,2,1,0,0,1000,neg
7,6,0.3593,1,1,1,1,100,pos
12,1,0.3593,1,1,1,1,400,pos
2,1,0.3594,1,1,1,1,1000,pos
5,4,0.3594,1,0,1,0,400,pos
1,4,0.3594,2,1,0,0,400,neg
14,1,0.3594,1,1,1,1,1000,pos
12,1,0.3595,1,1,1,1,1000,pos
20,4,0.3595,1,1,1,1,400,pos
24,2,0.3595,1,1,1,1,400,pos
14,2,0.3596,1,1,1,1,2000,pos
5,1,0.3596,2,1,0,0,1000,neg
2,2,0.3597,1,1,1,1,400,pos
13,4,0.3597,2,1,0,0,1000,neg
20,4,0.3597,1,1,1,1,400,pos
24,6,0.3598,1,1,1,1,1000,pos
2,2,0.3599,1,1,1,1,2000,pos
2,2,0.3599,1,1,1,1,1000,pos
11,4,0.3599,1,1,1,1,2000,pos
2,2,0.36,1,1,1,1,2000,pos
21,1,0.36,1,1,1,1,400,pos
7,2,0.36,1,1,1,1,1000,pos
11,2,0.3601,1,1,1,1,400,pos
19,4,0.3601,1,1,1,1,1000,pos
7,2,0.3601,1,1,1,1,1000,pos
4,4,0.3602,1,1,1,1,400,pos
7,2,0.3602,1,1,1,1,400,pos
11,4,0.3603,1,1,1,1,1000,pos
23,2,0.3603,1,1,1,1,400,pos
1,2,0.3604,1,1,1,1,2000,pos
3,4,0.3604,1,0,1,0,1000,pos
11,2,0.3604,1,1,1,1,400,pos
12,2,0.3604,1,1,1,1,2000,pos
17,2,0.3604,1,1,1,1,1000,pos
24,4,0.3604,1,1,1,1,400,pos
11,4,0.3605,1,1,1,1,1000,pos
19,4,0.3605,1,1,1,1,1000,pos
4,4,0.3606,1,1,1,1,400,pos
11,4,0.3606,1,1,1,1,1000,pos
12,6,0.3606,1,1,1,1,100,pos
13,6,0.3606,2,1,0,0,1000,int
23,2,0.3606,1,1,1,1,1000,pos
1,2,0.3607,1,1,1,1,2000,pos
1,4,0.3607,1,1,1,1,400,pos
12,2,0.3607,1,1,1,1,1000,pos
17,2,0.3607,1,1,1,1,400,pos
23,4,0.3607,2,1,0,0,2000,neg
4,4,0.3608,1,1,1,1,400,pos
3,4,0.3609,1,1,1,1,400,pos
22,4,0.3609,1,1,1,1,1000,pos
22,4,0.3609,1,1,1,1,2000,pos
24,4,0.3609,1,1,1,1,400,pos
2,1,0.361,1,1,1,1,No,pos
4,4,0.361,1,1,1,1,1000,pos
17,2,0.361,1,1,1,1,2000,pos
7,2,0.361,1,0,1,0,100,pos
1,6,0.3611,2,1,0,0,400,int
1,4,0.3611,1,1,1,1,400,pos
1,4,0.3611,1,1,1,1,1000,pos
12,4,0.3611,1,1,1,1,1000,pos
24,4,0.3611,1,1,1,1,400,pos
24,6,0.3611,2,1,0,0,1000,neg
1,2,0.3612,1,1,1,1,400,pos
1,4,0.3612,1,1,1,1,400,pos
24,1,0.3612,1,1,1,1,100,pos
6,6,0.3613,1,1,1,1,2000,pos
14,4,0.3614,2,1,0,0,400,neg
19,4,0.3614,1,1,1,1,400,pos
20,2,0.3614,1,1,1,1,100,pos
24,4,0.3614,2,0,0,1,400,neg
11,1,0.3615,2,1,0,0,100,neg
14,4,0.3615,2,1,0,0,2000,int
14,4,0.3616,1,1,1,1,400,pos
14,4,0.3616,2,1,0,0,2000,int
7,4,0.3616,1,1,1,1,1000,pos
7,4,0.3616,1,1,1,1,1000,pos
10,1,0.3616,1,1,1,1,No,pos
1,6,0.3617,1,1,1,1,2000,pos
11,1,0.3617,2,1,0,0,100,int
12,4,0.3617,2,1,0,0,400,int
2,4,0.3618,1,1,1,1,400,pos
2,4,0.3618,1,1,1,1,400,pos
6,6,0.3618,1,1,1,1,400,pos
14,1,0.3618,1,1,1,1,No,pos
14,4,0.3618,2,1,0,0,1000,int
12,4,0.3618,1,1,1,1,2000,pos
13,4,0.3618,1,1,1,1,400,pos
23,6,0.3618,1,0,1,0,2000,pos
22,1,0.3618,1,1,1,1,No,pos
24,1,0.3618,2,1,0,0,No,int
3,6,0.3619,1,1,1,1,2000,pos
24,1,0.3619,1,1,1,1,1000,pos
24,4,0.3619,2,1,0,0,1000,int
2,4,0.362,1,1,1,1,1000,pos
2,4,0.362,1,1,1,1,1000,pos
12,4,0.362,2,1,0,0,2000,int
7,4,0.362,1,1,1,1,400,pos
12,6,0.362,1,1,1,1,400,pos
2,1,0.3621,1,1,1,1,100,pos
20,1,0.3621,1,1,1,1,No,pos
2,4,0.3622,1,1,1,1,400,pos
14,4,0.3622,1,1,1,1,400,pos
22,1,0.3622,1,1,1,1,100,pos
12,4,0.3623,1,1,1,1,2000,pos
17,1,0.3623,1,1,1,1,No,pos
12,4,0.3623,1,1,1,1,100,pos
4,1,0.3624,1,1,1,1,100,pos
1,1,0.3624,1,1,1,1,100,pos
14,1,0.3624,2,1,0,0,100,int
12,4,0.3624,2,1,0,0,1000,neg
19,2,0.3624,1,1,1,1,100,pos
20,1,0.3624,1,1,1,1,No,pos
24,1,0.3624,1,1,1,1,100,pos
3,1,0.3625,2,1,0,0,100,neg
12,4,0.3625,2,1,0,0,400,int
19,6,0.3625,1,1,1,1,1000,pos
4,1,0.3626,1,1,1,1,100,pos
14,6,0.3626,1,1,1,1,2000,pos
12,4,0.3626,2,1,0,0,400,neg
12,6,0.3626,1,1,1,1,1000,pos
17,4,0.3626,1,1,1,1,400,pos
6,4,0.3626,1,1,1,1,1000,pos
24,1,0.3626,2,1,0,0,100,int
1,6,0.3627,1,1,1,1,1000,pos
1,6,0.3627,1,1,1,1,2000,pos
1,6,0.3627,1,1,1,1,2000,pos
8,6,0.3627,1,1,1,1,1000,pos
21,4,0.3627,1,1,1,1,2000,pos
1,6,0.3628,1,1,1,1,1000,pos
12,4,0.3628,1,1,1,1,2000,pos
17,4,0.3628,1,1,1,1,400,pos
22,1,0.3628,1,1,1,1,No,pos
