16 72 0 1 2 3 4 5 6 7 8  1667  377  265  302  302  227  1280  115 
16 73 0 1 2 4 3 5 7 6 8  123  1130  678  1092  678  979  415  227 
16 74 0 1 2 3 4 5 6 7 8  387  415  340  265  340  527  1065  755 
16 75 0 1 2 3 4 5 6 8 7  1216  1317  684  415  1393  356  979  265 
16 76 0 1 2 3 4 5 8 7 6  799  340  415  1506  603  527  415  565 
16 77 0 1 2 3 7 4 5 6 7  425  350  302  340  2711  490  642  265 
16 78 0 1 2 3 4 5 7 6 8  350  1169  340  275  302  1469  265  265 
16 79 0 1 2 3 4 5 7 8 6  425  565  340  227  302  866  640  153 
16 80 0 1 2 3 4 5 7 6 8  952  340  415  716  452  1358  302  340 
16 81 0 1 2 3 4 5 7 6 8  141  415  340  265  603  1092  302  227 
16 82 0 7 3 5 2 1 6 4 8  387  490  603  791  452  979  190  866 
16 83 0 1 2 3 4 5 7 6 8  1065  340  340  490  377  941  265  640 
16 84 0 1 2 3 4 5 7 6 8  274  640  489  265  319  1109  302  265 
16 85 0 1 2 3 4 5 6 7 8  124  640  377  678  527  1816  415  265 
16 86 0 1 2 3 4 5 7 6 8  398  642  265  302  302  1167  265  265 
16 87 0 1 2 3 4 5 6 8 7  688  377  377  302  340  1205  340  340 
16 88 0 1 2 3 4 5 7 8 6  161  415  489  415  340  829  190  603 
16 89 0 2 1 3 4 5 7 8 6  693  1130  340  979  227  716  575  415 
16 90 0 1 2 3 4 7 5 8 6  11  452  340  340  415  2786  527  565 
16 91 0 1 2 3 4 5 7 6 8  645  415  377  415  377  1094  230  415 
16 92 0 1 2 3 4 5 6 7 8  199  866  527  415  342  1017  227  227 
16 93 0 1 2 3 4 5 6 7 8  500  377  941  340  340  2184  866  227 
16 94 0 1 2 3 4 5 7 6 8  86  377  302  265  302  942  504  265 
16 95 0 1 2 3 4 5 6 7 8  387  490  340  791  1130  2560  431  227 
16 96 0 1 2 3 4 5 6 7 8  427  377  490  941  716  2975  527  302 
16 97 0 1 2 3 4 5 7 6 8  236  415  302  227  265  1544  377  265 
16 98 0 1 2 3 4 5 6 7 8  500  377  265  377  340  1205  340  302 
16 99 0 1 3 2 4 5 7 6 8  613  1017  265  277  265  1469  941  265 
16 100 0 1 2 3 4 5 6 8 7  989  302  1167  381  265  265  1657  153 
16 101 1 1 2 3 4 7 5 6 8  516  190  603  227  678  377  914  190 
16 102 1 1 2 3 4 5 7 8 6  12  284  265  866  1168  236  265  452 
16 103 1 1 2 3 4 6 7 5 8  76  377  302  190  942  340  716  227 
16 104 1 1 2 3 4 8 7 5 6  567  265  302  265  415  242  1281  115 
16 105 1 1 2 3 4 7 8 5 -9  10  294  302  377  1544  190  265  377 
16 106 1 1 2 3 4 7 5 8 6  153  340  1243  153  1168  265  302  791 
16 107 1 1 2 3 4 5 2 6 7  303  340  302  265  377  302  1356  452 
16 108 1 1 2 3 4 5 6 8 7  717  716  317  302  1017  265  1168  265 
16 109 1 1 2 3 4 6 5 7 8  152  490  527  198  829  866  753  227 
16 110 1 1 2 3 4 5 8 6 7  604  340  302  265  200  265  1431  265 
16 111 1 1 2 3 4 5 6 7 8  546  415  265  227  302  190  829  377 
16 112 1 1 2 3 4 5 2 6 7  604  302  302  277  302  227  866  415 
16 113 1 1 2 3 4 5 6 7 8  528  377  265  302  1356  194  452  490 
16 114 1 1 2 3 4 5 6 8 7  604  454  565  277  603  227  505  339 
16 115 1 1 2 3 4 5 6 7 8  378  265  227  302  340  265  415  527 
16 116 1 1 2 3 4 5 6 7 8  717  340  302  190  302  152  942  227 
16 117 1 1 2 3 4 5 6 7 8  566  302  227  190  227  190  979  265 
16 118 1 1 2 3 4 5 6 8 7  529  190  265  265  691  302  1092  753 
16 119 1 1 2 3 4 5 6 7 8  491  340  265  227  640  423  1280  190 
16 120 1 1 2 3 4 5 6 7 8  567  302  157  298  190  227  979  603 
16 121 1 1 2 3 4 5 6 8 7  659  265  302  452  240  302  1168  379 
16 122 1 5 6 7 8 3 2 1 4  567  190  194  227  1092  175  753  527 
16 123 1 1 2 3 4 5 6 8 7  679  377  265  640  311  265  942  152 
16 124 1 1 2 3 4 5 6 8 7  642  377  452  302  265  340  1055  190 
16 125 1 1 2 3 4 5 6 8 7  303  415  302  490  340  302  490  377 
16 126 1 2 1 3 4 5 6 8 7  642  942  613  265  678  377  791  227 
16 127 1 5 6 7 1 3 4 2 8  10  181  340  1132  268  1055  753  3667 
16 128 1 1 2 4 3 5 6 8 7  878  238  1130  377  452  302  904  152 
16 129 1 2 3 4 5 6 7 1 8  341  265  153  340  1847  1883  152  265 
16 130 1 1 2 3 4 5 6 8 7  755  415  302  265  302  227  1205  942 
16 131 1 1 2 3 4 5 6 8 7  622  352  269  190  377  1092  265  866 
16 132 1 1 2 3 4 5 6 8 7  604  265  227  228  227  302  942  643 
16 133 1 1 2 3 4 5 6 8 7  868  302  265  565  753  227  527  169 
16 134 1 5 4 1 6 2 8 3 7  1206  377  678  302  866  267  680  228 
16 135 1 1 2 3 4 5 6 8 7  529  265  302  227  227  340  1281  227 
16 136 1 1 2 3 4 6 5 8 7  424  340  240  227  452  753  1356  265 
16 137 1 1 2 3 4 5 6 8 7  642  302  265  232  490  831  678  227 
16 138 1 1 2 3 4 5 6 7 8  1056  275  302  302  3389  1055  716  377 
16 139 1 1 2 3 4 5 6 7 8  416  265  227  227  302  716  313  716 
16 140 1 1 2 3 4 5 6 7 8  605  302  302  302  377  377  866  227 
16 141 1 1 2 3 4 5 6 7 8  622  340  527  454  452  227  829  302 
16 142 1 1 2 3 4 8 5 7 6  228  377  490  415  603  265  1055  190 
16 143 1 1 2 3 4 7 8 5 6  643  340  565  791  1092  1055  829  377 
16 144 1 1 5 3 4 5 6 7 2  190  565  340  190  302  265  1996  265 
16 145 1 1 2 3 4 5 6 8 7  529  490  340  377  302  302  452  265 
16 146 1 1 2 3 4 5 6 7 8  680  340  302  340  452  313  942  243 
16 147 1 1 2 3 4 5 6 7 8  492  340  228  302  2147  377  340  269 
16 148 1 1 2 6 4 5 6 7 8  1094  1394  753  1394  340  265  265  227 
16 149 1 1 2 4 -9 3 4 8 3  830  377  415  490  1168  340  302  227 
16 150 1 1 2 3 4 5 6 8 7  1282  302  377  340  565  377  1205  190 
16 151 1 1 2 3 4 5 6 7 8  584  265  232  265  452  227  1188  227 
16 152 1 1 2 3 4 5 6 7 8  754  377  340  377  500  340  904  228 
16 153 1 1 2 3 4 5 6 8 7  1772  227  265  302  302  227  1243  190 
16 154 1 1 2 3 4 5 6 8 7  1320  377  415  342  490  415  1205  265 
16 155 1 1 2 3 4 5 6 8 7  642  227  227  228  302  265  377  640 
16 156 1 1 2 3 4 8 6 5 7  341  265  527  2034  942  202  1092  161 
16 157 1 1 2 3 4 5 6 8 7  10  257  153  227  152  240  904  227 
16 158 1 1 2 3 4 5 6 7 8  906  265  452  377  829  227  958  152 
16 159 1 1 2 3 4 5 6 8 7  680  354  527  311  302  302  829  791 
16 160 1 1 2 3 4 5 6 -9 8  454  377  281  265  3279  302  453  1434 
16 161 1 1 2 3 4 5 6 7 8  471  1318  678  340  302  265  415  227 
16 162 1 1 2 3 4 5 6 7 8  793  227  452  265  716  152  2184  265 
16 163 1 1 2 3 4 5 6 7 8  642  1168  388  302  190  340  904  227 
16 164 1 1 2 3 4 5 6 8 7  680  302  302  265  565  302  565  490 
16 165 1 1 2 3 4 5 2 8 7  266  265  302  227  227  232  1075  527 
16 166 1 1 2 3 4 5 6 8 7  943  227  227  265  265  227  1318  190 
16 167 1 1 2 3 4 6 2 7 8  1433  340  340  427  1770  265  1469  415 
16 168 1 1 2 3 4 5 6 8 7  567  340  302  227  302  227  1168  202 
16 169 1 1 2 3 4 5 6 8 7  680  640  1770  228  866  302  1092  190 
16 170 1 1 2 3 4 5 6 8 7  1923  340  265  228  227  153  942  227 
16 171 1 1 2 3 4 5 6 7 8  434  227  265  228  377  227  866  190 
16 172 1 1 2 3 4 5 6 8 7  1245  265  377  415  265  265  881  265 
16 173 1 1 2 3 4 5 4 7 8  10  294  228  190  265  228  979  190 
16 174 1 5 6 7 8 3 4 1 2  304  302  265  275  942  227  716  265 
16 175 1 1 2 3 4 5 6 7 8  454  302  415  302  527  152  1017  190 
16 176 1 1 2 3 4 5 6 8 7  567  228  1431  227  678  265  1055  227 
16 177 1 1 2 3 4 5 6 7 8  680  490  190  302  1092  490  1130  190 
16 178 1 1 2 3 4 5 6 8 7  454  640  265  313  527  190  996  190 
16 179 1 1 2 3 4 5 6 7 8  680  265  227  227  452  228  1092  227 
16 180 1 1 2 3 4 5 6 8 7  379  265  236  227  227  302  753  302 
16 181 1 1 2 3 4 5 6 7 8  45  377  340  265  265  302  716  265 
16 182 1 1 2 3 4 5 6 8 7  115  490  377  603  302  377  340  377 
16 183 1 1 2 -9 7 6 8 4 3  153  527  1017  127  519  452  791  190 
16 184 1 1 2 3 4 5 6 8 7  680  207  227  302  227  302  1243  527 
16 185 1 2 3 4 5 6 8 1 4  10  138  190  265  1095  1130  716  302 
16 186 1 1 2 3 4 6 5 8 7  567  265  678  227  340  1092  1243  190 
16 187 1 3 1 4 5 8 7 6 2  718  1657  1394  152  415  115  1281  265 
16 188 1 1 2 6 7 5 8 -9 -9  78  376  640  718  490  190  502  493 
16 189 1 1 2 3 4 6 -9 8 7  793  311  791  340  527  527  415  1017 
16 190 1 1 2 3 4 5 6 7 8  643  269  228  829  302  315  678  227 
16 191 1 1 2 3 4 5 6 7 8  623  640  1017  340  415  302  791  377 
16 192 1 1 2 3 4 5 6 8 7  680  302  229  227  265  1245  1431  452 
16 193 1 1 2 3 4 5 6 7 8  831  340  227  452  302  265  1356  277 
16 194 1 1 2 3 4 5 7 6 8  568  265  340  377  640  904  2536  227 
16 195 1 -9 2 3 4 5 6 7 8  1282  455  716  119  2180  452  452  302 
16 196 1 1 2 3 4 5 6 7 8  680  265  791  415  302  302  340  265 
16 197 1 1 2 3 4 5 6 7 8  1103  340  265  265  2975  227  452  490 
16 198 1 1 2 3 4 5 6 7 8  153  302  227  265  302  227  979  265 
16 199 1 1 2 3 4 5 6 8 7  116  302  227  167  265  238  1055  942 
16 200 1 5 6 7 8 5 6 7 8  567  227  227  190  153  190  192  153 
19 1 0 1 2 3 7 4 6 5 8  1038  904  979  1318  829  565  302  377 
19 2 0 1 2 5 3 4 6 7 8  951  678  1544  1243  3916  452  1770  753 
19 3 0 1 2 3 4 6 5 7 8  1630  1318  432  1315  490  3050  791  190 
19 4 0 1 3 2 4 5 7 6 8  500  452  941  1130  527  1933  1807  302 
19 5 0 1 3 4 2 5 7 6 8  614  603  904  565  1318  1055  240  265 
19 6 0 1 4 3 2 5 6 7 8  689  490  452  452  603  1280  904  340 
19 7 0 1 2 4 3 6 7 5 8  1291  302  377  527  1092  1694  340  340 
19 8 0 1 2 3 4 5 7 6 8  611  678  829  904  1883  603  340  1130 
19 9 0 1 2 4 5 8 3 7 6  726  452  565  718  753  1318  340  153 
19 10 0 1 2 3 5 4 7 6 8  1667  724  1582  452  1205  2899  340  419 
19 11 0 1 2 3 4 5 7 6 8  781  227  565  603  490  1920  227  227 
19 12 0 1 3 5 6 4 7 2 8  877  565  2410  565  565  1582  1130  265 
19 13 0 1 2 3 4 5 7 6 8  839  415  490  603  2448  1167  340  190 
19 14 0 1 2 3 4 5 7 6 8  688  340  527  716  1243  1619  452  265 
19 15 0 1 2 8 4 6 7 3 5  726  753  1318  527  678  866  603  531 
19 16 0 1 2 4 3 5 6 7 8  877  640  979  640  1582  1581  452  190 
19 17 0 1 2 3 4 5 8 6 7  765  730  1770  1366  3690  866  6250  302 
19 18 0 1 2 3 7 6 8 5 4  919  527  678  2560  490  490  716  415 
19 19 0 1 4 3 5 8 6 7 2  1066  565  941  1431  4970  942  452  265 
19 20 0 1 2 6 4 3 5 7 8  1141  1167  4067  569  467  1055  452  716 
19 21 0 1 2 3 4 6 8 7 5  405  490  753  527  753  1167  942  678 
19 22 0 1 2 3 4 5 7 8 6  1116  578  490  866  1280  3012  377  340 
19 23 0 1 2 3 6 4 7 8 5  878  565  1318  265  4858  527  603  490 
19 24 0 1 2 3 7 4 6 5 8  765  377  490  1469  2485  1055  490  377 
19 25 0 1 2 3 4 8 6 5 7  501  527  2372  716  1469  1291  1092  603 
19 26 0 1 3 6 5 2 7 4 8  915  452  1167  2448  2598  452  1205  979 
19 27 0 1 2 3 4 8 6 7 5  690  603  1356  425  3314  490  527  227 
19 28 0 1 2 3 5 4 6 7 8  3513  527  829  3125  678  1544  490  340 
19 29 0 1 2 3 5 4 6 7 8  1095  257  371  2749  1619  1356  227  302 
19 30 0 1 2 3 7 5 8 4 6  2045  302  377  6891  265  791  640  190 
19 31 0 1 2 3 4 5 6 7 8  895  302  377  3992  415  1243  904  265 
19 32 0 1 2 3 5 4 6 7 8  838  302  190  4406  603  490  227  265 
19 33 0 1 2 3 4 8 5 6 7  1028  340  452  3690  227  640  152  190 
19 34 0 1 2 3 4 5 6 7 8  313  265  302  4745  265  754  265  265 
19 35 0 1 2 3 4 5 6 8 7  1029  415  640  3577  3238  1107  227  265 
19 36 0 1 2 3 5 4 6 8 7  780  415  377  5761  340  1770  340  1055 
19 37 0 1 2 3 4 5 6 7 8  1330  311  377  7192  302  490  452  340 
19 38 0 1 2 3 5 4 6 7 8  1029  678  452  3921  340  340  377  452 
19 39 0 1 2 3 4 5 6 7 8  728  161  277  8812  302  565  302  302 
19 40 0 1 2 3 4 5 6 7 8  840  302  603  3088  490  415  452  227 
19 41 0 1 2 3 4 5 6 8 7  368  265  190  3804  527  425  2034  871 
19 42 0 1 2 3 7 4 6 8 5  765  490  415  4255  302  942  678  3691 
19 43 0 1 3 2 4 5 6 7 8  1330  265  340  5234  377  377  377  377 
19 44 0 1 2 3 7 5 6 4 8  1227  302  415  7381  377  1469  415  377 
19 45 0 1 2 3 4 5 6 7 8  1406  265  302  6741  340  302  340  490 
19 46 0 1 2 3 4 5 6 7 8  464  640  340  4981  527  866  1055  377 
19 47 0 1 2 3 5 4 7 6 8  464  527  452  3239  527  724  2787  227 
19 48 0 1 2 3 4 5 6 7 8  803  678  565  4745  829  2749  340  302 
19 49 0 1 2 3 4 5 6 7 8  882  486  527  4368  429  716  640  190 
19 50 0 1 2 3 5 4 6 7 8  615  452  265  5762  302  227  265  302 
19 51 0 1 2 3 4 5 6 7 8  708  490  716  5762  377  1394  494  527 
19 52 0 1 2 3 8 4 5 7 6  2649  716  640  4067  302  490  1431  3954 
19 53 0 1 2 3 4 5 6 7 8  766  340  942  7569  1469  640  603  716 
19 54 0 1 2 3 5 4 2 7 6  653  415  490  4896  377  678  829  2900 
19 55 0 1 2 3 4 5 6 7 8  578  302  415  8134  1394  603  716  1845 
19 56 0 1 2 3 4 5 6 7 8  502  490  415  4594  565  415  265  452 
19 57 0 1 2 3 5 4 6 7 8  2310  227  265  4218  1017  2636  377  377 
19 58 0 1 2 3 5 4 6 7 8  3816  190  302  4256  190  1281  6591  302 
19 59 0 1 2 3 4 5 6 7 8  691  190  227  5649  302  377  302  527 
19 60 0 1 2 3 8 4 6 7 5  540  377  340  7909  527  490  1017  463 
19 61 0 1 2 3 5 4 6 7 8  1273  152  190  4519  3314  490  716  227 
19 62 0 1 2 3 4 5 6 7 8  616  340  265  4143  603  427  565  565 
19 63 0 1 2 3 4 5 6 7 8  804  152  228  5176  302  377  265  340 
19 64 0 1 2 3 4 5 6 7 8  352  265  265  12955  340  340  791  829 
19 65 0 1 2 3 4 6 5 7 8  2800  527  678  3201  1657  753  190  227 
19 66 0 1 2 3 4 5 6 7 8  427  130  190  5461  340  377  227  565 
19 67 0 1 2 3 5 4 6 7 8  766  153  94  3475  340  527  377  236 
19 68 0 1 2 3 4 5 6 7 8  390  304  152  4896  340  603  415  415 
19 69 0 1 2 3 4 5 7 8 6  1708  340  756  8850  340  377  829  302 
19 70 0 1 2 3 5 4 6 8 7  842  119  223  6176  452  415  190  205 
19 71 0 1 2 3 5 4 6 7 8  370  377  678  5536  452  1582  340  265 
19 72 0 1 2 3 4 5 6 7 8  465  227  190  11336  452  415  227  190 
19 73 0 1 2 3 5 4 6 7 8  503  155  119  11219  527  490  452  565 
19 74 0 1 3 2 4 5 6 8 -9  615  357  12503  3917  377  6101  2298  716 
19 75 0 1 2 3 5 4 6 7 8  1068  190  153  4783  603  791  153  119 
19 76 0 1 2 3 4 5 6 8 7  1934  265  302  2561  340  1318  115  82 
19 77 0 1 2 3 8 5 6 7 4  501  340  377  19095  1017  653  452  452 
19 78 0 1 2 3 4 5 7 6 8  4759  565  377  5235  716  565  302  2712 
19 79 0 1 2 3 5 4 6 7 8  126  490  527  5235  377  716  417  979 
19 80 0 1 2 3 7 6 8 5 4  1746  527  1130  6110  942  190  867  377 
19 81 0 1 2 3 4 6 5 7 8  1048  377  530  4555  265  4934  1469  866 
19 82 0 1 2 3 4 6 8 7 5  126  415  415  8963  1770  3578  1394  340 
19 83 0 1 4 3 2 5 6 7 8  3215  4068  640  5365  527  867  1582  641 
19 84 0 1 2 3 4 7 6 5 8  2537  490  340  4934  603  490  791  377 
19 85 0 1 2 3 5 4 6 7 8  1030  716  490  3842  265  1243  791  415 
19 86 0 1 2 3 6 5 7 8 4  993  227  265  5913  190  565  1770  1208 
19 87 0 1 2 3 4 8 6 7 5  706  377  265  6780  302  527  829  565 
19 88 0 1 2 3 4 5 6 7 8  1445  452  415  5838  415  427  342  377 
19 89 0 1 2 3 4 5 6 8 7  993  231  299  9416  640  4557  302  640 
19 90 0 1 2 3 4 5 6 7 8  1445  265  153  4859  265  427  265  791 
19 91 0 1 2 3 5 4 6 7 8  1872  227  340  3702  227  867  1620  340 
19 92 0 1 2 3 4 5 6 8 7  2085  227  169  7231  228  152  841  302 
19 93 0 1 2 3 4 5 6 7 8  1106  538  153  5650  490  942  319  565 
19 94 0 1 2 3 4 5 7 6 8  616  415  415  3969  340  377  302  427 
19 95 0 1 2 3 4 5 6 7 8  1633  340  340  613  415  1243  678  265 
19 96 0 1 2 3 5 4 6 8 7  1483  302  265  4030  125  227  167  1243 
19 97 0 1 2 3 4 5 6 7 8  726  190  302  5461  190  565  867  190 
19 98 0 1 2 3 4 5 7 6 8  2311  490  377  9717  754  340  603  340 
19 99 0 1 2 3 5 4 6 7 8  1445  490  603  5047  452  678  640  678 
19 100 0 1 2 3 4 5 6 7 8  2650  565  1130  6290  678  1017  565  1205 
19 101 1 1 2 3 4 8 6 5 7  2103  603  829  490  3428  1093  190  302 
19 102 1 3 2 1 4 5 6 7 8  1089  2045  4369  265  1444  1507  227  377 
19 103 1 1 2 3 4 7 8 6 5  777  979  490  265  3654  167  190  153 
19 104 1 1 2 3 4 5 6 8 7  794  528  678  1205  3315  641  2411  452 
19 105 1 1 2 3 4 7 5 8 6  908  227  265  190  12580  452  452  603 
19 106 1 1 2 3 4 5 6 8 7  945  641  527  538  4256  2411  302  829 
19 107 1 1 3 2 4 5 6 3 7  12094  716  678  565  1431  603  190  4574 
19 108 1 1 2 3 4 5 6 7 8  1548  528  640  452  5198  1996  754  640 
19 109 1 1 2 3 5 4 6 7 8  756  565  792  5574  5461  490  452  565 
19 110 1 1 3 2 4 7 5 8 6  342  2825  716  490  4934  227  867  527 
19 111 1 1 2 5 4 3 6 8 7  586  565  1582  829  3921  486  415  764 
19 112 1 1 3 2 4 8 5 2 6  1247  490  527  1243  9755  678  467  265 
19 113 1 1 2 3 4 5 6 7 8  569  415  227  490  2335  490  678  452 
19 114 1 1 2 3 4 6 8 5 7  568  490  527  490  1959  996  2072  377 
19 115 1 1 2 3 4 7 8 5 6  192  942  565  565  4294  452  1017  527 
19 116 1 1 2 3 4 5 6 8 7  1061  788  1281  603  490  791  3541  603 
19 117 1 1 2 7 4 3 6 5 8  1925  576  942  603  5838  640  538  490 
19 118 1 1 2 3 4 5 8 6 7  380  452  565  603  716  4633  527  490 
19 119 1 1 3 5 4 2 6 7 8  3882  791  867  754  3955  415  528  640 
19 120 1 6 -9 1 4 5 7 2 8  1812  686  1168  716  791  10584  1620  754 
19 121 1 1 3 2 4 6 5 7 8  323  603  1394  527  2448  228  302  565 
19 122 1 1 2 3 4 7 8 6 5  795  1017  569  640  3164  388  754  603 
19 123 1 1 2 3 4 5 6 8 7  531  1130  565  640  3352  678  2072  603 
19 124 1 3 2 5 4 6 7 8 1  795  641  1130  527  1206  754  1281  640 
19 125 1 1 2 5 3 7 6 4 8  756  1507  678  866  1695  2725  565  565 
19 126 1 1 2 5 4 3 7 6 8  1285  641  565  678  829  1432  1206  678 
19 127 1 2 3 6 4 1 7 5 8  381  603  843  730  1997  791  1109  452 
19 128 1 1 6 2 3 5 7 8 4  1172  716  2080  753  8174  350  302  302 
19 129 1 3 1 2 4 7 5 6 8  606  452  565  415  2260  340  1092  678 
19 130 1 1 3 2 6 7 5 4 8  2263  565  716  4558  1394  302  1017  904 
19 131 1 1 2 3 4 5 8 7 6  1039  904  415  527  754  2637  2034  452 
19 132 1 1 2 3 4 6 8 5 7  456  302  641  527  1695  1168  1130  576 
19 133 1 1 2 3 4 5 8 6 7  720  452  190  641  5273  791  1469  527 
19 134 1 1 3 2 4 5 7 6 8  1096  678  904  565  1620  1170  2336  527 
19 135 1 1 2 3 4 5 6 7 8  11304  415  3842  302  2863  340  452  415 
19 136 1 1 2 3 4 5 6 7 8  644  452  452  527  452  1507  1787  678 
19 137 1 1 2 3 4 7 6 5 8  607  754  452  527  452  1319  716  866 
19 138 1 5 1 3 2 4 7 6 8  908  1130  791  452  1620  576  3315  490 
19 139 1 1 2 5 4 8 3 7 6  1623  942  302  490  7458  452  791  942 
19 140 1 1 2 3 4 7 5 6 8  268  377  415  527  5914  452  716  340 
19 141 1 1 2 3 4 8 5 6 7  700  415  678  377  3503  265  565  867 
19 142 1 3 4 1 2 5 7 6 8  6445  377  7383  678  829  527  980  227 
19 143 1 1 3 8 6 5 7 4 2  1436  678  6291  490  7873  340  754  527 
19 144 1 1 2 3 4 6 7 5 8  117  527  980  791  7647  528  565  641 
19 145 1 1 2 3 4 5 7 6 8  1473  528  377  1356  1281  603  3692  754 
19 146 1 1 2 3 4 5 8 6 7  984  603  829  1055  1620  716  3805  415 
19 147 1 1 2 6 4 3 7 8 5  945  754  1695  603  6630  490  565  565 
19 148 1 1 3 2 4 7 5 6 8  565  603  565  641  1808  6630  415  829 
19 149 1 1 2 3 4 5 7 4 8  542  377  469  452  565  1243  415  2072 
19 150 1 1 2 6 4 3 5 7 8  2340  565  4483  452  641  2788  791  1243 
19 151 1 1 2 3 4 7 5 6 8  210  452  452  415  3051  917  415  377 
19 152 1 1 2 3 4 8 5 7 6  683  340  377  489  642  1846  1884  1243 
19 153 1 1 3 2 4 8 7 6 5  693  678  867  603  6291  1620  791  867 
19 154 1 1 2 3 4 6 8 5 7  1548  1168  829  754  2336  377  3955  754 
19 155 1 1 5 3 4 2 7 6 8  984  302  377  565  12395  603  678  641 
19 156 1 3 2 1 4 8 6 7 5  984  678  1017  1243  6517  340  1243  452 
19 157 1 1 2 3 4 5 6 7 8  3168  452  13749  603  7836  565  565  867 
19 158 1 1 2 6 3 5 7 4 8  720  613  6479  791  565  377  1549  302 
19 159 1 1 2 3 4 5 6 7 8  13376  9455  2336  528  4031  415  425  415 
19 160 1 1 2 3 4 5 6 7 8  27202  829  716  678  791  829  1254  641 
19 161 1 1 2 3 4 5 6 7 8  851  691  9305  655  829  490  1281  302 
19 162 1 1 2 3 4 5 6 7 8  1361  603  528  565  7158  340  829  490 
19 163 1 1 2 3 4 5 6 7 8  18575  490  528  452  1733  603  532  678 
19 164 1 1 2 3 4 6 5 7 8  1173  415  678  415  17027  731  829  528 
19 165 1 1 2 3 4 6 8 7 5  797  980  490  377  4784  791  867  490 
19 166 1 1 2 3 4 5 6 8 7  1022  377  507  490  2035  1093  2562  565 
19 167 1 1 6 8 3 4 7 5 2  8971  1356  3956  716  3353  227  415  228 
19 168 1 1 4 3 2 6 7 5 8  3509  867  3466  2035  3767  907  527  754 
19 169 1 1 2 3 8 5 7 4 6  18276  415  980  829  7007  528  302  415 
19 170 1 1 2 3 4 7 5 8 6  1139  490  791  492  8552  340  452  754 
19 171 1 1 2 3 4 6 5 7 8  712  238  425  228  3391  641  377  340 
19 172 1 1 2 3 4 6 5 7 8  1098  754  791  565  2976  490  829  716 
19 173 1 1 2 3 4 6 5 7 8  7804  1884  10210  603  1432  829  1432  490 
19 174 1 1 2 3 4 7 5 8 6  759  452  490  452  8966  452  315  754 
19 175 1 1 2 3 4 5 6 7 8  10027  678  8552  302  2344  603  490  716 
19 176 1 1 8 2 4 5 7 6 3  16581  11566  2713  1884  1207  1018  1017  340 
19 177 1 4 2 3 1 5 6 7 8  8444  490  8176  415  1093  340  1131  265 
19 178 1 3 4 1 2 5 6 7 8  25625  303  490  228  1696  340  1281  565 
19 179 1 3 2 1 4 5 6 7 8  1061  641  528  603  2185  641  3805  678 
19 180 1 1 2 3 4 5 6 7 8  454  641  829  641  980  2562  942  528 
19 181 1 1 2 3 4 5 8 7 6  1155  565  651  490  2185  641  565  152 
19 182 1 1 2 3 4 6 5 7 8  458  528  490  528  3052  565  528  452 
19 183 1 2 3 1 4 5 6 7 8  13795  754  340  303  683  303  452  377 
19 184 1 1 2 3 4 5 7 6 8  195  490  490  603  9155  340  5614  603 
19 185 1 1 2 3 4 5 6 7 8  2833  388  1093  415  4069  227  716  227 
19 186 1 1 2 3 4 5 6 8 7  2041  303  452  190  4220  228  904  340 
19 187 1 1 3 2 4 5 8 7 6  873  377  228  303  5803  1018  1507  115 
19 188 1 1 2 3 4 6 5 7 8  20052  678  754  691  5464  303  565  461 
19 189 1 1 2 3 4 5 6 7 8  13458  528  2336  542  2110  641  1093  452 
19 190 1 2 1 3 4 5 6 7 8  22501  754  791  582  3090  679  2600  302 
19 191 1 1 2 3 4 7 5 8 6  703  641  980  565  8214  265  980  528 
19 192 1 4 1 2 3 5 6 7 8  36595  340  388  716  2073  754  1281  678 
19 193 1 1 2 3 4 5 6 7 8  10  300  792  265  7197  415  679  190 
19 194 1 1 2 3 4 7 8 6 5  459  565  1055  494  7084  655  1093  303 
19 195 1 1 2 3 4 1 5 8 7  647  228  490  190  1960  6143  603  302 
19 196 1 1 4 5 2 3 7 8 6  1628  528  679  190  1809  228  2374  313 
19 197 1 1 4 3 2 5 6 7 8  6828  754  5351  340  415  265  689  190 
19 198 1 1 2 5 4 6 8 3 7  117  528  1809  415  3919  190  980  452 
19 199 1 1 2 3 4 7 5 6 8  10  601  505  228  6105  1847  942  265 
19 200 1 1 2 3 4 8 5 6 7  45  641  1131  227  5125  452  565  378 
20 1 0 5 -9 1 2 3 6 8 4  7949  903  3461  1919  2946  1129  3122  227 
20 2 0 1 2 3 4 8 6 7 5  2109  1220  1731  564  2107  640  2483  339 
20 3 0 8 2 7 5 1 3 6 4  9445  1469  1655  339  1430  2332  2370  905 
20 4 0 3 2 5 4 1 6 8 7  2877  452  1956  828  3461  377  828  339 
20 5 0 2 4 5 1 8 3 6 7  5420  1166  1693  414  1016  302  1994  452 
20 6 0 1 4 3 2 5 8 7 6  2712  339  1919  1204  903  753  1279  452 
20 7 0 4 3 7 6 1 8 5 2  2149  1016  9517  339  2897  379  1881  265 
20 8 0 1 2 3 4 8 6 7 5  1659  1505  1129  1956  2032  640  1580  339 
20 9 0 1 2 3 4 5 6 7 8  2074  903  602  1204  452  715  1392  377 
20 10 0 1 2 3 4 8 7 5 6  1773  414  2182  1693  640  3047  3386  1432 
20 11 0 1 2 3 4 5 6 7 8  1940  2521  1091  5417  339  790  941  377 
20 12 0 1 2 3 4 5 6 7 8  1510  941  1016  4063  903  941  2333  377 
