6 4 2 6 1 3 5 8 7  3896  377  415  339  2070  1092  828  340 0 0 0 0  973  1087  522  635 
6 6 2 3 4 8 7 1 5  1829  415  414  489  1934  941  941  452 0 0 0 0  560  898  522  863 
6 1 2 3 4 5 7 6 8  1339  452  489  1393  1393  1581  870  377 0 0 0 0  1237  710  1011  785 
6 1 2 3 4 5 7 6 8  1339  529  640  1167  1092  753  452  489 0 0 0 0  786  635  409  522 
6 7 3 2 8 4 1 5 6  4424  489  1618  377  414  1656  537  452 1 1 1 0  1124  973  1275  1350 
6 1 2 5 6 8 4 3 7  2054  377  340  340  1205  414  640  302 0 1 1 1  1124  747  334  786 
6 3 1 5 4 2 7 6 8  2048  415  452  452  1093  414  414  377 0 1 0 1  1388  597  600  372 
6 8 2 7 4 6 5 1 3  2129  1205  941  340  1054  414  527  566 0 0 1 1  1350  635  409  597 
6 1 2 8 4 5 7 6 3  2355  377  715  715  1372  1995  377  265 1 0 0 0  1425  785  559  1312 
6 3 6 2 -9 -9 -9 -9 -9  2430  602  678  527  1355  762  347  384 0 0 1 0  652  597  861  560 
6 1 2 6 3 5 4 7 8  2543  414  640  1280  1694  581  377  377 0 0 0 0  719  522  673  748 
6 3 2 6 4 7 1 5 8  3181  527  1543  1102  1581  979  565  489 1 0 0 1  673  856  863  974 
6 1 2 3 4 8 5 7 6  1602  1129  791  489  1167  1807  452  377 0 0 0 0  711  823  748  597 
6 6 2 1 4 3 8 7 5  2349  1393  414  302  3049  3576  602  429 0 0 0 0  560  484  484  560 
6 2 6 7 4 8 3 5 -9  3067  414  340  340  1205  715  979  653 0 0 0 0  1069  560  447  597 
6 1 6 3 4 7 2 8 5  1000  452  489  414  4103  2258  1016  1092 0 0 0 0  786  898  710  409 
6 1 2 3 4 5 6 7 8  2618  979  340  377  3350  527  1844  452 1 0 0 0  899  1387  672  560 
6 7 6 4 8 5 1 2 3  4011  678  602  452  1205  640  1656  941 0 1 0 0  1125  522  936  823 
6 3 2 7 4 1 5 6 8  1757  565  425  605  1430  565  753  489 0 0 0 0  1240  522  485  597 
6 6 8 4 7 5 2 3 1  2127  527  688  452  1056  414  1430  527 0 0 1 0  991  522  522  974 
6 2 7 6 3 8 1 4 5  2016  340  340  640  1468  544  527  414 0 0 0 0  1351  522  673  710 
6 3 2 6 1 4 8 5 7  1226  415  377  377  2447  527  565  527 0 0 0 0  673  484  673  673 
6 6 1 8 4 5 7 3 2  1527  565  640  414  979  791  1995  452 0 0 1 0  636  522  522  824 
6 1 7 2 6 5 8 3 4  1791  453  2031  1506  489  565  640  489 0 0 0 0  749  522  372  447 
6 7 8 2 3 6 4 5 1  7511  377  979  489  678  791  302  377 0 0 0 0  862  672  597  635 
6 1 2 3 4 6 5 -9 7  1828  753  979  527  1092  452  1092  2522 0 0 0 0  674  447  447  522 
6 1 4 3 5 8 6 2 7  2167  452  979  565  1242  1393  414  602 0 0 0 0  5379  710  635  522 
6 1 2 5 4 3 6 7 8  1866  527  377  527  1807  1209  527  489 0 0 1 0  674  560  409  674 
6 5 2 4 1 3 8 6 7  2282  640  753  941  828  1016  489  489 0 0 0 0  1276  861  748  710 
6 1 2 3 4 5 6 8 7  753  340  340  340  602  1506  1280  415 0 0 0 1  842  484  371  635 
6 1 3 5 4 7 2 6 8  2656  678  1968  565  1167  1807  791  466 0 0 0 0  936  597  560  559 
6 1 5 3 6 4 8 7 2  1452  377  715  377  1516  866  941  489 0 0 0 0  749  484  710  447 
6 5 2 6 8 4 7 3 4  1791  227  377  265  1431  190  415  1619 0 0 0 0  1728  560  710  522 
6 1 3 3 4 6 5 7 2  1490  388  3313  828  3576  531  979  4291 0 0 1 0  712  560  447  710 
6 1 7 6 4 8 3 2 5  3143  678  1431  527  1167  452  415  377 0 0 0 0  1728  899  635  1049 
6 5 3 7 6 8 2 4 1  4426  876  1326  602  1619  527  715  452 0 0 0 0  1389  447  936  597 
6 2 4 3 8 7 5 1 6  2205  425  1656  452  2786  2108  340  354 1 0 0 0  1540  1839  861  560 
6 3 7 2 4 5 8 1 6  2920  678  979  603  1393  2372  581  527 0 0 0 0  599  485  560  673 
6 1 2 7 4 6 8 5 3  2092  415  452  340  1431  979  904  414 1 0 0 0  599  1388  522  898 
6 5 5 3 4 8 1 2 6  1640  1242  1167  602  415  828  4856  489 0 0 0 0  654  673  598  522 
6 1 6 4 7 8 2 3 5  1978  602  2560  490  1995  1205  979  527 1 0 0 0  749  974  597  635 
6 8 4 3 2 1 7 6 5  1527  340  716  640  1769  414  310  377 0 1 1 0  1766  484  560  673 
6 3 5 1 4 8 7 2 6  1338  265  377  452  1594  1330  527  354 0 0 0 0  1766  597  487  598 
6 1 8 4 7 2 5 6 3  1716  2184  452  613  1130  753  489  490 0 0 0 0  411  560  484  447 
6 1 -9 -9 -9 5 6 6 6  1226  489  3435  1504  1481  8921  490  527 1 0 0 0  938  785  1011  710 
6 1 7 2 8 6 3 4 5  3711  603  1506  415  648  1092  1355  265 0 0 0 0  715  522  487  560 
6 2 6 8 4 5 1 3 7  1113  1280  941  828  1694  602  603  452 0 0 0 0  788  748  748  598 
6 3 6 -9 4 1 5 2 8  2619  3049  904  2183  5496  866  715  904 0 0 0 0  1014  635  786  614 
6 4 3 3 7 6 5 1 8  1302  527  190  1619  4680  3012  979  640 0 0 0 0  600  485  598  598 
6 1 2 3 4 6 8 7 5  1640  1468  603  340  1619  565  1355  340 0 0 1 0  993  560  409  673 
6 2 8 5 4 6 7 3 1  3070  603  527  452  1468  536  640  414 0 0 0 0  1014  597  635  673 
6 8 3 4 2 1 6 5 7  2167  602  979  489  843  2070  904  452 0 0 0 0  1578  598  823  823 
6 7 8 5 3 4 6 2 1  3071  489  415  302  1506  1581  1280  490 0 0 0 0  486  560  447  560 
6 1 2 6 4 7 3 5 8  1415  866  527  377  1544  565  991  565 0 0 1 0  976  673  409  786 
6 2 4 7 8 5 3 6 1  1565  640  527  527  1393  2183  715  753 0 0 0 0  825  447  710  560 
6 1 2 3 4 7 8 6 5  1791  565  678  490  1393  452  979  575 0 0 0 0  976  1162  635  597 
6 7 5 1 4 2 6 8 3  1490  1017  2108  866  715  1017  377  640 0 0 0 1  900  635  559  614 
6 3 1 2 4 5 6 7 8  1793  377  452  1543  527  340  1393  565 0 0 0 1  373  635  484  522 
6 1 7 2 6 8 8 5 3  1264  302  414  527  1581  2334  791  527 0 0 0 0  447  522  560  409 
6 5 7 6 4 3 1 8 2  3558  527  1242  565  2258  565  377  340 0 0 0 0  389  522  560  560 
6 1 5 2 4 8 6 3 7  1376  904  452  340  2559  452  1430  414 1 0 0 0  824  672  446  974 
6 4 7 8 1 3 5 2 6  2995  342  640  941  993  340  377  340 0 0 0 0  974  748  1500  447 
6 7 1 3 4 5 6 8 2  1640  602  569  527  715  678  753  529 0 0 0 0  1049  597  672  560 
6 2 7 3 4 5 6 1 8  1414  340  535  678  1844  678  753  531 0 0 0 0  447  785  559  823 
6 1 2 7 4 8 -9 6 3  1828  602  640  678  1393  377  715  544 0 0 0 0  1350  559  898  522 
6 1 2 6 4 8 3 5 7  1256  1054  452  377  753  1204  828  414 0 0 0 0  822  689  786  951 
6 1 4 5 3 6 2 7 8  2016  377  527  377  753  1219  979  340 1 0 0 1  408  634  860  748 
6 5 2 4 7 3 6 1 8  1602  302  941  265  1919  302  678  265 0 0 0 0  1612  710  710  672 
6 1 6 3 4 2 5 7 8  1979  489  527  452  2484  1129  377  340 0 0 0 0  484  446  560  560 
6 3 7 2 1 5 4 8 6  1452  302  640  1392  1430  302  565  227 0 0 0 0  1591  672  747  597 
6 8 5 4 1 2 7 3 6  2092  489  489  602  1355  377  377  152 0 0 0 0  934  1124  823  785 
6 1 4 2 3 7 5 6 8  1376  227  377  489  1430  527  429  157 0 0 0 0  1536  597  673  484 
6 7 2 4 5 8 6 1 3  1339  265  377  200  2333  414  339  1169 1 0 0 0  670  1237  635  597 
6 1 5 3 -9 6 8 7 2  1376  640  377  339  5008  277  602  452 0 0 0 0  1009  447  523  410 
6 3 5 8 7 2 4 6 1  1264  302  452  302  2032  527  828  753 0 1 0 0  1160  597  1425  672 
6 7 4 3 2 6 5 8 1  1377  414  302  340  1769  377  452  489 0 0 0 0  2251  634  559  823 
6 1 2 5 4 6 8 3 7  1188  302  302  339  2784  1430  828  1242 0 0 0 0  859  538  560  673 
6 5 3 6 7 2 1 4 -9  1339  157  335  1204  3140  339  1585  190 1 0 0 0  2439  1086  599  673 
6 1 2 3 4 7 5 6 8  812  680  452  489  1167  454  765  527 0 0 0 0  971  409  635  747 
6 1 6 3 4 2 5 7 8  887  265  152  152  677  265  452  190 0 1 1 0  837  748  936  522 
6 6 3 7 4 1 2 8 8  1489  227  227  236  1167  715  414  1467 0 0 0 0  1423  672  614  785 
6 5 2 1 6 8 7 3 4  1112  302  279  265  452  340  1392  564 0 0 0 0  522  484  522  559 
6 3 6 1 4 2 5 8 7  1717  414  452  979  2972  414  564  377 0 0 0 0  670  521  635  484 
6 5 8 1 7 4 6 3 2  5863  654  903  753  564  527  2671  1242 1 1 1 1  1240  2326  3239  1435 
6 7 6 5 4 8 1 2 3  1431  3048  565  489  2333  1317  1618  377 0 0 0 0  559  560  484  484 
6 4 1 8 7 3 2 6 5  1264  339  302  715  1204  431  1467  302 0 0 0 0  482  522  785  371 
6 7 6 3 4 8 2 1 5  1226  190  265  265  1091  391  489  227 1 0 0 0  895  822  1086  860 
6 1 3 2 4 5 8 6 7  1075  339  377  414  790  613  414  489 0 0 0 0  1910  785  710  748 
6 3 7 5 1 8 2 6 4  1488  414  753  527  723  1016  677  489 0 0 0 0  1045  560  785  749 
6 -9 1 -9 4 3 6 5 7  2937  451  1015  639  6730  715  1654  602 0 1 0 0  365  897  447  522 
6 1 2 8 3 6 7 5 4  996  302  302  265  3083  978  715  264 0 0 0 0  512  709  446  747 
6 5 6 3 2 4 8 7 1  2651  1805  790  527  3985  827  1091  339 0 0 0 0  626  484  597  409 
6 -9 1 5 8 3 2 7 4  1599  564  602  543  677  1391  602  489 0 0 0 0  513  560  897  373 
6 5 2 7 1 8 4 3 6  2157  489  1241  451  1128  827  2496  451 0 0 0 0  513  747  860  559 
6 1 2 3 4 6 5 7 8  1823  451  564  489  827  1278  677  489 0 0 0 0  1228  521  898  823 
6 1 2 8 5 6 3 4 7  1673  451  677  639  677  602  1166  489 0 0 0 0  2505  748  635  598 
6 2 4 1 3 6 7 8 -9  2461  752  2106  2331  873  602  1316  428 0 0 0 0  438  447  597  372 
6 -9 6 3 5 8 4 1 2  1087  302  414  414  564  639  414  639 0 0 0 0  550  897  559  522 
6 1 2 3 4 5 8 7 6  1035  451  377  347  1579  451  2857  377 0 0 0 0  662  559  597  1010 
6 1 4 7 3 2 6 5 8  1786  414  489  1356  489  414  639  639 0 0 0 0  566  710  597  559 
6 1 2 6 4 5 3 7 8  1258  264  377  264  377  903  1128  610 0 0 0 0  1190  784  597  597 
6 1 2 3 4 6 5 7 8  885  350  339  302  677  526  639  302 0 0 0 0  1152  672  447  634 
6 8 6 3 4 1 5 7 2  1409  725  526  1053  1316  639  489  339 0 0 0 0  550  484  597  409 
6 4 1 5 7 -9 8 6 3  3028  377  489  612  2218  2068  2105  414 0 0 0 0  626  559  597  522 
6 1 8 7 4 6 3 2 5  1262  377  343  377  2105  3534  790  639 0 0 0 0  1377  597  559  672 
6 1 7 2 6 4 8 3 3  2088  1466  1504  414  1391  451  489  2556 0 0 0 0  926  521  672  1048 
6 1 8 3 7 6 5 4 4  1411  418  602  526  2256  564  1166  1015 0 0 0 0  512  672  447  522 
6 3 1 7 6 8 2 5 4  1448  677  455  451  2068  752  865  414 0 0 1 0  474  559  484  709 
6 1 3 7 5 2 8 6 4  1564  264  489  1128  1917  414  414  526 0 0 1 1  1527  709  596  671 
6 7 6 3 4 5 2 1 8  847  275  302  339  302  1166  564  264 0 0 0 0  527  597  409  597 
6 1 2 6 4 3 7 8 5  1196  488  1920  602  2105  602  1278  451 0 0 0 0  774  596  522  634 
6 6 2 3 4 7 1 8 5  1936  714  451  752  1804  414  940  377 0 1 0 0  474  784  746  596 
6 5 3 8 4 1 6 7 2  2125  451  339  377  1917  980  1353  489 0 0 0 0  474  484  559  561 
6 2 1 6 4 3 8 5 7  1691  489  451  1429  1729  1053  1241  489 0 0 0 0  624  484  522  634 
6 1 2 7 4 6 8 3 5  1034  376  677  451  526  1136  606  526 0 0 0 0  436  446  521  935 
6 1 7 6 3 5 8 2 4  1899  414  376  902  1128  940  1718  451 0 0 0 0  586  672  597  973 
6 2 1 6 8 7 3 5 4  1891  564  1617  602  1328  1053  865  377 0 0 0 0  586  521  484  484 
6 8 7 5 4 2 1 6 3  3253  414  1504  1053  790  639  1142  1015 0 1 0 0  811  559  634  859 
6 5 7 3 4 6 2 1 8  1499  414  264  339  977  451  1504  564 0 0 0 0  662  463  521  371 
6 1 2 8 4 7 3 6 5  2125  339  273  339  1804  489  1316  194 0 0 0 0  526  898  747  1011 
6 5 2 6 4 3 7 1 8  1674  377  424  414  1428  940  1105  339 0 0 0 0  1563  822  1407  592 
6 1 -9 3 4 5 6 2 7  1599  340  1695  526  5826  414  1729  752 0 0 1 0  812  634  1423  972 
6 1 2 5 4 8 3 6 7  1332  451  2143  385  3157  428  602  451 0 0 0 0  698  710  785  560 
6 6 8 3 4 7 1 2 5  3081  602  3458  1053  1316  414  1278  279 0 0 0 0  736  521  822  559 
6 1 2 3 4 7 8 5 6  772  227  264  189  5300  376  1203  264 0 0 0 0  1300  747  484  822 
6 8 5 1 2 6 4 3 7  3290  424  2293  1316  1391  1240  1203  451 0 0 0 0  624  558  596  747 
6 2 1 6 -9 4 7 8 5  2464  489  752  302  414  6164  152  227 0 0 0 0  698  559  597  747 
6 8 5 7 4 1 6 2 3  1864  526  526  714  1842  902  865  468 0 0 0 0  548  597  784  448 
6 1 8 3 4 5 2 6 7  1749  414  1203  489  714  639  526  468 0 0 0 0  924  559  484  486 
6 1 3 8 7 2 4 6 5  2839  377  978  341  904  1992  302  227 0 0 0 0  526  484  522  710 
6 1 2 3 -9 5 7 6 -9  1373  451  526  414  3311  264  3082  264 0 0 0 0  661  597  522  1047 
6 6 8 1 4 5 2 7 3  1637  381  2143  2406  790  2330  1579  526 0 1 0 0  694  446  559  559 
6 1 6 3 4 2 7 5 8  1165  414  339  339  3796  1241  1278  1090 0 0 0 0  699  634  558  671 
6 1 2 3 4 6 5 8 7  1234  339  376  341  2406  489  302  316 0 0 0 0  698  785  635  559 
6 1 6 3 2 5 7 2 4  1221  526  977  790  677  564  1353  2030 0 1 0 0  586  408  671  709 
6 7 3 5 6 8 2 4 1  1436  414  639  827  940  414  677  455 0 0 0 0  586  597  671  559 
6 1 4 8 5 2 3 6 7  1148  190  2030  714  1391  564  564  302 0 0 0 0  1600  822  446  559 
6 1 2 6 7 3 5 8 4  1562  451  1879  952  1203  601  564  489 0 0 0 0  622  597  559  446 
6 2 1 7 4 8 5 -9 3  1373  526  376  302  1769  647  1879  2405 0 0 0 1  810  596  672  634 
6 1 5 3 8 4 6 2 7  2367  414  453  2744  714  564  677  339 0 0 0 0  561  537  521  521 
6 1 5 7 8 4 6 3 2  1524  385  489  339  714  1052  940  376 0 0 0 0  885  709  634  634 
6 8 2 3 4 6 1 7 5  1158  376  339  489  564  940  2330  451 0 0 0 0  472  559  559  672 
6 2 3 1 4 4 8 7 5  1748  424  526  564  152  2293  1954  601 0 0 0 0  1056  822  671  935 
6 3 5 7 4 1 6 2 8  1749  1729  2142  451  865  601  1203  414 0 0 0 0  847  484  559  672 
6 7 6 5 8 -9 4 2 3  1900  414  302  977  940  1920  578  639 1 0 0 0  697  596  1160  672 
6 6 5 2 4 1 8 7 3  2275  414  639  376  1165  526  789  451 0 0 0 0  2876  596  596  483 
6 2 7 8 1 5 3 6 4  1184  381  1326  451  1165  1466  1428  865 0 0 1 0  998  483  484  1085 
6 3 1 2 4 7 5 6 8  1336  564  418  414  952  1616  1428  489 1 1 0 1  1087  822  408  522 
6 2 7 8 4 1 6 3 5  1897  227  729  377  643  1203  1541  339 0 0 0 0  660  521  409  839 
6 1 2 8 4 7 3 5 6  2501  451  387  2067  1128  1240  977  977 0 0 0 0  787  709  671  747 
6 7 8 5 6 3 4 1 2  3554  827  1691  677  752  639  902  865 0 0 0 1  547  559  672  559 
6 1 3 4 8 7 5 2 6  1840  1128  677  1165  2180  1015  902  264 0 0 0 0  733  672  672  860 
6 4 2 5 3 7 6 1 8  3215  601  526  376  1053  564  902  264 0 0 0 1  735  484  521  484 
6 5 8 6 4 3 1 2 7  1874  451  414  302  1466  414  1739  827 0 0 0 0  546  521  671  747 
6 1 2 4 8 5 6 7 -9  1674  227  302  339  902  489  1391  1353 0 0 0 0  584  446  747  711 
6 2 5 3 7 4 8 1 6  2388  376  677  526  1503  877  902  339 0 1 1 1  9715  672  672  484 
6 -9 -1 6 -9 3 1 8 -9  5620  4437  4810  1015  1842  564  789  977 0 0 0 0  1185  634  559  634 
6 1 2 6 4 5 8 7 3  735  526  339  227  639  902  526  377 0 0 0 0  433  446  446  784 
6 5 7 3 4 2 6 8 1  2463  378  752  451  2104  1917  1278  752 0 0 0 0  772  559  559  483 
6 1 8 7 4 5 6 3 2  1449  376  451  601  714  1403  1280  414 0 0 0 0  448  484  409  409 
6 1 5 4 3 7 6 8 2  1373  387  360  227  1541  677  2894  376 0 0 0 0  922  576  672  484 
6 1 2 3 4 8 7 5 6  584  264  428  376  1653  376  376  227 0 0 0 0  583  521  859  483 
6 7 3 1 4 6 5 2 8  1298  302  376  1541  1128  804  1616  190 0 0 0 0  544  521  650  521 
6 3 5 8 4 2 7 1 6  3778  451  489  755  601  1165  864  264 0 0 0 0  620  784  596  483 
6 1 2 3 6 4 5 7 7  2424  339  264  190  1240  339  752  1390 0 0 0 0  470  596  672  521 
6 1 8 7 2 4 6 5 3  2575  601  1052  564  2255  414  714  2255 0 0 0 0  1221  784  709  747 
6 6 4 5 2 3 1 7 8  2012  864  714  1578  1315  752  1052  227 0 0 0 1  545  484  1498  484 
6 5 1 3 4 8 2 7 6  1864  376  601  489  827  752  536  714 1 0 0 0  997  2  897  634 
6 1 6 3 4 2 5 7 8  902  302  227  156  1048  1203  875  414 0 0 0 0  582  559  634  596 
6 1 7 2 5 3 4 8 6  1637  376  339  264  2706  302  2142  564 0 0 0 1  523  521  595  671 
6 1 2 3 4 8 5 7 6  624  376  314  275  1128  190  1879  339 0 0 0 0  1560  709  596  784 
6 7 4 6 8 5 1 2 3  1411  264  489  339  1503  376  1616  227 0 0 0 0  1337  483  521  559 
6 1 2 8 4 5 3 6 7  960  386  376  389  1315  1992  2180  1693 0 0 0 0  696  634  972  822 
6 5 1 3 4 7 8 2 6  1975  231  1462  339  601  1315  489  414 0 0 0 1  471  672  1010  671 
6 3 5 4 8 6 7 1 2  3737  754  1127  677  387  302  681  227 0 0 0 0  1335  596  634  558 
6 3 2 8 6 5 4 1 7  1111  526  489  302  1128  351  1315  190 0 0 0 0  1034  634  524  634 
6 1 8 2 6 7 5 4 3  1411  377  376  264  2255  451  2971  154 1 0 0 0  621  897  972  784 
6 8 1 6 3 5 2 7 4  1044  376  1917  752  2442  827  865  601 0 1 0 0  884  1009  630  784 
6 7 4 5 3 2 6 1 8  1373  302  302  227  827  1240  1353  489 0 0 0 0  1147  596  596  634 
6 1 6 3 4 7 2 8 5  1374  376  227  227  414  451  602  451 0 1 0 1  374  446  446  409 
6 1 2 7 4 6 3 5 8  1384  414  302  526  864  377  940  451 0 0 0 0  584  597  483  747 
6 3 7 1 4 5 2 8 6  1261  534  564  302  939  680  1466  414 0 1 0 0  395  484  671  596 
6 1 2 3 4 7 8 5 6  923  752  1240  489  1240  601  656  601 0 0 0 0  470  484  596  521 
6 4 1 6 8 5 2 3 7  1599  302  302  729  1165  564  902  1090 1 0 0 0  621  711  521  484 
6 2 5 7 4 3 6 8 1  1223  714  1015  414  1578  1128  601  302 0 0 0 0  509  483  483  784 
6 3 8 2 4 6 7 5 1  2989  414  1090  414  526  264  564  376 0 1 1 0  1147  559  972  747 
6 1 2 3 4 7 6 8 5  1221  264  314  189  1466  564  1165  302 0 0 0 0  546  521  522  672 
6 1 3 2 5 8 7 6 4  1336  227  302  302  1015  789  601  864 0 0 0 0  2086  672  634  613 
6 8 1 4 6 3 7 5 2  1073  1654  451  601  1090  977  687  414 1 0 0 0  809  596  822  484 
5 4 2 3 8 5 6 7 1  1711  526  1548  189  1240  119  1198  339 0 0 0 0  1521  408  483  445 
5 1 2 4 4 5 6 7 8  5318  526  1765  1728  1212  275  536  81 0 0 0 1  803  521  445  410 
5 1 2 3 4 5 1 7 8  1449  339  563  2028  451  227  2066  912 0 0 0 0  1105  972  462  407 
5 1 3 6 4 5 2 7 8  1261  3005  826  526  2066  751  227  264 0 0 0 0  805  483  483  537 
5 1 2 3 4 5 6 7 8  1862  264  563  264  2291  451  376  189 0 0 0 0  1030  446  408  446 
5 1 2 3 8 5 6 7 4  1391  227  189  189  676  189  693  339 0 0 0 0  1029  746  558  446 
5 -9 2 3 4 5 6 7 8  99  3718  503  302  1615  227  1014  94 0 0 0 1  579  408  446  408 
5 1 2 3 4 5 6 7 8  1674  189  1014  977  2642  302  1352  82 0 0 0 0  1555  558  483  483 
5 1 2 3 4 5 6 7 8  1374  152  339  190  1052  376  1841  77 0 0 0 0  1143  521  483  483 
5 1 2 3 4 5 6 7 8  1750  488  227  376  639  1025  339  601 0 0 0 0  1292  558  521  408 
5 1 2 3 4 5 6 7 8  3778  676  414  461  1465  115  488  115 0 0 0 0  1345  821  445  483 
5 1 2 3 4 5 6 7 8  1825  751  302  264  1165  192  395  152 0 0 0 0  955  483  521  558 
5 1 2 3 4 5 6 7 8  1111  301  414  127  789  526  751  902 0 0 0 0  1293  558  558  483 
5 1 2 3 4 5 6 7 8  1224  152  488  152  302  1202  939  115 0 0 0 0  1685  671  521  445 
5 1 2 3 4 5 6 7 8  2313  414  451  488  1288  81  447  189 0 0 0 0  917  483  558  483 
5 1 2 7 4 5 6 3 8  1336  189  8113  152  3155  1315  977  264 0 0 0 0  1556  671  483  483 
5 1 2 3 4 5 6 7 8  4341  339  189  264  676  264  676  115 0 0 0 0  1143  446  483  483 
5 1 2 3 4 5 6 7 8  2013  264  227  189  874  189  676  385 0 0 0 0  1481  445  445  520 
5 1 2 3 4 5 6 -9 8  1337  676  639  1916  676  152  1240  939 0 0 0 0  1143  896  784  521 
5 5 6 1 4 1 3 6 8  4454  2104  2254  264  939  189  1880  119 0 0 0 0  1030  746  560  483 
5 1 3 2 4 5 7 6 8  1750  316  977  152  488  153  2366  1171 1 1 0 0  820  897  445  709 
5 1 2 4 3 5 7 8 6  1111  451  939  414  526  2329  488  827 1 1 0 0  1256  633  1009  1084 
5 1 2 3 4 5 6 7 8  961  152  639  3157  488  339  1164  152 0 0 0 0  1218  521  934  596 
5 1 2 3 7 5 6 7 8  2088  564  4958  1369  789  376  864  189 0 0 0 0  1030  821  483  483 
5 1 2 3 4 5 6 7 8  961  676  227  864  676  189  451  189 0 0 0 0  1369  633  671  746 
5 1 2 3 4 8 6 7 8  1149  264  751  198  488  227  639  1069 1 0 0 0  1181  859  558  446 
5 1 2 3 4 5 6 7 8  1337  115  1089  115  414  189  789  227 0 0 0 0  805  521  446  500 
5 1 2 4 4 5 6 7 8  1487  152  1315  2404  2216  564  414  264 1 0 0 0  830  521  483  558 
5 1 6 3 4 5 2 7 8  1111  488  376  189  376  3568  977  152 0 0 0 0  1068  370  446  408 
5 1 2 3 4 5 6 7 8  810  227  1615  190  1690  1089  534  152 0 0 0 0  1068  483  371  445 
5 1 2 3 6 5 2 7 8  1465  241  526  2254  1052  414  451  414 0 0 1 0  1083  483  483  558 
5 1 2 -9 4 5 6 7 8  1937  451  339  687  1503  643  301  227 0 0 0 0  542  446  446  424 
5 1 2 3 6 5 6 7 8  1824  414  451  414  1240  1465  302  190 0 0 0 0  2120  596  671  559 
5 1 2 3 4 5 6 7 8  1089  1240  376  639  1390  827  376  414 0 0 0 0  1293  558  633  408 
5 1 6 3 4 5 2 7 8  1110  227  526  152  601  1352  827  189 0 0 0 0  880  558  446  483 
5 1 2 3 4 5 6 7 8  1035  152  526  488  641  339  901  129 0 0 0 0  992  634  633  520 
5 1 2 3 4 5 6 7 8  1861  1102  339  152  505  376  714  302 0 0 0 0  1143  821  483  483 
5 1 2 3 4 7 6 5 8  923  488  376  451  339  376  414  339 0 0 0 0  842  709  445  596 
5 1 3 3 4 5 6 7 8  1899  189  2291  189  789  339  526  227 0 0 0 0  1255  558  483  559 
5 1 2 4 3 5 7 6 8  885  227  827  227  526  1824  526  339 0 0 0 0  1292  408  483  446 
5 1 2 3 4 5 6 7 8  1465  1052  301  189  451  376  2554  301 0 0 0 0  631  596  408  483 
5 1 2 3 4 5 6 7 8  2650  639  347  789  488  376  376  77 0 0 0 0  1255  408  446  408 
5 1 2 3 4 5 6 7 8  1261  376  451  339  343  526  1202  264 0 0 0 0  654  483  408  446 
5 1 2 3 4 1 6 7 8  1711  264  1164  414  1390  414  1014  430 0 0 0 0  1105  633  596  484 
5 1 2 3 4 5 2 7 8  1107  152  376  1390  339  563  714  281 0 0 0 0  1180  521  483  371 
5 1 2 3 8 5 6 7 4  2124  227  724  751  954  227  939  152 0 0 0 0  729  521  446  633 
5 1 5 3 2 4 6 7 1  998  414  564  376  564  339  451  302 0 0 0 0  1705  483  445  408 
5 1 2 3 4 5 6 7 8  1037  194  1014  119  785  264  302  227 0 0 0 0  767  408  483  408 
5 1 2 3 4 5 6 7 8  1035  115  339  115  414  115  1728  339 0 0 0 0  1143  485  408  558 
5 1 2 3 4 5 6 7 8  885  189  414  1390  1014  1766  152  414 0 0 0 0  1594  596  483  446 
5 1 2 3 4 5 6 7 8  1335  451  189  376  1202  488  1991  227 0 0 0 0  1082  558  333  408 
5 1 2 3 4 5 6 8 7  1223  2554  488  3043  1127  414  751  414 0 0 0 0  1030  446  445  370 
5 1 2 3 4 5 6 7 8  1298  190  488  302  829  391  488  152 0 0 0 0  1593  633  408  446 
5 1 2 3 1 5 6 7 8  1073  302  339  189  822  130  308  131 0 0 0 0  1668  483  408  521 
5 2 1 3 4 5 6 7 8  4941  189  676  115  751  310  789  152 0 0 0 0  2232  596  521  408 
5 1 2 3 4 5 6 7 8  960  302  339  264  451  4134  376  339 0 0 0 0  1105  483  558  446 
5 1 2 3 4 5 6 7 8  772  414  339  488  376  376  264  283 0 0 0 0  1256  558  671  896 
5 5 2 7 4 5 6 3 8  998  977  451  827  902  376  1690  564 0 0 0 0  1706  596  408  634 
5 1 8 3 4 5 6 7 2  1315  302  339  274  339  376  302  339 0 0 0 0  917  784  446  596 
5 1 2 3 4 5 6 7 8  1749  152  639  1164  564  451  424  339 0 0 0 0  805  370  370  521 
5 1 2 3 4 5 6 7 8  2086  152  339  264  902  152  451  115 0 0 0 0  556  446  462  483 
5 1 2 3 4 5 6 7 8  1223  353  451  376  227  312  376  227 0 0 0 0  767  1046  373  370 
5 1 2 3 4 5 6 7 8  1598  189  376  152  676  578  391  376 0 0 0 0  990  408  408  483 
5 1 2 3 4 5 8 7 6  1344  939  227  152  751  714  1503  376 0 0 0 0  1518  633  521  558 
5 1 3 2 5 5 6 7 8  1148  1352  1392  714  1277  189  493  115 0 0 0 0  842  445  410  408 
5 1 2 3 4 5 6 7 8  1367  339  301  264  3793  414  301  526 0 0 1 0  844  408  408  558 
5 1 2 3 4 5 6 7 8  697  376  376  189  526  339  152  189 0 0 0 0  2681  520  371  521 
5 1 2 3 7 5 8 6 4  1073  264  339  789  526  1465  2742  451 0 0 0 0  1330  596  725  708 
