1 1 2 3 4 5 7 6  1073  526  264  602  339  1165  564 0 0 0 0  1675  483  446  613 
1 1 2 3 4 5 6 7  1261  339  302  714  339  1353  339 0 0 0 0  1413  559  784  672 
1 1 2 3 4 5 6 7  998  227  339  489  302  1541  264 0 0 0 0  1037  559  521  672 
1 1 2 3 4 5 7 6  1797  602  339  564  339  1053  264 0 0 0 0  1541  446  409  672 
1 1 2 3 5 4 6 7  1186  539  1178  451  306  1015  414 0 0 0 0  548  484  575  521 
1 1 2 3 4 5 6 7  1298  414  377  977  302  1466  264 0 0 0 0  586  521  446  521 
1 1 4 3 2 5 6 7  960  1015  790  602  302  2331  190 0 0 0 0  736  634  559  784 
1 1 2 3 4 5 6 7  1073  264  339  762  677  790  264 0 0 0 0  2315  634  596  559 
1 4 2 3 5 1 7 6  1111  377  414  1579  414  1090  376 0 0 0 0  1338  576  596  747 
1 1 2 4 3 5 6 7  960  602  451  602  302  1353  190 0 0 0 0  1678  446  425  521 
1 1 3 2 4 5 7 6  1487  865  1053  377  526  1654  264 0 0 0 0  962  559  897  747 
1 1 4 5 2 7 6 3  1824  526  1278  1278  1241  339  526 0 0 0 0  1376  634  559  1235 
1 1 2 3 4 5 7 6  1374  790  451  414  489  2143  564 0 0 0 0  700  484  559  521 
1 1 2 4 3 5 6 7  961  377  564  376  978  1729  152 0 0 0 0  640  446  446  596 
1 1 2 3 4 5 7 6  1186  564  677  639  2270  503  377 0 0 0 0  1978  709  559  484 
1 1 7 4 3 2 6 5  1149  564  3308  902  3383  414  602 0 0 0 1  1753  559  634  559 
1 1 2 3 4 5 6 7  998  414  564  414  377  2707  198 0 0 0 0  512  409  446  446 
1 1 2 3 4 5 6 7  1337  1015  489  377  302  1692  264 0 0 0 0  1527  559  634  521 
1 1 2 3 4 5 7 6  1111  339  602  414  339  1692  604 0 0 0 0  760  1048  558  446 
1 1 2 3 5 6 4 7  1788  489  526  1128  377  1057  190 0 0 0 0  2204  446  559  634 
1 1 2 3 4 5 7 6  1600  451  602  339  227  3684  190 0 0 0 0  1602  672  822  1160 
1 1 2 3 4 5 6 7  886  428  451  714  339  3166  1362 0 1 1 0  1453  408  446  371 
1 1 2 3 4 5 6 7  923  2632  452  790  677  4286  160 0 1 0 0  1378  409  747  521 
4 1 2 3 4 5 6 7  1262  602  602  1015  414  1504  339 0 0 0 0  1229  521  409  597 
4 1 2 3 4 5 6 7  1601  163  389  2518  264  302  339 0 0 0 0  1525  1010  1875  483 
4 1 2 3 4 5 6 7  2240  302  639  2218  389  489  302 0 0 0 0  887  521  521  484 
4 1 2 3 4 5 6 7  1187  339  227  564  339  1090  414 0 0 0 0  1526  521  613  1837 
4 1 2 3 4 5 6 7  1451  526  264  1241  77  1053  44 0 0 0 0  1037  483  408  446 
4 1 2 3 4 5 6 7  1112  451  227  264  264  977  77 0 0 0 0  1037  409  446  784 
4 1 2 3 4 5 6 7  1450  264  264  237  302  767  1015 0 0 0 0  1150  446  446  446 
4 1 2 3 4 5 6 7  1187  385  339  489  499  426  302 0 0 0 0  1827  483  559  1461 
4 1 2 3 4 5 6 7  2240  414  82  560  190  227  227 0 0 0 0  699  2551  446  409 
4 1 2 3 4 5 6 7  1338  190  264  4135  339  387  377 0 0 0 0  850  446  446  801 
4 1 2 3 4 5 6 7  924  339  264  827  499  310  263 0 0 0 0  2481  446  483  483 
4 1 2 3 4 5 6 7  1112  339  339  264  227  377  264 0 0 0 0  549  746  972  558 
4 1 2 3 4 5 6 7  1075  302  200  1090  639  1316  339 0 0 0 0  999  559  408  483 
4 1 2 3 4 5 6 7  962  339  314  1391  302  264  264 0 0 0 0  774  446  408  2137 
4 1 2 3 4 5 6 7  699  302  339  414  377  489  601 0 0 0 0  849  709  521  596 
4 1 2 3 4 5 6 7  1187  152  152  1353  152  414  302 0 0 0 0  1037  446  408  371 
4 1 2 3 4 7 6 5  924  455  190  2218  902  1616  82 0 0 0 0  1488  373  500  483 
4 1 2 3 4 5 6 7  699  264  190  2030  302  790  190 0 0 0 0  999  634  484  408 
4 1 2 3 4 5 6 7  1300  339  639  564  264  827  227 0 0 0 0  1187  483  408  597 
4 1 2 3 4 5 6 7  1525  152  190  1804  264  264  227 0 0 0 0  999  446  596  559 
4 1 2 3 4 5 6 7  1563  414  414  1053  414  4135  942 0 0 0 0  864  408  484  483 
4 1 2 3 4 5 6 7  1150  414  190  1992  264  643  264 0 0 0 0  511  483  484  709 
4 1 2 3 4 5 6 7  741  152  264  1015  414  564  86 0 0 0 0  886  1047  521  558 
4 1 2 3 4 5 6 7  924  152  163  1504  77  752  414 0 0 0 0  961  483  521  972 
4 1 2 3 4 5 6 7  1498  190  414  3308  377  526  115 0 0 0 0  1901  408  897  860 
4 1 2 3 4 5 6 7  1037  302  264  302  302  339  339 0 0 0 0  774  671  822  521 
4 1 2 3 4 5 6 7  1375  649  1654  827  451  1429  190 0 0 0 0  2202  483  446  425 
4 1 2 3 4 5 6 7  1752  339  339  347  339  1391  264 0 0 0 0  661  671  500  559 
4 1 3 2 4 5 6 7  939  687  639  3646  414  264  237 0 0 0 0  962  408  446  521 
4 1 2 3 4 5 6 7  849  279  264  302  275  387  1015 0 0 0 0  1112  558  483  484 
4 1 2 3 4 5 6 7  1225  302  302  302  264  264  190 0 0 0 0  1316  822  709  1348 
4 1 2 3 4 5 6 7  774  190  152  1090  264  227  227 0 0 0 0  1188  559  822  521 
4 1 2 3 4 5 6 7  999  339  376  1541  714  489  82 0 0 0 0  1037  408  408  484 
4 1 2 3 6 5 4 7  1488  264  902  3157  152  152  190 0 0 0 0  1037  484  523  1010 
4 1 2 3 4 5 6 7  1789  339  714  1015  564  1015  339 0 0 0 0  586  1649  596  634 
4 1 2 3 4 5 6 7  1075  790  264  264  302  339  264 0 0 0 0  887  559  634  483 
4 1 2 3 4 5 6 7  3104  152  302  302  281  1053  339 0 0 0 0  3894  521  634  596 
4 1 2 3 4 5 6 7  887  564  414  950  152  339  302 0 0 0 0  774  1047  521  636 
4 1 2 3 4 5 6 7  1187  115  169  302  152  526  152 0 0 0 0  774  1010  709  596 
4 1 2 3 4 5 6 7  962  376  312  489  339  377  264 0 0 0 0  698  521  897  596 
4 1 2 3 4 5 6 7  1413  451  376  535  190  377  227 0 0 0 0  752  371  484  484 
4 1 2 3 4 5 6 7  812  227  190  564  714  902  227 0 0 0 0  811  484  446  483 
4 1 2 3 4 5 6 7  1453  264  377  451  302  376  723 0 0 0 0  548  636  746  559 
4 1 2 3 4 5 6 7  1150  302  264  602  827  302  312 0 0 0 0  473  521  709  484 
4 1 2 3 4 5 6 7  962  564  499  451  339  831  115 0 0 0 0  1224  672  596  558 
4 1 2 3 4 6 5 7  999  339  377  639  339  302  639 0 0 0 0  1600  446  484  521 
4 1 2 3 4 5 6 7  849  227  377  414  190  264  190 0 0 0 0  999  521  558  486 
4 1 2 5 4 3 6 7  736  462  451  7968  376  790  227 0 0 0 0  660  559  483  559 
4 1 2 3 4 5 6 7  1037  364  302  339  302  275  526 0 0 0 0  886  425  483  521 
4 1 2 3 4 6 5 7  1504  489  377  1203  339  302  752 0 0 0 0  1450  519  1348  671 
4 1 2 3 4 5 6 7  1112  190  302  414  377  302  302 0 0 0 0  902  521  634  634 
4 1 2 3 4 5 6 7  999  302  414  639  376  414  752 0 0 0 0  585  484  446  446 
4 1 2 3 4 5 6 7  1262  339  302  489  352  339  349 0 0 0 0  2502  559  483  521 
4 1 2 3 4 5 6 7  1788  190  489  1090  190  227  227 0 0 0 0  735  897  822  559 
4 1 2 3 4 5 6 7  1150  227  376  564  190  264  204 0 0 0 0  510  688  521  445 
4 1 2 3 4 5 6 7  7990  302  264  264  639  602  88 0 0 0 0  849  746  1047  484 
4 1 2 3 6 5 4 7  1714  339  639  1971  339  227  227 0 0 0 0  3141  1085  446  446 
4 1 2 3 4 5 6 7  736  377  376  414  302  377  302 0 0 0 0  1074  483  483  408 
4 1 2 3 4 5 6 7  1075  339  377  714  339  602  190 0 0 0 0  548  446  408  446 
4 1 2 3 4 5 6 7  623  190  227  227  227  940  414 0 0 0 0  511  446  483  446 
4 1 2 3 4 6 5 7  1262  227  227  377  2142  339  302 0 0 0 0  488  634  634  1235 
4 1 2 3 4 5 6 7  1094  127  190  302  564  602  451 0 0 0 0  470  521  484  596 
4 1 2 3 4 5 6 7  1450  152  227  564  190  339  414 0 0 0 0  924  521  559  596 
4 1 2 3 4 5 6 7  924  339  414  264  302  339  239 0 0 0 0  698  521  446  521 
4 1 2 3 4 5 6 7  661  190  190  865  827  339  190 0 0 0 0  774  408  446  446 
4 1 2 3 4 5 6 7  1187  227  264  2894  227  347  489 0 0 0 0  773  483  483  558 
4 1 2 3 4 5 6 7  1413  302  227  1165  526  865  268 0 0 0 0  736  483  446  559 
4 1 2 3 4 5 6 7  1375  302  302  264  264  302  302 0 0 0 0  2014  446  408  596 
4 1 2 3 4 5 6 7  1074  489  264  639  489  451  152 0 0 0 0  1224  446  446  446 
4 1 5 3 2 4 6 7  2427  227  279  6502  376  264  339 0 0 0 0  624  446  523  597 
4 1 2 3 4 5 6 7  1003  129  190  339  227  1165  77 0 0 0 0  1165  746  521  523 
4 1 2 3 4 5 6 7  3066  227  489  789  789  752  302 0 0 0 0  1150  596  634  484 
4 1 2 3 4 5 6 7  1187  227  414  451  564  466  714 0 0 0 0  435  408  408  559 
4 1 2 3 4 5 6 7  1050  489  977  489  152  1541  339 0 0 0 0  1375  483  521  559 
4 1 2 3 4 5 6 7  1221  190  264  227  1391  1241  752 0 0 0 0  3931  446  446  1385 
4 1 2 3 4 5 6 7  2088  190  190  2518  414  302  677 0 0 0 0  849  483  446  521 
4 1 2 3 4 5 6 7  810  264  227  647  190  264  190 0 0 0 0  962  709  483  521 
4 1 2 3 4 5 6 7  1863  489  376  339  190  264  264 0 0 0 0  924  446  446  538 
4 1 2 3 4 5 6 7  848  393  639  865  462  376  302 0 0 0 0  1225  446  446  483 
4 1 2 3 4 5 6 7  1449  302  310  264  302  827  115 0 0 0 0  1149  671  446  484 
4 1 2 3 4 5 6 7  733  302  264  977  302  264  451 0 0 0 0  751  408  371  408 
4 1 2 3 4 5 6 7  1073  677  239  1061  526  414  227 0 0 0 0  1337  483  446  483 
4 1 2 3 4 5 6 7  848  115  264  302  227  639  837 0 0 0 0  1412  371  484  559 
4 1 2 3 4 5 6 7  961  489  865  1992  115  190  153 0 0 0 0  849  483  446  1160 
4 1 2 3 4 5 6 7  696  264  200  677  377  639  61 0 0 0 0  1450  408  484  483 
4 1 2 3 4 5 6 7  961  789  1466  377  302  339  339 0 0 0 0  999  784  671  521 
4 1 2 3 4 5 6 7  848  152  227  639  1128  489  115 0 0 0 0  2068  446  446  485 
4 1 2 3 4 5 6 7  2802  489  902  1917  339  1128  82 0 0 0 0  2126  408  521  521 
4 1 2 3 4 5 6 7  752  489  414  601  339  376  306 0 0 0 0  1600  446  483  446 
4 1 2 3 4 5 6 7  923  1241  152  790  393  302  677 0 0 0 0  847  483  408  483 
4 1 2 3 4 5 6 7  961  235  264  677  264  677  129 0 0 0 0  526  350  483  446 
4 1 2 3 4 5 6 7  885  381  190  451  302  526  302 0 0 0 0  429  409  446  408 
4 1 5 3 4 2 6 7  1036  339  1165  7028  451  1391  493 0 0 0 0  2614  521  784  446 
4 1 2 3 4 5 6 7  1036  190  339  564  451  714  414 0 0 0 0  1187  521  483  558 
4 1 2 3 4 5 6 7  1412  377  339  564  377  2368  1015 0 0 0 0  698  559  446  446 
4 1 2 3 4 5 6 7  1073  339  339  264  339  1053  264 0 0 0 0  1037  371  446  483 
4 1 2 3 4 5 6 7  773  190  310  865  451  564  152 0 0 0 0  962  596  594  784 
4 1 2 3 4 5 6 7  1315  752  489  451  451  414  677 0 0 0 0  1675  596  446  596 
4 1 2 3 4 5 6 7  1052  1015  339  1729  414  639  115 0 0 0 0  1676  446  408  446 
4 1 2 3 4 5 6 7  1261  264  302  414  264  227  227 0 0 0 0  436  484  559  521 
7 1 2 3 5 6 7 4  2031  1505  1994  2596  828  1693  677 0 0 0 0  7969  1649  1311  1328 
7 1 4 5 3 6 2 7  6492  654  1392  866  2370  265  640 0 0 0 0  10071  1123  898  935 
7 3 1 4 6 5 2 7  4498  152  2634  2069  1505  1806  115 0 0 0 1  4430  484  1687  1687 
7 6 2 3 1 7 4 5  1752  978  2972  2107  1580  489  602 0 0 0 0  2662  1274  785  559 
7 1 5 3 2 7 4 6  3756  1129  1731  1844  377  1166  82 0 0 0 0  2136  597  1048  634 
7 1 2 3 6 5 4 7  1338  190  152  2606  264  1505  763 0 0 0 0  1610  596  636  2214 
7 1 5 6 3 7 2 4  1789  265  828  115  1166  1091  1054 0 0 0 0  2965  973  823  672 
7 1 4 5 2 7 3 6  1564  190  4025  790  1283  115  1054 0 0 0 0  1534  446  559  973 
7 4 6 3 2 -9 -9 7  4987  2220  527  3950  425  564  3010 0 0 0 0  3753  3531  935  973 
7 1 2 3 4 6 7 5  924  190  377  4853  2032  265  302 0 0 0 0  1685  688  597  935 
7 1 2 3 5 7 4 6  1412  391  2032  3085  414  302  377 0 0 0 0  3206  1086  709  597 
7 1 5 2 3 4 6 7  10140  466  489  6283  677  715  1693 0 0 0 0  1610  1011  935  559 
7 1 3 2 7 5 6 4  2392  903  242  619  3349  715  640 0 0 0 0  4620  1612  521  446 
7 1 2 7 3 4 6 5  1639  414  1731  1806  1129  377  356 0 0 0 0  4432  860  409  1387 
7 1 2 3 6 5 7 4  1263  377  302  2972  302  1028  227 0 0 0 0  1986  3230  1048  559 
7 1 2 3 4 6 5 7  2316  152  678  1919  1543  265  414 0 0 0 0  1610  484  1161  1387 
7 1 2 3 5 7 4 6  5514  1242  866  2145  340  1204  640 1 0 0 0  2668  1011  522  2290 
7 1 2 3 4 5 7 6  1787  602  414  2333  564  377  1731 0 0 0 0  2588  1124  1161  822 
7 1 3 2 6 7 1 4  1166  377  452  3763  1177  2483  1355 0 0 0 0  2814  1048  1349  1424 
7 1 2 3 4 5 6 7  1075  190  414  678  565  339  836 0 0 0 0  7480  635  1350  559 
7 1 2 3 5 7 4 6  1339  190  564  1505  302  1317  115 0 0 0 0  6104  1387  522  521 
7 2 1 3 6 5 4 7  1113  265  715  2935  1919  1016  227 0 0 0 0  1799  597  597  710 
7 1 3 2 6 7 4 5  849  732  4816  4816  1054  640  715 0 0 0 0  1611  1274  635  522 
7 1 2 3 5 4 6 7  699  227  227  2521  115  1142  78 0 0 0 0  2363  538  860  521 
7 1 2 3 7 6 4 5  2580  77  654  3740  979  1054  77 0 0 0 1  1498  1011  860  446 
7 2 1 3 7 5 4 6  4725  377  152  1543  1204  581  602 0 0 0 1  2664  521  1161  408 
7 1 2 3 7 6 4 5  1564  92  206  4440  1957  1468  190 0 0 0 0  1686  1725  935  559 
7 1 2 3 7 6 4 5  1226  265  2107  4703  1204  1317  828 0 0 0 0  1799  973  898  597 
7 1 2 3 4 5 6 7  1113  265  302  715  227  1129  227 0 0 0 0  1611  2855  1161  522 
7 4 1 2 3 7 6 5  1000  2408  452  452  1957  715  602 0 0 0 0  1385  484  521  935 
7 4 2 3 7 1 6 5  1602  227  190  2973  339  1468  227 0 0 0 0  2869  409  296  1065 
7 1 6 7 4 5 3 2  4462  156  711  903  903  1016  302 0 0 0 0  3004  1312  785  597 
7 5 2 1 3 6 7 4  2016  1167  231  190  1656  1242  565 0 0 0 0  1498  1010  446  521 
7 5 6 2 4 1 3 7  3407  979  565  1204  678  1317  115 0 0 0 0  1686  1613  785  709 
7 1 2 3 7 5 4 6  1226  377  527  2559  1844  828  302 0 0 0 0  1686  634  200  1425 
7 2 3 1 4 5 6 7  5440  377  381  4214  1091  302  302 0 0 0 0  1611  1013  524  484 
7 6 3 7 2 4 5 1  8789  190  2070  302  1844  941  302 0 0 0 0  2702  1161  785  484 
7 1 4 5 2 6 3 7  2392  1581  302  1242  265  866  302 0 0 0 0  1348  973  559  484 
7 1 2 5 4 7 6 3  925  190  340  1890  1393  640  678 0 0 0 0  2853  446  860  747 
7 3 2 1 4 5 6 7  6795  1091  991  377  265  414  504 0 0 0 0  4131  1161  597  484 
7 1 4 2 3 1 7 6  1527  377  3236  640  1204  1242  799 0 0 0 0  5504  1048  521  599 
7 1 2 3 4 7 5 6  887  452  565  602  2344  1167  339 0 0 0 0  1687  1236  1048  484 
7 2 3 7 6 5 1 4  1941  828  1204  1882  769  602  602 0 0 0 0  2590  409  1199  521 
7 1 2 3 4 5 6 7  7021  489  602  489  602  565  715 0 0 0 0  1461  860  597  898 
7 1 2 3 4 5 6 7  7675  138  265  1882  265  1054  227 0 0 0 0  1725  1425  1387  522 
7 2 3 1 4 5 6 7  9655  535  414  452  1167  527  377 0 0 0 0  2628  371  371  935 
7 7 3 1 4 5 6 2  5215  190  302  828  565  489  941 0 0 0 0  2327  484  371  860 
7 1 2 3 5 7 6 4  1489  489  903  1618  2498  302  340 0 0 0 0  1612  1914  1425  484 
7 1 6 3 4 5 2 7  1341  152  227  2973  414  452  377 0 0 0 0  1799  1237  1086  521 
7 1 2 3 4 5 6 7  23654  302  489  678  452  1995  389 0 0 0 0  4660  1387  672  1048 
7 1 2 3 4 5 6 7  10220  791  152  979  238  452  92 0 0 0 0  1591  409  371  785 
7 5 2 3 1 4 6 7  7473  688  340  414  678  1656  115 0 0 0 0  2102  409  860  597 
7 2 5 1 6 7 4 3  9881  265  340  1355  489  1393  340 0 0 0 0  2026  785  935  484 
7 3 2 1 4 5 6 7  6081  903  489  527  489  489  489 0 0 0 0  3080  1274  634  521 
7 1 2 3 4 -9 -9 7  13870  340  414  302  377  678  8053 0 0 0 0  4021  1048  1387  559 
7 2 5 3 1 4 6 7  9806  77  190  1355  5720  423  115 0 0 0 0  2703  1237  651  936 
7 1 2 3 4 6 5 7  2589  190  312  1092  265  791  719 0 0 0 0  4285  823  484  446 
7 7 4 2 6 5 1 3  11537  152  227  753  115  602  115 0 0 0 0  9516  559  501  936 
7 1 3 2 4 5 6 7  5704  115  190  1242  115  153  310 0 0 0 0  1914  1049  522  484 
7 3 2 1 4 5 6 7  32762  6435  414  1430  866  302  377 0 0 0 0  1839  634  1312  522 
7 1 2 3 5 6 7 4  1264  527  527  3011  565  1054  377 1 0 0 0  914  2177  898  860 
7 3 1 2 4 5 6 7  4500  152  302  1807  753  527  527 0 0 0 0  2140  521  1425  484 
7 1 2 3 4 5 6 7  1377  302  340  715  527  565  791 0 0 0 0  4887  1199  521  597 
7 1 2 3 6 5 4 7  8602  452  377  678  489  377  414 0 0 0 0  1763  1387  1387  1764 
7 3 1 2 4 7 6 5  18161  302  4403  1543  715  640  694 0 0 0 0  2441  1463  672  672 
7 2 3 1 4 5 6 7  8866  77  340  3237  302  979  415 0 0 0 0  1387  1237  748  522 
7 1 3 2 4 5 6 7  12253  190  452  2296  340  640  527 1 0 0 1  2441  935  463  559 
7 1 2 3 4 7 5 6  1075  227  167  3613  4479  527  527 0 0 0 0  5452  973  484  672 
7 1 2 3 4 5 6 7  1113  152  190  640  265  452  565 0 0 0 0  3985  559  409  560 
7 2 1 7 3 5 6 4  4651  414  602  452  640  1129  377 0 0 0 0  3796  785  785  1199 
7 2 1 3 4 5 2 7  11341  227  452  828  489  565  640 0 0 0 0  1818  371  973  559 
7 3 1 2 4 5 6 7  12893  904  302  2597  791  753  414 0 0 0 0  1576  973  597  710 
7 3 6 5 4 2 7 1  2129  115  4178  115  565  1355  640 0 0 0 0  1237  484  785  559 
7 1 2 3 4 5 6 7  9581  302  415  1054  452  302  423 0 0 0 0  1726  409  409  1048 
7 6 3 1 4 5 2 7  10777  115  152  565  678  202  340 0 0 0 0  1313  484  898  634 
7 7 2 1 4 5 6 3  6608  265  302  903  302  340  565 0 0 0 0  1275  973  672  597 
7 4 2 3 1 5 6 7  6683  527  979  1167  460  753  190 0 0 0 0  4626  1216  597  521 
7 3 2 1 4 5 6 7  8377  227  302  753  1355  1393  452 0 0 0 0  1313  1086  823  823 
7 3 2 1 4 5 6 7  11539  5570  115  2484  866  903  115 0 0 0 0  6732  936  521  446 
7 1 2 7 4 5 6 3  5028  78  1242  1581  265  866  753 0 0 0 0  1161  898  521  559 
7 3 2 1 4 5 6 7  6533  2823  414  995  340  340  377 0 0 0 0  1781  973  634  448 
7 3 1 2 4 5 6 7  7925  302  414  1619  1054  527  941 0 0 0 0  2404  1086  2253  446 
7 2 7 3 4 5 6 1  16808  190  377  603  640  527  640 0 0 0 0  1689  635  823  522 
7 2 1 3 6 5 4 7  8651  342  3925  2045  2108  340  414 0 0 0 0  2178  1387  371  484 
7 1 3 2 4 5 6 7  9295  190  415  1468  1393  227  415 0 0 0 0  1356  409  371  898 
7 3 1 6 4 5 2 -9  6646  1656  3840  2296  602  423  452 0 0 0 0  1764  747  597  484 
7 3 2 1 4 6 5 7  5592  78  415  415  1129  979  115 0 0 0 0  1727  409  973  672 
7 2 3 1 4 5 6 7  6194  115  227  2070  115  1092  115 0 1 0 1  3157  1237  522  409 
7 1 3 2 4 5 6 7  6420  190  602  565  490  340  340 0 0 0 0  1163  484  1048  597 
7 1 3 2 4 5 6 7  5517  115  190  1054  227  302  678 0 0 0 0  1200  446  672  936 
7 1 2 3 4 5 6 7  1000  540  227  1581  1393  979  78 0 0 0 0  1405  484  522  597 
7 1 2 3 5 7 6 4  1189  78  640  3162  490  602  602 0 0 0 0  1238  1086  672  559 
7 1 2 3 5 6 4 7  699  190  227  1732  340  753  565 0 0 0 0  1464  560  750  785 
7 1 2 3 4 5 6 7  1205  227  377  791  77  527  190 0 0 0 0  1953  1011  1011  936 
7 1 2 3 4 6 5 7  889  152  1027  6060  227  302  565 0 0 1 0  2668  409  371  860 
7 4 2 3 1 5 7 6  1564  115  415  1742  1656  1242  1282 0 0 0 0  1426  785  521  484 
7 1 2 3 4 5 6 7  1076  227  340  1581  1431  414  377 0 0 0 0  1426  823  559  521 
7 2 4 3 5 4 6 7  8340  7491  152  603  190  489  1468 0 0 0 0  1539  1011  521  524 
7 1 2 3 4 5 6 7  1904  115  190  2861  78  1592  115 0 0 0 0  1728  411  936  559 
7 2 3 1 4 5 6 7  9657  1393  489  2386  489  979  866 0 0 0 0  1012  521  747  409 
6 1 2 3 4 5 6 7  1075  377  527  603  340  340  302 0 0 0 0  680  711  1124  576 
6 1 2 3 4 7 5 5  700  238  157  1502  265  227  1845 0 0 1 0  560  447  411  522 
6 1 2 3 4 5 6 7  850  414  340  414  394  1995  419 0 0 0 0  598  522  484  673 
6 2 1 3 4 5 7 6  888  227  340  377  640  419  340 0 0 0 0  673  522  560  786 
6 1 2 3 7 6 5 6  699  340  265  377  602  1694  1581 0 0 0 0  449  522  710  786 
6 1 2 3 4 5 6 7  1264  227  377  414  565  640  265 0 0 0 0  484  484  522  710 
6 1 2 3 4 5 6 7  850  452  565  1204  394  452  565 0 0 0 0  1009  597  560  522 
6 1 3 3 6 5 2 4  662  309  1581  452  452  753  1430 0 0 0 0  484  597  522  635 
6 4 2 3 7 1 6 5  662  227  200  527  602  1393  1092 0 0 0 0  446  635  522  710 
6 4 2 3 1 5 7 6  549  190  302  10799  377  1129  302 0 0 0 1  445  447  560  484 
6 1 2 3 4 5 6 7  662  227  265  302  527  265  152 0 0 0 0  650  598  522  484 
6 6 3 2 7 4 5 1  1076  339  302  790  640  1016  753 0 0 0 0  795  482  560  522 
6 1 2 3 6 5 7 4  925  339  340  790  340  1995  602 0 0 0 0  634  485  635  635 
6 2 1 3 5 4 6 7  699  302  339  452  265  715  339 0 0 0 0  556  559  560  747 
6 -9 2 5 4 1 7 6  1151  943  527  677  302  715  265 0 0 0 0  858  522  597  597 
6 7 3 4 6 1 5 2  565  227  227  914  565  1327  202 1 0 0 0  482  1463  672  747 
6 1 2 3 4 5 7 6  622  452  377  1882  239  828  302 1 0 0 0  782  1801  560  539 
6 1 2 3 4 5 7 6  1151  414  414  377  302  1204  302 0 0 0 0  558  449  560  861 
6 1 2 3 4 5 7 6  775  269  306  339  340  1430  190 0 0 0 0  520  522  748  785 
6 2 7 3 6 4 1 5  1075  1129  377  1054  227  828  302 1 0 0 0  783  1199  522  635 
6 1 2 3 4 6 5 7  963  227  1056  377  265  1618  565 0 0 0 1  498  1312  785  973 
6 1 2 3 6 7 5 4  774  302  339  1543  489  602  339 0 0 0 0  557  447  560  560 
6 1 2 3 5 4 6 7  624  339  265  489  978  3612  152 0 0 0 0  1197  484  635  861 
6 -9 7 3 2 4 1 6  1525  1016  377  489  527  489  377 0 0 0 0  519  522  861  522 
6 1 2 3 4 5 6 7  737  227  312  500  1656  377  302 0 0 0 0  406  785  522  560 
6 4 2 3 7 6 5 1  586  227  265  377  265  489  190 1 1 0 1  670  635  522  371 
6 1 2 3 4 5 7 6  549  190  190  903  302  227  165 0 1 1 1  446  371  409  371 
6 1 2 3 4 4 6 5  473  227  265  265  1543  452  190 0 0 0 0  519  785  635  371 
6 4 6 2 1 3 5 7  699  414  265  1091  265  585  169 0 0 0 0  536  484  409  559 
6 4 2 3 6 5 1 7  511  339  302  602  265  564  265 0 0 0 0  443  521  484  635 
6 1 2 5 5 6 7 4  662  190  380  2145  414  1317  302 0 0 0 0  384  484  898  446 
6 1 2 3 4 7 5 6  737  227  194  298  564  1166  377 0 0 0 0  629  501  635  635 
6 1 2 7 4 5 6 3  624  152  190  302  265  1091  579 0 1 0 0  895  559  710  936 
6 1 3 2 4 6 7 5  624  227  302  265  2182  489  377 0 0 0 0  1647  484  559  484 
6 1 2 3 4 5 6 7  924  265  227  302  340  302  227 0 0 0 0  631  576  446  672 
6 1 2 3 4 5 6 7  595  190  489  414  377  1430  339 0 0 0 0  368  446  446  785 
6 1 2 3 4 6 5 7  1537  227  265  265  640  190  227 0 0 0 1  556  748  447  522 
6 2 3 3 4 5 1 6  1075  459  1166  377  389  227  265 0 0 1 1  933  634  635  823 
6 1 2 3 5 6 4 7  4792  377  227  989  265  1167  339 1 0 0 0  4845  860  522  748 
6 5 3 7 1 4 2 6  2806  377  527  5718  790  489  190 0 0 0 0  1383  1048  5187  860 
6 -9 2 3 4 6 7 5  511  958  265  414  231  339  339 0 0 1 0  422  371  446  409 
6 1 2 3 4 5 6 7  662  190  190  227  190  156  186 0 0 0 0  745  484  522  710 
6 1 3 3 4 6 5 7  812  305  1129  427  265  377  489 0 0 0 0  481  446  484  597 
6 1 4 3 6 6 7 2  550  339  265  753  903  1430  452 0 0 0 0  557  559  522  785 
6 4 5 3 6 7 1 2  924  302  265  987  302  790  302 0 0 0 0  1157  597  522  635 
6 7 3 2 1 5 6 4  623  190  265  790  414  339  527 0 0 0 0  707  522  635  597 
6 1 2 3 6 5 7 4  661  227  190  941  302  339  227 0 0 0 0  481  597  635  484 
6 1 2 3 4 7 5 6  585  302  265  414  677  677  750 1 0 0 0  519  597  672  597 
6 2 1 3 4 5 6 7  1300  265  265  1054  377  414  165 1 0 0 0  594  785  634  597 
6 1 2 3 7 5 6 4  548  190  152  715  302  1618  302 0 0 0 0  519  388  538  522 
6 1 3 3 2 5 1 7  585  421  903  1167  414  1091  339 0 0 0 0  836  522  522  748 
6 1 7 3 6 4 2 5  848  227  302  1580  414  452  227 0 0 0 0  406  860  484  635 
6 1 3 5 4 2 6 7  661  265  227  1656  377  753  115 0 0 0 0  519  710  597  560 
6 1 4 3 5 6 2 7  594  265  302  339  640  452  242 0 0 0 0  520  524  597  447 
6 6 1 3 2 4 7 5  623  302  190  414  339  1166  339 0 0 0 0  820  522  597  710 
6 7 5 6 2 4 -9 1  924  302  265  339  190  227  339 1 0 1 1  444  334  447  259 
6 1 2 3 6 5 4 7  585  265  227  312  535  377  190 0 0 0 0  481  446  484  484 
6 1 2 3 4 5 6 7  472  302  414  527  377  339  190 0 0 0 0  408  409  484  409 
