id,group,sex,age,session,memo,example,con,nblock,n,trial,outnr,trialnr,out_allnr,matchkey,pressedkey,corr,mem_dig,prb_dig,in_pos,in_nr,pre_RT,RT,pos,neg,RT_r,RTr_mean,sd_RTr,cut,Exp
21,9,2,21,2,1,0,2,12,5,11,2,12,52,2,1,1,9,1,5,1, ,1120,0,2,1120,523.743243243243,235.356160348513,1229.81172428878,2
21,9,2,21,2,1,0,2,12,5,11,3,12,53,2,1,1,2,9,3,3, ,802,0,1,802,523.743243243243,235.356160348513,1229.81172428878,2
21,9,2,21,2,1,0,2,12,5,11,4,12,54,2,1,0,4,6,1,5, ,800,1,0, ,438.4125,198.061152412422,1032.59595723727,2
21,9,2,21,2,1,0,2,12,5,11,5,12,55,2,2,1,6,9,4,2, ,450,1,0,450,438.4125,198.061152412422,1032.59595723727,2
21,9,2,21,2,1,0,2,12,5,12,1,12,56,2,1,1,4,8,2,4,181,429,0,2,429,523.743243243243,235.356160348513,1229.81172428878,2
21,9,2,21,2,1,0,2,12,5,12,2,12,57,2,1,1,5,2,5,1, ,717,0,2,717,523.743243243243,235.356160348513,1229.81172428878,2
21,9,2,21,2,1,0,2,12,5,12,3,12,58,2,2,1,1,1,3,3, ,619,1,0,619,438.4125,198.061152412422,1032.59595723727,2
21,9,2,21,2,1,0,2,12,5,12,4,12,59,2,1,1,6,7,1,5, ,651,0,2,651,523.743243243243,235.356160348513,1229.81172428878,2
21,9,2,21,2,1,0,2,12,5,12,5,12,60,2,2,1,3,5,4,2, ,451,1,0,451,438.4125,198.061152412422,1032.59595723727,2
22,10,1,18,1,0,0,4,1,4,1,1,15,1,2,1,1, ,1,1, ,539,620,0, ,620,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,1,2,15,2,2,2,1, ,7,3, , ,826,1, ,826,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,1,3,15,3,2,2,1, ,6,4, , ,563,1, ,563,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,1,4,15,4,2,2,1, ,8,2, , ,422,1, ,422,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,2,1,15,5,2,1,1, ,4,4, ,625,683,0, ,683,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,2,2,15,6,2,1,1, ,3,1, , ,607,0, ,607,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,2,3,15,7,2,1,1, ,2,2, , ,685,0, ,685,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,2,4,15,8,2,2,1, ,6,3, , ,499,1, ,499,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,3,1,15,9,2,1,1, ,4,2, ,572,795,0, ,795,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,3,2,15,10,2,1,1, ,3,1, , ,702,0, ,702,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,3,3,15,11,2,1,1, ,2,3, , ,517,0, ,517,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,3,4,15,12,2,1,1, ,1,4, , ,464,0, ,464,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,4,1,15,13,2,2,1, ,6,3, ,885,772,1, ,772,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,4,2,15,14,2,1,1, ,2,2, , ,615,0, ,615,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,4,3,15,15,2,1,1, ,3,4, , ,526,0, ,526,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,4,4,15,16,2,1,1, ,1,1, , ,482,0, ,482,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,5,1,15,17,2,1,1, ,1,3, ,667,657,0, ,657,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,5,2,15,18,2,2,1, ,8,1, , ,578,1, ,578,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,5,3,15,19,2,1,1, ,2,2, , ,554,0, ,554,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,5,4,15,20,2,1,1, ,3,4, , ,475,0, ,475,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,6,1,15,21,2,2,1, ,8,4, ,758,717,1, ,717,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,6,2,15,22,2,1,1, ,2,1, , ,537,0, ,537,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,6,3,15,23,2,1,1, ,1,2, , ,615,0, ,615,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,6,4,15,24,2,1,1, ,4,3, , ,755,0, ,755,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,7,1,15,25,2,2,1, ,6,2, ,465,657,1, ,657,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,7,2,15,26,2,2,1, ,9,1, , ,649,1, ,649,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,7,3,15,27,2,2,1, ,7,3, , ,659,1, ,659,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,7,4,15,28,2,2,1, ,8,4, , ,386,1, ,386,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,8,1,15,29,2,1,1, ,1,1, ,392,693,0, ,693,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,8,2,15,30,2,2,1, ,7,3, , ,641,1, ,641,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,8,3,15,31,2,2,1, ,6,2, , ,633,1, ,633,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,8,4,15,32,2,1,1, ,4,4, , ,589,0, ,589,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,9,1,15,33,2,2,1, ,6,2, ,755,609,1, ,609,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,9,2,15,34,2,2,1, ,8,1, , ,649,1, ,649,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,9,3,15,35,2,2,1, ,7,3, , ,526,1, ,526,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,9,4,15,36,2,2,1, ,9,4, , ,412,1, ,412,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,10,1,15,37,2,2,1, ,8,4, ,553,573,1, ,573,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,10,2,15,38,2,2,1, ,6,2, , ,579,1, ,579,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,10,3,15,39,2,2,1, ,9,1, , ,484,1, ,484,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,10,4,15,40,2,1,1, ,3,3, , ,572,0, ,572,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,11,1,15,41,2,2,1, ,9,4, ,611,694,1, ,694,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,11,2,15,42,2,1,1, ,3,1, , ,678,0, ,678,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,11,3,15,43,2,1,1, ,1,3, , ,703,0, ,703,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,11,4,15,44,2,1,1, ,4,2, , ,659,0, ,659,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,12,1,15,45,2,1,1, ,2,2, ,466,489,0, ,489,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,12,2,15,46,2,1,1, ,3,3, , ,509,0, ,509,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,12,3,15,47,2,1,1, ,4,4, , ,376,0, ,376,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,12,4,15,48,2,1,1, ,1,1, , ,482,0, ,482,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,13,1,15,49,2,2,1, ,9,2, ,504,582,1, ,582,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,13,2,15,50,2,2,1, ,6,3, , ,501,1, ,501,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,13,3,15,51,2,1,1, ,3,4, , ,554,0, ,554,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,13,4,15,52,2,2,1, ,7,1, , ,421,1, ,421,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,14,1,15,53,2,1,0, ,7,1, ,479,609,1, , ,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,14,2,15,54,2,2,1, ,8,3, , ,631,1, ,631,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,14,3,15,55,2,2,1, ,6,2, , ,605,1, ,605,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,14,4,15,56,2,2,1, ,9,4, , ,438,1, ,438,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,15,1,15,57,2,1,1, ,1,1, ,618,615,0, ,615,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,1,4,15,2,15,58,2,2,1, ,8,4, , ,598,1, ,598,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,15,3,15,59,2,2,1, ,6,3, , ,536,1, ,536,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,1,4,15,4,15,60,2,1,1, ,2,2, , ,553,0, ,553,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,1,1,12,1,2,2,1, ,7,3, ,593,651,1, ,651,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,1,2,12,2,2,1,1, ,2,2, , ,563,0, ,563,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,1,3,12,3,2,2,1, ,8,4, , ,633,1, ,633,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,1,4,12,4,2,2,1, ,6,1, , ,625,1, ,625,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,1,5,12,5,2,1,1, ,1,5, , ,544,0, ,544,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,2,1,12,6,2,1,1, ,2,2, ,598,541,0, ,541,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,2,2,12,7,2,2,1, ,8,3, , ,570,1, ,570,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,2,3,12,8,2,2,1, ,6,4, , ,536,1, ,536,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,2,4,12,9,2,2,1, ,7,5, , ,466,1, ,466,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,2,5,12,10,2,2,1, ,9,1, , ,411,1, ,411,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,3,1,12,11,2,1,1, ,4,4, ,432,797,0, ,797,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,3,2,12,12,2,1,1, ,2,5, , ,561,0, ,561,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,3,3,12,13,2,2,1, ,7,1, , ,614,1, ,614,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,3,4,12,14,2,2,1, ,6,2, , ,474,1, ,474,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,3,5,12,15,2,1,1, ,3,3, , ,483,0, ,483,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,4,1,12,16,2,1,1, ,1,2, ,470,662,0, ,662,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,4,2,12,17,2,1,1, ,3,3, , ,438,0, ,438,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,4,3,12,18,2,1,1, ,2,5, , ,535,0, ,535,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,4,4,12,19,2,1,1, ,4,1, , ,641,0, ,641,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,4,5,12,20,2,2,1, ,6,4, , ,475,1, ,475,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,5,1,12,21,2,1,1, ,1,3, ,449,550,0, ,550,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,5,2,12,22,2,2,1, ,7,4, , ,738,1, ,738,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,5,3,12,23,2,2,1, ,6,2, , ,413,1, ,413,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,5,4,12,24,2,2,0, ,2,1, , ,386,0, , ,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,5,5,12,25,2,2,0, ,4,5, , ,484,0, , ,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,6,1,12,26,2,2,1, ,8,4, ,770,624,1, ,624,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,6,2,12,27,2,1,1, ,4,2, , ,580,0, ,580,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,6,3,12,28,2,2,1, ,6,1, , ,571,1, ,571,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,6,4,12,29,2,1,1, ,1,3, , ,588,0, ,588,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,6,5,12,30,2,2,1, ,9,5, , ,623,1, ,623,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,7,1,12,31,2,1,1, ,4,4, ,654,838,0, ,838,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,7,2,12,32,2,1,1, ,3,1, , ,579,0, ,579,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,7,3,12,33,2,1,1, ,2,3, , ,597,0, ,597,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,7,4,12,34,2,2,1, ,6,2, , ,640,1, ,640,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,7,5,12,35,2,1,1, ,1,5, , ,572,0, ,572,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,8,1,12,36,2,2,1, ,6,2, ,510,722,1, ,722,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,8,2,12,37,2,2,1, ,8,5, , ,632,1, ,632,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,8,3,12,38,2,2,1, ,9,4, , ,527,1, ,527,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,8,4,12,39,2,2,1, ,7,3, , ,500,1, ,500,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,8,5,12,40,2,1,1, ,1,1, , ,518,0, ,518,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,9,1,12,41,2,2,1, ,6,4, ,562,1024,1, , ,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,9,2,12,42,2,2,1, ,8,5, , ,508,1, ,508,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,9,3,12,43,2,1,1, ,4,1, , ,545,0, ,545,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,9,4,12,44,2,2,1, ,9,2, , ,676,1, ,676,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,9,5,12,45,2,1,1, ,3,3, , ,422,0, ,422,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,10,1,12,46,2,2,1, ,9,4, ,747,638,1, ,638,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,10,2,12,47,2,1,1, ,3,5, , ,607,0, ,607,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,10,3,12,48,2,1,1, ,2,2, , ,501,0, ,501,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,10,4,12,49,2,1,1, ,1,3, , ,492,0, ,492,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,10,5,12,50,2,2,1, ,7,1, , ,570,1, ,570,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,11,1,12,51,2,2,1, ,9,5, ,521,821,1, ,821,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,11,2,12,52,2,1,1, ,3,4, , ,659,0, ,659,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,11,3,12,53,2,2,1, ,6,3, , ,704,1, ,704,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,11,4,12,54,2,1,1, ,1,2, , ,553,0, ,553,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,11,5,12,55,2,1,1, ,2,1, , ,404,0, ,404,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,12,1,12,56,2,2,1, ,9,1, ,745,679,1, ,679,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,12,2,12,57,2,2,1, ,8,3, , ,686,1, ,686,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,2,5,12,3,12,58,2,1,1, ,2,2, , ,607,0, ,607,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,12,4,12,59,2,1,1, ,3,4, , ,544,0, ,544,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,2,5,12,5,12,60,2,2,1, ,7,5, , ,475,1, ,475,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,1,1,20,1,2,2,1, ,6,2, ,497,690,1, ,690,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,1,2,20,2,2,2,1, ,7,3, , ,519,1, ,519,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,1,3,20,3,2,2,1, ,9,1, , ,422,1, ,422,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,2,1,20,4,2,2,1, ,9,3, ,601,578,1, ,578,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,2,2,20,5,2,1,1, ,4,1, , ,660,0, ,660,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,2,3,20,6,2,2,1, ,8,2, , ,588,1, ,588,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,3,1,20,7,2,2,1, ,9,2, ,651,500,1, ,500,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,3,2,20,8,2,1,1, ,2,1, , ,545,0, ,545,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,3,3,20,9,2,1,1, ,3,3, , ,518,0, ,518,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,4,1,20,10,2,2,1, ,7,3, ,381,559,1, ,559,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,4,2,20,11,2,1,1, ,3,2, , ,810,0, ,810,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,4,3,20,12,2,1,1, ,4,1, , ,588,0, ,588,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,5,1,20,13,2,2,1, ,8,1, ,654,483,1, ,483,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,5,2,20,14,2,2,1, ,9,3, , ,502,1, ,502,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,5,3,20,15,2,1,1, ,4,2, , ,501,0, ,501,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,6,1,20,16,2,1,1, ,1,3, ,642,647,0, ,647,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,6,2,20,17,2,2,1, ,7,1, , ,598,1, ,598,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,6,3,20,18,2,2,1, ,9,2, , ,449,1, ,449,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,7,1,20,19,2,2,1, ,7,3, ,861,579,1, ,579,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,7,2,20,20,2,1,1, ,3,2, , ,554,0, ,554,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,7,3,20,21,2,1,1, ,1,1, , ,475,0, ,475,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,8,1,20,22,2,2,1, ,6,3, ,797,601,1, ,601,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,8,2,20,23,2,2,1, ,7,2, , ,422,1, ,422,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,8,3,20,24,2,2,1, ,8,1, , ,501,1, ,501,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,9,1,20,25,2,1,1, ,3,1, ,718,666,0, ,666,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,9,2,20,26,2,2,1, ,8,3, , ,571,1, ,571,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,9,3,20,27,2,2,1, ,7,2, , ,360,1, ,360,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,10,1,20,28,2,2,1, ,6,1, ,1034,531,1, ,531,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,10,2,20,29,2,2,1, ,7,3, , ,545,1, ,545,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,10,3,20,30,2,1,1, ,1,2, , ,580,0, ,580,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,11,1,20,31,2,2,1, ,7,2, ,567,940,1, , ,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,11,2,20,32,2,1,1, ,4,1, , ,589,0, ,589,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,11,3,20,33,2,2,1, ,6,3, , ,439,1, ,439,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,12,1,20,34,2,1,1, ,4,3, ,761,789,0, ,789,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,12,2,20,35,2,2,1, ,8,1, , ,659,1, ,659,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,12,3,20,36,2,2,1, ,6,2, , ,493,1, ,493,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,13,1,20,37,2,1,1, ,4,3, ,822,1075,0, , ,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,13,2,20,38,2,2,1, ,8,2, , ,545,1, ,545,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,13,3,20,39,2,2,1, ,9,1, , ,573,1, ,573,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,14,1,20,40,2,1,1, ,1,1, ,647,653,0, ,653,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,14,2,20,41,2,1,1, ,2,3, , ,510,0, ,510,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,14,3,20,42,2,1,1, ,4,2, , ,483,0, ,483,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,15,1,20,43,2,1,1, ,3,3, ,389,936,0, ,936,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,15,2,20,44,2,2,1, ,6,2, , ,596,1, ,596,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,15,3,20,45,2,2,1, ,8,1, , ,456,1, ,456,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,16,1,20,46,2,1,1, ,1,2, ,627,1177,0, , ,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,16,2,20,47,2,1,1, ,2,3, , ,465,0, ,465,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,16,3,20,48,2,2,1, ,7,1, , ,491,1, ,491,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,17,1,20,49,2,1,1, ,3,2, ,603,1020,0, , ,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,17,2,20,50,2,1,1, ,4,1, , ,598,0, ,598,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,17,3,20,51,2,1,1, ,2,3, , ,606,0, ,606,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,18,1,20,52,2,1,1, ,3,2, ,591,578,0, ,578,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,18,2,20,53,2,2,1, ,6,3, , ,721,1, ,721,578.696629213483,116.293457614619,927.577002057341,2
22,10,1,18,1,0,0,4,3,3,18,3,20,54,2,1,1, ,1,1, , ,562,0, ,562,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,19,1,20,55,2,1,1, ,2,1, ,465,691,0, ,691,604.034090909091,135.250168280316,1009.78459575004,2
22,10,1,18,1,0,0,4,3,3,19,2,20,56,2,1,1, ,1,3, , ,580,0, ,580,604.034090909091,135.250168280316,1009.78459575004,2
