id,group,sex,age,session,memo,con,nblock,n,example,trial,outnr,trialnr,out_allnr,matchkey,pressedkey,corr,mem_dig,prb_dig,out_pos,Pre_RT,RT,pos,neg,RT_r,RTr_mean,sd_RTr,cut,Exp
14,2,2,25,1,1,1,5,5,0,10,1,12,46,1,1,1,9,9,1,677,454,1,0,454,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,5,5,0,10,2,12,47,1,1,1,7,7,2, ,387,1,0,387,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,5,5,0,10,3,12,48,1,1,1,4,4,3, ,358,1,0,358,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,5,5,0,10,4,12,49,1,1,1,6,6,4, ,295,1,0,295,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,5,5,0,10,5,12,50,1,2,1,3,6,5, ,558,0,1,558,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,3,5,5,0,11,1,12,51,1,2,1,8,5,5,644,679,0,2,679,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,5,5,0,11,2,12,52,1,2,1,6,8,4, ,1523,0,1,1523,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,5,5,0,11,3,12,53,1,2,1,9,5,3, ,1100,0,2,1100,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,5,5,0,11,4,12,54,1,1,1,4,6,2, ,691,1,0,691,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,5,5,0,11,5,12,55,1,2,1,1,5,1, ,448,0,2,448,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,4,5,5,0,12,1,12,56,1,2,1,1,5,4,584,1012,0,1,1012,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,5,5,0,12,2,12,57,1,2,1,5,5,3, ,1503,0,1,1503,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,5,5,0,12,3,12,58,1,2,1,6,7,2, ,774,0,2,774,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,5,5,0,12,4,12,59,1,2,1,9,4,5, ,989,0,2,989,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,5,5,0,12,5,12,60,1,1,1,3,1,1, ,524,1,0,524,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,6,3,0,1,1,20,1,1,2,1,3,8,2,982,611,0,2,611,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,6,3,0,1,2,20,2,1,2,1,4,1,3, ,555,0,2,555,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,6,3,0,1,3,20,3,1,2,1,6,4,1, ,961,0,1,961,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,1,6,3,0,2,1,20,4,1,1,1,5,5,1,552,704,1,0,704,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,6,3,0,2,2,20,5,1,1,1,4,4,2, ,409,1,0,409,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,6,3,0,2,3,20,6,1,2,1,6,5,3, ,420,0,1,420,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,3,6,3,0,3,1,20,7,1,2,1,8,2,3,621,923,0,1,923,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,6,3,0,3,2,20,8,1,2,1,2,7,2, ,782,0,2,782,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,6,3,0,3,3,20,9,1,2,1,5,9,1, ,536,0,2,536,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,6,3,0,4,1,20,10,1,2,1,8,6,3,602,842,0,2,842,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,6,3,0,4,2,20,11,1,2,1,1,9,2, ,548,0,2,548,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,6,3,0,4,3,20,12,1,1,1,3,8,1, ,521,1,0,521,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,1,6,3,0,5,1,20,13,1,1,1,9,9,1,532,418,1,0,418,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,6,3,0,5,2,20,14,1,2,1,6,4,2, ,452,0,2,452,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,6,3,0,5,3,20,15,1,1,1,1,1,3, ,380,1,0,380,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,4,6,3,0,6,1,20,16,1,1,1,3,1,2,444,883,1,0,883,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,6,3,0,6,2,20,17,1,2,1,1,7,1, ,485,0,2,485,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,6,3,0,6,3,20,18,1,2,1,2,5,3, ,483,0,2,483,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,3,6,3,0,7,1,20,19,1,2,1,8,6,3,699,722,0,1,722,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,6,3,0,7,2,20,20,1,2,1,6,1,2, ,563,0,2,563,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,6,3,0,7,3,20,21,1,2,1,7,6,1, ,467,0,1,467,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,1,6,3,0,8,1,20,22,1,2,1,3,8,1,646,1685,0,1,1685,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,6,3,0,8,2,20,23,1,1,1,4,4,2, ,516,1,0,516,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,6,3,0,8,3,20,24,1,1,1,8,8,3, ,532,1,0,532,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,4,6,3,0,9,1,20,25,1,1,1,9,1,2,692,687,1,0,687,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,6,3,0,9,2,20,26,1,2,1,1,1,1, ,471,0,1,471,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,6,3,0,9,3,20,27,1,1,1,7,7,3, ,381,1,0,381,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,3,6,3,0,10,1,20,28,1,1,1,1,9,3,579,673,1,0,673,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,6,3,0,10,2,20,29,1,2,1,2,1,2, ,481,0,1,481,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,6,3,0,10,3,20,30,1,2,1,9,2,1, ,649,0,1,649,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,4,6,3,0,11,1,20,31,1,1,1,6,6,1,392,1004,1,0,1004,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,6,3,0,11,2,20,32,1,1,1,4,7,3, ,772,1,0,772,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,6,3,0,11,3,20,33,1,2,1,7,6,2, ,423,0,1,423,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,1,6,3,0,12,1,20,34,1,1,0,3,1,1,668,532,0,2, ,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,6,3,0,12,2,20,35,1,2,1,5,6,2, ,1138,0,1,1138,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,6,3,0,12,3,20,36,1,1,1,6,6,3, ,976,1,0,976,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,6,3,0,13,1,20,37,1,2,1,8,6,1,1152,1647,0,2,1647,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,6,3,0,13,2,20,38,1,1,1,9,9,2, ,621,1,0,621,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,6,3,0,13,3,20,39,1,1,1,5,5,3, ,441,1,0,441,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,3,6,3,0,14,1,20,40,1,1,1,1,5,3,544,653,1,0,653,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,6,3,0,14,2,20,41,1,1,1,3,3,2, ,518,1,0,518,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,6,3,0,14,3,20,42,1,1,1,5,1,1, ,357,1,0,357,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,4,6,3,0,15,1,20,43,1,1,1,8,1,2,871,898,1,0,898,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,6,3,0,15,2,20,44,1,2,1,1,1,1, ,440,0,1,440,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,6,3,0,15,3,20,45,1,1,1,4,4,3, ,523,1,0,523,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,6,3,0,16,1,20,46,1,1,1,9,5,2,825,773,1,0,773,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,6,3,0,16,2,20,47,1,1,1,5,9,1, ,361,1,0,361,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,6,3,0,16,3,20,48,1,1,1,1,1,3, ,317,1,0,317,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,3,6,3,0,17,1,20,49,1,1,1,2,5,3,659,630,1,0,630,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,6,3,0,17,2,20,50,1,1,1,9,9,2, ,394,1,0,394,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,6,3,0,17,3,20,51,1,1,1,5,2,1, ,368,1,0,368,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,1,6,3,0,18,1,20,52,1,2,1,9,2,1,730,2544,0,2, ,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,6,3,0,18,2,20,53,1,2,1,1,9,2, ,882,0,1,882,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,6,3,0,18,3,20,54,1,2,1,8,1,3, ,513,0,1,513,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,6,3,0,19,1,20,55,1,2,1,9,5,1,839,763,0,2,763,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,6,3,0,19,2,20,56,1,2,1,6,9,2, ,519,0,1,519,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,6,3,0,19,3,20,57,1,2,1,1,2,3, ,374,0,2,374,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,3,6,3,0,20,1,20,58,1,1,1,7,3,3,821,1223,1,0,1223,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,6,3,0,20,2,20,59,1,1,1,8,8,2, ,481,1,0,481,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,6,3,0,20,3,20,60,1,1,1,3,7,1, ,361,1,0,361,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,1,7,4,0,1,1,15,1,1,1,1,9,9,1,1519,492,1,0,492,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,7,4,0,1,2,15,2,1,2,1,4,9,2, ,692,0,1,692,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,7,4,0,1,3,15,3,1,1,1,1,1,3, ,584,1,0,584,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,7,4,0,1,4,15,4,1,1,1,3,3,4, ,351,1,0,351,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,3,7,4,0,2,1,15,5,1,2,1,8,6,4,423,668,0,2,668,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,7,4,0,2,2,15,6,1,1,1,5,3,3, ,844,1,0,844,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,7,4,0,2,3,15,7,1,1,1,3,5,2, ,652,1,0,652,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,7,4,0,2,4,15,8,1,1,1,7,8,1, ,526,1,0,526,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,4,7,4,0,3,1,15,9,1,2,1,4,5,3,626,772,0,1,772,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,7,4,0,3,2,15,10,1,2,1,5,3,1, ,579,0,2,579,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,7,4,0,3,3,15,11,1,1,1,9,7,4, ,692,1,0,692,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,7,4,0,3,4,15,12,1,1,1,7,5,2, ,518,1,0,518,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,3,7,4,0,4,1,15,13,1,1,1,8,5,4,866,1345,1,0,1345,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,7,4,0,4,2,15,14,1,2,0,3,6,3, ,558,1,0, ,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,7,4,0,4,3,15,15,1,2,1,6,7,2, ,2132,0,2, ,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,7,4,0,4,4,15,16,1,1,1,5,8,1, ,507,1,0,507,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,4,7,4,0,5,1,15,17,1,1,1,4,4,1,413,477,1,0,477,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,7,4,0,5,2,15,18,1,2,0,6,6,2, ,440,1,0, ,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,7,4,0,5,3,15,19,1,2,1,3,7,4, ,654,0,2,654,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,7,4,0,5,4,15,20,1,2,0,1,3,3, ,1085,1,0, ,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,1,7,4,0,6,1,15,21,1,2,1,6,8,1,1029,529,0,2,529,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,7,4,0,6,2,15,22,1,2,1,9,2,2, ,458,0,2,458,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,7,4,0,6,3,15,23,1,1,1,1,1,3, ,522,1,0,522,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,7,4,0,6,4,15,24,1,1,1,3,3,4, ,332,1,0,332,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,4,7,4,0,7,1,15,25,1,1,1,7,7,1,453,650,1,0,650,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,7,4,0,7,2,15,26,1,1,1,1,1,2, ,361,1,0,361,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,7,4,0,7,3,15,27,1,1,1,6,3,4, ,755,1,0,755,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,7,4,0,7,4,15,28,1,2,1,3,3,3, ,464,0,1,464,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,3,7,4,0,8,1,15,29,1,1,1,4,9,4,783,776,1,0,776,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,7,4,0,8,2,15,30,1,2,1,5,2,3, ,591,0,2,591,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,7,4,0,8,3,15,31,1,2,1,8,7,2, ,904,0,2,904,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,7,4,0,8,4,15,32,1,2,1,9,9,1, ,705,0,1,705,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,1,7,4,0,9,1,15,33,1,2,1,4,1,1,718,587,0,2,587,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,7,4,0,9,2,15,34,1,2,1,6,9,2, ,581,0,2,581,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,7,4,0,9,3,15,35,1,1,1,5,5,3, ,1007,1,0,1007,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,7,4,0,9,4,15,36,1,1,1,7,7,4, ,455,1,0,455,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,4,7,4,0,10,1,15,37,1,2,1,6,4,3,906,829,0,2,829,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,7,4,0,10,2,15,38,1,2,1,3,4,1, ,534,0,2,534,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,7,4,0,10,3,15,39,1,2,1,9,8,2, ,559,0,2,559,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,7,4,0,10,4,15,40,1,1,1,2,2,4, ,536,1,0,536,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,1,7,4,0,11,1,15,41,1,2,1,6,1,1,810,725,0,2,725,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,7,4,0,11,2,15,42,1,2,1,7,2,2, ,417,0,1,417,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,7,4,0,11,3,15,43,1,1,1,2,2,3, ,533,1,0,533,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,7,4,0,11,4,15,44,1,1,1,4,4,4, ,328,1,0,328,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,3,7,4,0,12,1,15,45,1,1,1,3,8,4,779,1449,1,0,1449,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,7,4,0,12,2,15,46,1,1,1,1,7,3, ,817,1,0,817,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,7,4,0,12,3,15,47,1,2,1,7,2,2, ,707,0,2,707,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,7,4,0,12,4,15,48,1,1,1,8,3,1, ,447,1,0,447,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,1,7,4,0,13,1,15,49,1,2,1,7,8,1,929,513,0,1,513,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,7,4,0,13,2,15,50,1,2,1,9,3,2, ,1186,0,1,1186,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,7,4,0,13,3,15,51,1,1,1,3,3,3, ,512,1,0,512,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,7,4,0,13,4,15,52,1,2,1,8,7,4, ,631,0,1,631,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,4,7,4,0,14,1,15,53,1,1,1,8,8,1,909,445,1,0,445,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,7,4,0,14,2,15,54,1,2,1,2,2,3, ,973,0,1,973,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,7,4,0,14,3,15,55,1,2,1,9,8,2, ,884,0,1,884,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,7,4,0,14,4,15,56,1,2,1,6,2,4, ,1664,0,1,1664,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,3,7,4,0,15,1,15,57,1,2,1,6,6,4,2558,1229,0,1,1229,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,7,4,0,15,2,15,58,1,2,1,7,7,3, ,1017,0,1,1017,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,7,4,0,15,3,15,59,1,2,1,2,2,2, ,632,0,1,632,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,7,4,0,15,4,15,60,1,2,1,1,7,1, ,584,0,1,584,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,4,8,5,0,1,1,12,1,1,1,1,1,2,3,22480,1152,1,0,1152,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,8,5,0,1,2,12,2,1,1,1,8,9,5, ,719,1,0,719,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,8,5,0,1,3,12,3,1,1,1,2,1,1, ,528,1,0,528,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,8,5,0,1,4,12,4,1,2,1,6,1,4, ,1196,0,1,1196,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,8,5,0,1,5,12,5,1,1,1,9,8,2, ,322,1,0,322,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,1,8,5,0,2,1,12,6,1,1,0,5,1,1,388,442,0,1, ,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,8,5,0,2,2,12,7,1,2,1,3,9,2, ,1034,0,2,1034,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,8,5,0,2,3,12,8,1,2,1,1,7,3, ,555,0,2,555,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,8,5,0,2,4,12,9,1,2,1,2,3,4, ,883,0,1,883,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,8,5,0,2,5,12,10,1,1,1,6,6,5, ,382,1,0,382,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,3,8,5,0,3,1,12,11,1,1,1,1,3,5,369,815,1,0,815,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,8,5,0,3,2,12,12,1,2,1,9,4,4, ,1047,0,1,1047,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,8,5,0,3,3,12,13,1,2,1,4,2,3, ,851,0,2,851,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,8,5,0,3,4,12,14,1,2,1,7,1,2, ,462,0,1,462,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,8,5,0,3,5,12,15,1,2,1,3,8,1, ,506,0,2,506,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,4,8,5,0,4,1,12,16,1,2,1,9,2,4,629,2746,0,2, ,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,8,5,0,4,2,12,17,1,1,1,3,6,5, ,403,1,0,403,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,8,5,0,4,3,12,18,1,1,1,7,9,1, ,652,1,0,652,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,8,5,0,4,4,12,19,1,1,1,5,3,2, ,407,1,0,407,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,8,5,0,4,5,12,20,1,2,1,6,1,3, ,433,0,2,433,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,3,8,5,0,5,1,12,21,1,2,1,9,6,5,446,796,0,2,796,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,8,5,0,5,2,12,22,1,1,1,7,4,4, ,1084,1,0,1084,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,8,5,0,5,3,12,23,1,2,1,5,4,3, ,846,0,1,846,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,8,5,0,5,4,12,24,1,1,1,4,7,2, ,571,1,0,571,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,8,5,0,5,5,12,25,1,2,1,8,8,1, ,948,0,1,948,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,1,8,5,0,6,1,12,26,1,1,1,6,6,1,863,700,1,0,700,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,8,5,0,6,2,12,27,1,2,1,7,5,2, ,1620,0,2,1620,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,8,5,0,6,3,12,28,1,1,1,3,3,3, ,566,1,0,566,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,8,5,0,6,4,12,29,1,1,1,2,2,4, ,456,1,0,456,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,8,5,0,6,5,12,30,1,2,1,8,7,5, ,460,0,1,460,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,3,8,5,0,7,1,12,31,1,2,1,5,1,5,1421,621,0,2,621,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,3,8,5,0,7,2,12,32,1,1,1,8,9,4, ,1636,1,0,1636,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,8,5,0,7,3,12,33,1,1,1,7,7,3, ,564,1,0,564,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,8,5,0,7,4,12,34,1,1,1,9,8,2, ,356,1,0,356,770.918604651163,364.89044980059,1865.58995405293,4
14,2,2,25,1,1,3,8,5,0,7,5,12,35,1,2,1,3,9,1, ,527,0,1,527,852.420454545455,394.687413682437,2036.48269559277,4
14,2,2,25,1,1,1,8,5,0,8,1,12,36,1,2,1,8,5,1,633,599,0,2,599,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,8,5,0,8,2,12,37,1,2,1,3,4,2, ,542,0,2,542,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,8,5,0,8,3,12,38,1,1,1,6,6,3, ,1121,1,0, ,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,8,5,0,8,4,12,39,1,2,1,9,2,4, ,1697,0,1,1697,779.897727272727,450.702007722276,2132.00375043955,4
14,2,2,25,1,1,1,8,5,0,8,5,12,40,1,1,1,2,2,5, ,648,1,0,648,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,4,8,5,0,9,1,12,41,1,2,1,3,9,5,776,1123,0,2,1123,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,8,5,0,9,2,12,42,1,1,1,5,3,1, ,682,1,0,682,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,8,5,0,9,3,12,43,1,1,1,4,1,4, ,865,1,0,865,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,8,5,0,9,4,12,44,1,2,1,1,3,3, ,963,0,1,963,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,8,5,0,9,5,12,45,1,2,1,7,1,2, ,635,0,1,635,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,8,5,0,10,1,12,46,1,2,1,1,3,3,961,819,0,1,819,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,8,5,0,10,2,12,47,1,2,1,3,6,1, ,620,0,1,620,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,8,5,0,10,3,12,48,1,1,1,6,7,4, ,730,1,0,730,805.125,480.957852061665,2247.99855618499,4
14,2,2,25,1,1,4,8,5,0,10,4,12,49,1,2,1,7,8,2, ,726,0,2,726,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,4,8,5,0,10,5,12,50,1,2,1,5,4,5, ,758,0,2,758,851.426966292135,449.28430176227,2199.27987157894,4
14,2,2,25,1,1,1,8,5,0,11,1,12,51,1,1,1,8,8,1,571,465,1,0,465,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,8,5,0,11,2,12,52,1,1,1,3,3,2, ,320,1,0,320,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,8,5,0,11,3,12,53,1,1,1,2,2,3, ,354,1,0,354,533.3,195.542141784023,1119.92642535207,4
14,2,2,25,1,1,1,8,5,0,11,4,12,54,1,2,1,4,1,4, ,675,0,1,675,779.897727272727,450.702007722276,2132.00375043955,4
