id,group,sex,age,session,memo,example,con,nblock,n,trial,out_nr,trialnr,out_allnr,matchkey,pressedkey,corr,mem_dig,prb_dig,out_pos,Pre_RT,RT,pos,neg,RT_r,RTr_mean,sd_RTr,cut,Exp
14,2,2,19,1,0,0,2,6,4,12,4,15,48,2,1,1, ,1,3, ,414,0, ,414,477.966292134831,114.491409903876,821.440521846459,1
14,2,2,19,1,0,0,2,6,4,13,1,15,49,2,2,1, ,8,2,276,374,1, ,374,474.090909090909,109.106679459199,801.410947468505,1
14,2,2,19,1,0,0,2,6,4,13,2,15,50,2,1,1, ,3,4, ,476,0, ,476,477.966292134831,114.491409903876,821.440521846459,1
14,2,2,19,1,0,0,2,6,4,13,3,15,51,2,1,1, ,2,1, ,652,0, ,652,477.966292134831,114.491409903876,821.440521846459,1
14,2,2,19,1,0,0,2,6,4,13,4,15,52,2,1,1, ,4,3, ,528,0, ,528,477.966292134831,114.491409903876,821.440521846459,1
14,2,2,19,1,0,0,2,6,4,14,1,15,53,2,1,1, ,3,2,345,597,0, ,597,477.966292134831,114.491409903876,821.440521846459,1
14,2,2,19,1,0,0,2,6,4,14,2,15,54,2,2,1, ,6,4, ,519,1, ,519,474.090909090909,109.106679459199,801.410947468505,1
14,2,2,19,1,0,0,2,6,4,14,3,15,55,2,2,1, ,8,1, ,536,1, ,536,474.090909090909,109.106679459199,801.410947468505,1
14,2,2,19,1,0,0,2,6,4,14,4,15,56,2,1,1, ,4,3, ,414,0, ,414,477.966292134831,114.491409903876,821.440521846459,1
14,2,2,19,1,0,0,2,6,4,15,1,15,57,2,1,1, ,1,2,357,414,0, ,414,477.966292134831,114.491409903876,821.440521846459,1
14,2,2,19,1,0,0,2,6,4,15,2,15,58,2,2,1, ,9,4, ,431,1, ,431,474.090909090909,109.106679459199,801.410947468505,1
14,2,2,19,1,0,0,2,6,4,15,3,15,59,2,1,1, ,4,1, ,396,0, ,396,477.966292134831,114.491409903876,821.440521846459,1
14,2,2,19,1,0,0,2,6,4,15,4,15,60,2,2,1, ,8,3, ,511,1, ,511,474.090909090909,109.106679459199,801.410947468505,1
14,2,2,19,1,0,0,3,7,5,1,1,12,1,2,1,1, ,3,5,1752,489,0, ,489,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,1,2,12,2,2,1,1, ,1,4, ,404,0, ,404,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,1,3,12,3,2,2,1, ,6,3, ,387,1, ,387,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,1,4,12,4,2,2,1, ,9,2, ,405,1, ,405,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,1,5,12,5,2,1,1, ,4,1, ,422,0, ,422,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,2,1,12,6,2,2,1, ,6,5,462,569,1, ,569,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,2,2,12,7,2,1,1, ,2,4, ,449,0, ,449,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,2,3,12,8,2,1,1, ,3,3, ,431,0, ,431,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,2,4,12,9,2,2,1, ,8,2, ,431,1, ,431,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,2,5,12,10,2,2,1, ,7,1, ,458,1, ,458,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,3,1,12,11,2,1,1, ,3,5,335,496,0, ,496,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,3,2,12,12,2,1,1, ,4,4, ,493,0, ,493,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,3,3,12,13,2,2,1, ,8,3, ,352,1, ,352,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,3,4,12,14,2,2,1, ,9,2, ,360,1, ,360,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,3,5,12,15,2,2,1, ,6,1, ,449,1, ,449,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,4,1,12,16,2,2,1, ,8,5,332,442,1, ,442,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,4,2,12,17,2,1,1, ,4,4, ,424,0, ,424,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,4,3,12,18,2,2,1, ,9,3, ,414,1, ,414,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,4,4,12,19,2,1,1, ,2,2, ,467,0, ,467,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,4,5,12,20,2,2,1, ,6,1, ,378,1, ,378,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,5,1,12,21,2,1,1, ,2,5,392,467,0, ,467,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,5,2,12,22,2,2,1, ,6,4, ,564,1, ,564,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,5,3,12,23,2,1,1, ,1,3, ,432,0, ,432,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,5,4,12,24,2,1,1, ,4,2, ,466,0, ,466,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,5,5,12,25,2,1,1, ,3,1, ,457,0, ,457,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,6,1,12,26,2,2,1, ,6,5,341,405,1, ,405,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,6,2,12,27,2,1,1, ,3,4, ,414,0, ,414,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,6,3,12,28,2,2,1, ,9,3, ,466,1, ,466,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,6,4,12,29,2,1,1, ,1,2, ,431,0, ,431,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,6,5,12,30,2,2,1, ,7,1, ,555,1, ,555,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,7,1,12,31,2,1,0, ,7,5,371,499,1, , ,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,7,2,12,32,2,1,1, ,4,4, ,749,0, , ,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,7,3,12,33,2,2,1, ,8,3, ,502,1, ,502,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,7,4,12,34,2,1,1, ,3,2, ,546,0, ,546,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,7,5,12,35,2,2,1, ,6,1, ,537,1, ,537,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,8,1,12,36,2,1,1, ,1,5,423,414,0, ,414,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,8,2,12,37,2,2,1, ,8,4, ,377,1, ,377,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,8,3,12,38,2,1,1, ,4,3, ,387,0, ,387,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,8,4,12,39,2,2,1, ,6,2, ,377,1, ,377,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,8,5,12,40,2,1,1, ,2,1, ,351,0, ,351,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,9,1,12,41,2,2,1, ,6,5,323,483,1, ,483,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,9,2,12,42,2,1,1, ,1,4, ,361,0, ,361,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,9,3,12,43,2,2,1, ,9,3, ,377,1, ,377,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,9,4,12,44,2,1,1, ,3,2, ,396,0, ,396,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,9,5,12,45,2,1,1, ,2,1, ,439,0, ,439,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,10,1,12,46,2,2,1, ,8,5,319,613,1, ,613,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,10,2,12,47,2,1,1, ,3,4, ,431,0, ,431,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,10,3,12,48,2,2,1, ,7,3, ,404,1, ,404,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,10,4,12,49,2,2,1, ,6,2, ,422,1, ,422,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,10,5,12,50,2,1,1, ,2,1, ,395,0, ,395,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,11,1,12,51,2,1,1, ,2,5,302,516,0, ,516,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,11,2,12,52,2,2,1, ,9,4, ,360,1, ,360,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,11,3,12,53,2,2,1, ,6,3, ,449,1, ,449,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,11,4,12,54,2,2,1, ,8,2, ,431,1, ,431,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,11,5,12,55,2,1,1, ,4,1, ,404,0, ,404,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,12,1,12,56,2,1,1, ,4,5,393,452,0, ,452,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,12,2,12,57,2,1,1, ,3,4, ,448,0, ,448,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,12,3,12,58,2,1,1, ,2,3, ,458,0, ,458,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,7,5,12,4,12,59,2,2,1, ,8,2, ,421,1, ,421,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,7,5,12,5,12,60,2,2,1, ,6,1, ,501,1, ,501,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,1,1,20,1,2,2,1, ,8,3,276,450,1, ,450,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,1,2,20,2,2,2,1, ,6,2, ,395,1, ,395,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,1,3,20,3,2,2,1, ,9,1, ,395,1, ,395,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,2,1,20,4,2,1,1, ,3,3,263,493,0, ,493,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,2,2,20,5,2,1,1, ,2,2, ,342,0, ,342,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,2,3,20,6,2,2,0, ,4,1, ,466,0, , ,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,3,1,20,7,2,1,1, ,2,3,485,426,0, ,426,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,3,2,20,8,2,1,1, ,3,2, ,386,0, ,386,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,3,3,20,9,2,2,1, ,9,1, ,395,1, ,395,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,4,1,20,10,2,2,1, ,9,3,299,467,1, ,467,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,4,2,20,11,2,1,1, ,2,2, ,370,0, ,370,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,4,3,20,12,2,2,1, ,6,1, ,448,1, ,448,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,5,1,20,13,2,2,1, ,8,3,267,451,1, ,451,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,5,2,20,14,2,1,1, ,1,2, ,343,0, ,343,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,5,3,20,15,2,2,1, ,6,1, ,378,1, ,378,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,6,1,20,16,2,1,1, ,3,3,261,507,0, ,507,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,6,2,20,17,2,1,1, ,2,2, ,378,0, ,378,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,6,3,20,18,2,2,1, ,6,1, ,395,1, ,395,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,7,1,20,19,2,2,1, ,8,3,294,524,1, ,524,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,7,2,20,20,2,1,1, ,1,2, ,432,0, ,432,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,7,3,20,21,2,1,1, ,3,1, ,431,0, ,431,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,8,1,20,22,2,2,1, ,8,3,283,521,1, ,521,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,8,2,20,23,2,1,1, ,2,2, ,361,0, ,361,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,8,3,20,24,2,1,1, ,1,1, ,448,0, ,448,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,9,1,20,25,2,2,1, ,9,3,286,384,1, ,384,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,9,2,20,26,2,2,1, ,7,2, ,484,1, ,484,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,9,3,20,27,2,2,1, ,8,1, ,457,1, ,457,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,10,1,20,28,2,2,1, ,9,3,213,386,1, ,386,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,10,2,20,29,2,2,1, ,8,2, ,405,1, ,405,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,10,3,20,30,2,1,1, ,1,1, ,387,0, ,387,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,11,1,20,31,2,1,1, ,2,3,267,487,0, ,487,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,11,2,20,32,2,1,1, ,3,2, ,404,0, ,404,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,11,3,20,33,2,2,1, ,6,1, ,422,1, ,422,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,12,1,20,34,2,1,1, ,2,3,294,497,0, ,497,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,12,2,20,35,2,2,1, ,7,2, ,431,1, ,431,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,12,3,20,36,2,1,1, ,4,1, ,581,0, ,581,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,13,1,20,37,2,2,1, ,8,3,253,498,1, ,498,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,13,2,20,38,2,1,1, ,1,2, ,432,0, ,432,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,13,3,20,39,2,2,1, ,6,1, ,563,1, ,563,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,14,1,20,40,2,1,1, ,1,3,387,420,0, ,420,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,14,2,20,41,2,2,1, ,9,2, ,441,1, ,441,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,14,3,20,42,2,2,1, ,7,1, ,458,1, ,458,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,15,1,20,43,2,2,1, ,9,3,220,569,1, ,569,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,15,2,20,44,2,2,1, ,7,2, ,493,1, ,493,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,15,3,20,45,2,1,1, ,3,1, ,413,0, ,413,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,16,1,20,46,2,1,1, ,2,3,185,532,0, ,532,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,16,2,20,47,2,1,1, ,3,2, ,343,0, ,343,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,16,3,20,48,2,2,1, ,9,1, ,360,1, ,360,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,17,1,20,49,2,2,1, ,8,3,238,438,1, ,438,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,17,2,20,50,2,1,1, ,1,2, ,335,0, ,335,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,17,3,20,51,2,1,1, ,4,1, ,493,0, ,493,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,18,1,20,52,2,2,1, ,8,3,175,405,1, ,405,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,18,2,20,53,2,2,1, ,9,2, ,519,1, ,519,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,18,3,20,54,2,2,1, ,6,1, ,448,1, ,448,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,19,1,20,55,2,1,1, ,3,3,92,345,0, ,345,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,19,2,20,56,2,1,1, ,4,2, ,369,0, ,369,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,19,3,20,57,2,1,1, ,1,1, ,422,0, ,422,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,20,1,20,58,2,2,1, ,7,3,240,422,1, ,422,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,8,3,20,2,20,59,2,1,1, ,3,2, ,343,0, ,343,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,8,3,20,3,20,60,2,1,1, ,1,1, ,413,0, ,413,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,1,1,15,1,2,2,1, ,6,4,336,637,1, ,637,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,1,2,15,2,2,2,1, ,8,3, ,458,1, ,458,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,1,3,15,3,2,2,1, ,9,2, ,440,1, ,440,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,1,4,15,4,2,1,1, ,2,1, ,352,0, ,352,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,2,1,15,5,2,1,1, ,4,4,248,351,0, ,351,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,2,2,15,6,2,1,1, ,2,3, ,395,0, ,395,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,2,3,15,7,2,1,1, ,3,2, ,422,0, ,422,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,2,4,15,8,2,1,1, ,1,1, ,634,0, ,634,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,3,1,15,9,2,1,1, ,1,4,59,436,0, ,436,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,3,2,15,10,2,2,1, ,8,3, ,404,1, ,404,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,3,3,15,11,2,2,1, ,7,2, ,404,1, ,404,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,3,4,15,12,2,1,1, ,2,1, ,396,0, ,396,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,4,1,15,13,2,2,1, ,9,4,234,566,1, ,566,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,4,2,15,14,2,1,1, ,2,3, ,501,0, ,501,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,4,3,15,15,2,1,1, ,1,2, ,449,0, ,449,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,4,4,15,16,2,2,1, ,8,1, ,457,1, ,457,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,5,1,15,17,2,2,1, ,6,4,206,466,1, ,466,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,5,2,15,18,2,1,1, ,1,3, ,353,0, ,353,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,5,3,15,19,2,2,1, ,9,2, ,413,1, ,413,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,5,4,15,20,2,2,1, ,7,1, ,520,1, ,520,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,6,1,15,21,2,1,1, ,1,4,262,375,0, ,375,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,6,2,15,22,2,2,1, ,6,3, ,387,1, ,387,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,6,3,15,23,2,2,1, ,8,2, ,422,1, ,422,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,6,4,15,24,2,1,1, ,4,1, ,413,0, ,413,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,7,1,15,25,2,2,1, ,7,4,295,428,1, ,428,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,7,2,15,26,2,2,1, ,9,3, ,466,1, ,466,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,7,3,15,27,2,1,1, ,1,2, ,395,0, ,395,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,7,4,15,28,2,1,1, ,2,1, ,404,0, ,404,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,8,1,15,29,2,1,0, ,7,4,307,405,1, , ,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,8,2,15,30,2,1,1, ,3,3, ,518,0, ,518,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,8,3,15,31,2,1,1, ,1,2, ,695,0, , ,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,8,4,15,32,2,1,1, ,2,1, ,492,0, ,492,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,9,1,15,33,2,2,1, ,6,4,384,442,1, ,442,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,9,2,15,34,2,1,1, ,1,3, ,396,0, ,396,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,9,3,15,35,2,2,1, ,9,2, ,395,1, ,395,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,9,4,15,36,2,1,1, ,2,1, ,369,0, ,369,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,10,1,15,37,2,1,1, ,4,4,283,565,0, ,565,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,10,2,15,38,2,1,1, ,2,3, ,413,0, ,413,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,10,3,15,39,2,2,1, ,6,2, ,422,1, ,422,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,10,4,15,40,2,2,1, ,9,1, ,590,1, ,590,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,11,1,15,41,2,2,1, ,8,4,416,387,1, ,387,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,11,2,15,42,2,1,1, ,4,3, ,422,0, ,422,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,11,3,15,43,2,2,1, ,7,2, ,351,1, ,351,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,11,4,15,44,2,1,1, ,3,1, ,440,0, ,440,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,12,1,15,45,2,1,1, ,2,4,281,439,0, ,439,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,12,2,15,46,2,2,1, ,9,3, ,369,1, ,369,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,12,3,15,47,2,1,1, ,1,2, ,423,0, ,423,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,12,4,15,48,2,2,1, ,7,1, ,449,1, ,449,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,13,1,15,49,2,1,1, ,3,4,311,356,0, ,356,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,13,2,15,50,2,2,1, ,8,3, ,448,1, ,448,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,13,3,15,51,2,2,1, ,6,2, ,589,1, ,589,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,13,4,15,52,2,2,1, ,9,1, ,484,1, ,484,447.306818181818,64.8785528479537,641.942476725679,1
14,2,2,19,1,0,0,3,9,4,14,1,15,53,2,1,1, ,3,4,291,380,0, ,380,437.191011235955,77.7979428923668,670.584839913055,1
14,2,2,19,1,0,0,3,9,4,14,2,15,54,2,2,1, ,9,3, ,413,1, ,413,447.306818181818,64.8785528479537,641.942476725679,1
